b03_pop,1,-0.14171,-0.012903,-0.035585,0.0018386,0.020653,0.012022,-0.0052252,-0.030138,0.015207,0.0070621
b13_pop,-0.14171,1,-0.063839,0.092493,0.062553,-0.043935,0.016659,0.018924,-9.0357e-06,-0.03531,0.00234
p1_pop,-0.012903,-0.063839,1,-0.34696,-0.075779,-0.0015524,-0.84134,0.0068482,0.0044014,-0.021596,-0.014363
g1_pop,-0.035585,0.092493,-0.34696,1,-0.024559,0.015791,0.15424,-0.022353,-0.017483,0.081994,-0.0065763
p2_pop,0.0018386,0.062553,-0.075779,-0.024559,1,-0.094112,0.091395,0.18583,-0.00046673,0.0088436,0.0035194
g2_pop,0.020653,-0.043935,-0.0015524,0.015791,-0.094112,1,0.0054187,-0.59283,-0.0022935,0.011179,0.0078623
alpha13_pop,0.012022,0.016659,-0.84134,0.15424,0.091395,0.0054187,1,-0.020095,-0.01382,-0.017189,0.027036
alpha23_pop,-0.0052252,0.018924,0.0068482,-0.022353,0.18583,-0.59283,-0.020095,1,0.0003475,-0.028958,-0.0147
omega_b03,-0.030138,-9.0357e-06,0.0044014,-0.017483,-0.00046673,-0.0022935,-0.01382,0.0003475,1,-0.024426,-0.083994
omega_b13,0.015207,-0.03531,-0.021596,0.081994,0.0088436,0.011179,-0.017189,-0.028958,-0.024426,1,-0.045905
a_3,0.0070621,0.00234,-0.014363,-0.0065763,0.0035194,0.0078623,0.027036,-0.0147,-0.083994,-0.045905,1
