b03_pop,0.0034756,-0.00010281,-1.4135e-05,-5.1111e-05,2.7867e-06,1.5444e-05,7.5328e-05,-1.1276e-05,-8.2882e-05,8.6242e-06,5.4246e-06
b13_pop,-0.00010281,0.00015142,-1.4596e-05,2.7729e-05,1.9789e-05,-6.8575e-06,2.1788e-05,8.5243e-06,-5.1865e-09,-4.1796e-06,3.7517e-07
p1_pop,-1.4135e-05,-1.4596e-05,0.00034526,-0.00015707,-3.6201e-05,-3.6589e-07,-0.0016616,4.6581e-06,3.815e-06,-3.8601e-06,-3.4773e-06
g1_pop,-5.1111e-05,2.7729e-05,-0.00015707,0.00059357,-1.5383e-05,4.8799e-06,0.00039939,-1.9935e-05,-1.9869e-05,1.9216e-05,-2.0876e-06
p2_pop,2.7867e-06,1.9789e-05,-3.6201e-05,-1.5383e-05,0.00066097,-3.069e-05,0.00024974,0.00017489,-5.5974e-07,2.1871e-06,1.1789e-06
g2_pop,1.5444e-05,-6.8575e-06,-3.6589e-07,4.8799e-06,-3.069e-05,0.00016089,7.3052e-06,-0.00027527,-1.3571e-06,1.364e-06,1.2994e-06
alpha13_pop,7.5328e-05,2.1788e-05,-0.0016616,0.00039939,0.00024974,7.3052e-06,0.011297,-7.8187e-05,-6.8521e-05,-1.7574e-05,3.744e-05
alpha23_pop,-1.1276e-05,8.5243e-06,4.6581e-06,-1.9935e-05,0.00017489,-0.00027527,-7.8187e-05,0.00134,5.9339e-07,-1.0197e-05,-7.0115e-06
omega_b03,-8.2882e-05,-5.1865e-09,3.815e-06,-1.9869e-05,-5.5974e-07,-1.3571e-06,-6.8521e-05,5.9339e-07,0.002176,-1.0961e-05,-5.1051e-05
omega_b13,8.6242e-06,-4.1796e-06,-3.8601e-06,1.9216e-05,2.1871e-06,1.364e-06,-1.7574e-05,-1.0197e-05,-1.0961e-05,9.2535e-05,-5.7535e-06
a_3,5.4246e-06,3.7517e-07,-3.4773e-06,-2.0876e-06,1.1789e-06,1.2994e-06,3.744e-05,-7.0115e-06,-5.1051e-05,-5.7535e-06,0.00016977
