b0_pop,1,-0.21146,-0.0061197,0.0040793,0.056198,0.032392,0.00041317,-0.0074903,0.11982,0.0029795,-0.082613
b1_pop,-0.21146,1,0.03185,0.012297,-0.19796,0.074464,-0.0034958,0.015902,-0.048043,0.035814,-0.00093813
h1_pop,-0.0061197,0.03185,1,0.0017199,-0.047188,0.015559,-0.93005,-0.002189,-0.00078202,-0.011655,0.001198
h2_pop,0.0040793,0.012297,0.0017199,1,-0.011028,0.061524,-0.00060398,-0.84248,0.0037866,0.0032121,-0.0053655
alpha1_pop,0.056198,-0.19796,-0.047188,-0.011028,1,-0.21477,-0.023457,0.034903,0.01982,0.12768,-0.022916
alpha2_pop,0.032392,0.074464,0.015559,0.061524,-0.21477,1,0.0034167,-0.13926,0.033671,0.047217,-0.029814
beta_hcov1_score4C,0.00041317,-0.0034958,-0.93005,-0.00060398,-0.023457,0.0034167,1,-0.00023202,-0.00050875,0.0011067,-0.00024841
beta_hcov2_score4C,-0.0074903,0.015902,-0.002189,-0.84248,0.034903,-0.13926,-0.00023202,1,-0.0039349,-0.00042274,0.00146
omega_b0,0.11982,-0.048043,-0.00078202,0.0037866,0.01982,0.033671,-0.00050875,-0.0039349,1,0.023021,-0.16007
omega_b1,0.0029795,0.035814,-0.011655,0.0032121,0.12768,0.047217,0.0011067,-0.00042274,0.023021,1,-0.16412
e_b,-0.082613,-0.00093813,0.001198,-0.0053655,-0.022916,-0.029814,-0.00024841,0.00146,-0.16007,-0.16412,1
