b01_pop,0.01964,-0.00029313,0.00018056,-0.014243,3.4468e-07,-1.5234e-07,6.634e-05,1.0126e-05,-6.365e-05,-1.5663e-06,3.2814e-05,1.3961e-05,0.00024476,-0.0094901,0.00022835,6.0406e-05,0.0010062,1.6578e-05,0.0031791,0.00020599,7.4307e-06,0.0002196,-6.968e-07,-1.7948e-07,1.7475e-05,1.8981e-06,-2.025e-05,-9.4717e-08,4.7634e-06
b11_pop,-0.00029313,0.00018215,7.252e-05,-5.8875e-05,8.9421e-07,-2.6255e-07,-9.4407e-06,-1.5581e-06,-7.6187e-06,1.5864e-05,1.3211e-05,-4.9447e-06,3.0681e-05,-0.0012311,1.6082e-05,1.8584e-05,0.0001034,2.235e-05,-0.00015319,-6.8856e-05,-3.0101e-05,0.00024025,-1.6868e-07,5.3722e-08,-9.3271e-06,-3.3817e-06,2.9992e-06,-1.0701e-08,1.4985e-06
b21_pop,0.00018056,7.252e-05,0.00012574,-0.0017833,9.4246e-07,-2.7752e-07,-5.6014e-06,1.6705e-06,4.502e-06,5.0002e-06,2.0341e-06,-4.2563e-06,-6.5846e-06,0.00026008,-4.4233e-05,-6.4441e-06,8.6177e-05,2.3156e-06,1.6433e-05,-2.7265e-05,-3.9666e-05,0.00031873,-1.2934e-07,-1.9401e-08,-1.1256e-05,-1.4392e-06,4.6835e-06,-3.5321e-08,2.662e-06
a1_pop,-0.014243,-5.8875e-05,-0.0017833,0.66692,-6.9621e-05,-8.42e-06,0.00083646,-0.00076162,-0.00088259,0.00050165,0.000209,0.00017385,0.0031089,-0.13054,0.0049617,0.00030063,0.018293,-0.00010215,-0.0044355,-0.0034947,-0.0012271,-0.069585,3.7147e-06,1.0196e-05,0.00015838,-0.00017107,-0.0003829,7.735e-06,-0.00027417
b02_pop,3.4468e-07,8.9421e-07,9.4246e-07,-6.9621e-05,8.632e-06,-3.3611e-07,-5.385e-07,1.3381e-07,4.798e-07,3.3018e-06,-8.9715e-08,-1.099e-06,3.3461e-07,-1.7983e-05,4.0499e-07,-8.4502e-07,1.9023e-05,7.8839e-07,-5.7198e-07,-2.0466e-07,-6.1099e-07,2.0699e-05,-1.9776e-08,6.6711e-09,-9.1464e-07,-1.4778e-07,-1.0986e-07,3.0336e-09,7.8364e-08
b12_pop,-1.5234e-07,-2.6255e-07,-2.7752e-07,-8.42e-06,-3.3611e-07,2.3377e-07,-5.9571e-08,7.8257e-08,6.3814e-07,-1.3619e-06,-5.0833e-07,3.5541e-07,-1.4033e-06,0.00011976,-2.2737e-06,-5.8713e-08,-3.1755e-06,-7.0948e-07,-1.1378e-07,2.4451e-07,2.4421e-07,-2.0405e-06,-1.4163e-08,1.2216e-09,2.1501e-07,5.1049e-08,1.88e-08,-6.1706e-10,2.0367e-09
b03_pop,6.634e-05,-9.4407e-06,-5.6014e-06,0.00083646,-5.385e-07,-5.9571e-08,0.0032862,-0.00010628,2.4744e-07,-5.6425e-05,1.0703e-06,1.5934e-05,-3.0347e-05,0.0027055,1.4903e-05,2.8938e-06,-0.00058244,-1.482e-05,5.0554e-05,5.3559e-06,1.052e-06,-0.00024196,-4.5993e-07,-9.6419e-08,-3.0173e-06,-5.3782e-06,-3.9714e-07,-1.0915e-08,4.5028e-06
b13_pop,1.0126e-05,-1.5581e-06,1.6705e-06,-0.00076162,1.3381e-07,7.8257e-08,-0.00010628,0.00014872,-1.112e-05,2.9162e-05,1.6522e-05,-9.6937e-06,2.0289e-05,-0.0010369,4.624e-05,-1.8913e-07,0.00012707,2.0709e-05,2.961e-06,3.9606e-06,1.659e-06,0.00012517,2.1313e-07,-5.825e-10,3.9015e-06,7.7852e-06,-1.6781e-07,-2.186e-08,-2.378e-06
p1_pop,-6.365e-05,-7.6187e-06,4.502e-06,-0.00088259,4.798e-07,6.3814e-07,2.4744e-07,-1.112e-05,0.00037101,-0.00025987,9.4603e-06,-2.2845e-05,-0.00078589,0.056638,-0.0020682,-1.9256e-05,-0.0085906,-2.0529e-05,-4.5957e-05,2.6126e-06,1.8342e-06,1.6726e-05,1.6058e-06,-4.4263e-07,-5.1675e-06,-4.3133e-06,-1.8868e-06,-5.2165e-07,5.8189e-07
g1_pop,-1.5663e-06,1.5864e-05,5.0002e-06,0.00050165,3.3018e-06,-1.3619e-06,-5.6425e-05,2.9162e-05,-0.00025987,0.0010773,4.8085e-06,-2.197e-05,0.00081714,-0.049284,0.00065857,-4.7995e-05,0.011433,0.00017636,-2.5108e-05,2.5259e-06,-7.4705e-06,7.7694e-05,-2.3667e-06,7.9935e-07,-1.5984e-05,1.7778e-05,3.0853e-06,4.7651e-07,-4.0784e-06
