b01_pop,1,-0.13022,0.10504,-0.099178,-0.0024071,0.0010566,0.0012791,-0.0002445,0.00059164,-0.0011978,0.00043635,0.00020607,0.00030819,-0.00092489,0.00069151,0.0010445,-0.00044732,-0.0057379,-0.0009064,2.1815e-05,0.002914,-0.0019681,-0.0050725,nan,0.0070262,0.00017063,nan,-0.00055213,0.00027666,-0.00037417,0.00023558,nan,0.0013827,0.00047021,0.15613,0.091203,-0.026089,0.0039629,-0.0018853,0.0047443,0.0025395,0.0008805,0.00020765,0.0017183,-0.0004183,0.0023168,0.00078454,0.0018453,-0.0002134,-0.00059968,nan,-0.000881,-0.0010501,-0.0034824,0.0010401,-9.4905e-05,-0.0023741
b11_pop,-0.13022,1,0.66527,0.16885,0.005001,-0.0096234,0.0045605,-0.014278,-0.0074352,0.02399,-0.0043029,0.0079506,-0.002007,-0.0035384,0.0088033,-0.024529,-0.023162,0.020258,0.0076447,0.015622,0.020741,-0.0081197,0.0093917,nan,0.004077,0.00014071,nan,-0.00070171,0.00032453,-0.016391,-0.0049946,nan,0.0012369,-0.016921,-0.20938,-0.70707,-0.55741,0.185,0.002607,-0.017084,0.005183,0.0079921,-0.0028127,0.024991,0.011841,-0.019067,-0.0049017,-0.0047646,0.0085351,-0.015647,nan,0.0062626,0.0070971,-0.00089951,-0.013306,0.02679,-0.0047975
b21_pop,0.10504,0.66527,1,0.042287,0.0031399,-0.0078701,0.0062593,-0.017334,-0.0068907,0.023239,-0.0041057,0.0067708,0.00048245,-0.006255,0.013354,-0.023216,0.02771,0.013545,-0.010409,-0.010792,-0.034866,0.032023,-0.029169,nan,0.020597,0.00038461,nan,-0.00088023,0.00048923,0.0091296,0.013639,nan,0.0030264,0.022814,-0.14759,-0.51199,-0.70334,0.20997,0.0001143,-0.0098871,0.010877,0.0083277,-0.0043395,0.022801,0.012355,-0.018781,-0.0040991,-4.6225e-06,0.0095257,-0.022261,nan,0.0046374,0.0045516,-0.0025774,-0.016508,0.030982,-0.0091399
a1_pop,-0.099178,0.16885,0.042287,1,-0.00032743,-0.0092419,0.007113,0.00060307,0.00021371,-0.0028513,-0.002731,-0.0084422,0.0091305,-0.0041748,-0.0033319,0.0069883,-0.050262,0.017502,0.022049,0.028623,0.091997,-0.030332,0.032664,nan,-0.01245,-0.00027392,nan,0.0010495,-0.00033211,-0.027016,-0.020929,nan,-0.0016765,-0.044077,-0.2416,-0.41817,-0.30384,-0.57766,0.019741,-0.0037941,0.0022157,-0.0033709,0.00027792,-0.022836,0.019354,0.0020823,-0.001615,0.010575,0.00047419,0.030384,nan,-0.0052583,-0.0030174,0.020021,-0.017059,0.032719,0.0053326
b02_pop,-0.0024071,0.005001,0.0031399,-0.00032743,1,-0.24039,-0.00035931,-0.0010596,0.0011116,-0.0045198,0.00099273,0.001882,-5.6611e-05,0.0019096,0.0001551,0.0023823,0.013395,0.041436,-0.0038715,-0.010088,-0.01331,0.026307,-0.015046,nan,0.014375,0.00023168,nan,-0.00012024,0.00022183,0.009891,0.0061053,nan,0.0019554,0.015079,-0.00080161,-0.008602,-0.004208,0.0052073,0.0080395,-0.016879,-0.0019281,-0.0034738,-5.1514e-05,-0.0030985,0.00015941,-0.00059526,0.0013639,-0.0025789,-0.0011536,-0.0020913,nan,-0.00069192,0.00056253,0.00080587,-7.1958e-05,-0.00059587,0.0027697
b12_pop,0.0010566,-0.0096234,-0.0078701,-0.0092419,-0.24039,1,-0.0016737,0.010559,-0.00183,0.005793,-0.00093199,0.00012419,0.00011974,-0.0038902,-3.8671e-05,0.0067033,0.067896,-0.093492,-0.018707,-0.026914,-0.050588,0.021701,-0.015704,nan,-0.028689,-0.00090216,nan,0.0040524,-0.0017658,0.027271,0.016068,nan,-0.0072374,0.034901,0.0013206,0.016438,0.0068777,0.0029021,-0.013773,0.047489,0.0045207,0.011064,-0.0014925,-1.7849e-05,-0.00094025,0.0024211,-0.00065723,0.0041112,0.00087406,0.0048509,nan,-0.0068236,-0.0038056,0.00039946,-0.0010756,-0.0011139,-0.001177
b03_pop,0.0012791,0.0045605,0.0062593,0.007113,-0.00035931,-0.0016737,1,-0.16471,-0.00023358,0.000319,-0.0019002,0.0030986,9.8194e-05,0.0012759,-0.00035162,-0.0056214,-0.021518,-0.047454,0.016817,0.039849,0.017156,-0.020508,0.044822,nan,-0.045812,-0.0010273,nan,0.0032277,-0.0015546,-0.030067,-0.009843,nan,-0.0080423,-0.030287,-0.0015541,-0.0026724,-0.0073136,-0.0069586,-0.0024942,-0.0018184,-0.011685,0.00013542,2.714e-05,0.0048965,0.0013856,-0.0025135,0.001163,0.0015395,0.00039472,0.00016346,nan,0.00011678,0.011716,-0.0021243,-0.00038778,-0.0023245,-0.0020498
b13_pop,-0.0002445,-0.014278,-0.017334,0.00060307,-0.0010596,0.010559,-0.16471,1,0.00073543,0.0051505,0.0036838,-0.0086105,0.00084771,-4.6847e-08,0.0017989,0.00051075,-0.041862,0.13426,0.039579,-0.053371,0.03682,-0.010281,-0.077717,nan,0.13107,0.0033882,nan,-0.012883,0.005773,0.048631,-0.014325,nan,0.026579,0.015786,0.0030576,0.0047205,0.018638,-0.0048107,-0.00035657,-0.0033802,0.016294,0.0094001,0.0003627,-0.0066212,-0.0042924,0.0086953,0.0019256,-0.00068509,0.0011574,-0.0080663,nan,0.0009631,-0.033203,0.00080658,0.001523,0.0022871,0.0021796
b04_pop,0.00059164,-0.0074352,-0.0068907,0.00021371,0.0011116,-0.00183,-0.00023358,0.00073543,1,-0.10153,0.00019158,-0.00057935,-0.00040805,2.2343e-05,0.00031764,-8.1438e-05,0.001527,-4.7416e-05,-0.0050507,-0.007585,-0.0016304,0.0005523,-0.0023733,nan,0.002163,5.2751e-05,nan,-0.00018375,8.1461e-05,0.0019504,0.0016096,nan,0.00040106,0.0021754,0.00032497,0.0059979,0.0046284,-0.0038367,-0.00044749,-0.0028651,-0.00016757,0.0013698,0.0050177,-0.016512,-0.00068656,0.0019406,-0.00047983,-0.0010787,-0.0004935,-0.0022595,nan,0.00044338,-0.00019961,0.0073822,0.001852,0.0006356,0.00081015
b14_pop,-0.0011978,0.02399,0.023239,-0.0028513,-0.0045198,0.005793,0.000319,0.0051505,-0.10153,1,-0.0011794,0.0028872,0.0018199,-0.0033339,-0.00067726,-0.0016278,-0.0012508,-0.0043292,-0.034756,0.024022,0.0015231,-0.0025246,0.0037969,nan,-0.0035199,-8.9251e-05,nan,4.4093e-06,-8.927e-05,-0.016002,0.059193,nan,-0.00082111,-0.0028548,-0.001505,-0.018796,-0.011925,0.010349,0.00028046,0.0010852,-0.00014635,0.00073963,-0.0049585,0.082399,0.0017425,-0.0055228,0.0021451,0.0012185,0.00050132,0.0085989,nan,-0.00066222,0.0012493,-0.021149,-0.0036459,-0.0024829,-0.0016162
b05_pop,0.00043635,-0.0043029,-0.0041057,-0.002731,0.00099273,-0.00093199,-0.0019002,0.0036838,0.00019158,-0.0011794,1,-0.16351,0.00039409,0.0018406,0.00039644,0.0018069,0.0065271,0.0019955,-0.0035874,-0.0054639,-0.0048709,0.005755,-0.012521,nan,0.014796,0.00034135,nan,-0.0011081,0.00053246,0.0055872,0.0030973,nan,0.0026912,0.0072166,0.001948,0.0038388,0.0076178,-0.0011028,2.7628e-05,-0.0018855,0.00019548,0.001353,-0.0001215,0.0012225,0.038928,0.0060299,-0.0012376,0.0040392,0.0016323,-0.0010197,nan,0.00064332,-0.0011348,-0.00036042,-0.032547,-0.00099871,-0.0014547
b15_pop,0.00020607,0.0079506,0.0067708,-0.0084422,0.001882,0.00012419,0.0030986,-0.0086105,-0.00057935,0.0028872,-0.16351,1,-0.0011047,-0.0032159,0.0020323,-0.0066529,-0.011056,-0.0060214,0.0062671,0.0091354,0.0074708,-0.0087798,0.028237,nan,-0.037348,-0.00090502,nan,0.0031512,-0.0014662,-0.0084162,-0.0057722,nan,-0.0071169,-0.0131,-0.00029693,-0.005176,-0.0081387,0.011796,-0.001083,0.0069351,-0.00054832,-0.0077471,0.00046647,-0.0018938,-0.026179,-0.01596,0.0016083,-0.0053204,-0.00011247,0.00020711,nan,-0.00061307,0.00070314,-0.00052399,0.0318,0.00078261,-0.00088145
b06_pop,0.00030819,-0.002007,0.00048245,0.0091305,-5.6611e-05,0.00011974,9.8194e-05,0.00084771,-0.00040805,0.0018199,0.00039409,-0.0011047,1,-0.15974,-0.00027127,0.00091665,-0.001192,0.0002607,0.0005789,0.00030665,0.0019744,-0.00092471,0.0006956,nan,0.00023357,-7.2606e-06,nan,-3.8116e-06,-5.3559e-06,-0.00042248,0.0010829,nan,-6.3019e-05,-0.00073798,-0.014162,-0.001286,-0.0026388,-0.0069098,0.0022914,-0.0025432,-0.0018409,0.0013872,-0.0002564,-0.0010559,0.0019336,0.0043037,0.059876,-0.019437,-0.00023314,-0.0020637,nan,-0.00048803,0.00072237,-0.00035955,-0.001418,-0.013683,0.00034018
b16_pop,-0.00092489,-0.0035384,-0.006255,-0.0041748,0.0019096,-0.0038902,0.0012759,-4.6847e-08,2.2343e-05,-0.0033339,0.0018406,-0.0032159,-0.15974,1,0.0020245,-0.0065018,-0.0020919,0.00069846,0.0017806,0.0022343,0.0016391,-0.0018733,0.002311,nan,-0.0023554,0.00020763,nan,-0.00084784,0.00037967,-0.0023404,-0.0032423,nan,0.0016595,-0.0028439,0.0090586,0.0050559,0.014063,-0.00085343,-0.0017739,0.0053613,0.0014942,-0.0017453,0.00010974,0.002454,-0.0026326,-0.002259,-0.027298,0.04198,0.0010252,-0.00029581,nan,0.0010379,-1.5265e-05,-0.00032364,0.00095881,0.0042927,0.00030744
b07_pop,0.00069151,0.0088033,0.013354,-0.0033319,0.0001551,-3.8671e-05,-0.00035162,0.0017989,0.00031764,-0.00067726,0.00039644,0.0020323,-0.00027127,0.0020245,1,-0.20166,0.023019,-0.0025734,-0.016445,-0.022736,-0.020969,0.020223,-0.022799,nan,0.014664,0.00023574,nan,-0.00022919,0.00019316,0.019641,0.010821,nan,0.0017623,0.030602,-0.0015587,-0.0087648,-0.011848,0.010907,0.0031615,-0.0045443,0.0012062,0.0016851,4.5517e-05,-0.0044057,0.00011696,-4.3073e-05,0.0011344,0.0011322,0.15043,-0.075317,nan,-0.00086151,-0.0019669,0.00060004,0.00075326,-0.00025966,-0.078703
b17_pop,0.0010445,-0.024529,-0.023216,0.0069883,0.0023823,0.0067033,-0.0056214,0.00051075,-8.1438e-05,-0.0016278,0.0018069,-0.0066529,0.00091665,-0.0065018,-0.20166,1,0.093795,-0.013354,-0.062154,-0.089442,-0.084237,0.08489,-0.083469,nan,0.047407,0.00066559,nan,0.00016113,0.00026434,0.086365,0.045932,nan,0.0047546,0.12987,0.0020095,0.018514,0.023262,-0.031283,-0.0014268,0.013168,0.0020685,0.0038466,-0.0021916,0.01288,-0.00088986,0.0038316,-0.003439,-0.0021748,-0.095023,0.27911,nan,-0.0023486,-0.0075357,-0.00098208,-0.0036762,0.0020224,0.008214
p1_pop,-0.00044732,-0.023162,0.02771,-0.050262,0.013395,0.067896,-0.021518,-0.041862,0.001527,-0.0012508,0.0065271,-0.011056,-0.001192,-0.0020919,0.023019,0.093795,1,-0.32258,-0.34691,-0.5016,-0.84669,0.75861,-0.7837,nan,0.32009,0.0036369,nan,0.0085396,0.00017397,0.49825,0.31723,nan,0.029791,0.73246,-0.0058912,-0.0047414,-0.0079798,0.051502,0.0065654,0.0044782,0.0277,-0.00011088,-0.0037179,0.00042085,-0.0080509,0.019279,-0.00079995,-0.0014307,-0.0063502,0.018787,nan,-0.0081899,-0.056972,0.0039198,0.00075365,-0.0011146,0.022646
g1_pop,-0.0057379,0.020258,0.013545,0.017502,0.041436,-0.093492,-0.047454,0.13426,-4.7416e-05,-0.0043292,0.0019955,-0.0060214,0.0002607,0.00069846,-0.0025734,-0.013354,-0.32258,1,0.10215,0.060069,0.24519,-0.0089095,0.0206,nan,0.13932,0.0038857,nan,-0.015404,0.0070841,-0.045468,-0.061726,nan,0.031384,-0.10912,-0.0081847,0.0022905,-0.015917,-0.024504,-0.011679,0.032299,-0.021482,0.097619,0.00083555,-0.0016557,-0.0048934,0.0090027,0.0012465,-0.0026298,0.0017024,-0.0050705,nan,0.00056817,-0.0083563,0.00030321,0.001143,0.0015766,-0.003638
p2_pop,-0.0009064,0.0076447,-0.010409,0.022049,-0.0038715,-0.018707,0.016817,0.039579,-0.0050507,-0.034756,-0.0035874,0.0062671,0.0005789,0.0017806,-0.016445,-0.062154,-0.34691,0.10215,1,0.35104,0.30156,-0.24526,0.33695,nan,-0.21422,-0.0040073,nan,0.0020237,-0.0032951,-0.26709,-0.2354,nan,-0.031473,-0.45852,0.00076269,0.00018794,0.0016681,-0.021615,-0.0034632,0.00011015,-0.013213,-0.00039417,0.0014009,-0.0048299,0.0063171,-0.013252,0.0010176,0.00066231,0.0015729,-0.014854,nan,0.0024492,0.030212,-0.00093014,-0.00091509,0.00054262,-0.011811
g2_pop,2.1815e-05,0.015622,-0.010792,0.028623,-0.010088,-0.026914,0.039849,-0.053371,-0.007585,0.024022,-0.0054639,0.0091354,0.00030665,0.0022343,-0.022736,-0.089442,-0.5016,0.060069,0.35104,1,0.45565,-0.46887,0.45445,nan,-0.26257,-0.0054189,nan,0.0099576,-0.0053037,-0.80373,-0.29906,nan,-0.03907,-0.70192,0.0015199,-0.0012682,-0.00031472,-0.027785,-0.0032151,-0.012081,-0.029379,-0.0050859,0.0011453,0.0046837,0.0067267,-0.016525,0.00059209,0.0017796,0.0047512,-0.018617,nan,0.0053739,0.054114,-0.0043817,-0.001173,-0.00070945,-0.021101
alpha11_pop,0.002914,0.020741,-0.034866,0.091997,-0.01331,-0.050588,0.017156,0.03682,-0.0016304,0.0015231,-0.0048709,0.0074708,0.0019744,0.0016391,-0.020969,-0.084237,-0.84669,0.24519,0.30156,0.45565,1,-0.72529,0.61507,nan,-0.22193,-0.0014799,nan,-0.014587,0.0029324,-0.44745,-0.30666,nan,-0.012601,-0.67499,0.0026109,-0.028212,0.017892,-0.091304,-0.0050903,-0.0094925,-0.024572,0.01425,0.0037013,0.0019165,0.0048554,-0.012364,0.0018782,0.0028506,0.0071695,-0.0088987,nan,0.0080129,0.045213,-0.0041629,0.0010038,0.0021721,-0.02407
alpha12_pop,-0.0019681,-0.0081197,0.032023,-0.030332,0.026307,0.021701,-0.020508,-0.010281,0.0005523,-0.0025246,0.005755,-0.0087798,-0.00092471,-0.0018733,0.020223,0.08489,0.75861,-0.0089095,-0.24526,-0.46887,-0.72529,1,-0.55011,nan,0.25241,0.0011037,nan,0.023762,-0.0048407,0.47794,0.29201,nan,0.012672,0.65864,-0.0075727,-0.01122,-0.017974,0.037943,0.0048258,0.047813,0.022493,-0.012934,-0.003318,-0.0019137,-0.0041911,0.013884,-0.00090153,-0.0039391,-0.0060709,0.017017,nan,-0.014213,-0.043474,0.0038558,-0.0010175,0.00082294,0.020262
alpha13_pop,-0.0050725,0.0093917,-0.029169,0.032664,-0.015046,-0.015704,0.044822,-0.077717,-0.0023733,0.0037969,-0.012521,0.028237,0.0006956,0.002311,-0.022799,-0.083469,-0.7837,0.0206,0.33695,0.45445,0.61507,-0.55011,1,nan,-0.76392,-0.016112,nan,0.043922,-0.022674,-0.45692,-0.26817,nan,-0.12703,-0.66043,0.0022696,0.015076,0.012035,-0.035242,-0.010711,0.0035129,-0.023376,-0.11103,0.0026754,-0.0024035,0.025349,-0.047789,-0.0011147,0.0011903,0.004074,-0.014851,nan,0.0050115,0.080991,-0.0038006,-0.0057528,0.0017704,-0.019264
alpha14_pop,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
alpha15_pop,0.0070262,0.004077,0.020597,-0.01245,0.014375,-0.028689,-0.045812,0.13107,0.002163,-0.0035199,0.014796,-0.037348,0.00023357,-0.0023554,0.014664,0.047407,0.32009,0.13932,-0.21422,-0.26257,-0.22193,0.25241,-0.76392,nan,1,0.024114,nan,-0.082902,0.038789,0.26123,0.14999,nan,0.18964,0.38259,0.0013106,-0.014941,-0.011705,0.013732,0.0086608,-0.0036137,0.0036438,0.1396,-0.00095905,0.0029982,-0.03567,0.062183,0.0018016,-0.0008398,-0.0013093,0.0062198,nan,-0.0016292,-0.061785,0.0025465,0.0084537,-0.0017799,0.010827
