b01_pop,0.015314,-0.00020559,0.00012639,-0.0057014,-2.9105e-07,2.8812e-07,-3.1161e-05,1.2283e-05,8.0148e-06,-3.806e-05,-1.8493e-07,3.8309e-06,-2.5805e-05,0.0016958,-0.00011908,5.852e-06,-2.0101e-06,1.0476e-05,0.0020438,9.0209e-05,-4.6598e-05,0.00019296,2.7003e-06,-1.2876e-07,3.9144e-05,-6.6039e-06,7.6549e-06,5.0521e-08,-5.6762e-06
b11_pop,-0.00020559,0.00010403,3.5492e-05,-8.9132e-05,-5.3334e-08,-3.0235e-09,4.426e-06,-2.157e-06,-2.7293e-06,4.9032e-06,6.0714e-06,-9.2605e-07,6.2074e-06,-0.0003148,2.1652e-05,9.5263e-07,5.4641e-07,3.0528e-06,-8.0662e-05,-3.1043e-05,-8.2423e-06,3.9728e-05,-3.4823e-07,5.3726e-09,2.3744e-07,8.3252e-07,1.6186e-06,-1.1619e-08,-1.2272e-07
b21_pop,0.00012639,3.5492e-05,7.6686e-05,-0.00020771,1.7924e-07,-4.6416e-08,6.1505e-07,-1.2945e-07,1.8787e-06,1.4624e-07,-2.4242e-07,-1.1709e-06,-1.0268e-05,0.00019527,-1.1899e-05,2.745e-07,7.1353e-07,1.0791e-06,1.7995e-05,-1.4503e-05,-2.6545e-05,1.5216e-05,-9.1968e-08,-1.6431e-09,6.6129e-06,2.2994e-07,3.6751e-06,-1.4423e-08,-8.415e-07
a1_pop,-0.0057014,-8.9132e-05,-0.00020771,0.44044,4.4833e-05,-1.0538e-05,-0.00022483,-0.00018986,-5.2539e-05,0.00011584,5.235e-05,2.7374e-05,0.00067205,0.0054466,0.00022864,-0.00023863,-4.2777e-05,0.00012133,-0.0015748,-0.001937,-0.00092573,-0.040388,3.1065e-05,-2.1315e-06,0.00044874,3.7746e-05,-0.00024509,-5.3176e-06,8.9109e-05
b02_pop,-2.9105e-07,-5.3334e-08,1.7924e-07,4.4833e-05,6.3771e-06,-2.3603e-07,-1.6217e-07,2.8928e-08,3.3177e-07,2.0548e-06,-6.2303e-08,-2.182e-08,7.6699e-07,3.9541e-05,-1.2494e-06,4.4869e-08,-5.6347e-07,1.3555e-07,5.5573e-07,-3.103e-07,-6.1037e-07,-4.5197e-06,3.9661e-08,-5.5807e-09,3.1134e-07,2.5149e-08,-3.8066e-08,-6.4212e-09,6.9537e-09
b12_pop,2.8812e-07,-3.0235e-09,-4.6416e-08,-1.0538e-05,-2.3603e-07,1.6867e-07,2.2478e-08,6.0724e-08,2.2708e-07,-7.0541e-07,9.8217e-08,-3.4846e-08,-5.0152e-07,5.397e-05,-8.678e-07,-1.55e-08,2.6298e-07,7.9652e-08,7.865e-08,5.4715e-08,1.0817e-07,1.3545e-06,-1.3461e-08,2.1084e-09,-1.3001e-07,1.4366e-08,-2.2053e-10,-4.119e-10,-2.3673e-10
b03_pop,-3.1161e-05,4.426e-06,6.1505e-07,-0.00022483,-1.6217e-07,2.2478e-08,0.0024852,-8.2025e-05,-1.2706e-06,-4.3381e-05,-2.4806e-07,1.2319e-05,-1.1132e-05,0.00097281,1.1547e-05,-2.9673e-06,6.5152e-07,-1.3705e-05,3.0708e-06,-8.2119e-07,4.0513e-06,1.7151e-05,-1.1076e-07,4.8462e-08,-2.5376e-06,6.1098e-06,-3.6423e-07,9.8238e-09,-2.4791e-06
b13_pop,1.2283e-05,-2.157e-06,-1.2945e-07,-0.00018986,2.8928e-08,6.0724e-08,-8.2025e-05,0.00010704,-7.5023e-06,1.851e-05,1.1439e-05,-5.1899e-06,1.2603e-05,-0.00080581,5.4003e-05,3.5006e-07,2.1963e-07,8.9155e-06,-8.6633e-07,1.2739e-06,-1.6507e-07,1.8399e-05,-8.9805e-09,-1.3224e-08,2.1286e-06,-2.9393e-06,3.274e-07,-1.3245e-08,2.2672e-06
p1_pop,8.0148e-06,-2.7293e-06,1.8787e-06,-5.2539e-05,3.3177e-07,2.2708e-07,-1.2706e-06,-7.5023e-06,8.9199e-05,-6.2713e-05,-1.6603e-06,1.3556e-06,-0.00014613,0.0094756,-0.00092797,1.39e-05,-3.8478e-06,-9.3901e-06,4.5896e-06,-2.4431e-06,-1.7514e-06,-1.5582e-05,1.5592e-07,-9.5982e-08,5.9198e-06,-2.782e-06,-3.4849e-07,-8.0028e-09,-2.8585e-06
g1_pop,-3.806e-05,4.9032e-06,1.4624e-07,0.00011584,2.0548e-06,-7.0541e-07,-4.3381e-05,1.851e-05,-6.2713e-05,0.00044876,-2.1404e-05,8.9957e-08,0.00023598,-0.011906,9.8304e-05,7.8107e-06,1.9041e-06,1.8173e-05,-3.7028e-05,4.1948e-06,-5.7382e-07,-3.5976e-05,-1.0939e-06,1.8734e-07,-2.0177e-05,1.1841e-05,1.02e-06,7.9618e-08,-9.3573e-08
p2_pop,-1.8493e-07,6.0714e-06,-2.4242e-07,5.235e-05,-6.2303e-08,9.8217e-08,-2.4806e-07,1.1439e-05,-1.6603e-06,-2.1404e-05,0.00052633,-2.6754e-05,-7.2463e-06,0.0049425,0.00017366,-6.0766e-05,6.7668e-05,8.4523e-05,7.0055e-07,4.5903e-06,2.1331e-06,2.5031e-05,6.9686e-08,-1.254e-09,-1.1894e-06,9.9729e-07,-1.7085e-07,-3.5635e-08,1.5435e-06
g2_pop,3.8309e-06,-9.2605e-07,-1.1709e-06,2.7374e-05,-2.182e-08,-3.4846e-08,1.2319e-05,-5.1899e-06,1.3556e-06,8.9957e-08,-2.6754e-05,0.00013234,-1.5421e-05,-0.0022394,-6.1428e-05,2.2106e-05,2.9144e-05,-0.00019882,5.7713e-06,-2.6197e-06,4.1958e-07,-5.5408e-06,-5.7311e-08,-4.9519e-10,-1.6971e-06,1.1307e-06,-2.89e-07,1.4815e-08,1.3808e-07
alpha11_pop,-2.5805e-05,6.2074e-06,-1.0268e-05,0.00067205,7.6699e-07,-5.0152e-07,-1.1132e-05,1.2603e-05,-0.00014613,0.00023598,-7.2463e-06,-1.5421e-05,0.0009784,-0.016952,0.00094331,-8.6063e-05,7.7627e-06,9.0785e-05,-7.3539e-05,5.5933e-06,1.014e-05,2.7494e-05,-6.7375e-07,1.6873e-07,-1.2735e-05,6.3136e-06,7.8274e-06,6.196e-08,3.0598e-06
alpha12_pop,0.0016958,-0.0003148,0.00019527,0.0054466,3.9541e-05,5.397e-05,0.00097281,-0.00080581,0.0094756,-0.011906,0.0049425,-0.0022394,-0.016952,4.5166,-0.023905,-0.0032489,-0.0026048,0.004055,0.00089624,-0.00032195,-3.8384e-05,6.6624e-05,0.00015313,-6.1969e-06,0.00093815,-0.00072805,-3.576e-06,-2.3232e-05,2.6253e-05
alpha13_pop,-0.00011908,2.1652e-05,-1.1899e-05,0.00022864,-1.2494e-06,-8.678e-07,1.1547e-05,5.4003e-05,-0.00092797,9.8304e-05,0.00017366,-6.1428e-05,0.00094331,-0.023905,0.014817,-0.00026098,2.4097e-06,0.00014281,-5.1218e-05,2.1321e-05,2.1116e-05,9.6407e-05,-5.9204e-07,9.8852e-07,-0.00012912,9.4594e-07,6.9676e-06,-3.3777e-07,5.6254e-05
