rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,-0.00357621918369144,0.113606115440085,-0.0374091033477512,0.247421714815275,0.0156461854217085,-0.00061685386010156,1.29092415883928,0.00745492387346294,1.12787245865406,0.0378007032817048,-1.39181258254103,0.0548185441234016,-0.884744618757953,-0.0164680741733406,-43.7147044573277,0.546484178186449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.012466666651048,0.137414017415311,-0.0494109383080393,-0.0186868224311729,0.0242214108826744,-0.000794602242971088,0.551825905460015,0.0224288050399848,1.60493343155553,-0.00803679318553558,-1.11712705909672,0.0399053719638336,-1.24836077744694,-0.00479410404377063,-33.6034592334944,-0.87645450912087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2.83037418358354,-0.0261465629991949,-0.0117005112827007,0.212139390514255,0.00994394607839055,0.00131627462216129,0.0654098385910729,0.0487445206712117,1.29506682292891,-0.00388191210116512,-1.10041974076823,0.030214042143639,-0.940925333306671,-0.024366543931296,15.6374978877757,-2.47746583492779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.0826401555718883,0.186018412941661,-0.100370140549323,-0.70483424855287,-0.0178355907663637,0.0134077750725621,-0.950375029393577,-0.125852292090259,0.0416404935348815,0.0757443182516788,0.023273076637496,-0.106070745659635,1.23281969489063,0.0175464942207734,-130.518089126128,-7.57731063487882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2.12985136540946,-0.0911765246433218,-0.0118832494770907,-0.133668556678561,-0.0371275963238116,0.00608517914030651,-0.387693564266339,0.0150398796331966,0.287822136086436,-0.0585115891920335,-0.211035287568441,-0.0779095662163731,0.486656347417854,0.0634379547703794,37.3676159315272,0.796994659926262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0.0825886850427944,0.0949454210537704,0.032641001782975,0.629380006001945,-0.00653726822322476,0.00341971068738523,0.122852529408131,-0.073370721781194,1.11423693954027,-0.0459015483176396,0.0192935150754909,0.0710050190958832,0.751031620475984,0.0820445872024881,-37.1575972489178,-2.30058224694763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-3.75550886582478,-0.118911831466134,0.0459822926868877,0.199883157031669,0.0196655398741745,0.00456686600552329,1.93331933073014,0.0208152603471043,0.816625035089855,-0.190550415010728,0.686073703106591,-0.236088739162658,0.0462265941810109,0.0581983095355281,31.287742420234,-10.9943146133731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-3.70429235425376,-0.0653056616566495,-0.0185169611652263,1.25899827661101,-0.0308492773333295,0.00701972023821908,1.33515891775447,0.256842608843633,-0.408219486986479,0.0370153116563439,0.334360725397626,-0.151314178838136,0.636962587842835,-0.12860920983893,21.7991015704624,6.61817802146735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-4.14488255359041,-0.118495328208224,-0.0268876397060448,0.669309344565405,-0.0118696050784894,0.00249660074886723,1.6612554797781,0.019271647277665,-0.190790570068351,0.0247805716111712,0.411651746457446,-0.17473734684218,0.277789757251024,0.162535917534314,-8.37184871599055,5.90503320852974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-3.63577263734375,-0.10921299508686,0.131288137693846,1.27889131874527,-0.0126025793336089,0.00345589282782921,-1.35726908869028,0.0759459735792419,1.71167099087701,0.019199421873241,-0.21210232871791,-0.0132437073395409,0.228593647636479,0.130211354256248,13.5245260344682,3.46411167193844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,-4.03879930172763,-0.0722333573820518,-0.049758721797682,0.538582558833337,0.0281344944766895,-0.00301597096819762,-2.1436028533976,0.0803560528212781,0.937835562797068,0.0874945990094857,0.300681791502596,0.032799573242591,0.0487614561040486,0.204613539322562,-37.7433497932054,-1.59920506039986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,-0.716664592448025,-0.175507720493143,-0.0150817278129986,1.06694314379382,0.0132927246655186,0.00258380934970972,-1.32745155099622,0.0508576009894444,1.75578496290946,0.102438325897291,0.493096007508553,0.0212243206672704,0.550378909658122,3.55355731145174e-05,28.0925859405262,0.617857748770708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,1.23570156054912,0.095833620087371,0.138062542367467,-0.453369803578042,0.0256066273466455,-0.0058123810156959,-0.190784476531321,0.00151867429827252,0.906799406944904,0.0463580155442431,-0.224630428424518,0.150579924503127,-0.122352698695876,-0.070152409436429,122.485765482802,-3.355141250465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,0.597085760248357,-0.0416231748717531,0.108020643037276,-1.79264696834674,0.0425184153158495,-0.00642295731330517,0.563682438340837,-0.0862593660515534,0.670104715393185,0.0773137925278181,0.547475381608753,0.127760447445036,-0.115468933006238,-0.0611685161581774,145.049671079882,-5.44160861808649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,1.01335288828607,-0.0729003569562382,0.0611371854190751,-0.150152377235906,0.0338860130656569,-0.00888101495665987,-0.130172651052475,0.0177652948168174,1.08636739328963,-0.0422877650805474,-0.146376709366183,0.152417303696271,0.065190918798959,-0.0793723255014635,122.805890085344,0.0590322133681598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-1.49061506589974,0.0132798201123814,-0.0221879393234456,-0.258334877504561,0.0249584408639691,0.00462417575363649,-0.0357228110638763,0.115305627342927,-0.771334325539066,-0.0300026376615944,-0.94985386621135,0.0514846450859934,0.00197080249482884,-0.0112531017683666,-99.8454329463547,0.994673081380289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,-1.05778715615372,0.0660313533597748,0.0707254104175265,0.20557310253719,0.0220909061586614,0.00885981407734299,0.205673424487409,0.0311412381778079,-1.12338645056926,-0.0194036282172304,-1.12803632963684,0.0720054455938266,0.42314652485264,-0.0564781100301311,-53.7890490361047,-3.7055315083306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,-1.77206886389809,-0.000925829606011869,-0.0234049630885108,-1.38445314329941,0.0738897890487564,5.71954266093393e-05,0.394272933539744,0.0856169866214614,-0.750311423789185,0.000751005180191808,-0.694003027677127,-0.0108767444160989,-0.548308698129921,0.0399001343006278,-91.4497318600146,6.48500538216473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,0.493734729034903,-0.130155135255498,-0.0689120218782691,0.72343626038356,0.00148669151333447,-0.00471105655869153,-0.450206192666315,0.0755267869570853,1.32423080404432,-0.0645454911985109,-0.850805122377998,0.0994311908706155,-0.421202790165595,-0.0387219254030655,-51.1960717445533,-3.54239143226345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,-0.564261397284664,0.0335612147270148,0.0388179702611813,0.381801228801768,-0.0290022368583207,0.00193077907295668,0.157996918038664,0.02693565803568,0.707140124296604,-0.0374695992365103,-0.80882656471405,0.130781469258649,-0.517345235818139,-0.00779344673829896,2.53787120610468,-6.6117338695184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,1.12842302769399,-0.0778449000877754,-0.0950111803920885,-1.34955311453647,-0.0293163989440446,-0.00196038738172145,0.18373621803994,-0.0197827766949789,0.6707546877046,-0.0856988405387128,-0.50636939907942,0.0572584028072721,-0.572308015566942,-0.0198807844298005,15.7256848705514,-4.05303131049806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,-1.47052750544543,-0.040602094133605,-0.000677995231913059,0.456190539376394,-0.0146983605017805,-0.00292092373178228,-0.0913963624612082,-0.0110958938897372,0.242741370881,-0.0263689662237834,-0.110381518556085,-0.0945190913611787,0.632101971961195,-0.0882676256383092,-67.4156093468451,-0.89507205777894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,-1.76099522222271,0.0499159029834995,0.0240985234999779,0.0537189086581913,-0.0296910856655543,0.00178410991063627,-0.083419817301297,-0.203698426209577,1.61684997975949,0.0164374031632555,0.122029870642608,0.0925112113771137,0.586751185225322,-0.0236700763800992,42.9730897272168,-3.17108734603146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,-1.38859842892762,0.141589328315022,-0.0677999484837357,-0.605321877802415,-0.00690600655070917,-0.00232729650286728,-0.0248068069216112,-0.147831743841478,0.7763966894488,0.00860199550767943,-0.163216763945543,-0.244406257160232,1.40070900517178,-0.106071491100731,-70.5932361666315,1.00867337587709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,-0.447840845528129,-0.0120875290565962,-0.0729731016910225,0.346476627718905,-0.0499424178434431,0.00775778728924426,0.200672046761617,0.0595151462975486,-1.12044890643876,0.10041260929222,-0.421897255348211,-0.0379745096559735,0.495801396482998,-0.123441676452707,1.16027653477306,-5.12175722642099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,1.50596505991656,-0.0427892015568645,-0.0524599075040614,-1.5618075217903,-0.0466356831749737,-0.00428273202327021,0.560058711749364,0.00196578041192963,-0.622064795754251,-0.0315446179634939,0.920080745141115,-0.12970765547225,0.748516149509799,-0.177301717127102,-41.1429747413436,1.08806846056223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
