parameter,value,se_sa,rse_sa
b01_pop,4.70340615750055,0.151194915014316,3.21458343063152
b11_pop,-0.148483835065915,0.01608633038907,10.8337250192446
b21_pop,-0.162151291224338,0.0139751909146365,8.61861216714066
a1_pop,3.7463188563764,0.682898054028811,18.2285085762652
b02_pop,7.39997192055138,0.00311460788737323,0.0420894554845981
b12_pop,0.00353258924249975,0.000916358265612284,25.9401306720802
b03_pop,4.21435899672275,0.0631412630744147,1.49824120639736
b13_pop,-0.161925289929293,0.01151253584502,7.10978244970081
b04_pop,5.23349515404648,0.109082404746371,2.08431271140147
b14_pop,0.0200629896199451,0.0118361166602588,58.9947803616076
p1_pop,0.0747539658615948,0.0508436686002616,68.014677233844
g1_pop,0.142573581787741,0.0581718329541291,40.8012706314229
p2_pop,0.768885400695262,0.0563000299794953,7.32229145313283
g2_pop,0.183291503963245,0.0522209726925044,28.4906673595608
alpha11_pop,0.129533815650944,0.0580831041749577,44.8401090349062
alpha12_pop,-4.08672777321151e-09,2.94784425475306e-06,72132.1413693412
alpha13_pop,0.520763831455665,0.268536068814673,51.5658063395161
alpha14_pop,-0.242121341363025,0.148720240710554,61.4238463546135
alpha21_pop,-0.176085380813627,0.069448248455261,39.4400989646988
alpha22_pop,3.22162356287334,24.9534473355081,774.56123747904
alpha23_pop,-0.35160622038017,0.0601714886669842,17.1133174498234
alpha24_pop,-0.000604322361585109,0.581385374422597,96204.511264096
omega_b01,2.11055299305852,0.120342638766992,5.70194821749519
omega_b11,0.115531238523342,0.0108439280712072,9.38614370434215
omega_b21,0.0753119275952954,0.00999852484584885,13.2761504918292
omega_a1,1.00773771163138,0.159723392853244,15.8496988859011
omega_b02,0.0435350415127385,0.0031111290886575,7.14626420592058
omega_b12,0.00437319386924898,0.000499464823954634,11.4210537855805
omega_b03,0.955773344242033,0.0493840612987709,5.16692180173056
omega_b13,0.138354710071016,0.00895277348034859,6.47088449374309
omega_b04,1.78871841620669,0.0805760048027721,4.50467799027017
omega_b14,0.0713340368602402,0.00667915613814278,9.36321065248106
b_1,0.313877540421022,0.00701504076853599,2.23496104854343
a_2,0.049935424319657,0.000813311663286277,1.62872684946049
a_3,0.708725749302083,0.0138189278912517,1.9498272646168
a_4,0.767969037751145,0.0189550570399522,2.46820589218786
