rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25
1,1,-4.20882977247717,0.0629542012300646,-0.000166414656003144,0.963699243313145,-0.0166748950511035,0.0044392704744031,0.159311520227046,-0.0596839189648072,1.02732960760159,-0.00957268490527143,-0.516577487244114,0.136176111313175,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-4.12495726571541,0.0251499728737733,-0.141116320046619,0.185018346498525,0.00534382538656519,0.000431506385521296,0.743523601788096,-0.00261781127587232,0.237257525148696,-0.0125358158613882,-0.17989788443789,0.0530851010010226,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,-4.09610108465096,0.154055433935204,0.0757404333232484,0.246002025681314,0.00543868529450364,0.000131321750557193,0.158794058521143,0.197365602006286,0.390908639478075,-0.109685986373906,0.287569112027833,0.139116877062275,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-0.39289769585373,-0.311019465859654,0.0192743534390115,0.638055289705992,-0.000984319051900329,-0.00715007520956704,0.501698521553076,-0.19216581928162,-0.540124124588862,-0.0354939391998225,0.784295557013579,-0.0595498530667928,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-0.366576381891266,-0.11688504853769,0.124220614175727,-0.265560380252016,-0.00985720500597154,0.000444840679888915,0.0177677841894548,-0.0604976094099859,-0.219986682821028,-0.00335976722878631,0.60215709051669,-0.108580164050909,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-0.644438843792371,-0.177232106401351,-0.0937774363434618,1.66064986839149,-0.0205147692496457,-0.00350446532824896,0.346234306882812,-0.132064664939049,-0.734676151838761,-0.0401848535522234,0.642846777212229,-0.104434405499291,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,0.794773616566826,0.157631484291095,0.051861808806652,0.156411204355961,0.0470310743621942,-0.000405688181669193,-0.11211384490458,0.0629152662845183,-1.03971005666768,0.0866095278045689,-1.01653685001896,-0.0786137258191508,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1.2290582846232,0.201206576469311,0.0439641844578147,1.90945680706473,0.00854294461800098,0.00328207975304308,-0.747025415975235,-0.018295443701451,-1.25991382822293,-0.0824700991820745,-0.704111727278024,-0.098333167886504,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,1.70067268103993,0.171024384257616,0.127829786897019,-0.295601391278811,-0.00402047174081588,-0.00139186162328958,-0.0464826979161055,-0.0465935746226616,-0.448025114602019,-0.185261918234963,-1.07188976856936,-0.0663212176385686,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-1.26197286285944,-0.00712192232394049,-0.0683111757628258,0.428670638928818,-0.0912920871618654,0.00503899881260786,0.127057245008433,0.252153276401144,-1.04416855250746,-0.0440430614237524,0.262621883764346,0.198905138922299,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,1.46814897524778,-0.0480255158953534,0.00462951770922602,1.72840426168704,-0.0265585971627633,-0.00078681707753334,0.383167984870527,0.221455881453599,-1.89686917395516,-0.0221512718458354,0.837590492252962,0.11917170289354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,0.324192788226264,-0.203683764980807,0.0180846154556717,-0.493352054617925,-0.0396310042652832,-0.00290655119021282,0.746645567836889,0.193278935872518,-2.05374941398689,-0.0505946073954489,0.706993091371623,0.051850921551183,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,-1.66891569685722,0.0198017626323261,0.0285792017557982,-2.29357308355413,-0.00320929279477067,-0.00243862552862908,-0.521686636237279,-0.0831926744026477,2.46239361692573,-0.153471762325442,-0.668821694235559,0.00142182132299903,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,-2.35761813166084,0.00684830047269049,0.000283552080563396,1.75003253541429,-0.000470900739705016,-0.00264467247267698,-0.762383828970567,-0.0235563355142627,0.995328100609616,0.178514891250462,-0.411797514061146,-0.119910373587851,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,-0.325365833272863,-0.0451424024852628,-0.0552513876441739,0.414645191315568,-0.00556917681509006,-0.00925796750364871,1.11588639917234,0.0795836749960024,2.60671906661888,0.00152847035009333,-0.771302434659493,0.129000292211379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-0.697917084472654,0.152371996560453,-0.0941316160922642,-1.17461345167324,-0.0697996745632645,0.00502037808121908,0.053958742935535,0.0945272159092462,-1.15823689583593,0.0349892524347718,0.635190515167582,0.136720365635852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,-0.458871025658937,0.0174662240663266,-0.0476724529897829,-1.01371053635184,-0.0668871933440967,-0.00601698469647944,0.328464228990404,0.0179213818281091,-1.22317293429273,0.100284628782163,1.42507408406735,0.0799011129465862,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,0.304933599434672,-0.0261767278249367,0.0288475957985502,0.655094102299137,-0.0249281380865911,-0.000176109875165733,-0.000337269700052545,-0.182253391302391,-0.895034929036489,-0.0711235215383833,0.977990281925829,0.0245740352415071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,2.56610659233974,0.0154683979577049,0.0586423243486947,-1.0890918838998,-0.0644678761302204,0.00289488499937634,-0.19170457957668,-0.16356893309247,-3.32327940291504,0.0490324561006292,-1.06370446506419,-0.0112444091486063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,2.74504988341539,-0.039532661374938,-0.0083800807161938,1.90752664830823,-0.0804051529444987,0.00349391528463924,-0.408737352904668,-0.130152483545187,-2.39749502432346,0.0233082879469244,-0.811477170295552,-0.0842538724630812,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,1.66736538373062,-0.0923525764617154,-0.028639572608008,-0.124806954684239,-0.0503617847261575,0.00291257676889652,-0.387880939493382,-0.146633045513259,-2.22187851530549,0.0124593146998292,-1.34982363549065,-0.0328246361020023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,1.27785927357178,0.0754005203376458,0.123581504427507,-0.631311482835898,-0.0427661108060811,-0.00555059894208546,-0.445466120294288,-0.205159258840849,-1.25488467037222,-0.0925728728658775,-0.515245690117177,-0.0293670914112842,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,1.44023267470752,0.0973951802380106,0.00938602251549554,-1.05873828691135,0.0144771356541309,-0.00461302733224246,-0.311510027123491,-0.0760751455277974,-1.2008456890842,-0.127718112153962,-1.17605452458074,0.0353975818846272,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,3.14793312113499,0.061860304511477,0.0524321070416197,0.402810576178995,-0.0283354231207174,-0.00138961792614144,-0.909727457751662,-0.010041630995442,-0.471078201332893,-0.104507663018305,-0.696949550774835,0.0690089582849013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,0.588981594700655,0.117169345832515,0.0744272687757131,0.595116734865344,0.0608416289049822,0.00382834154473765,-0.325518816779906,0.193103328178245,-0.175904968126211,-0.0290318589126578,0.0960576904030361,0.117280400955716,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,0.0490842815424681,-0.110478035994972,-0.071335367319192,0.104900318825178,0.0320468047632367,-0.00278659719879486,0.509315025332974,-0.24928844250239,0.690798893928003,-0.0535864112321303,1.25458829107871,-0.019903831658417,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,-0.653240294932307,0.014395297110273,0.0439037638047429,-2.40813472188978,0.0307431870379808,0.00528747633862555,-0.0579384526045752,-0.297067547180826,-1.16781830840186,0.0608012548458879,0.18708705991535,-0.0277085586634266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,2.33057212901118,-0.0149128054681223,-0.0369442928299517,0.0218666355165709,-0.00966919642335995,0.00463591019188416,1.5213471281635,-0.035493347687499,-0.396024129787476,-0.0210553131925419,1.6498579590347,-0.108774670936847,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,1.39107852220611,-0.0121150515711037,0.0954270034406899,0.758349037257444,-0.0376171193082984,0.00175521661104008,1.64167893788627,-0.313932141267325,0.159919845440049,-0.0973173568526053,0.732721636567049,0.202411111548457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,1.80819763967296,0.153804506839998,-0.0215690390088617,-0.964266584234209,-0.00211053993700538,-0.00159530919683063,1.22530531313147,-0.0183075121843324,-0.799609877124277,-0.0252113329872027,0.834600868251634,0.0121845090278921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
