parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,52.2221060102699,3.88901391079326,7.44706448650013,
b1_pop,-0.494262566084688,0.0710816374347578,14.3813515957384,
b2_pop,-9.03569789244087,1.87637482237712,20.766241243489,
a_pop,94.6573778859696,17.9906984937447,19.0061238706796,
h1_pop,0.00111022738995345,0.000469683924231698,42.3052005816024,
h2_pop,0.1080782284042,0.0145711510518137,13.4820409873109,
alpha1_pop,-0.000174209107764945,0.000135723142448584,77.9081783896808,
alpha2_pop,-1.83580149536575e-05,2.62774267457306e-05,143.138715226372,
hcov1_pop,0,,,
beta_hcov1_score4C,0.232597755345857,0.0469920419087938,20.203136457151,7.43178415030243e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.126070646627762,0.021100911172155,16.7373704637669,2.30578800497483e-09
omega_b0,25.3840759204716,3.30106670143179,13.0044785233626,
omega_b1,0.385830473196941,0.05309203526113,13.7604567159293,
omega_b2,2.06705208082968,3.90464902317608,188.899402167401,
omega_a,1.86055933373372,0.154515594611494,8.30479264003993,
e_b,0.507955637775967,0.0146037339494037,2.87500184333905,
