b0_pop,2.1798,-0.10692,8.5584e-06,0.00029263,-6.9938e-05,0.00037286,-0.00016513,-0.00061404,0.17254,-0.012624,-0.00038315
b1_pop,-0.10692,0.071172,1.6729e-05,7.7132e-05,-0.00014557,0.00012355,-0.00021789,0.00011424,-0.0066331,0.010793,-0.00019213
h1_pop,8.5584e-06,1.6729e-05,3.6225e-07,-3.5562e-08,-7.2588e-07,1.5727e-07,-2.3981e-05,-1.7678e-07,-8.3687e-06,-8.2416e-06,2.7899e-08
h2_pop,0.00029263,7.7132e-05,-3.5562e-08,0.00022516,7.2508e-06,-7.0616e-06,-7.3556e-06,-0.00023457,-8.2868e-05,-3.7127e-05,2.2228e-06
alpha1_pop,-6.9938e-05,-0.00014557,-7.2588e-07,7.2508e-06,4.4748e-05,-7.4302e-06,-1.0553e-05,8.7725e-06,0.00017549,0.00030007,-1.0866e-06
alpha2_pop,0.00037286,0.00012355,1.5727e-07,-7.0616e-06,-7.4302e-06,9.01e-06,1.4838e-06,-8.6853e-06,0.00021724,6.6458e-05,-2.5217e-06
beta_hcov1_score4C,-0.00016513,-0.00021789,-2.3981e-05,-7.3556e-06,-1.0553e-05,1.4838e-06,0.00193,3.6022e-06,0.00034538,0.00017483,-2.7417e-06
beta_hcov2_score4C,-0.00061404,0.00011424,-1.7678e-07,-0.00023457,8.7725e-06,-8.6853e-06,3.6022e-06,0.00038481,-0.00026741,-2.0565e-05,6.9391e-07
omega_b0,0.17254,-0.0066331,-8.3687e-06,-8.2868e-05,0.00017549,0.00021724,0.00034538,-0.00026741,1.3598,0.0092273,-0.002241
omega_b1,-0.012624,0.010793,-8.2416e-06,-3.7127e-05,0.00030007,6.6458e-05,0.00017483,-2.0565e-05,0.0092273,0.038524,-0.00036046
e_b,-0.00038315,-0.00019213,2.7899e-08,2.2228e-06,-1.0866e-06,-2.5217e-06,-2.7417e-06,6.9391e-07,-0.002241,-0.00036046,0.00013225
