parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,6.32974742229763,2.82853453295313,44.6863728399198,
b1_pop,-0.182619761229707,0.120820994585009,66.1598688835404,
h1_pop,0.000170222840637322,0.000123729627405491,72.6868538571213,
h2_pop,0.125253975258373,0.0243255127242639,19.4209506517341,
alpha1_pop,0.0742919416831046,0.0109091484898292,14.6841612194801,
alpha2_pop,-0.0447143836298541,0.00683381113998827,15.2832502323158,
hcov1_pop,0,,,
beta_hcov1_score4C,0.302146698621429,0.0610534064027605,20.2065442651937,7.46372448512389e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.13362804162192,0.0265064777953758,19.8360145622516,4.62294687864073e-07
omega_b0,27.8443309912067,3.3072482036226,11.8776357193392,
omega_b1,0.424154426756671,0.139920654564026,32.9881396344109,
e_b,1.11113804586266,0.0953277244318775,8.5792872259961,
