parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,1.08285064708272,0.133595302634394,12.3373710856903,
b1_pop,-0.0366486801613419,0.0405364833352497,110.608303373525,
h1_pop,0.00105057160571953,0.000430974582295028,41.0228660234783,
h2_pop,0.110714186804976,0.0223767003820151,20.2112313044686,
alpha1_pop,0.0927125717423052,0.0227563753119611,24.5450804398054,
alpha2_pop,-0.708453352272404,0.154440378281633,21.7996538214205,
hcov1_pop,0,,,
beta_hcov1_score4C,0.232414673995311,0.0449635308604659,19.3462530086948,2.35400787085283e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.139111312211324,0.0262499385988937,18.8697368902806,1.1612598771471e-07
omega_b0,1.37406253308529,0.164554066720071,11.9757334733948,
omega_b1,0.261080136824979,0.0397187272556599,15.2132321281439,
e_b,1.23798708667094,0.0703338292524879,5.68130556528033,
