rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha17,eta_alpha22,eta_alpha23,eta_alpha27
1,10,-0.0154835350820042,0.00573267946662974,-0.172920742332929,0.223186242354412,-232.305289782322,-5.16886253566973,0,0,0,0,0,0,0,0,0,0
2,10,-0.0227225649518852,0.00820931952684736,-0.275278801496329,0.203332799549578,-253.034443595865,-3.31393083925371,0,0,0,0,0,0,0,0,0,0
3,10,0.00677694518595917,0.00200822471668368,-0.280608550259359,0.223238870068237,-234.473858389424,-4.83674814039126,0,0,0,0,0,0,0,0,0,0
1,11,0.0296127272460858,-0.00230298782680731,0.0402847179352461,0.0408110173278279,-164.656608296979,3.86544250884908,0,0,0,0,0,0,0,0,0,0
2,11,0.0409265773835346,-0.00159494117303846,-0.499953689904604,0.0520081900538945,-191.056559085103,5.37737339825118,0,0,0,0,0,0,0,0,0,0
3,11,0.0477844969111345,-0.00468944643460864,0.0946452942074121,0.00157015787634843,-116.410104917861,1.67509170494114,0,0,0,0,0,0,0,0,0,0
1,12,-0.0144521416218133,0.000866865143670011,1.08222787850319,-0.222605363247771,166.379268537464,-1.27778179557881,0,0,0,0,0,0,0,0,0,0
2,12,-0.00934870317407022,0.00212035867649089,1.06145450973022,-0.203310357851798,113.796800293983,5.00817686779682,0,0,0,0,0,0,0,0,0,0
3,12,0.0239756993179512,0.0050249560444432,1.07767265183948,-0.150797453781668,48.4610395430096,5.87043336237519,0,0,0,0,0,0,0,0,0,0
1,13,0.0379856785641159,0.00307852717848708,0.486766306598903,0.0276848794265186,-72.8949311402278,-1.4457455815277,0,0,0,0,0,0,0,0,0,0
2,13,0.0697823043361767,-0.000501018209253321,-0.218068813499906,0.0401449731866244,-62.0500868746838,-1.12862269748721,0,0,0,0,0,0,0,0,0,0
3,13,0.0572680993442054,0.000166681985129192,0.662908126857318,-0.0263751226809268,-65.2728294082871,-0.985305653138151,0,0,0,0,0,0,0,0,0,0
1,14,-0.0222377721369194,0.00105975043561928,0.915001009561712,-0.0933979987354483,-0.797615799616494,4.4945965388668,0,0,0,0,0,0,0,0,0,0
2,14,0.0202331086302898,-0.00126666185235252,0.42031101663488,0.34165830052332,171.068439582404,1.69053837992711,0,0,0,0,0,0,0,0,0,0
3,14,-0.0144582236849358,-0.00262196765092571,1.23114157068519,0.078900614484559,-22.7313769309743,2.31619289579195,0,0,0,0,0,0,0,0,0,0
1,15,-0.0612850522341173,0.00268017145949016,0.543107776540946,0.0140268089766744,-119.172368049258,0.404821831248978,0,0,0,0,0,0,0,0,0,0
2,15,-0.0461714184497994,0.00347931497089257,-0.102827473870482,0.113661731336642,-37.2893765716225,1.06976033986279,0,0,0,0,0,0,0,0,0,0
3,15,-0.0292279084002045,-0.00543418180082096,0.442605333171744,-0.0515564363619921,-40.6964367294817,1.27473101807156,0,0,0,0,0,0,0,0,0,0
1,16,-0.0231339516311238,0.000259691879297888,-0.717379171168789,0.165510900095934,49.8608435935196,-2.29216364727614,0,0,0,0,0,0,0,0,0,0
2,16,0.0164051325860664,-0.00158437611578516,-0.79608282634309,-0.0800895974939131,172.308507555793,3.71378194267726,0,0,0,0,0,0,0,0,0,0
3,16,0.0117698958015255,-0.00281235548453006,-0.453667755264334,-0.140078759020764,108.24232283574,-0.907850154386415,0,0,0,0,0,0,0,0,0,0
1,17,-0.00559645617803284,-0.00129970251059824,1.53805945380547,0.0304338651133512,-41.6587985214895,1.77861134149856,0,0,0,0,0,0,0,0,0,0
2,17,0.00777359727564697,-0.00415947856511992,1.24961635248285,0.0807462614399369,-2.377134925924,0.173772912788602,0,0,0,0,0,0,0,0,0,0
3,17,-0.00913494242019386,-0.00132867516559812,1.89588132451333,-0.00829227217135589,102.285840371331,-7.01504231200914,0,0,0,0,0,0,0,0,0,0
1,18,-0.0665511536466088,-0.00626974805789709,0.720747199670839,-0.078752430062546,140.593831375592,-7.26253065021507,0,0,0,0,0,0,0,0,0,0
2,18,-0.0269856544382598,-0.00492797932028159,1.0606432225398,-0.0610361945880425,-24.214267732918,-1.75361383876907,0,0,0,0,0,0,0,0,0,0
3,18,-0.0427079515915887,-0.00500820772902018,0.774595736673757,-0.108873883456077,39.8368948931418,-3.29475641243072,0,0,0,0,0,0,0,0,0,0
1,19,-0.0254999642523002,-0.00390305014164901,0.247892156011675,0.0335019544457966,103.505477038696,-2.85173414769684,0,0,0,0,0,0,0,0,0,0
2,19,-0.0187696512599747,0.00287267014669341,-0.11546293280691,-0.0725762847544611,-4.94597725075198,2.8337776760365,0,0,0,0,0,0,0,0,0,0
3,19,-0.0326284519762092,0.00581514999946437,0.567193217720766,0.368547446572373,140.986656277122,6.06993707034097,0,0,0,0,0,0,0,0,0,0
1,20,-0.056171575951093,-0.00326195663866652,-1.459498361747,0.0211754145976172,106.54276932069,-4.029838212853,0,0,0,0,0,0,0,0,0,0
2,20,-0.0626991909272903,-0.00384647259284028,0.186651566999406,-0.149252110984244,48.3241088490291,3.10004121619461,0,0,0,0,0,0,0,0,0,0
3,20,-0.0489562699820052,0.0014447337189185,0.191512320892884,0.0882933300607616,109.402662249571,-4.36864197647407,0,0,0,0,0,0,0,0,0,0
1,21,0.0232489605235635,0.00241792232231181,0.151395777174361,-0.0969830818902428,-109.58958577549,-1.91191774566089,0,0,0,0,0,0,0,0,0,0
2,21,-0.000961031824047609,0.00195048528036938,-0.0964945542134128,-0.145675851358785,-118.831129695587,3.64477480344353,0,0,0,0,0,0,0,0,0,0
3,21,0.0152914532731572,-0.00350051302497365,-0.718592888107664,-0.0106147656674958,-135.989262327165,2.48097035473424,0,0,0,0,0,0,0,0,0,0
1,22,0.0480641728740192,0.0019280096471285,0.849710267755823,0.152822547867426,49.7196574489694,4.00778850226368,0,0,0,0,0,0,0,0,0,0
2,22,-0.0098899334527367,0.0129041628124898,1.21700431783811,0.137634475574036,89.8114243647988,-2.15247816150727,0,0,0,0,0,0,0,0,0,0
3,22,0.0199913019916647,0.00222285946945327,1.04658668244996,0.126547601426186,165.255224557366,-6.97047761979122,0,0,0,0,0,0,0,0,0,0
1,23,-0.0347090115226321,-0.00160396018054781,1.67125405052163,0.0075916592792076,-95.2409638783492,3.54452650932916,0,0,0,0,0,0,0,0,0,0
2,23,0.00920669872908242,-0.00373065661103978,1.86105549903779,-0.00657613341485028,15.0899316796193,-1.39909960654917,0,0,0,0,0,0,0,0,0,0
3,23,0.0128763679085901,-0.00528866251277417,1.07755364726399,0.0337281277789518,-102.3030644163,3.88901862848194,0,0,0,0,0,0,0,0,0,0
1,24,-0.0139652707190523,0.00281863869570952,-0.299035399598026,0.0830799312535263,-165.495937696635,-4.1125775367404,0,0,0,0,0,0,0,0,0,0
2,24,-0.00233757489030229,-0.009874197792643,-0.231584117147145,0.0360612348796551,-183.430633762629,-6.59230690492142,0,0,0,0,0,0,0,0,0,0
3,24,0.00494838236774342,-0.0075639381340812,-0.440500551756708,0.00632008446529855,-191.293541020238,-6.11187204458019,0,0,0,0,0,0,0,0,0,0
1,25,0.0361083905087849,0.00436320048481434,1.34347934472393,-0.151298606469672,111.986533365596,-6.01959528861172,0,0,0,0,0,0,0,0,0,0
2,25,0.0153277712820969,0.0040975847313451,1.21051141551017,-0.136688588451557,15.9184851939449,4.07328158748136,0,0,0,0,0,0,0,0,0,0
3,25,9.95197520650137e-05,0.00700019588614582,0.676535986463041,-0.1170791082112,79.046327231718,-6.83775919212117,0,0,0,0,0,0,0,0,0,0
1,26,-0.0132388280127396,0.00469872222838968,-0.446877995927792,0.0416545980758302,37.9878502851481,0.404306775943046,0,0,0,0,0,0,0,0,0,0
2,26,-0.00574271486998246,-0.000669797378314775,-0.616241878219576,-0.0677764129195864,-2.53205916789358,-8.8100860428603,0,0,0,0,0,0,0,0,0,0
3,26,-0.0176901760149306,-0.00118710628496096,-0.579747806083972,0.036846758864426,-109.247826679503,5.4551959218865,0,0,0,0,0,0,0,0,0,0
1,27,-0.0101547897841279,-0.00433139076607377,-0.317558639282846,0.0263521180214129,-103.740451446623,1.82450681462662,0,0,0,0,0,0,0,0,0,0
2,27,-0.0314645744829418,-0.00140360542414672,-1.28407057002788,-0.110154832635193,-188.790240182694,-1.64285890575708,0,0,0,0,0,0,0,0,0,0
3,27,-0.0403659133540986,-0.00508134552001758,-0.366244730518595,0.0674107777021979,-217.12480968524,2.66117986886518,0,0,0,0,0,0,0,0,0,0
1,28,0.0089462709223822,-0.00501480520551856,0.946139112388758,-0.00603417366737177,-143.558601056639,3.23808362022738,0,0,0,0,0,0,0,0,0,0
2,28,0.0135555436963477,0.00250157673406087,0.808681329827652,-0.000451777952847315,-171.393818998118,-2.97744883534915,0,0,0,0,0,0,0,0,0,0
3,28,0.0335536764230175,-0.00674311558652323,1.15722324495087,-0.149905399416621,-127.31105855787,0.577201461427761,0,0,0,0,0,0,0,0,0,0
1,29,0.0744857489787396,0.00755231775388204,-0.269069351653384,-0.101131827299992,-95.8833080218834,-5.20039852790373,0,0,0,0,0,0,0,0,0,0
2,29,-0.00922515986882111,-0.0021395665361067,-0.307608499758804,0.262126312452081,-156.940741605364,-6.26862595471253,0,0,0,0,0,0,0,0,0,0
3,29,0.00968408772085549,0.0054096127414689,0.326799520692657,0.0769313287654112,-169.115866387992,3.66240465880906,0,0,0,0,0,0,0,0,0,0
1,30,-0.00238231197229322,0.00859190319211678,1.26718636135525,-0.168601714748588,132.860676388509,-10.8272407218719,0,0,0,0,0,0,0,0,0,0
2,30,-0.0266796251636752,0.00947621804727474,1.47494834260134,-0.177399033325503,97.974426184611,-3.45710296579759,0,0,0,0,0,0,0,0,0,0
3,30,-0.0184855095152487,0.00891199006451266,1.07686931039396,-0.179364207620368,55.7068203639436,-1.24264539558666,0,0,0,0,0,0,0,0,0,0
1,31,-0.00604711068363351,-0.000553971092874923,-0.122409066972867,-0.136525691028678,-136.421484386025,3.78293832759798,0,0,0,0,0,0,0,0,0,0
2,31,0.0536376314010294,-0.00430221606719322,-0.341094730900408,-0.154997771726964,-137.630208496202,2.65541496572928,0,0,0,0,0,0,0,0,0,0
3,31,0.0445588035446081,-0.00401864246148032,-0.326093804094171,-0.147062372982902,-105.253300025952,3.54575897921372,0,0,0,0,0,0,0,0,0,0
1,32,-0.078519406688434,-0.00202018658302125,0.662759635612564,0.000883480244910723,-58.5943937464569,-2.01191368420768,0,0,0,0,0,0,0,0,0,0
2,32,-0.0925026868010734,-0.00118362826905133,0.543021506301582,0.0179584241235563,-27.2671911971698,-2.88566598117276,0,0,0,0,0,0,0,0,0,0
3,32,-0.0520044629792933,-0.00403729088412389,0.607343828094235,-0.0118912394775352,-24.9591153373858,-3.57361576204297,0,0,0,0,0,0,0,0,0,0
1,33,0.0207324661881039,0.00417985065441527,0.380560995990022,-0.175663727518447,65.7437346958757,-7.10652017520137,0,0,0,0,0,0,0,0,0,0
2,33,0.0366638464035187,0.00118327443571091,-0.659058638514455,-0.0482913324413723,92.2039973903172,6.26415951630206,0,0,0,0,0,0,0,0,0,0
3,33,-0.00539559118563293,-0.00803882855353643,0.735799230506538,0.0683454673980325,14.5659374413278,-0.75447359644309,0,0,0,0,0,0,0,0,0,0
1,34,-0.0382177271975799,-0.00341834941422753,-1.05368901484235,-0.166567734015141,-10.0812779580513,5.35792788970699,0,0,0,0,0,0,0,0,0,0
2,34,-0.0720645243925206,0.00221673386632019,-0.351844895793421,-0.368164669136871,21.1279973840582,-3.56604258900156,0,0,0,0,0,0,0,0,0,0
3,34,-0.0567904470829879,0.000992676657733509,-1.62295190170952,-0.0838931973575405,59.1591371027832,-1.92343250988435,0,0,0,0,0,0,0,0,0,0
1,35,0.00775225110043909,0.00462132669734888,-0.988940753310651,-0.206855538992839,26.7392985572122,4.64585364123747,0,0,0,0,0,0,0,0,0,0
2,35,0.00293898511048685,0.000605878878416349,-0.361875902505799,-0.266132765507475,-3.66061938487286,-4.89952625950416,0,0,0,0,0,0,0,0,0,0
3,35,-0.00175242598951275,0.00181480980185269,-0.250078070617208,-0.168216949702318,65.6983203412177,1.61791617051155,0,0,0,0,0,0,0,0,0,0
1,36,-0.0124913972311349,0.00944827963091095,0.308361541494679,-0.0418852755662421,328.952889165633,0.649521247059107,0,0,0,0,0,0,0,0,0,0
2,36,-0.0670566717735177,-0.0027190038398363,-0.874958937051356,0.00232602538573559,86.3224165685861,0.197556122047407,0,0,0,0,0,0,0,0,0,0
3,36,0.00324570333138308,0.00280112895550765,-0.258671798494006,-0.0213335700572966,127.061492528091,1.41227378127287,0,0,0,0,0,0,0,0,0,0
1,37,-0.00663274682796811,-0.00103915623445948,-0.0262120020090428,0.0726530827863443,-42.0711064976266,-7.9474770935013,0,0,0,0,0,0,0,0,0,0
2,37,-0.000882410534192246,0.00247494215492994,-0.236873138491325,0.0869741806799899,-107.026703781676,4.09404033094068,0,0,0,0,0,0,0,0,0,0
3,37,0.0472178387372821,-0.00194278744651091,0.0832723941944229,0.053339365282554,-60.4777166011852,-2.80017987903521,0,0,0,0,0,0,0,0,0,0
1,38,-0.0159312787462618,-0.000891648232445799,-0.567069260682808,-0.0533377190552604,-55.2906040528362,-11.5166660808915,0,0,0,0,0,0,0,0,0,0
2,38,0.00306121347567245,-0.00295333851568338,-0.958281759673628,-0.0609298847772564,-103.488242481498,-8.93885071673611,0,0,0,0,0,0,0,0,0,0
3,38,-0.00281293404831739,-0.000885727182167249,-0.773501829711523,-0.0651858423313192,-114.135239732901,-8.26063643781739,0,0,0,0,0,0,0,0,0,0
1,39,0.027656958251324,-0.00074904655252288,0.0218261106107898,0.129427144040698,175.758210038011,8.47736325225844,0,0,0,0,0,0,0,0,0,0
2,39,0.0355176422821968,0.000722937355541462,-0.55048771445196,0.137004655943954,19.6469894098669,-1.5217025280695,0,0,0,0,0,0,0,0,0,0
3,39,0.0556174665198785,-0.00563747573503018,-0.128154562384783,-0.0412719479343959,45.3655097913435,-3.17561966077239,0,0,0,0,0,0,0,0,0,0
1,40,-0.0342380494347996,-0.000716180322656543,-0.826928135045832,-0.188928366092428,-49.1424863298362,2.33745330011522,0,0,0,0,0,0,0,0,0,0
2,40,-0.0263043058057146,-0.00355855037962593,-0.638754036381745,-0.201386615348462,-19.3137381503704,3.36913492015747,0,0,0,0,0,0,0,0,0,0
3,40,-0.0398484334220965,0.00239815746883805,-0.712437034253408,-0.194429364594467,-17.5571218665544,6.21688194054843,0,0,0,0,0,0,0,0,0,0
1,41,-0.00646105354123883,0.00261908434883181,-0.283315698034415,0.0186944999161532,11.3853421162858,8.5177302978852,0,0,0,0,0,0,0,0,0,0
2,41,0.014698321206783,0.000933555442334764,-0.17612712949033,0.00811897411691839,16.6924865414632,5.50360837919243,0,0,0,0,0,0,0,0,0,0
3,41,-0.00354113399697464,0.00312965339257502,-0.754961825354458,0.0398127164985609,27.658400547754,5.07291787080124,0,0,0,0,0,0,0,0,0,0
1,42,0.0550134351260825,0.000883323904219933,0.325417718527925,-0.309242560040435,-110.448324756485,-0.711710857734188,0,0,0,0,0,0,0,0,0,0
2,42,-0.017946627364271,-0.000287097114985709,1.0389241548086,-0.191113727922114,-62.4290555351619,2.25967856313241,0,0,0,0,0,0,0,0,0,0
3,42,0.0297789660066909,-0.00918231678352241,0.468250150427179,-0.234786234224878,-168.553729160944,1.38075922574643,0,0,0,0,0,0,0,0,0,0
1,43,-0.05512684931126,-0.000299692660694424,1.0225528415265,-0.00879938175915113,-136.755857046217,8.89775222087702,0,0,0,0,0,0,0,0,0,0
2,43,0.0217345680380658,0.00915802069153748,0.781514210626913,0.0919784116124557,-115.657231264339,1.01076050461873,0,0,0,0,0,0,0,0,0,0
3,43,-0.00483999308349059,-0.00248780078298941,0.563299284716277,-0.174515749161069,-191.84598290299,4.04912068325734,0,0,0,0,0,0,0,0,0,0
1,44,-0.0123852462545866,-0.00101243750144209,-0.30337385877168,-0.0358462733237903,22.4772813375624,2.05168404148886,0,0,0,0,0,0,0,0,0,0
2,44,-0.0265800188754071,0.000505653871209692,0.505881154468082,-0.0703352804153686,-28.7416465806004,4.51076676246794,0,0,0,0,0,0,0,0,0,0
3,44,-0.0405395288509238,0.0014192805808787,0.910920895064625,-0.107155552791849,37.656331623285,2.37161850836011,0,0,0,0,0,0,0,0,0,0
1,45,0.0565658455650384,-0.00589105799572644,-0.723844782971514,-0.115004560968311,76.4865778065004,-5.08603558056457,0,0,0,0,0,0,0,0,0,0
2,45,0.0377304818879667,0.00552601523304436,0.280902855781107,-0.0310680420145207,134.020795294371,-1.28993025317024,0,0,0,0,0,0,0,0,0,0
3,45,0.0292095304437554,-0.00291952977928331,-1.46569596569966,0.137019993092909,23.8297082730417,2.72649300368029,0,0,0,0,0,0,0,0,0,0
1,46,0.0301510557396041,-0.000877838429414559,-1.65821357998748,0.0650288983772357,-151.278540588631,3.27314712453925,0,0,0,0,0,0,0,0,0,0
2,46,-0.00984530821035801,0.00221754195303132,-0.931075910998249,0.00858869324069028,-121.145434586002,2.3906411624853,0,0,0,0,0,0,0,0,0,0
3,46,-0.0197960219885953,0.00204153186003449,-1.09149826333108,-0.0102651408510183,-118.180229631213,1.55682107908901,0,0,0,0,0,0,0,0,0,0
1,47,0.0393682489606277,-0.00720827041329078,-0.157343413918655,-0.0321360640007722,-108.17095798604,-4.84471636253984,0,0,0,0,0,0,0,0,0,0
2,47,0.00831368800625842,-0.00463887825358313,0.174679246712702,-0.0580424490138269,-115.767780764454,-4.51358602709014,0,0,0,0,0,0,0,0,0,0
3,47,0.0140116357736293,-0.0056038457052015,0.103808256733918,-0.0428049705417549,-125.699579508518,-4.04007252218148,0,0,0,0,0,0,0,0,0,0
1,48,-0.00585034697500664,0.000292422578851816,-0.616222818042631,0.0970859260903558,-120.13036609573,1.57662053690947,0,0,0,0,0,0,0,0,0,0
2,48,-0.0215104059706883,-0.000211531785502767,-0.403481764744669,-0.148769949822071,25.3451589213668,-4.75147266251225,0,0,0,0,0,0,0,0,0,0
3,48,0.0257655620147714,-0.000583576008785034,-0.214727323423918,0.0859124016371199,-63.1507614607258,5.90836525693216,0,0,0,0,0,0,0,0,0,0
1,49,-0.010357492042405,-0.00531323963571614,0.0536372082388654,0.0656718482258046,94.6869568794436,4.36159226611518,0,0,0,0,0,0,0,0,0,0
2,49,-0.00745179441674804,0.00166402639285522,-0.0224183929692856,0.140805281316551,174.406637779681,-2.05954901735358,0,0,0,0,0,0,0,0,0,0
3,49,0.0131484575357392,-0.0101253949767507,-0.514003805369247,0.0148716315747369,154.489940565806,-13.5992668808648,0,0,0,0,0,0,0,0,0,0
1,50,-0.00887197723067068,0.00845766081107024,-0.176537942141084,-0.34269313996388,-240.460650416137,-1.39756825228762,0,0,0,0,0,0,0,0,0,0
2,50,0.0106045830176562,0.00531228057000694,-1.25891404235916,-0.165982044193045,-173.614753519245,-5.14144894661603,0,0,0,0,0,0,0,0,0,0
3,50,0.00112334736503961,0.00736908495436318,-1.57685605415814,-0.100192652304996,-221.88981600295,0.00556007963247485,0,0,0,0,0,0,0,0,0,0
1,51,0.0179756587301956,-0.000430332266954077,-0.939509662327981,0.135638715271203,-136.324878941026,-1.91031168710357,0,0,0,0,0,0,0,0,0,0
2,51,0.00141265382142208,0.0103876612906094,-1.57825875274117,0.100844099456092,-117.760650476309,3.01880998697083,0,0,0,0,0,0,0,0,0,0
3,51,-0.00325536999225129,-0.00459336874744158,0.515942696350308,0.106877606742656,-91.4178706527823,1.82389129847788,0,0,0,0,0,0,0,0,0,0
1,52,0.0125569774507834,3.47267936898015e-05,1.51322367623637,0.0886892203692209,-11.3699517716581,7.35386787717105,0,0,0,0,0,0,0,0,0,0
2,52,-0.0349282134064186,0.00747420961506135,1.22136361676944,0.0363693756346292,92.8757208721379,2.12916223287913,0,0,0,0,0,0,0,0,0,0
3,52,0.0131554166106627,-0.000668536871378098,0.605352678499524,0.113025967793566,96.8046609513985,-3.21718638509231,0,0,0,0,0,0,0,0,0,0
1,53,0.0799054493651923,-0.00315015300753596,-1.29019217551815,-0.107362132816929,134.770698862408,4.30090519969936,0,0,0,0,0,0,0,0,0,0
2,53,0.0166046153262709,0.00417061230051652,-1.28024676153992,0.104042436091426,240.180710947744,-0.729949312068502,0,0,0,0,0,0,0,0,0,0
3,53,0.0275839965562703,0.00366604957053489,-0.912283438981189,-0.060190304583074,282.757134506561,-0.976018005031016,0,0,0,0,0,0,0,0,0,0
1,54,-0.013274156021283,-0.00696038403901587,0.233764815397171,-0.0220302436795476,178.375325546629,-8.27689601821009,0,0,0,0,0,0,0,0,0,0
2,54,-0.033341836614543,-0.00646189301248047,0.247005515714345,-0.020074254914007,161.277246146622,-8.44852565958942,0,0,0,0,0,0,0,0,0,0
3,54,-0.0326750124042068,-0.00753628589589376,0.294778771390939,-0.0101174540490476,222.22565038217,-11.0986116458077,0,0,0,0,0,0,0,0,0,0
1,55,-0.0251927522264666,0.00113584610573424,0.248895533749174,0.13179745005291,25.6722329112039,1.58384342686835,0,0,0,0,0,0,0,0,0,0
2,55,-0.0015065942866137,0.00449684964213185,-0.338859152818442,0.076597046135491,17.5187303448391,-3.46238797827688,0,0,0,0,0,0,0,0,0,0
3,55,0.00651036885540268,-0.00454823755894443,0.0473640084587732,-0.156092141057777,84.5597220049034,8.91777948204712,0,0,0,0,0,0,0,0,0,0
1,56,-0.0186701440342754,-0.00218075842143462,-0.544222830222322,-0.244411979841322,-44.1417610103939,0.268061145378702,0,0,0,0,0,0,0,0,0,0
2,56,-0.0463522015307989,0.000787457900142961,-0.821567178267987,-0.194153176604847,6.87955816127578,-0.124872929661183,0,0,0,0,0,0,0,0,0,0
3,56,-0.0410264984258708,0.00549054629905985,-0.451265262344618,-0.247233700748767,-91.2417908074091,7.07533231147456,0,0,0,0,0,0,0,0,0,0
1,57,-0.0198339056126393,-0.000281392517462688,-0.59210243463572,-0.193711279868778,-20.6349732452719,3.73386678214899,0,0,0,0,0,0,0,0,0,0
2,57,0.00979404117452987,-0.00366039313213213,-0.378931502748038,-0.223374770364862,-18.1887784222342,-1.10813218086227,0,0,0,0,0,0,0,0,0,0
3,57,-0.0184211945348967,-0.00224952796866432,-0.887684454729737,-0.166708600790904,-5.77479261970649,-0.0939310793470307,0,0,0,0,0,0,0,0,0,0
1,58,0.0194011632788218,0.00862090988934282,0.330482346790243,0.0629861217231471,-14.9361003291722,-4.20398299693908,0,0,0,0,0,0,0,0,0,0
2,58,0.0262187923987547,0.00795419987477326,0.443753323287473,0.0495203906990754,-28.7120976327238,-0.485563552623567,0,0,0,0,0,0,0,0,0,0
3,58,0.0554816304687016,0.00667563488652596,0.374979486083604,0.0539624390669179,-46.2295400908251,-2.992218827718,0,0,0,0,0,0,0,0,0,0
1,59,0.0427944286971949,-0.00463900549974118,-0.204345183248999,0.0109528412901173,73.042713724663,0.486660402702069,0,0,0,0,0,0,0,0,0,0
2,59,0.0292752304952115,-0.000519125943707969,0.117041382561029,0.127582208637764,72.8649825116127,12.4062487300211,0,0,0,0,0,0,0,0,0,0
3,59,0.0297513602887998,-0.00653421786666022,-0.164165447831148,0.0968044087215848,21.307264487601,-1.22173821798443,0,0,0,0,0,0,0,0,0,0
1,60,-0.0141040563783337,0.00210085189989538,0.177763531044117,0.090231652165957,33.2287386189307,-2.88440645115093,0,0,0,0,0,0,0,0,0,0
