rep,id,b02,b12,b03,b13,b07,b17,p1,g1,p2,g2,alpha12,alpha13,alpha17,alpha22,alpha23,alpha27
1,1,7.34287252142813,0.00144866795503261,4.86661297617397,0.026748375362361,309.64663810496,-0.368532325660012,0.0219649620300574,0.169852753974697,0.768846284465412,0.112882031528807,-17.0549864086911,0.70822019238744,-0.00149270891264885,4.05429702777288e-15,-0.221624784325025,0.00167431439450337
2,1,7.3696787343247,0.00498232454044037,5.26897385932568,-0.222580240537265,342.474949376584,-3.91508259229722,0.0219649620300574,0.169852753974697,0.768846284465412,0.112882031528807,-17.0549864086911,0.70822019238744,-0.00149270891264885,4.05429702777288e-15,-0.221624784325025,0.00167431439450337
3,1,7.37318597447262,0.00247464076776998,5.5213123442856,-0.034391425452779,364.593825702296,1.89774329464984,0.0219649620300574,0.169852753974697,0.768846284465412,0.112882031528807,-17.0549864086911,0.70822019238744,-0.00149270891264885,4.05429702777288e-15,-0.221624784325025,0.00167431439450337
1,2,7.42518736557448,0.00336222811331092,4.9962527497548,-0.29014457525759,335.823571001812,-5.3405298052976,0.0219649620300574,0.169852753974697,0.768846284465412,0.112882031528807,-17.0549864086911,0.70822019238744,-0.00149270891264885,4.05429702777288e-15,-0.221624784325025,0.00167431439450337
2,2,7.41869935811528,-0.00241481499041444,5.20325199885389,-0.292044319184573,390.644868316691,-13.3151681942113,0.0219649620300574,0.169852753974697,0.768846284465412,0.112882031528807,-17.0549864086911,0.70822019238744,-0.00149270891264885,4.05429702777288e-15,-0.221624784325025,0.00167431439450337
3,2,7.41011643058707,0.00736298627651399,5.41496512673905,-0.152382939106845,331.792171515045,-0.221492400201165,0.0219649620300574,0.169852753974697,0.768846284465412,0.112882031528807,-17.0549864086911,0.70822019238744,-0.00149270891264885,4.05429702777288e-15,-0.221624784325025,0.00167431439450337
1,3,7.36380595244484,0.00609588230724632,4.63989228581718,-0.419417272858969,203.248861967063,-2.08217610441849,0.0219649620300574,0.169852753974697,0.768846284465412,0.112882031528807,-17.0549864086911,0.70822019238744,-0.00149270891264885,4.05429702777288e-15,-0.221624784325025,0.00167431439450337
2,3,7.41352017921428,0.00266917335050849,5.06482642098629,-0.439283201382913,163.164403307193,-0.0898168494607194,0.0219649620300574,0.169852753974697,0.768846284465412,0.112882031528807,-17.0549864086911,0.70822019238744,-0.00149270891264885,4.05429702777288e-15,-0.221624784325025,0.00167431439450337
3,3,7.35899640697846,0.00742003376984776,4.75631461341888,-0.444937960951732,179.969016782199,-0.774745233334293,0.0219649620300574,0.169852753974697,0.768846284465412,0.112882031528807,-17.0549864086911,0.70822019238744,-0.00149270891264885,4.05429702777288e-15,-0.221624784325025,0.00167431439450337
1,4,7.41105215794253,-0.00167968666916694,6.89738111682931,-0.136437291788062,415.385478085783,-12.2875973142037,0.0219649620300574,0.169852753974697,0.768846284465412,0.112882031528807,-17.0549864086911,0.70822019238744,-0.00149270891264885,4.05429702777288e-15,-0.221624784325025,0.00167431439450337
2,4,7.36849872714934,-0.0015053797220574,7.22156169248368,-0.0411828681971853,514.974862480022,-8.7170811130108,0.0219649620300574,0.169852753974697,0.768846284465412,0.112882031528807,-17.0549864086911,0.70822019238744,-0.00149270891264885,4.05429702777288e-15,-0.221624784325025,0.00167431439450337
3,4,7.40421262387426,0.00395879825644249,7.16354637047061,-0.13207460264343,406.13527820927,-8.86485657744318,0.0219649620300574,0.169852753974697,0.768846284465412,0.112882031528807,-17.0549864086911,0.70822019238744,-0.00149270891264885,4.05429702777288e-15,-0.221624784325025,0.00167431439450337
1,5,7.45068776854192,0.000101975110763487,4.24574785407484,0.00109480155233687,416.44164696577,0.0497523627158616,0.0219649620300574,0.169852753974697,0.768846284465412,0.112882031528807,-17.0549864086911,0.70822019238744,-0.00149270891264885,4.05429702777288e-15,-0.221624784325025,0.00167431439450337
