id,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_b07_SAEM,eta_b17_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha17_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_alpha27_SAEM
32,-0.0661171,-0.00343685,0.843225,-0.0163419,-43.0123,-2.9184,0,0,0,0,0,0,0,0,0,0
33,0.0184744,0.000265255,-0.0262229,0.0283273,54.6827,0.0205333,0,0,0,0,0,0,0,0,0,0
34,-0.0451996,-0.00154682,-0.486843,-0.294024,21.5427,0.796367,0,0,0,0,0,0,0,0,0,0
35,-0.00522559,0.000383714,-0.357916,-0.192395,34.5127,0.543705,0,0,0,0,0,0,0,0,0,0
36,-0.0353786,0.000559685,-0.591287,-0.0584357,127.501,1.35427,0,0,0,0,0,0,0,0,0,0
37,0.0199798,-0.0033405,-0.0701394,0.0608819,-54.9897,-3.92206,0,0,0,0,0,0,0,0,0,0
38,-0.0142149,-0.00108199,-0.555072,-0.0661293,-100.726,-8.96514,0,0,0,0,0,0,0,0,0,0
39,0.0203504,0.000575962,0.160008,0.000844185,95.4069,0.424981,0,0,0,0,0,0,0,0,0,0
40,-0.0303506,-4.96939e-05,-0.716371,-0.168585,9.96598,-1.43496,0,0,0,0,0,0,0,0,0,0
41,-0.00637108,0.00327803,-0.314374,0.0204825,4.57016,6.86366,0,0,0,0,0,0,0,0,0,0
42,0.0202066,-0.000285799,0.293816,-0.199046,-120.539,0.285592,0,0,0,0,0,0,0,0,0,0
43,-0.0300444,0.000520822,0.361138,-0.0209757,-123.874,-0.373578,0,0,0,0,0,0,0,0,0,0
44,-0.0189329,0.000132843,0.40558,-0.0710709,14.0899,3.10037,0,0,0,0,0,0,0,0,0,0
45,0.025416,0.000762675,-0.492817,-0.0329369,130.942,0.371296,0,0,0,0,0,0,0,0,0,0
46,0.00217394,0.00190258,-1.12234,0.0235133,-143.818,3.51934,0,0,0,0,0,0,0,0,0,0
47,0.0327117,-0.0061937,-0.169237,-0.0311437,-135.553,-3.61406,0,0,0,0,0,0,0,0,0,0
48,-0.0130954,-0.0004942,0.0839144,-0.0232476,-91.8517,0.0609727,0,0,0,0,0,0,0,0,0,0
49,-0.0132634,-5.04341e-05,-0.457563,0.0918086,101.882,-0.632618,0,0,0,0,0,0,0,0,0,0
50,0.00610359,0.0053976,-0.916941,-0.165346,-232.896,0.226575,0,0,0,0,0,0,0,0,0,0
51,0.0289353,0.00013909,-0.738538,0.0587645,-157.237,-0.500069,0,0,0,0,0,0,0,0,0,0
52,-0.021389,0.0017908,1.01364,0.0853216,91.731,-0.861345,0,0,0,0,0,0,0,0,0,0
53,0.037308,-0.000143173,-0.947489,0.0210885,185.76,1.03542,0,0,0,0,0,0,0,0,0,0
54,-0.026896,-0.00649572,0.289238,-0.0160431,204.579,-10.1979,0,0,0,0,0,0,0,0,0,0
55,0.0113961,0.000596742,0.391467,-0.0797593,92.067,0.655555,0,0,0,0,0,0,0,0,0,0
56,-0.0316667,0.00325168,-0.31494,-0.28021,-36.0708,2.33298,0,0,0,0,0,0,0,0,0,0
57,-0.0284825,-0.000852024,-0.970534,-0.154754,15.5516,-0.997834,0,0,0,0,0,0,0,0,0,0
58,0.031377,0.00733306,0.42516,0.0558601,-61.7054,-0.733819,0,0,0,0,0,0,0,0,0,0
59,0.0121236,0.000118755,-0.159944,-0.0480059,83.9728,0.981181,0,0,0,0,0,0,0,0,0,0
60,-0.0169358,0.00240416,0.260582,0.0868074,8.77088,-1.25279,0,0,0,0,0,0,0,0,0,0
61,-0.0500313,-0.00358006,-0.393109,0.0926362,-31.5502,0.13219,0,0,0,0,0,0,0,0,0,0
62,0.061367,0.0108933,0.451814,-0.112356,-163.776,-0.766425,0,0,0,0,0,0,0,0,0,0
63,0.0322539,0.00274637,0.416699,-0.0591285,-135.121,0.771585,0,0,0,0,0,0,0,0,0,0
64,0.0228214,0.00341777,-0.168803,0.371371,25.7798,3.31978,0,0,0,0,0,0,0,0,0,0
65,-0.0277575,-2.05748e-05,0.120838,0.0836778,-41.0012,-0.522366,0,0,0,0,0,0,0,0,0,0
66,-0.000961827,-0.000422874,0.569266,-0.0743479,77.3799,-0.268593,0,0,0,0,0,0,0,0,0,0
67,-0.00432607,-0.000117086,0.264994,-0.0570498,174.691,1.02495,0,0,0,0,0,0,0,0,0,0
68,0.00427271,-0.000410793,-0.018174,-0.0240328,24.5071,0.156928,0,0,0,0,0,0,0,0,0,0
69,-0.0245973,0.000238077,-1.6182,-0.0213409,14.0443,0.517527,0,0,0,0,0,0,0,0,0,0
70,-0.009217,0.000197801,0.220941,0.0787075,46.0313,-0.366255,0,0,0,0,0,0,0,0,0,0
71,-0.000708599,0.0010925,-0.84153,-0.130902,149.68,0.0355298,0,0,0,0,0,0,0,0,0,0
72,0.0165163,0.00289088,0.0163966,-0.0242094,33.2955,1.49643,0,0,0,0,0,0,0,0,0,0
73,0.0032234,0.00262994,0.0174936,0.0349048,-75.1872,0.686413,0,0,0,0,0,0,0,0,0,0
74,-0.00411979,-0.000586667,0.580974,0.00150388,-5.58493,0.548058,0,0,0,0,0,0,0,0,0,0
75,0.0137416,-0.000123889,1.86159,0.0666763,128.623,-0.707918,0,0,0,0,0,0,0,0,0,0
76,-0.0263428,-0.000891889,-0.0599563,-0.214117,-3.93488,-5.65097,0,0,0,0,0,0,0,0,0,0
77,0.0500901,0.00285621,-0.0287537,-0.0104382,48.8839,0.629217,0,0,0,0,0,0,0,0,0,0
78,-0.00604776,0.000485729,-0.0772799,0.00735832,-4.39567,0.307508,0,0,0,0,0,0,0,0,0,0
79,0.0363916,0.000387195,0.0857784,-0.0386065,148.871,0.123691,0,0,0,0,0,0,0,0,0,0
80,-0.0391502,-0.000351771,-0.85108,-0.0812611,-47.6145,0.349181,0,0,0,0,0,0,0,0,0,0
81,0.00814674,-0.008039,0.516893,0.167019,-192.695,-0.555476,0,0,0,0,0,0,0,0,0,0
82,0.00164822,0.00163706,0.390781,0.0151236,-58.6999,1.19267,0,0,0,0,0,0,0,0,0,0
83,-0.0272734,0.00374854,0.160941,-0.150472,-51.9766,-2.27246,0,0,0,0,0,0,0,0,0,0
84,0.0379859,7.08358e-05,-0.198933,0.0125698,19.346,-0.164119,0,0,0,0,0,0,0,0,0,0
85,0.00370682,0.00931973,-0.737559,-0.0504801,-65.4297,3.30494,0,0,0,0,0,0,0,0,0,0
86,-0.00932401,-0.00209381,-0.0978377,0.0898031,237.375,4.79967,0,0,0,0,0,0,0,0,0,0
87,0.00879274,0.00115691,-2.00116,-0.0988392,-201.156,6.0919,0,0,0,0,0,0,0,0,0,0
88,-0.0294692,-0.00197151,-0.0707205,0.0874457,21.3162,-0.628652,0,0,0,0,0,0,0,0,0,0
89,-0.0092857,0.000351349,0.675156,0.0167928,-294.05,-0.101572,0,0,0,0,0,0,0,0,0,0
90,0.00892831,0.00412937,0.114031,-0.0163553,-201.533,-0.327233,0,0,0,0,0,0,0,0,0,0
91,0.00219402,0.000199351,-0.676422,-0.00344032,-58.2247,0.229702,0,0,0,0,0,0,0,0,0,0
92,-0.0125292,-0.00458767,0.282192,-0.136261,-14.9966,2.53641,0,0,0,0,0,0,0,0,0,0
93,0.00128965,-1.04052e-05,0.402512,0.121057,-72.116,-1.83824,0,0,0,0,0,0,0,0,0,0
94,0.0187313,0.00250151,-0.175077,0.178551,-56.8756,-1.87227,0,0,0,0,0,0,0,0,0,0
95,0.00569335,0.000686204,0.346303,0.0368884,-6.67733,-0.239008,0,0,0,0,0,0,0,0,0,0
96,0.0240663,0.00088872,1.03726,0.0149105,-16.6091,0.266426,0,0,0,0,0,0,0,0,0,0
97,0.033989,-0.00618668,1.17056,0.0539773,-51.741,2.4058,0,0,0,0,0,0,0,0,0,0
98,-0.00116523,-0.00839977,-0.469215,0.0948908,-200.478,-4.19022,0,0,0,0,0,0,0,0,0,0
99,0.0215282,-0.000815105,0.478146,0.0875504,28.0686,-1.15392,0,0,0,0,0,0,0,0,0,0
100,0.0168484,0.00244873,0.49013,0.0822243,-12.0252,-0.839379,0,0,0,0,0,0,0,0,0,0
101,-0.022017,0.00280261,2.04042,-0.0271024,-145.51,-1.16485,0,0,0,0,0,0,0,0,0,0
102,0.00412435,0.000262769,0.386772,-0.0581429,-96.2107,0.301036,0,0,0,0,0,0,0,0,0,0
103,-0.0354709,0.00520239,1.50589,-0.149558,-101.776,1.49003,0,0,0,0,0,0,0,0,0,0
104,0.00629747,-1.88334e-05,-0.293661,-0.0419482,58.5764,0.915667,0,0,0,0,0,0,0,0,0,0
105,0.0455604,-0.000573059,0.420477,-0.0235187,26.7574,0.0782359,0,0,0,0,0,0,0,0,0,0
106,-0.032594,-0.00680604,-0.160365,0.146156,132.502,0.522342,0,0,0,0,0,0,0,0,0,0
107,0.0247345,0.00304392,-0.0183688,0.105387,-25.4556,1.67809,0,0,0,0,0,0,0,0,0,0
108,0.0211341,0.00323789,-0.875483,0.149865,146.087,0.502863,0,0,0,0,0,0,0,0,0,0
109,-0.0276608,-0.00704659,0.0441732,0.00527892,-30.9797,-9.6519,0,0,0,0,0,0,0,0,0,0
110,-0.0426563,9.52315e-05,-1.85592,-0.100273,55.2909,-0.107793,0,0,0,0,0,0,0,0,0,0
111,-0.0128428,-0.000275857,0.205385,0.0650286,-31.9301,-0.572621,0,0,0,0,0,0,0,0,0,0
112,-0.00305245,0.000913102,1.289,-0.0217991,-148.744,-0.0934251,0,0,0,0,0,0,0,0,0,0
113,-0.0123466,0.00209252,-1.04435,0.0681275,221.598,1.81065,0,0,0,0,0,0,0,0,0,0
114,-0.0316908,0.00110237,-0.708325,-0.00165345,88.606,0.0136617,0,0,0,0,0,0,0,0,0,0
115,-0.0119484,-0.00641024,-0.99467,0.0764508,-66.1065,1.64903,0,0,0,0,0,0,0,0,0,0
116,-0.040146,-0.00334924,-0.548872,0.180634,-25.6473,2.929,0,0,0,0,0,0,0,0,0,0
117,0.0751062,0.000543073,0.110238,-0.0460309,117.498,10.5606,0,0,0,0,0,0,0,0,0,0
118,-0.0258945,-0.00825194,0.383896,-0.0406772,-74.1873,-1.17983,0,0,0,0,0,0,0,0,0,0
119,-0.0143591,-0.000381368,-0.546708,-0.0206938,-19.1146,-0.240801,0,0,0,0,0,0,0,0,0,0
120,0.019773,0.000746723,-0.177377,0.00277239,-106.86,0.361789,0,0,0,0,0,0,0,0,0,0
121,0.0283348,0.00210241,-0.868585,-0.0139358,137.283,1.60491,0,0,0,0,0,0,0,0,0,0
122,0.0243915,-0.00211564,-0.376906,0.120104,146.181,5.18685,0,0,0,0,0,0,0,0,0,0
123,0.0240331,-0.000551324,-1.14822,-0.0227836,39.5269,0.21146,0,0,0,0,0,0,0,0,0,0
124,-0.0193974,0.000513326,1.10878,-0.0116706,-100.476,0.360013,0,0,0,0,0,0,0,0,0,0
125,0.0186249,0.000399189,0.62597,-0.0278835,0.941865,0.115911,0,0,0,0,0,0,0,0,0,0
126,-0.000735381,-0.000808122,-0.677062,-0.0376342,108.711,1.46089,0,0,0,0,0,0,0,0,0,0
127,0.0153004,0.000738395,-0.861649,-0.0136932,81.5663,1.55239,0,0,0,0,0,0,0,0,0,0
128,-0.0449492,-0.00117025,0.339243,0.0693541,9.75096,-0.207728,0,0,0,0,0,0,0,0,0,0
129,0.0166304,-0.000647935,-0.797712,-0.259272,180.052,1.1133,0,0,0,0,0,0,0,0,0,0
130,0.00401095,-0.000645043,1.16864,0.15387,185.825,-1.00069,0,0,0,0,0,0,0,0,0,0
131,0.0139451,0.00546703,-1.19221,-0.229324,-67.4346,-2.67043,0,0,0,0,0,0,0,0,0,0
132,-0.0109818,-0.000907813,-0.762151,0.0981076,32.9096,0.193201,0,0,0,0,0,0,0,0,0,0
133,0.0293042,-0.00549298,-0.814058,0.13222,-63.4307,0.569778,0,0,0,0,0,0,0,0,0,0
134,0.0122451,0.000758099,0.129868,0.0411085,16.7903,0.307006,0,0,0,0,0,0,0,0,0,0
135,-0.033536,0.00362657,-0.798988,0.0363617,109.901,2.75441,0,0,0,0,0,0,0,0,0,0
136,0.00340396,0.000324586,-0.535229,-0.0151232,-95.1171,0.405463,0,0,0,0,0,0,0,0,0,0
137,-0.0350917,0.000727943,1.84517,0.0486297,61.8655,0.280751,0,0,0,0,0,0,0,0,0,0
138,-0.0506404,-0.00167185,2.1089,0.108862,-80.9115,0.134388,0,0,0,0,0,0,0,0,0,0
139,-0.00185559,-0.00012484,-0.835373,-0.082043,-38.5337,-1.62562,0,0,0,0,0,0,0,0,0,0
140,0.0140325,0.000372072,-0.243838,-0.0492423,-36.7289,-0.403072,0,0,0,0,0,0,0,0,0,0
141,-0.00912866,0.000647933,-0.170397,-0.178158,-196.147,0.79663,0,0,0,0,0,0,0,0,0,0
142,9.40745e-05,-0.000155882,-0.430384,-0.101402,-90.6622,-2.26556,0,0,0,0,0,0,0,0,0,0
143,-0.00212699,0.00162215,-0.959711,0.174849,-3.54454,5.35873,0,0,0,0,0,0,0,0,0,0
144,0.0162883,0.010089,0.69311,0.189464,-51.4391,-4.53344,0,0,0,0,0,0,0,0,0,0
145,-0.022619,2.38174e-06,-0.394208,-0.00162056,37.1027,0.0157626,0,0,0,0,0,0,0,0,0,0
146,-0.00538659,0.000152297,0.0264838,-0.00993307,-119.526,0.157141,0,0,0,0,0,0,0,0,0,0
147,0.0389294,0.0055031,0.115904,0.0324215,106.726,-4.98458,0,0,0,0,0,0,0,0,0,0
148,-0.0219994,-0.000738498,0.106284,0.062834,108.042,0.756606,0,0,0,0,0,0,0,0,0,0
149,-0.0200674,0.00154045,-1.63724,0.0487096,144.297,5.98009,0,0,0,0,0,0,0,0,0,0
150,0.0261861,0.000850411,0.411827,0.03767,-27.4017,-0.0622827,0,0,0,0,0,0,0,0,0,0
151,0.0305408,0.00511119,0.41129,0.22981,104.746,0.733901,0,0,0,0,0,0,0,0,0,0
152,-0.00947498,0.00033935,0.524136,-0.027479,-9.5737,0.0265653,0,0,0,0,0,0,0,0,0,0
153,-0.00607873,-0.006434,-0.30686,-0.243749,48.1205,2.1537,0,0,0,0,0,0,0,0,0,0
154,0.0142328,-0.00430896,-1.5314,0.0650307,71.4203,-4.08959,0,0,0,0,0,0,0,0,0,0
155,-0.0233289,0.000240223,-0.766944,-0.0176607,-17.0417,-0.523026,0,0,0,0,0,0,0,0,0,0
156,0.0102331,0.000112283,-0.620822,0.015919,91.2242,0.216375,0,0,0,0,0,0,0,0,0,0
157,0.0664582,0.00132027,-0.698128,-0.0339759,45.4858,-0.721842,0,0,0,0,0,0,0,0,0,0
158,-0.0168718,-0.000685862,-1.51101,-0.0947711,-264.324,-1.0899,0,0,0,0,0,0,0,0,0,0
159,-0.0426877,0.000870905,0.136955,0.265152,-54.0786,0.264641,0,0,0,0,0,0,0,0,0,0
160,-0.0183026,-0.00343244,-1.70248,-0.00849356,11.9462,3.33545,0,0,0,0,0,0,0,0,0,0
161,0.0500401,0.000321825,0.737154,-0.0878918,185.814,-0.24888,0,0,0,0,0,0,0,0,0,0
162,-0.00522321,0.000874863,0.349225,0.00287843,62.0273,0.674661,0,0,0,0,0,0,0,0,0,0
163,-0.00227794,-0.00263225,-0.0454474,0.0348516,-140.307,1.86219,0,0,0,0,0,0,0,0,0,0
164,0.0731806,0.00144132,0.524748,0.00629289,9.04735,-0.500378,0,0,0,0,0,0,0,0,0,0
165,0.0648332,0.00674521,0.454706,-0.0510246,96.0299,-1.23277,0,0,0,0,0,0,0,0,0,0
166,-0.00222848,0.00156727,-0.537932,-0.0399858,19.4597,-1.13572,0,0,0,0,0,0,0,0,0,0
167,-0.0155339,-0.000431827,-0.204622,0.0712868,-37.8536,-0.450047,0,0,0,0,0,0,0,0,0,0
168,-0.0195033,-0.00199628,-0.363394,0.111973,80.9176,0.992789,0,0,0,0,0,0,0,0,0,0
169,-0.000754903,0.000447529,-0.0308575,0.0343817,-68.046,0.227862,0,0,0,0,0,0,0,0,0,0
170,0.0210162,0.00273973,1.38881,-0.105986,-80.1233,1.17922,0,0,0,0,0,0,0,0,0,0
171,0.019467,0.000132633,0.0401162,-0.0655436,-196.54,0.551537,0,0,0,0,0,0,0,0,0,0
172,0.00267858,0.000306575,-0.0590448,0.00199193,-161.354,0.538851,0,0,0,0,0,0,0,0,0,0
173,-0.00962464,-0.000353433,1.97205,0.0342131,-149.477,-0.162239,0,0,0,0,0,0,0,0,0,0
174,-0.0532308,-0.00509306,-0.227073,-0.0785487,-29.0117,-2.85965,0,0,0,0,0,0,0,0,0,0
175,0.0123099,-0.000998486,1.24675,0.415755,-22.3837,3.4055,0,0,0,0,0,0,0,0,0,0
176,-0.0383127,-0.000820648,0.334436,-0.024505,114.916,0.675512,0,0,0,0,0,0,0,0,0,0
177,-0.0201463,-0.000635058,0.650033,0.0761356,65.1714,-0.299779,0,0,0,0,0,0,0,0,0,0
178,-0.0186576,0.0001954,-1.55323,-0.0176606,-51.3312,-0.179785,0,0,0,0,0,0,0,0,0,0
179,-0.00754314,7.32331e-05,-1.09652,-0.0468983,-3.70162,0.315987,0,0,0,0,0,0,0,0,0,0
180,-0.0242346,-0.00108679,1.41625,0.0571874,-102.09,-0.281167,0,0,0,0,0,0,0,0,0,0
181,0.00368925,0.00269826,-0.170595,0.0451144,0.818448,-4.55195,0,0,0,0,0,0,0,0,0,0
182,0.0197953,-0.00126426,-0.79287,-0.158858,104.568,0.0774549,0,0,0,0,0,0,0,0,0,0
183,-0.00242832,-0.00530892,-0.465148,-0.140918,85.6308,0.202163,0,0,0,0,0,0,0,0,0,0
184,-0.0372622,-0.000187288,-0.325995,0.00161576,-118.455,-0.164363,0,0,0,0,0,0,0,0,0,0
185,0.0147297,-3.42249e-05,-0.134937,-0.113747,22.0701,1.85091,0,0,0,0,0,0,0,0,0,0
186,-0.0108332,-0.0120369,-0.679488,0.238447,-56.0069,2.33744,0,0,0,0,0,0,0,0,0,0
187,0.0304375,-0.00121513,0.393714,0.257761,-68.4615,2.12716,0,0,0,0,0,0,0,0,0,0
188,0.0402326,0.00500126,0.535286,0.00315768,43.496,3.09598,0,0,0,0,0,0,0,0,0,0
189,-9.68567e-05,0.000652627,-1.04503,-0.0115181,103.509,0.00318996,0,0,0,0,0,0,0,0,0,0
190,0.017879,-0.00401881,0.386735,-0.000759723,42.8434,-4.24774,0,0,0,0,0,0,0,0,0,0
191,-0.0115865,-0.000338358,0.383965,-0.0203968,10.9544,0.217114,0,0,0,0,0,0,0,0,0,0
192,-0.0151976,-0.000140749,-0.882272,0.0534222,82.2153,1.96505,0,0,0,0,0,0,0,0,0,0
193,0.00542272,-0.00598964,1.53003,0.155687,-82.1955,3.77237,0,0,0,0,0,0,0,0,0,0
194,-0.0551596,-0.00495244,0.165532,-0.00935863,196.794,-1.93381,0,0,0,0,0,0,0,0,0,0
195,-0.00652908,0.00148627,0.949248,0.0475198,18.8627,-4.19945,0,0,0,0,0,0,0,0,0,0
196,0.0364386,0.00197839,-0.0146761,0.0655609,-9.86079,3.99084,0,0,0,0,0,0,0,0,0,0
197,0.0160876,-0.000507603,0.494988,0.0732914,64.758,-0.553299,0,0,0,0,0,0,0,0,0,0
198,-0.0271563,-0.00677309,-0.112947,-0.0391349,88.5759,0.658757,0,0,0,0,0,0,0,0,0,0
199,0.0105518,0.00695365,-0.809783,0.0971348,39.3566,-0.362947,0,0,0,0,0,0,0,0,0,0
200,0.01411,-0.000766503,1.30005,0.0322999,-133.592,-1.57651,0,0,0,0,0,0,0,0,0,0
201,0.00698881,0.000437553,-0.00750708,-0.139087,-112.709,1.78535,0,0,0,0,0,0,0,0,0,0
202,0.0178456,0.0022681,0.657438,-0.0788417,-193.534,-1.40843,0,0,0,0,0,0,0,0,0,0
203,-0.00951969,0.00100603,-0.101827,0.0355305,207.431,0.0350492,0,0,0,0,0,0,0,0,0,0
204,0.00531121,-0.0042555,1.93226,-0.038753,121.686,-0.114458,0,0,0,0,0,0,0,0,0,0
205,-0.0371191,-0.0019257,0.979004,-0.15751,40.2788,1.11647,0,0,0,0,0,0,0,0,0,0
206,-0.028441,-0.000910749,-1.09655,-0.095198,63.3382,-0.598642,0,0,0,0,0,0,0,0,0,0
207,-0.0246038,-0.000803176,-0.0551927,-0.117303,-120.332,-1.18053,0,0,0,0,0,0,0,0,0,0
208,0.0147238,-0.0021091,-0.238024,-0.174609,148.698,1.61011,0,0,0,0,0,0,0,0,0,0
209,-0.0624452,0.00493088,-0.66011,0.176269,-135.867,-2.7398,0,0,0,0,0,0,0,0,0,0
210,0.0010493,-0.000238509,1.02237,0.0566062,91.5079,0.0538243,0,0,0,0,0,0,0,0,0,0
211,0.015359,-0.000834014,0.0681877,0.00849063,-60.7424,-0.327636,0,0,0,0,0,0,0,0,0,0
212,0.028325,0.000789769,0.146794,-0.20861,110.632,1.85987,0,0,0,0,0,0,0,0,0,0
213,-0.0358699,-0.00204527,-0.419585,0.0578921,-20.2071,-0.191715,0,0,0,0,0,0,0,0,0,0
214,-0.0312729,-0.000561898,1.58286,0.0546691,-76.3272,-0.743726,0,0,0,0,0,0,0,0,0,0
215,0.0264285,-0.000156052,-1.98682,-0.065593,56.2341,-1.12098,0,0,0,0,0,0,0,0,0,0
216,-0.0468331,-0.00209695,-0.367761,-0.0254371,93.0217,0.587945,0,0,0,0,0,0,0,0,0,0
217,0.0569882,0.000283501,-0.566823,-0.0033799,-57.6425,-6.27497,0,0,0,0,0,0,0,0,0,0
218,-0.00677461,-0.00250079,0.662631,0.116768,-5.52515,-0.800219,0,0,0,0,0,0,0,0,0,0
219,-0.0382196,0.000668767,0.181193,-0.0160065,-24.0665,-0.286976,0,0,0,0,0,0,0,0,0,0
220,-0.0264181,-0.00161914,-0.925253,-0.0862316,118.903,1.26776,0,0,0,0,0,0,0,0,0,0
221,0.0343177,-1.03241e-05,1.13382,0.0899375,34.8398,-0.429217,0,0,0,0,0,0,0,0,0,0
222,0.00249651,0.000298839,1.67917,0.046615,176.503,0.066602,0,0,0,0,0,0,0,0,0,0
223,0.0173362,0.0064721,1.06884,0.0223253,104.813,-1.79324,0,0,0,0,0,0,0,0,0,0
224,0.0210781,0.000654875,0.616376,0.0108931,-10.4455,-0.121606,0,0,0,0,0,0,0,0,0,0
225,0.032865,0.000657893,0.681189,-0.0445103,4.05467,-3.40814,0,0,0,0,0,0,0,0,0,0
226,-0.0431528,-0.0023157,-0.542595,0.0382497,-50.9654,0.337642,0,0,0,0,0,0,0,0,0,0
227,-0.00499157,-0.0023012,-1.60592,-0.0318183,65.5193,2.22883,0,0,0,0,0,0,0,0,0,0
228,0.0114973,0.000335015,0.650311,0.00147612,-116.618,-0.135764,0,0,0,0,0,0,0,0,0,0
229,0.0355237,0.00419996,-0.487947,0.0865413,-1.09759,5.6494,0,0,0,0,0,0,0,0,0,0
230,0.0469427,0.00145502,-0.499591,-0.039096,55.9329,2.43942,0,0,0,0,0,0,0,0,0,0
231,-0.00711715,-0.000762027,-0.517659,-0.0122926,-172.112,0.330595,0,0,0,0,0,0,0,0,0,0
232,-0.0174122,-0.00279176,-0.662164,0.0953286,136.186,0.933627,0,0,0,0,0,0,0,0,0,0
233,-0.032925,-0.00487892,-1.25237,0.00605582,86.5482,-1.18029,0,0,0,0,0,0,0,0,0,0
234,0.0476778,-0.00233407,-0.338877,-0.245476,122.276,3.28184,0,0,0,0,0,0,0,0,0,0
235,-0.00115439,-0.00603698,0.347167,0.173526,177.429,5.21379,0,0,0,0,0,0,0,0,0,0
236,0.0306868,0.000206345,-1.37339,-0.180139,139.166,0.503265,0,0,0,0,0,0,0,0,0,0
237,0.0248534,0.00253588,0.787442,-0.0272723,84.8898,1.79493,0,0,0,0,0,0,0,0,0,0
