b0_pop,1,-0.18927,-0.18926,0.20011,0.16533,0.21148,0.059845,-0.020978,0.13055,0.064888,-0.15528
b1_pop,-0.18927,1,-0.0071531,0.12951,-0.031052,0.21716,-0.0010534,0.095299,-0.13419,-0.58276,0.053934
h1_pop,-0.18926,-0.0071531,1,-0.093373,-0.66635,-0.0778,-0.82884,-0.01254,-0.15038,-0.20095,-0.039041
h2_pop,0.20011,0.12951,-0.093373,1,0.013633,0.10587,0.10618,-0.80459,-0.088299,-0.1059,-0.052577
alpha1_pop,0.16533,-0.031052,-0.66635,0.013633,1,-0.07983,0.23612,0.073873,0.13906,0.040502,0.15469
alpha2_pop,0.21148,0.21716,-0.0778,0.10587,-0.07983,1,0.078417,0.058673,0.11788,-0.090309,-0.10241
beta_hcov1_score4C,0.059845,-0.0010534,-0.82884,0.10618,0.23612,0.078417,1,-0.074461,0.01145,0.17795,0.016097
beta_hcov2_score4C,-0.020978,0.095299,-0.01254,-0.80459,0.073873,0.058673,-0.074461,1,0.079788,-0.022219,0.0011669
omega_b0,0.13055,-0.13419,-0.15038,-0.088299,0.13906,0.11788,0.01145,0.079788,1,0.1077,-0.076635
omega_b1,0.064888,-0.58276,-0.20095,-0.1059,0.040502,-0.090309,0.17795,-0.022219,0.1077,1,-0.099813
e_b,-0.15528,0.053934,-0.039041,-0.052577,0.15469,-0.10241,0.016097,0.0011669,-0.076635,-0.099813,1
