parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,1.83992290114027,0.0453514652338718,2.46485682665104,
b1_pop,-1.44937600193899,0.0836248687742273,5.7697152886727,
b2_pop,-1.80979700083597,0.198025287296309,10.9418507824269,
a_pop,2.24022745716175,0.891080614360609,39.7763455452671,
h1_pop,0.00107740038858979,0.000422839189260834,39.246244361791,
h2_pop,0.0645411675374931,0.0246413002961815,38.1791982332315,
alpha1_pop,-8.5097709371888e-07,9.72072953547343e-06,1142.30213800381,
alpha2_pop,-7.79610126622581,1.22490554248068,15.7117705459677,
hcov1_pop,0,,,
beta_hcov1_score4C,0.232736995273997,0.0430812417034454,18.5106977310275,6.57985810281758e-08
hcov2_pop,0,,,
beta_hcov2_score4C,-0.163387157642731,0.0276699708903366,16.9352177304173,3.52957685301192e-09
omega_b0,0.153446147644948,0.0271218882669279,17.675183563216,
omega_b1,0.115979002955207,0.0535864989763943,46.2036210098221,
omega_b2,0.454217613239862,0.202050829397807,44.4832660619676,
omega_a,0.491333978601475,0.170339671831071,34.6688157647723,
e_b,0.566221285992379,0.0153416072473742,2.7094720080129,
