rep,id,b02,b12,b03,b13,b04,b14,b07,b17,p1,g1,p2,g2,alpha12,alpha13,alpha14,alpha17,alpha22,alpha23,alpha24,alpha27,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha17,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha27
2,87,7.39779955681147,0.00552316065285329,3.9380279590298,0.0242632874187875,5.89743471812057,-0.0516839246275427,250.912451704873,-2.322684611204,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.00324595814872808,0.00340106370841847,-0.343732267681187,0.185640325576915,0.788978934441688,-0.0647721888470587,-92.6329890698591,2.82155963423616,0,0,0,0,0,0,0,0,0,0,0,0
3,87,7.37585820946303,0.00634613752158824,4.17754268811775,-0.0132711153691683,5.62573697929685,-0.0373842388686854,258.704303591739,-3.49165229160002,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0251873054971723,0.00422404057715342,-0.104217538593237,0.148105922788959,0.517281195617966,-0.0504725030882014,-84.8411371829927,1.65259195384014,0,0,0,0,0,0,0,0,0,0,0,0
1,88,7.36259586816342,0.00228690660258717,2.91710118988193,-0.0822784425896801,5.32564890530555,0.129213075075675,431.489638950271,-9.25521258750411,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.038449646796777,0.000164809658152352,-1.36465903682906,0.0790985955684472,0.217193121626665,0.116124810856159,87.9441981755395,-4.11096834206395,0,0,0,0,0,0,0,0,0,0,0,0
2,88,7.33987632814273,0.0019941493346781,4.01436470258499,-0.220937583409596,5.14987033581245,-0.0217930251775461,454.160600594398,-6.36566413393297,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0611691868174651,-0.00012794760975672,-0.267395524125999,-0.0595605452514686,0.0414145521335687,-0.0348812893970621,110.615159819666,-1.22141988849281,0,0,0,0,0,0,0,0,0,0,0,0
3,88,7.42538667901412,0.00322068597106364,3.10613612048511,-0.0886894655138627,5.17289567065367,0.0162082102062631,434.171653645873,-8.86090796424845,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0243411640539257,0.00109858902662882,-1.17562410622588,0.0726875726442647,0.06443988697478,0.00311994598674716,90.6262128711409,-3.71666371880829,0,0,0,0,0,0,0,0,0,0,0,0
1,89,7.39041463953397,-0.00540386485209247,2.39062497557211,-0.202563897286152,7.55464697450968,0.0252375648660204,452.159166615494,-2.72917254145926,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0106308754262274,-0.00752596179652728,-1.89113525113888,-0.0411868591280247,2.44619119083079,0.0121493006465044,108.613725840762,2.4150717039809,0,0,0,0,0,0,0,0,0,0,0,0
2,89,7.3967008160112,-0.0040593115606472,2.60837259012242,-0.128339086297205,6.33957938339804,0.0789324124008496,473.907976351336,-0.859129432740174,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.00434469894899525,-0.00618140850508202,-1.67338763658857,0.0330379518609227,1.23112359971915,0.0658441481813336,130.362535576604,4.28511481269999,0,0,0,0,0,0,0,0,0,0,0,0
3,89,7.38899470819527,0.0059776294994411,2.40933605854225,-0.142969282550693,6.27440527763087,0.121841344507121,453.588241158278,-0.628380827232678,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0120508067649308,0.00385553255500628,-1.87242416816874,0.0184077556074347,1.16594949395199,0.108753080287605,110.042800383546,4.51586341820749,0,0,0,0,0,0,0,0,0,0,0,0
1,90,7.40165519992245,0.0055149886084459,3.21241582577509,-0.0866983826096631,2.78834193101788,0.117115386211096,403.163842642432,1.87211221264744,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.000609684962250334,0.00339289166401109,-1.0693444009359,0.0746786555484642,-2.320113852661,0.10402712199158,59.6184018677003,7.01635645808761,0,0,0,0,0,0,0,0,0,0,0,0
2,90,7.38004910767857,0.00658188147984111,3.94115077595933,-0.129701906112712,2.59036327778234,0.112208480107894,328.963121856942,7.13564223194536,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0209964072816247,0.00445978453540629,-0.340609450751656,0.0316751320454155,-2.51809250589655,0.0991202158883778,-14.5823189177902,12.2798864773855,0,0,0,0,0,0,0,0,0,0,0,0
3,90,7.39183779148702,0.00670259468537709,3.93670345119549,-0.120273758168658,2.96957935297483,0.0957168871630087,370.646564399448,3.77345380535839,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.00920772347317911,0.00458049774094227,-0.345056775515499,0.041103279989469,-2.13887643070406,0.0826286229434928,27.1011236247156,8.91769805079855,0,0,0,0,0,0,0,0,0,0,0,0
1,91,7.31069415228451,0.00264073240138819,3.03104702710096,-0.297874664798696,5.59580765590614,-0.0701854584573759,320.151616995418,-3.46965494644732,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0903513626756851,0.00051863545695337,-1.25071319961003,-0.136497626640568,0.487351872227252,-0.0832737226768919,-23.3938237793138,1.67458929899284,0,0,0,0,0,0,0,0,0,0,0,0
2,91,7.3058232643854,-0.00179511584116335,2.55817968419588,-0.345666442204605,5.57769192742107,0.211738223501961,395.110683226395,-3.83530931045102,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0952222505747997,-0.00391721278559816,-1.7235805425151,-0.184289404046477,0.469236143742179,0.198649959282445,51.565242451663,1.30893493498914,0,0,0,0,0,0,0,0,0,0,0,0
3,91,7.37676564328604,0.000660489707026625,2.29716336175746,-0.321272443980168,6.20432560955802,-0.00107849382692873,286.067532138769,-2.8717078740983,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0242798716741586,-0.00146160723740819,-1.98459686495353,-0.159895405822041,1.09586982587913,-0.0141667580464447,-57.4779086359632,2.27253637134186,0,0,0,0,0,0,0,0,0,0,0,0
1,92,7.37426957447251,-0.00523395100917613,5.07157884088618,-0.0696291999584978,3.3770686449112,0.00789118784433382,648.03453079601,-21.2021718580611,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0267759404876928,-0.00735604795361094,0.789818614175188,0.0917478381996296,-1.73138713876769,-0.00519707637518217,304.489090021278,-16.057927612621,0,0,0,0,0,0,0,0,0,0,0,0
2,92,7.38437526321115,-0.00896318951768495,4.3753093071623,-0.0675963484558959,2.39836562773122,0.0419042295226856,526.017105538003,-7.57568060896091,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.016670251749046,-0.0110852864621198,0.0935490804513126,0.0937806897022314,-2.71009015594767,0.0288159653031696,182.471664763271,-2.43143636352075,0,0,0,0,0,0,0,0,0,0,0,0
3,92,7.35647499162067,-0.000135975593469049,3.95177640677163,-0.00548618939525794,3.0347800809212,-0.0701894893691959,597.71638087467,-10.3813533538482,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0445705233395257,-0.00225807253790387,-0.329983819939352,0.155890848762869,-2.07367570275769,-0.0832777535887119,254.170940099938,-5.23710910840807,0,0,0,0,0,0,0,0,0,0,0,0
1,93,7.40513833465412,0.00846402839247988,4.17568641486825,-0.198244299996349,5.42927629329616,0.108149009642372,419.014555576261,-6.35502645501288,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.00409281969392516,0.00634193144804506,-0.106073811842738,-0.0368672618382217,0.320820509617279,0.0950607454228563,75.4691148015287,-1.21078220957271,0,0,0,0,0,0,0,0,0,0,0,0
2,93,7.42513852445384,0.00473588318316498,3.5731572053682,-0.104304610780797,5.80027734620048,0.0498995379291785,453.809425642352,-7.19422777726876,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.024093009493642,0.00261378623873016,-0.70860302134279,0.0570724273773308,0.691821562521593,0.0368112737096625,110.26398486762,-2.0499835318286,0,0,0,0,0,0,0,0,0,0,0,0
3,93,7.40254059659792,0.00987682884255479,3.72352002800167,-0.149730925584911,5.69737700696061,0.0901093207526474,441.285596139022,-4.74658999198393,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.00149508163772527,0.00775473189811998,-0.558240198709318,0.0116461125732159,0.588921223281722,0.0770210565331314,97.7401553642897,0.397654253456232,0,0,0,0,0,0,0,0,0,0,0,0
1,94,7.38329918434473,0.000136170192684251,4.96103580117171,-0.140038771908618,4.24734542826292,0.147138932561916,426.587192735602,-5.29437762047102,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0177463306154682,-0.00198592675175057,0.679275574460719,0.0213382662495094,-0.86111035541597,0.1340506683424,83.0417519608696,-0.150133375030855,0,0,0,0,0,0,0,0,0,0,0,0
2,94,7.43508456702848,0.00609135494466189,5.05082958238064,0.0274241276858365,4.80961943122397,0.00820495345317581,408.285261440607,-15.0155539359439,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0340390520682776,0.00396925800022707,0.769069355669654,0.188801165843964,-0.298836352454911,-0.00488331076634017,64.7398206658748,-9.87130969050376,0,0,0,0,0,0,0,0,0,0,0,0
3,94,7.41003696922301,0.00306639444984119,5.51757996974443,-0.180823412679376,4.83036371203598,0.0705648041614108,510.615671692941,-1.33199701420781,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.00899145426281489,0.000944297505406377,1.23581974303344,-0.0194463745212486,-0.278092071642902,0.0574765399418948,167.070230918209,3.81224723123235,0,0,0,0,0,0,0,0,0,0,0,0
1,95,7.33395264647634,0.00545554614656706,3.51983550872007,-0.24658450214366,4.61988557964055,0.0234871795032391,489.859579685838,-5.0594399402211,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0670928684838596,0.00333344920213224,-0.761924717990913,-0.0852074639855327,-0.488570204038331,0.0103989152837231,146.314138911106,0.084804305219059,0,0,0,0,0,0,0,0,0,0,0,0
2,95,7.31667687049587,0.00551551149056475,3.83809071185044,-0.258407787117159,3.68027180141696,0.0811738609939244,416.164269506399,-3.54335319726766,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0843686444643241,0.00339341454612993,-0.443669514860551,-0.0970307489590315,-1.42818398226193,0.0680855967744084,72.6188287316675,1.6008910481725,0,0,0,0,0,0,0,0,0,0,0,0
3,95,7.32247168023949,0.00546054751924642,3.9171340391933,-0.265179973835194,4.15448399127355,0.0643102108789696,448.93660615143,-5.5058248046183,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0785738347207054,0.0033384505748116,-0.364626187517685,-0.103802935677067,-0.95397179240534,0.0512219466594536,105.391165376698,-0.361580559178134,0,0,0,0,0,0,0,0,0,0,0,0
1,96,7.31714780461388,-0.000522751987019703,4.28881500665689,-0.152831293191973,3.775708383527,0.0505923578946088,377.902288780965,-3.87756146366683,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0838977103463154,-0.00264484893145452,0.00705477994589998,0.00854574496615465,-1.33274740015188,0.0375040936750929,34.3568480062331,1.26668278177333,0,0,0,0,0,0,0,0,0,0,0,0
2,96,7.33028747003229,-0.00116300727101864,4.66534371071654,-0.171003729109016,3.13386887246476,0.0799070680475238,358.089840386098,-3.55267665112864,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0707580449279037,-0.00328510421545346,0.383583484005551,-0.00962669095088911,-1.97458691121413,0.0668188038280078,14.5443996113658,1.59156759431153,0,0,0,0,0,0,0,0,0,0,0,0
3,96,7.33358466491556,-0.00155571610862086,4.45835521241616,-0.17194887529127,2.68595882864132,0.0948248287032935,411.607842979031,-6.9095153037311,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0674608500446414,-0.00367781305305568,0.176594985705171,-0.0105718371331423,-2.42249695503756,0.0817365644837775,68.0624022042994,-1.76527105829093,0,0,0,0,0,0,0,0,0,0,0,0
1,97,7.40145305237293,-0.00315953781011097,5.43625136448751,-0.0352016716729263,5.00907692379921,0.134803682569257,312.254665005991,-5.201623309801,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.000407537412733916,-0.00528163475454579,1.15449113777652,0.126175366485201,-0.099378859879673,0.121715418349741,-31.2907757687414,-0.0573790643608394,0,0,0,0,0,0,0,0,0,0,0,0
2,97,7.40608747914512,-0.00124552396239406,5.0544675659075,-0.131108941804513,5.83995849087386,-0.00888699496563368,347.099113997769,-6.04602675978017,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.00504196418491887,-0.00336762090682887,0.772707339196515,0.030268096353614,0.731502707194972,-0.0219752591851497,3.55367322303749,-0.901782514340007,0,0,0,0,0,0,0,0,0,0,0,0
3,97,7.38353356245366,0.00574120762760452,5.17768583766863,-0.0507432363878004,6.02953281518293,-0.0215823076402078,322.696130216543,-3.17681110303912,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0175119525065428,0.0036191106831697,0.895925610957638,0.110633801770327,0.92107703150404,-0.0346705718597238,-20.8493105581886,1.96743314240104,0,0,0,0,0,0,0,0,0,0,0,0
1,98,7.40936138846181,0.00326692583054504,3.85432453066097,-0.111809375875871,4.90208264953909,-0.0797436698975248,385.956746116926,1.33689989901164,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.00831587350161112,0.00114482888611022,-0.427435696050017,0.0495676622822565,-0.206373134139796,-0.0928319341170408,42.411305342194,6.48114414445181,0,0,0,0,0,0,0,0,0,0,0,0
2,98,7.4001272307042,0.00750109768743501,3.19811493357351,-0.0506025291989404,5.19560474712135,0.0109769818456662,318.166349962139,-10.7942109594075,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.000918284255995161,0.00537900074300019,-1.08364529313747,0.110774508959187,0.0871489634424663,-0.00211128237384975,-25.3790908125929,-5.64996671396729,0,0,0,0,0,0,0,0,0,0,0,0
3,98,7.38294355571988,0.00442330439695195,3.70985215221615,-0.493066413116593,4.37983450908109,0.047882529858265,299.283296678782,4.42195633922695,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0181019592403135,0.00230120745251713,-0.571908074494837,-0.331689374958465,-0.728621274597791,0.0347942656387491,-44.2621440959496,9.56620058466711,0,0,0,0,0,0,0,0,0,0,0,0
1,99,7.47343074763033,0.00851222413657696,3.61171511092075,-0.0672602342591118,8.21847297595062,0.0366592818919391,466.116871499161,-5.62318645346307,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0723852326701353,0.00639012719214214,-0.670045115790233,0.0941168038990155,3.11001719227174,0.0235710176724231,122.571430724429,-0.478942208022911,0,0,0,0,0,0,0,0,0,0,0,0
2,99,7.42173090368973,0.0116610674932578,4.62092803692279,-0.215526806512186,7.92421110804596,0.110662360197507,474.061040835244,-6.75556504985903,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0206853887295368,0.00953897054882298,0.339167810211808,-0.0541497683540583,2.81575532436708,0.0975740959779909,130.515600060512,-1.61132080441887,0,0,0,0,0,0,0,0,0,0,0,0
3,99,7.460774036671,-0.00191408332848894,4.30907673059238,-0.178454763989728,8.64214760028208,0.0811280496698927,472.881363476877,-10.3368360981486,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.059728521710805,-0.00403618027292376,0.0273165038813952,-0.0170777258316007,3.53369181660319,0.0680397854503767,129.335922702145,-5.19259185270843,0,0,0,0,0,0,0,0,0,0,0,0
1,100,7.4274737953965,0.00378608709424842,2.76730297602095,-0.271078843753499,4.22510829019803,0.0752693704306761,216.298116360803,-5.29737034290442,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0264282804363027,0.0016639901498136,-1.51445725069003,-0.109701805595372,-0.883347493480859,0.0621811062111601,-127.247324413929,-0.153126097464253,0,0,0,0,0,0,0,0,0,0,0,0
2,100,7.41738404160913,0.00615784243801244,2.4844743308594,-0.222615378125016,3.95600912530924,0.0963534321247195,269.486892965086,-8.18332916952043,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0163385266489326,0.00403574549357762,-1.79728589585159,-0.061238339966889,-1.15244665836964,0.0832651679052035,-74.0585478096456,-3.03908492408027,0,0,0,0,0,0,0,0,0,0,0,0
3,100,7.39837763433007,0.00694010571690411,3.38594504411776,-0.311980538427601,3.66075017037257,0.100690269652401,219.325348640756,-6.39278029540469,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.00266788063012857,0.00481800877246929,-0.895815182593231,-0.150603500269474,-1.44770561330631,0.087602005432885,-124.220092133976,-1.24853604996452,0,0,0,0,0,0,0,0,0,0,0,0
1,101,7.44665275029143,-0.00308186197093835,4.1866128125038,-0.434773678446752,4.87309521158137,-0.0347793424813899,201.600296604967,0.198453792311662,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0456072353312331,-0.00520395891537317,-0.0951474142071884,-0.273396640288625,-0.235360572097519,-0.0478676067009059,-141.945144169765,5.34269803775183,0,0,0,0,0,0,0,0,0,0,0,0
2,101,7.38823722281068,0.00731471199361504,4.03110626219646,-0.41788795984544,5.17002968481277,-0.00365527056971976,282.702412504008,-7.80535419321635,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0128082921495132,0.00519261504918022,-0.250653964514524,-0.256510921687312,0.0615739011338867,-0.0167435347892357,-60.8430282707236,-2.66110994777619,0,0,0,0,0,0,0,0,0,0,0,0
3,101,7.43597491598261,0.000314950991422404,4.8195256753832,-0.473261790885156,4.92489243681712,0.0332027256011525,393.890237420563,-19.2439443913325,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0349294010224082,-0.00180714595301241,0.537765448672212,-0.311884752727028,-0.183563346861769,0.0201144613816365,50.3447966458306,-14.0997001458924,0,0,0,0,0,0,0,0,0,0,0,0
1,102,7.39601704923767,0.0110175978831305,4.41510391543606,-0.441865867159139,4.06474552348245,0.0198746951847372,232.446586498195,-2.54631075392446,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.0050284657225248,0.00889550093869563,0.133343688725071,-0.280488829001011,-1.04371026019643,0.00678643096522117,-111.098854276537,2.59793349151571,0,0,0,0,0,0,0,0,0,0,0,0
2,102,7.41552705033596,-0.00108997282453497,4.84729745379359,-0.398271512786331,3.975448177093,-0.0252899663979067,266.192022283423,-1.32273471455304,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0144815353757615,-0.00321206976896978,0.5655372270826,-0.236894474628204,-1.13300760658588,-0.0383782306174227,-77.3534184913093,3.82150953088712,0,0,0,0,0,0,0,0,0,0,0,0
3,102,7.39170634370242,0.00539844424202518,3.70504059670116,-0.452830474336488,4.66351639840923,0.026180890885544,268.059911606963,-5.64424077868856,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,-0.00933917125777395,0.00327634729759036,-0.576719630009823,-0.29145343617836,-0.444939385269657,0.013092626666028,-75.485529167769,-0.4999965332484,0,0,0,0,0,0,0,0,0,0,0,0
1,103,7.41130334043357,0.00698478892464829,3.66596813327848,-0.307116380565076,6.37001667365486,0.0396998552304101,340.764287654177,-0.477221768493821,0.0895359134215852,0.0897259663567384,0.697156170390236,0.121116951025504,-9.30706279619358,0.484262702141927,-4.02363369442388e-09,-4.97446471175867e-05,6.50224738099374e-08,-0.198275123419418,7.14443477450531e-06,-3.17591334856575e-07,0.0102578254733761,0.00486269198021348,-0.615792093432507,-0.145739342406949,1.26156088997597,0.0266115910108941,-2.7811531205549,4.66702247694634,0,0,0,0,0,0,0,0,0,0,0,0
