parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,29.3371124186055,1.63041598435561,5.55752032133064,
b1_pop,1.0044142123422,0.162100300350671,16.138789989109,
h1_pop,5.84122680094625e-07,1.48173112583867e-06,253.667795538881,
h2_pop,0.000227069998459395,0.000352346786781745,155.170999767612,
alpha1_pop,-0.0805713761219328,0.0245543427281305,30.4752679052808,
alpha2_pop,-0.0627437878922065,0.0144030365483528,22.9553188167363,
hcov1_pop,0,,,
beta_hcov1_score4C,0.224946003979707,0.0433178708227004,19.2570083737109,2.07027160525897e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.106421428171941,0.0195082054283702,18.331087792631,4.89140024040324e-08
omega_b0,0.803720063047332,2.03372008738223,253.03836259497,
omega_b1,0.0537237775331515,0.0983605928133757,183.085771942749,
e_b,2.91917345346698,0.31083601266722,10.6480830146647,
