rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_alpha27
1,1,1.55132217882766,0.129226689542217,0.0914663473535852,-0.621646621426008,0.0595099745342189,0.00188031251181851,0.31419174266296,-0.107093795941678,1.55260052231663,-0.00837219332939085,-0.45473175893851,0.026552865398363,0.295827569088711,-0.0958065443322242,-74.0988947490335,-0.534895120252541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,1.80069828876903,0.0587095655020495,0.0164417780534398,-0.394172118913406,0.042471151447498,0.00182205636104875,-0.190769709670258,-0.0841432033889194,0.817812311108886,0.00094152455195272,0.378286328645035,-0.00855071396402983,-0.156220905310652,-0.0744392472517712,-87.6425930246621,-0.524554344079723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,3.56244796037776,-0.0518074923731709,0.00763059112917705,-0.260911052411542,0.0565106402850342,0.00275743752894323,0.24346961022475,-0.0705656555862321,1.18252181400864,0.00225719843908522,0.526537034263787,-0.0550080714461954,0.262605875024525,-0.0972678569851902,-114.654232423675,1.87815307496239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,-0.446487951897262,0.0407295902521497,0.0688135472965126,0.887747539682571,-0.0116034720706635,-0.00443699139325562,-0.93610462877707,-0.174066763101735,-2.42214832728691,-0.149045418038829,-0.749829700862494,-0.269837628931738,0.270690906046904,-0.059035678229927,28.8587515448279,-2.65181044513196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0.958414297464092,-0.0949456064690265,0.0643959884307069,-0.288012534113797,0.0256568892959068,0.00959343129585136,-0.382188899053804,0.173545509567757,-2.07783869606343,-0.0382859497448268,-0.00330645136417207,-0.0777916131039093,-0.215309472749881,-0.0395473142602982,83.5761955529937,-2.15907190727594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,2.06673674838612,-0.00630256844972357,0.00528513785366788,-0.109896150752714,0.0110431872383332,0.0064694454041398,-0.491676376772141,-0.110163752563595,-3.69376491491824,-0.0437188856356833,-0.28401407279241,0.0630824038359993,0.0699166320271569,0.0793645237806939,-100.729474616356,-3.5034109033649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,1.75415632049703,0.0309690193902154,-0.0925548173443467,0.730688521748123,0.0862087110744385,-0.0106279144398528,0.208057594133364,-0.0952221669086674,3.45485017934643,-0.185716529243101,0.0318991202531098,-0.0893353362702441,0.589089230141576,0.0866508134645616,54.542251901007,-2.16675922058101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,2.3863084057963,0.0259671967219909,-0.0594696992747256,-1.10377136118131,0.0754212972569412,-0.0120407708229663,-0.192500991389534,-0.0502045465260743,3.31123906164978,-0.192447379517564,0.311075859213245,-0.10493505039992,0.759454550857453,0.0823888336731416,68.5658750683613,-2.81444047290322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,2.79038621442307,0.0130453839585805,-0.000595265498654129,0.673392370720721,0.061919903542452,-0.0114077166820269,-0.128181443065255,-0.0676942810546621,3.23393175442239,-0.180620541057192,0.648866780170882,-0.117290806826787,0.458317056789415,0.105363580588288,64.7935382634694,-1.49299652033842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,2.76495598557426,-0.000864947326947335,-0.0452410225626652,1.09611170217324,0.0620194414767168,0.00457616034964574,0.440011343541525,0.0187017276490157,0.0143877087391369,0.000450874644627564,0.186779334255039,-0.0243610000958126,0.533291330105985,-0.0105012090836009,84.4790649822456,-6.24171589724252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
