b01_pop,0.018115,-0.00021095,0.00024374,-0.0099973,5.6402e-07,-3.4232e-08,-3.3718e-05,4.2688e-06,-1.7653e-05,5.3617e-07,-4.3264e-06,-1.7287e-05,2.5959e-06,-7.4182e-07,-4.5435e-05,-0.00038811,1.5278e-05,-1.6126e-12,-1.2466e-10,8.3012e-09,5.228e-06,-1.2036e-05,0.0016844,0.00013648,-4.1406e-05,0.0012154,1.7711e-06,-1.3735e-07,-3.479e-05,1.4575e-05,8.9393e-06,-7.0202e-06,-1.2173e-06,-1.8386e-07,5.8438e-07,-2.3509e-06
b11_pop,-0.00021095,0.0001896,0.00010544,-0.00090356,-5.0114e-08,1.5287e-07,1.1709e-06,5.7486e-07,2.487e-06,7.409e-07,-9.2029e-07,3.1878e-06,7.2978e-07,-1.3401e-06,2.2463e-06,0.00037302,1.8911e-05,-5.035e-14,6.6556e-12,-6.6157e-10,6.4392e-06,4.1743e-06,-8.1736e-05,-7.1882e-05,-3.0802e-05,0.00020853,-4.4542e-07,1.5103e-07,-3.8669e-07,-1.5031e-06,-7.6855e-07,3.8821e-07,2.4578e-06,-4.8848e-09,1.5567e-07,7.3816e-07
b21_pop,0.00024374,0.00010544,0.00022001,0.00027079,4.7971e-07,2.0656e-08,-1.8352e-06,1.3656e-06,-1.029e-06,6.6054e-07,6.792e-07,3.2503e-06,-2.279e-07,-1.2046e-06,-1.4221e-05,-0.00038919,-3.0638e-06,-1.6487e-12,-3.2649e-11,1.8207e-09,8.2794e-06,7.7126e-06,3.6179e-05,-5.6487e-05,-7.8753e-05,8.8297e-05,4.0199e-08,1.1954e-07,-1.297e-05,1.0091e-06,8.8035e-07,4.4116e-08,3.2543e-06,-4.1814e-08,1.52e-06,-3.9291e-07
a1_pop,-0.0099973,-0.00090356,0.00027079,0.46685,3.106e-05,-8.9461e-06,0.00081082,-0.00017483,0.00010913,2.9187e-05,0.00016548,-0.00036623,9.2754e-05,-7.5847e-05,-3.1311e-05,0.032464,-0.0016729,-1.0995e-10,8.2634e-10,-1.0395e-07,0.00056197,0.0011702,0.0035388,-0.0018505,-0.0015238,-0.060626,3.9017e-05,-2.5649e-06,-0.0005929,-1.685e-05,-0.00038469,0.00011089,-0.00062258,-1.8864e-06,0.00012395,-0.00010354
b02_pop,5.6402e-07,-5.0114e-08,4.7971e-07,3.106e-05,8.588e-06,-3.2938e-07,8.7717e-07,-2.6407e-07,-4.4348e-07,5.9466e-08,-3.7352e-07,4.1511e-06,-1.3515e-06,5.5577e-07,8.3577e-07,-0.00037864,7.019e-07,1.7671e-13,1.2117e-12,8.8052e-11,-2.6021e-06,-2.7352e-06,-9.4785e-07,1.3065e-08,-6.1312e-07,-6.7667e-06,-8.6349e-08,-1.5373e-08,-1.4957e-08,-1.1769e-07,-1.254e-07,-1.5879e-07,4.7689e-08,2.7866e-08,3.8182e-08,1.2836e-07
b12_pop,-3.4232e-08,1.5287e-07,2.0656e-08,-8.9461e-06,-3.2938e-07,2.4258e-07,-1.726e-07,1.1149e-07,6.8399e-08,-1.8532e-09,7.7012e-07,-2.1137e-06,1.0699e-06,-5.3418e-07,-4.2655e-07,0.00033786,-2.3144e-06,-5.3502e-14,-6.2368e-13,-1.1928e-10,2.5545e-06,2.2603e-06,1.9385e-07,-9.4138e-08,8.7206e-08,1.6593e-06,-2.7142e-08,3.6339e-09,1.0331e-07,3.9448e-08,-2.1845e-08,1.4916e-08,5.1043e-09,-2.6675e-09,-3.8557e-08,-1.5414e-08
b03_pop,-3.3718e-05,1.1709e-06,-1.8352e-06,0.00081082,8.7717e-07,-1.726e-07,0.0033937,-0.00010262,3.5016e-06,1.1133e-07,1.5246e-06,-5.0654e-05,-3.8905e-06,1.465e-05,-1.7607e-05,0.0013135,-4.3436e-05,-2.3154e-12,-2.8627e-11,1.197e-09,-7.3718e-06,9.0354e-06,1.3436e-05,-4.8404e-06,-7.3679e-06,-0.00010275,2.1622e-07,-1.9284e-08,-5.8497e-05,5.8849e-06,4.6772e-06,1.2963e-06,-2.116e-06,7.0276e-08,3.511e-06,-1.9371e-06
b13_pop,4.2688e-06,5.7486e-07,1.3656e-06,-0.00017483,-2.6407e-07,1.1149e-07,-0.00010262,0.00013691,-1.7138e-06,7.9276e-07,-6.8097e-06,1.6971e-05,1.9721e-05,-7.7109e-06,7.0427e-06,0.00039695,8.6989e-05,-1.4629e-13,6.35e-12,-5.4574e-10,1.6119e-05,5.0812e-06,-1.0087e-06,1.0366e-07,1.4588e-06,1.8806e-05,-6.5975e-08,-1.0654e-08,4.496e-06,-3.5536e-06,-2.1819e-06,3.8593e-07,6.6239e-07,-8.4529e-09,6.1364e-07,2.8506e-07
b04_pop,-1.7653e-05,2.487e-06,-1.029e-06,0.00010913,-4.4348e-07,6.8399e-08,3.5016e-06,-1.7138e-06,0.011188,-8.4724e-05,-1.4331e-06,1.8135e-06,-1.6657e-06,-2.7917e-07,1.1463e-06,-0.00034178,9.6347e-06,1.8447e-12,-9.8823e-13,6.5472e-10,-6.3818e-06,-1.6109e-05,-1.907e-05,-1.9996e-06,7.5429e-07,4.4759e-06,-3.5753e-07,-2.6461e-08,2.8358e-06,4.0045e-06,4.5068e-05,-3.7468e-06,1.2184e-07,8.5278e-08,-2.3142e-06,2.7897e-06
b14_pop,5.3617e-07,7.409e-07,6.6054e-07,2.9187e-05,5.9466e-08,-1.8532e-09,1.1133e-07,7.9276e-07,-8.4724e-05,6.7135e-05,2.5499e-06,-6.4356e-06,1.2138e-06,-1.8602e-06,-3.5306e-06,0.00078316,-1.5211e-05,-4.3562e-12,4.1252e-12,-1.5994e-09,1.424e-05,3.7956e-05,2.4209e-06,-6.9396e-07,-2.3035e-07,-1.1426e-05,6.7251e-08,-6.6032e-09,-8.6526e-09,-1.2259e-06,-4.3325e-07,2.2896e-06,-8.7217e-08,-2.1563e-08,3.9374e-07,-2.1182e-06
