rep,id,b02,b12,b03,b13,h1,h2,alpha12,alpha13,alpha22,alpha23,hcov1,hcov2,eta_b02,eta_b12,eta_b03,eta_b13,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23,eta_hcov1,eta_hcov2
1,1,5.12589362443982,-0.106229155629579,4.4281800618693,-0.0643291072721467,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,0.88137362443982,0.0499755443704211,-1.16729993813069,-0.111982167272147,0,0,0,0,0,0,0,0
2,1,4.29187520288126,-0.225593915918239,4.08419914579709,0.0114318907282467,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,0.04735520288126,-0.0693892159182387,-1.51128085420291,-0.0362211692717534,0,0,0,0,0,0,0,0
3,1,4.42432223898521,-0.0596028542106776,5.31218470513073,0.00593748585137282,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,0.17980223898521,0.0966018457893224,-0.283295294869269,-0.0417155741486272,0,0,0,0,0,0,0,0
1,2,3.0726414340517,-0.0896020068687119,6.07877741801696,0.0929667822980478,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.0061076,-0.4785081,-1.1718785659483,0.0666026931312881,0.483297418016957,0.0453137222980479,0,0,0,0,0,0,0,0
2,2,3.63834330558277,-0.0887283553104244,6.30165243360875,0.12004298609427,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.0061076,-0.4785081,-0.60617669441723,0.0674763446895756,0.706172433608754,0.0723899260942702,0,0,0,0,0,0,0,0
3,2,3.72727811799827,-0.166847758781479,6.25653790778571,0.0837151323844728,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.0061076,-0.4785081,-0.517241882001729,-0.0106430587814785,0.661057907785706,0.0360620723844728,0,0,0,0,0,0,0,0
1,3,4.32203853051325,-0.0759649437070643,9.42891027503583,0.0818958057686458,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,0.0775185305132476,0.0802397562929356,3.83343027503584,0.0342427457686458,0,0,0,0,0,0,0,0
2,3,3.60457816005996,0.0167988647799053,9.62211949155635,0.0338931999982255,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,-0.639941839940044,0.173003564779905,4.02663949155635,-0.0137598600017745,0,0,0,0,0,0,0,0
3,3,3.97882284305122,-0.0419973561596023,8.10763547556997,0.00230079047884151,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,-0.265697156948781,0.114207343840398,2.51215547556997,-0.0453522695211585,0,0,0,0,0,0,0,0
1,4,6.74042509478909,-0.0980795480750015,6.12770872861595,0.0251596552603334,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,2.4959050947891,0.0581251519249985,0.532228728615949,-0.0224934047396666,0,0,0,0,0,0,0,0
2,4,5.92484243896055,0.0327470561217828,8.52412212430854,-0.090007484665908,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,1.68032243896055,0.188951756121783,2.92864212430854,-0.137660544665908,0,0,0,0,0,0,0,0
3,4,6.03873142697234,-0.0307506364290061,3.94834304218664,0.133930790471571,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.0122152,-0.9570162,1.79421142697235,0.125454063570994,-1.64713695781336,0.086277730471571,0,0,0,0,0,0,0,0
1,5,3.20750286567983,-0.12337677429703,5.17558109072888,0.0703456784418949,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,-1.03701713432017,0.0328279257029696,-0.419898909271117,0.0226926184418949,0,0,0,0,0,0,0,0
2,5,3.17661112653395,-0.198640388825594,6.3476599268625,0.0380220682069755,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,-1.06790887346605,-0.0424356888255944,0.7521799268625,-0.00963099179302448,0,0,0,0,0,0,0,0
3,5,4.09819221410656,-0.455751094093051,4.71349739673136,0.0977715243713528,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.6829536,-1.2760216,-0.146327785893444,-0.299546394093051,-0.881982603268643,0.0501184643713527,0,0,0,0,0,0,0,0
1,6,4.94223493403765,-0.316870789058245,5.42843073878204,0.0761870378240141,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,0.697714934037652,-0.160666089058245,-0.167049261217961,0.0285339778240141,0,0,0,0,0,0,0,0
2,6,4.98592061986069,-0.367961974486384,5.26373259661429,0.115642496989345,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,0.741400619860688,-0.211757274486384,-0.331747403385714,0.0679894369893445,0,0,0,0,0,0,0,0
3,6,4.44872242279185,-0.293990374640075,4.55739361021726,0.0371762257921719,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.3414768,-0.6380108,0.204202422791848,-0.137785674640075,-1.03808638978274,-0.0104768342078281,0,0,0,0,0,0,0,0
1,7,4.5614623627355,-0.413788125034329,5.97581265493961,0.0954686486979314,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.6707384,-0.3190054,0.316942362735505,-0.257583425034329,0.380332654939615,0.0478155886979314,0,0,0,0,0,0,0,0
2,7,4.16515983641551,-0.33578656083586,5.21049796463683,-0.00851217511253061,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.6707384,-0.3190054,-0.079360163584487,-0.17958186083586,-0.384982035363169,-0.0561652351125306,0,0,0,0,0,0,0,0
3,7,4.52502764338611,-0.318219225793461,6.88706486413331,0.0273221547616551,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,0.6707384,-0.3190054,0.280507643386116,-0.162014525793461,1.29158486413331,-0.0203309052383449,0,0,0,0,0,0,0,0
1,8,3.27567673914225,-0.131416293888785,5.48120643438342,0.166608422189782,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,-0.968843260857749,0.024788406111215,-0.114273565616582,0.118955362189782,0,0,0,0,0,0,0,0
2,8,3.22783399767685,-0.190941943885993,6.25817148536892,0.0493076814271686,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,-1.01668600232315,-0.0347372438859926,0.662691485368921,0.00165462142716864,0,0,0,0,0,0,0,0
3,8,3.80233141564715,-0.205932676153813,5.29501337998204,0.1526056248397,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,1.676846,-0.7975135,-0.442188584352854,-0.0497279761538128,-0.300466620017961,0.1049525648397,0,0,0,0,0,0,0,0
1,9,3.71373485548693,-0.326132830514007,3.70495929160987,0.113013100928774,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,-0.530785144513069,-0.169928130514007,-1.89052070839013,0.0653600409287736,0,0,0,0,0,0,0,0
2,9,4.13376234162051,-0.35017963533562,3.47930954745439,0.0593182919265617,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,-0.110757658379484,-0.19397493533562,-2.11617045254561,0.0116652319265617,0,0,0,0,0,0,0,0
3,9,4.1559475210351,-0.311940024286146,3.74175635643039,0.00825639529265423,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,3.6890612,-1.7545297,-0.0885724789649002,-0.155735324286146,-1.85372364356961,-0.0393966647073458,0,0,0,0,0,0,0,0
1,10,3.86613199183647,-0.0775537243092686,7.09883418403293,-0.137936663109522,0.0004260913,0.1034865,0.4978851,0.4700881,-0.2668553,-0.5051688,2.3475844,-1.1165189,-0.378388008163534,0.0786509756907314,1.50335418403293,-0.185589723109522,0,0,0,0,0,0,0,0
