id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
1,1.58015,0.00730763,-0.0136728,-0.401497,0.029853,-0.00371826,-0.128548,-0.0479429,0,0,0,0,0,0,0,0,0,0
2,0.622318,-0.0793477,0.0609223,0.877532,0.00145104,0.000242562,0.555728,0.0678085,0,0,0,0,0,0,0,0,0,0
3,-2.11038,-0.0115909,0.00641061,-0.0561462,-0.0373861,0.00070625,-0.178067,-0.0205318,0,0,0,0,0,0,0,0,0,0
4,-0.352537,0.0308349,-0.0101742,-0.196673,-0.0212514,0.000718233,0.29839,0.181584,0,0,0,0,0,0,0,0,0,0
5,-1.61607,-0.0104329,-0.0164074,-0.592752,0.0160502,-0.00317685,0.397839,0.0681704,0,0,0,0,0,0,0,0,0,0
6,1.96543,-0.0115079,0.0141776,0.106336,0.0175295,0.00140009,0.192485,-0.0160539,0,0,0,0,0,0,0,0,0,0
7,0.687272,-0.000590349,-0.00961814,-0.395524,-0.0150804,0.00656051,0.38307,0.0700154,0,0,0,0,0,0,0,0,0,0
8,1.3335,0.0231436,-0.0311724,0.301815,0.0528964,-0.00397773,0.798437,0.0850783,0,0,0,0,0,0,0,0,0,0
9,-0.208024,0.0593241,-0.0224326,0.35933,-0.0679327,-0.0030096,1.56434,0.0439156,0,0,0,0,0,0,0,0,0,0
10,-0.480262,0.0186161,-0.0100025,0.289568,-0.0626899,-0.00174177,0.750795,0.0350163,0,0,0,0,0,0,0,0,0,0
11,2.83439,0.0256406,-0.032554,0.61356,-0.0211225,-0.00375799,0.979723,-0.09182,0,0,0,0,0,0,0,0,0,0
12,0.164457,0.00672066,-0.00303015,-0.348821,-0.0470471,-0.00449037,0.438487,-0.226735,0,0,0,0,0,0,0,0,0,0
13,-0.795494,0.0258658,-0.010361,-0.341145,0.000554551,0.00220788,0.682017,0.0127757,0,0,0,0,0,0,0,0,0,0
14,-1.91509,-0.0701905,0.0862073,1.34539,0.0147549,0.00353299,-1.62793,-0.107622,0,0,0,0,0,0,0,0,0,0
15,0.366846,-0.00663094,-0.00815039,-0.302761,0.0676271,0.0032068,0.185561,-0.155991,0,0,0,0,0,0,0,0,0,0
16,-1.0946,-0.0413332,0.0224737,-0.466216,-0.0118068,0.00331437,-0.801282,0.0670659,0,0,0,0,0,0,0,0,0,0
17,-2.00115,-0.029996,0.0167233,-0.12967,0.0127537,0.000495754,0.931692,-0.118343,0,0,0,0,0,0,0,0,0,0
18,-2.46571,-0.00705954,-0.0158161,-0.479239,-0.0238055,0.00567791,0.88384,0.0108372,0,0,0,0,0,0,0,0,0,0
19,0.992604,-0.0103578,-0.000541896,-0.278133,-0.0113033,0.00224657,0.205764,-0.0189358,0,0,0,0,0,0,0,0,0,0
20,-2.76273,0.0153175,-0.00778463,-0.365881,0.0230503,0.00064548,0.0103088,-0.029091,0,0,0,0,0,0,0,0,0,0
21,0.451305,-0.00554747,0.0086154,-0.0503573,-0.00205741,-0.00196336,0.029876,0.089085,0,0,0,0,0,0,0,0,0,0
22,-1.45826,-0.00740005,-0.0027334,0.0348611,0.0193309,0.000556722,-1.10513,-0.00438376,0,0,0,0,0,0,0,0,0,0
23,-0.501894,0.0603694,-0.0291693,0.243654,-0.0265322,-0.00221693,-1.06931,-0.127184,0,0,0,0,0,0,0,0,0,0
24,2.49442,-0.0148371,0.000771858,-0.357608,-0.058195,-0.00301179,0.19229,0.158819,0,0,0,0,0,0,0,0,0,0
25,-0.176373,-0.00305651,0.000888815,-0.0475647,0.00111578,-6.35027e-05,-1.6161,-0.0226171,0,0,0,0,0,0,0,0,0,0
26,-0.13398,0.00426477,0.0102345,-0.302626,-0.0430917,-0.00225464,0.0230729,0.00835936,0,0,0,0,0,0,0,0,0,0
