rep,id,b01,b11,b21,a1,p1,g1,p2,g2,alpha11,alpha21
1,6,3.62146524414612,0.0978394311053124,-0.183627934624428,10.2300845518778,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,6,6.86043682499116,0.0340798125448141,-0.166654314334572,21.8539723705713,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,6,4.74438643647882,0.0964590104151421,-0.179955909697443,15.9352206780779,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,7,4.76128074033766,-0.151556196023954,-0.111008499231144,35.956585950685,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,7,6.34227570846774,-0.15872757623756,-0.0822015501303845,24.5467123162338,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,7,4.50997540006269,-0.209789243657635,-0.0861827230811224,11.3326213376725,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,8,4.31171478075528,-0.201166850292444,-0.108291281621038,6.30659346105821,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,8,3.97397500847878,-0.231625786737751,-0.0704096205656018,3.47517578813685,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,8,3.52189046895889,-0.231120752748843,-0.144722200249068,6.87401675963536,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,9,4.95211291485141,-0.213388208327001,-0.236646543446696,3.18053142335224,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,9,5.3387926100266,-0.115385125483002,-0.0892907101397717,9.58133993962617,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,9,3.45745019033062,-0.145865168669756,-0.224113174217854,11.4505406570526,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,10,1.66800610395172,-0.145912146076357,-0.112479795131122,15.649049053253,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,10,1.79751804904614,-0.194839328929314,-0.0814665288604467,5.0089010417551,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,10,2.0963913236051,-0.165679063984197,-0.0906241828717931,8.79314709070054,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,11,3.94082418410057,-0.296558163937616,-0.104432628195912,2.67214452675176,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,11,3.96620195162708,-0.269893169557497,-0.0923249592908673,3.05813349817352,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,11,2.77599532243738,-0.0395028814436475,-0.0780160481988237,7.69150386574809,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,12,2.3901578208168,-0.0372340468005515,-0.117083765899883,6.93107070569843,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,12,3.77132885678244,-0.13674418294934,-0.100856510110251,9.16452208952927,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,12,2.72535319037794,-0.0308002669096857,-0.182464246807546,4.15448133717384,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,13,4.91731643705815,-0.0186243203182148,-0.156066307016936,10.0977196170392,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,13,7.15205724033944,-0.0195810142700928,-0.116349659896875,5.37917446812477,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,13,8.50637217089842,-0.0876119451051292,-0.0975411635505893,8.2748270551965,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,14,4.80138560888035,-0.031042922894703,-0.204906662138585,12.2144018060872,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,14,7.00912263217801,0.00657050657478715,-0.158421284505019,6.77507582946666,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,14,7.67125491524834,-0.104237009251069,-0.117628924037011,56.529278585708,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,15,5.01459116203553,-0.198867908268366,-0.0698359031361355,6.44244314778241,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,15,4.0798165358865,-0.325480681725068,-0.0823602483079606,3.36143335847446,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,15,4.64905151710112,-0.228225225146843,-0.161246535567681,11.6531933279303,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,16,4.76226928030466,0.0661208335135236,-0.108255003973108,2.56460278434304,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,16,6.39574765398756,0.0432150998148897,-0.209780402579218,2.63903801658529,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,16,5.7100917360739,-0.00926379285620201,-0.0591079945716206,14.2630868129312,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,17,-0.198462721237463,-0.179025847437988,-0.158037978659802,24.4393921444482,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,17,-0.232218018743173,-0.255345644325346,-0.144980597934719,6.17051234063358,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,17,-0.332482673640112,-0.230785557212775,-0.137927085017295,4.55303762366896,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,18,7.70646778051673,-0.131760372929706,-0.114991111505447,4.53572425519944,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,18,6.97206303177742,-0.14006712836805,-0.0553999461176681,5.98903842286385,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,18,5.94494329314663,-0.156525166047743,-0.0972465143414158,0.815557006136462,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,19,5.42766307216925,-0.0405848160496194,-0.185316626717172,1.62100014508328,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,19,5.19410655424941,-0.0879014909417778,-0.164802608009558,1.28577840297664,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,19,5.80395024877947,-0.143981579059178,-0.0506457200935195,2.51262364400644,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,20,4.85814969912137,-0.233090340394458,-0.141186649362509,2.91112952044991,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,20,6.0466361728118,-0.238697980582045,-0.043589199827595,3.91379326658445,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,20,6.07457465656099,-0.226050901756488,-0.0985259629097327,1.4955918734616,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,21,3.44222578434689,-0.095148226680968,-0.17087752466069,5.95544503181167,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,21,3.65484631849577,0.0649554344945731,-0.157444080292439,2.5980584374586,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,21,6.69074961843897,-0.0416786360770698,-0.185368816151358,11.2365807921556,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,22,4.04452460467488,-0.136799034234254,-0.175590815829537,16.9895070405969,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,22,4.85668854985492,-0.220939607650664,-0.182358652306879,9.87091786482178,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,22,4.0812943691313,-0.152501154780536,-0.185953745790711,2.36132419234975,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,23,5.13739758009087,-0.165882822160555,-0.125339672982081,14.7584347113135,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,23,5.20543132218805,-0.12995050690218,-0.0618758958569749,3.93678024588159,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,23,3.85321333713363,-0.0505732532897375,-0.0988387259268009,4.28076461726603,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,24,1.53426709412805,-0.164604569989798,-0.0847337256022908,2.14832297878512,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,24,1.5353595043766,-0.216967157057625,-0.122428037866393,6.19717883697059,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,24,1.52578466279175,-0.297279675201275,-0.124138134241434,3.38161762264418,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,25,7.91853162311983,-0.166479300947428,-0.0836414039589148,1.73231363420468,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,25,6.53716176667754,-0.120027077030371,-0.177954767047162,7.60273179773781,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,25,7.14691971934181,-0.212713212632611,-0.177121051704519,2.03515773647425,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,26,3.93731234489965,-0.232884621249642,-0.174584857078701,7.37763641578239,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,26,3.22344625915362,-0.232612222263051,-0.217295595324371,7.28230086508437,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,26,4.26335893719761,-0.272885052581464,-0.13022900359435,9.36016934557353,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,27,6.91298847224791,-0.248517661204983,-0.110536760382924,0.739041844233554,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,27,7.51946220254924,-0.264206439605341,-0.261081006406293,4.07241446849027,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,27,7.12851414998389,-0.152333863292601,-0.159417711330413,4.1155318388961,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,28,3.43783839328353,-0.134523855125506,-0.1759177402878,1.51821316113038,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,28,4.16682928173844,-0.152869896611064,-0.111298767299017,6.60832056741343,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,28,3.5751092105985,-0.0788448629896506,-0.118173367192322,1.88804159211485,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,29,5.94074540015513,-0.272404439612273,-0.122326968555035,1.87275140709482,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,29,5.42108194869332,-0.118894739024763,-0.206255263966193,2.95974181032559,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,29,4.21003426657812,-0.000208652514871155,-0.140257064768049,2.59030876119538,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,30,7.75960542650765,-0.0565870896143158,-0.215166978083213,1.08758873720771,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,30,5.96633177486434,-0.0428446522612498,-0.0911126294988424,2.86823836313636,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,30,8.12742858585782,-0.177430391535721,-0.115431438056503,5.77529115945655,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,31,5.57201628465375,-0.217809450162744,-0.0617925469511728,3.12812734778764,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,31,5.87860995869951,-0.238513201655106,-0.146144895550193,9.87084729105791,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,31,6.27250583785368,-0.170756425264967,-0.0997907306396611,13.1810249743192,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,32,4.23734302343935,-0.040892057789062,-0.0647356945557595,12.1532939150852,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,32,2.21085357766526,-0.130538304836532,-0.145598958881301,6.13458375174025,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,32,2.88280177335365,-0.0712440383999935,-0.107664375696371,2.85232945995655,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,33,3.68568324549863,0.00151861459540597,-0.0400983633798296,1.25484272234127,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,33,4.87279662312308,-0.214067165386372,-0.16336073715672,3.48132554686797,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,33,3.94772169399916,-0.111765423962786,-0.177183342323819,4.83461260931184,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,34,5.54849080647987,-0.227613853473847,-0.125104928700127,1.06814533949363,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,34,5.83501983144067,-0.169758815999949,-0.164933499053701,1.51109685187951,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,34,5.65468995442461,-0.0324890806439788,-0.0961749392314328,3.03417632093578,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,35,4.14342446637139,-0.00809942147818102,-0.0741513412017015,1.65201360185456,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,35,3.64771293977956,-0.00971484875577072,-0.0655816983841792,3.32878594215286,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,35,6.67921250522195,-0.182107651507051,-0.0587588287380397,4.56786415977165,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,36,0.867988798139916,-0.220026283957862,-0.151608360193986,1.61713518880344,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,36,1.12332678276579,-0.205844274300727,-0.174283779764235,8.59759204220171,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,36,0.598011284869783,-0.137803632041468,-0.135360611308874,10.7956980825754,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,37,3.15191843583385,-0.173037750516808,-0.10035181123326,6.6547507856204,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,37,2.81039054388566,-0.232000550917116,-0.160618761766705,8.73369110624969,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,37,2.6702905087319,-0.259126468993343,-0.207931549442086,10.8937640456585,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,38,2.69266913726965,-0.192104222514605,-0.0814756612923438,2.31957422025756,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,38,2.64234417495955,-0.132285331891681,-0.0968522116964817,6.71463351487496,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,38,1.71542953663206,-0.0400959622535032,-0.169709238927233,4.61961935582075,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,39,1.28724093591388,-0.296168784246625,-0.180068357273358,3.64044278240445,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,39,1.33169383679514,0.0817758716492547,-0.17243238960562,3.58706364378398,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,39,0.982263880763499,-0.00557090135698873,-0.171785001540738,8.23542507331752,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,40,4.81850521578449,-0.0936580723371469,-0.163456702943642,3.8503622895751,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,40,5.13236676238141,-0.135927006594127,-0.212492294853199,3.2620813753088,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,40,5.90162307237493,-0.205941525092187,-0.21176633232729,2.79217129319799,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,41,8.58757798838526,-0.249309197052024,-0.112922616513906,6.96376514970197,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,41,8.75317923126153,0.00668852545044032,-0.130491486896195,3.07197367803826,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,41,6.35043780645624,-0.0715437170885669,-0.0539538839217774,9.23444949091265,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,42,3.78728077842751,0.0803959273696632,-0.0995680332649578,10.3164311331892,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,42,6.9829037454639,-0.0959646754916904,-0.140799239746161,3.82668553864737,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,42,4.08250017192906,-0.0829811968964729,-0.155962092161784,2.3436760799398,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,43,5.81307122938642,-0.29054858549029,-0.211720856886872,7.9299678635971,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,43,5.87096639224209,-0.281743830744218,-0.139824161028218,2.96407086845547,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,43,4.72389160481825,-0.086318610562343,-0.095557836834594,17.7294977326097,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,44,4.45522477141363,0.0634413663549192,-0.121291910394217,10.3729431714817,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,44,5.66691563803334,0.107398637580459,-0.168335910960633,5.56868309821931,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,44,5.79850303622339,0.075081207642425,-0.245947929305119,6.08483664983882,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,45,1.24258904798964,-0.102127904032251,-0.123147790540953,13.7490691438121,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,45,1.79089520386879,-0.123861395694337,-0.17889457691609,3.62754898601103,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,45,1.29902278233052,-0.0247161186649729,-0.148857623171672,1.80468444082395,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,46,5.67560590192298,-0.26099724472277,-0.169981370677893,22.4527334763911,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,46,4.84130747152939,-0.407280887014885,-0.0580594733704502,4.36055552954984,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,46,6.68388223889196,-0.188068590439987,-0.135773668807773,3.5813330452626,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,47,5.15381249162068,-0.128609578371486,-0.0804299346221845,4.69682134809691,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,47,5.18366031914995,-0.320875546650737,-0.109725064863124,4.68942628801418,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,47,5.20185588523843,-0.200531188519019,-0.0313721624114829,4.0435146731448,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,48,5.17318532995373,-0.166095167717416,-0.205108014153365,4.15840744958554,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,48,4.64006590681982,-0.116157277222414,-0.169314826567822,4.98761110073514,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,48,5.21179459681855,-0.173353810270466,-0.135442504939591,6.44058518830585,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,49,3.45236618720621,0.0311794850020275,-0.195263444369614,4.2329784739466,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,49,6.32568499414712,-0.0856644703644602,-0.133226893443954,4.40382086517793,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,49,5.55782533091855,-0.0753408734923601,-0.106831457223427,5.50837447638918,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,50,4.01735676205186,-0.11793018634438,-0.0914476568661068,4.44220551381316,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,50,3.61941603565522,-0.0596299447714103,-0.131123587789661,4.23895810776645,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,50,5.45592475553715,-0.241059869341555,-0.102780912565578,3.63953316402179,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,51,5.41861702510155,-0.110711991097323,-0.0124504975501458,4.68050879743243,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,51,4.67027988151712,-0.261767264528194,-0.152715657239662,5.08277332529231,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
3,51,4.37748382739439,-0.0956723427093595,-0.103994555752668,13.1189307511121,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
1,52,7.41308618708542,-0.132957715951592,-0.11624186544625,1.02157579595759,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
2,52,8.96957817990251,-0.197589437540165,-0.131536683954265,1.94445342942154,0.11786321230557,0.180460982098949,0.755948351439617,0.0901144376043581,0.13437407406185,-0.0784742899153009
