rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,-2.60768557425136,0.0351667847235922,-0.0304728716982847,-1.56898017648815,-0.00853524309373199,0.000782915238625578,-0.979952548306924,-0.162554915350668,0,0,0,0,0,0,0,0,0,0
2,1,-1.86492148429617,-0.130199657021236,0.00534774850152137,0.746042422641215,0.0247068611299408,0.0108570860180086,-0.152182600123532,-0.199311262039531,0,0,0,0,0,0,0,0,0,0
3,1,-0.642814118771578,0.0289063772244652,-0.0841901043284435,0.985879270164511,0.0518763155552042,1.57161686747524e-05,-0.017852798062691,0.093340188946698,0,0,0,0,0,0,0,0,0,0
1,2,-0.32643953420022,0.0442447347470897,0.00436337428869579,1.97511621474352,0.0289133906162826,0.00147062382628074,0.818100015259415,-0.0163362895185451,0,0,0,0,0,0,0,0,0,0
2,2,0.920006298421439,0.0591004986557538,0.0362263902439188,1.7525024564488,0.0628868216218779,-0.000127016897441715,0.623878079287022,0.00565009329862734,0,0,0,0,0,0,0,0,0,0
3,2,1.1473197863333,0.0436000051415049,-0.0712032338669751,1.24489948496922,0.0713700581061705,-0.000112022769385543,1.02897610625025,-0.0262533151476649,0,0,0,0,0,0,0,0,0,0
1,3,3.6178912579686,-0.0111085349660301,0.0783877533655774,-2.2008015176496,-0.0148143311070461,-0.008109939651438,-0.413224474145634,-0.167188186035709,0,0,0,0,0,0,0,0,0,0
2,3,3.28731834331184,0.00257154813661419,-0.0336846081840785,-0.0921910826560148,0.0186624867269458,-0.0102906159932576,-1.1160807560584,-0.113455833756782,0,0,0,0,0,0,0,0,0,0
3,3,3.12736040524573,-0.0108051868034647,-0.0855326599952874,0.146456162234136,-0.04831164092806,-0.00703954160150575,-1.25046398311949,-0.119689779264133,0,0,0,0,0,0,0,0,0,0
1,4,-1.17920073575867,0.0400432005747919,0.0158614016479767,1.10153079725116,0.0367260078592766,0.00328476166004962,0.666710269287643,-0.233079855151913,0,0,0,0,0,0,0,0,0,0
2,4,0.629688831672321,-0.0163262616329774,0.00889148945708754,-0.723922433059738,0.0698123944254272,0.00850080789612362,0.114124868505466,-0.00598405422158851,0,0,0,0,0,0,0,0,0,0
3,4,-0.0755374299396436,-0.0667535413782432,0.0111310972218157,1.05916811380311,0.103979488982991,0.00474595389190346,0.759577126368375,-0.193593498850423,0,0,0,0,0,0,0,0,0,0
1,5,-0.94851298207444,0.0161176379546489,-0.126376896229422,-0.694650217271554,-0.0139603273237574,0.00190683206980889,1.15394871204794,-0.0172949540878484,0,0,0,0,0,0,0,0,0,0
2,5,-2.53640367846772,0.14576888440762,0.0159091313678388,-0.326571563343597,0.0081263543165484,-0.000562656166772853,0.632819491717006,0.0685532559869247,0,0,0,0,0,0,0,0,0,0
3,5,0.221913671687437,-0.085605188389116,-0.0591759488167794,1.79324329886256,0.0169758453780045,-0.00141907086942063,1.16601533483127,0.0478687395279173,0,0,0,0,0,0,0,0,0,0
1,6,2.32896132449411,0.0687330827704646,-0.00492172231474577,-0.898303044441387,-0.0131989225600959,0.00623896754350912,0.285485357722499,-0.0920805052639785,0,0,0,0,0,0,0,0,0,0
2,6,1.6796996076857,0.121654009979033,0.0442705800731174,0.744601800306235,0.0291026849990832,-0.0113084548362017,0.573696025161446,0.0133784088400481,0,0,0,0,0,0,0,0,0,0
3,6,0.532144644184206,0.0946404826121575,-0.0178620422469324,1.31180960784738,-0.0271947728068902,-0.00187653531706228,0.539874021209126,0.0872163445432294,0,0,0,0,0,0,0,0,0,0
1,7,3.46953123530071,-0.115748435919526,0.00415677646765739,-1.40978158349655,0.00860080872940205,-0.00331119418308071,-1.63046592551828,-0.0544756515714829,0,0,0,0,0,0,0,0,0,0
2,7,2.35527714090695,0.0149628296182503,0.018299928722124,1.45525567155985,0.0589786641688743,-0.00733764891764697,-2.22993808607415,-0.00884302237024748,0,0,0,0,0,0,0,0,0,0
3,7,4.11300803529054,-0.130773572608876,0.0344024378648031,-0.825019436562017,0.00989575052250213,-0.00531736432020739,-1.75410699052606,-0.0187386860876982,0,0,0,0,0,0,0,0,0,0
1,8,-1.35603503239623,-0.00368858834341851,-0.0544979333697063,0.373361053061344,-0.00912015538622946,-0.00125303217117352,-0.284780337202586,0.00862485902040014,0,0,0,0,0,0,0,0,0,0
2,8,-0.532570780471599,0.00985509219747416,-0.0396720174279313,-2.22919342616329,-0.000276723861285078,-0.000871645166982197,0.123942666960404,0.0567952339354136,0,0,0,0,0,0,0,0,0,0
3,8,-0.984742172468791,-0.0675856677031218,-0.0105850862098975,-1.16287281371317,0.0293673728094763,-0.014345189560276,0.800200771124278,0.00996719054162684,0,0,0,0,0,0,0,0,0,0
1,9,3.61651313097534,-0.0585524775571401,0.0153603786407479,0.00675616708321547,-0.030994061073879,0.00520878558020936,-1.02261009347962,0.0204145162972863,0,0,0,0,0,0,0,0,0,0
2,9,3.53416098157036,0.0781417920468641,-0.0143860564515956,0.146154252399679,-0.00471858429858152,0.00142886447766053,-1.4057665361482,0.0657489242724376,0,0,0,0,0,0,0,0,0,0
3,9,-2.50729444799365,0.080092509146988,0.00415490501649984,1.77052318688767,0.00761811757683262,0.0022528546270853,-1.57252995732202,0.139853472962585,0,0,0,0,0,0,0,0,0,0
