id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM,eta_b01_mean,eta_b11_mean,eta_b21_mean,eta_a1_mean,eta_b02_mean,eta_b12_mean,eta_b03_mean,eta_b13_mean,eta_p1_mean,eta_g1_mean,eta_p2_mean,eta_g2_mean,eta_alpha11_mean,eta_alpha12_mean,eta_alpha13_mean,eta_alpha21_mean,eta_alpha22_mean,eta_alpha23_mean,eta_b01_mode,eta_b11_mode,eta_b21_mode,eta_a1_mode,eta_b02_mode,eta_b12_mode,eta_b03_mode,eta_b13_mode,eta_p1_mode,eta_g1_mode,eta_p2_mode,eta_g2_mode,eta_alpha11_mode,eta_alpha12_mode,eta_alpha13_mode,eta_alpha21_mode,eta_alpha22_mode,eta_alpha23_mode,eta_b01_sd,eta_b11_sd,eta_b21_sd,eta_a1_sd,eta_b02_sd,eta_b12_sd,eta_b03_sd,eta_b13_sd,eta_p1_sd,eta_g1_sd,eta_p2_sd,eta_g2_sd,eta_alpha11_sd,eta_alpha12_sd,eta_alpha13_sd,eta_alpha21_sd,eta_alpha22_sd,eta_alpha23_sd
15,0.337002,0.0324132,-0.0194659,0.489634,-0.0183669,-0.00163275,0.735721,0.0517227,0,0,0,0,0,0,0,0,0,0,0.0971558,0.037433,-0.0158747,0.484289,-0.0141202,-0.000164065,0.706536,0.0617564,0,0,0,0,0,0,0,0,0,0,-0.391532,0.0144799,-0.0068842,0.096371,-0.0180843,-0.0017047,0.735711,0.0642467,0,0,0,0,0,0,0,0,0,0,1.27182,0.0931154,0.0639938,1.41622,0.0312427,0.00629925,0.494071,0.144292,0,0,0,0,0,0,0,0,0,0
16,1.61986,-0.00229295,-0.00412701,-0.00669193,-0.00373217,0.000979356,-0.403655,-0.0241973,0,0,0,0,0,0,0,0,0,0,1.57069,-0.000242491,0.00508422,-0.196822,-0.00831084,0.000494699,-0.419698,-0.00922978,0,0,0,0,0,0,0,0,0,0,1.31898,-0.00134607,0.000797435,-0.00570214,-0.0058315,0.000135108,-0.362492,-0.00529877,0,0,0,0,0,0,0,0,0,0,1.07387,0.089163,0.0706705,1.08673,0.032489,0.00597389,0.579575,0.150724,0,0,0,0,0,0,0,0,0,0
17,1.32559,-0.0189186,-0.00542139,-0.495403,-0.0218698,0.00577973,0.268003,0.0476275,0,0,0,0,0,0,0,0,0,0,1.35895,-0.0178866,-0.0025008,-0.514085,-0.0188022,0.00545808,0.203327,0.0516423,0,0,0,0,0,0,0,0,0,0,1.27801,-0.00724769,0.0115586,-0.0262067,-0.0269032,0.00604996,0.216572,0.050839,0,0,0,0,0,0,0,0,0,0,0.712456,0.0895605,0.0665368,0.961182,0.0180495,0.00112212,0.277315,0.0141681,0,0,0,0,0,0,0,0,0,0
18,-1.26795,-0.0418842,0.0227358,-0.0144684,-0.0164738,-0.00122782,-0.734876,0.00553331,0,0,0,0,0,0,0,0,0,0,-1.30907,-0.0458087,0.0272603,-0.0507401,-0.0190737,-0.000593867,-0.747531,0.0196873,0,0,0,0,0,0,0,0,0,0,-1.50445,-0.0698761,0.05518,1.02339,-0.0186717,-0.000748882,-0.732815,-0.00222361,0,0,0,0,0,0,0,0,0,0,0.958063,0.0777933,0.0767335,1.00648,0.024545,0.00507345,0.481305,0.127861,0,0,0,0,0,0,0,0,0,0
19,2.93372,0.011728,-0.0127301,-0.0455344,-0.046567,-0.00573648,1.38375,0.107851,0,0,0,0,0,0,0,0,0,0,2.87605,0.0215482,0.0043425,-0.129726,-0.0492372,-0.00611214,1.2917,0.0993448,0,0,0,0,0,0,0,0,0,0,2.71135,0.0114846,-0.005335,0.0697727,-0.0470065,-0.00561171,1.34124,0.114023,0,0,0,0,0,0,0,0,0,0,0.894068,0.0911251,0.0673797,1.04851,0.0255063,0.00527587,0.373125,0.133714,0,0,0,0,0,0,0,0,0,0
20,-2.25697,-0.0123786,0.016586,0.000468497,-0.0220071,-0.00038944,0.246885,-0.00996254,0,0,0,0,0,0,0,0,0,0,-2.17622,-0.0201363,-0.00149175,-0.0414116,-0.0201123,-0.000594927,0.258771,-0.0339226,0,0,0,0,0,0,0,0,0,0,-2.94837,-0.00503367,0.00304857,-0.0174154,-0.0209641,-0.000489773,0.263163,-0.012159,0,0,0,0,0,0,0,0,0,0,1.01011,0.0911118,0.0732583,1.19528,0.0256429,0.00545636,0.535866,0.145137,0,0,0,0,0,0,0,0,0,0
21,-0.0948037,0.0149158,-0.0406369,-0.153909,0.00408783,-0.000771784,-0.329155,-0.0390628,0,0,0,0,0,0,0,0,0,0,-0.0263995,0.00893296,-0.0350795,-0.203475,0.0121593,-0.00124479,-0.449083,-0.0311634,0,0,0,0,0,0,0,0,0,0,-1.08805,0.0433221,-0.0170235,0.759451,0.00734338,-0.00100905,-0.390399,-0.0357505,0,0,0,0,0,0,0,0,0,0,0.841082,0.0640082,0.0704478,0.942997,0.0158051,0.000837285,0.303443,0.01784,0,0,0,0,0,0,0,0,0,0
22,3.75331,0.109281,-0.00696756,0.357318,-0.047373,-0.00503975,0.982768,-0.142449,0,0,0,0,0,0,0,0,0,0,3.58715,0.0941233,-0.0142685,0.703482,-0.0393297,-0.00553577,0.958393,-0.140766,0,0,0,0,0,0,0,0,0,0,2.68342,0.105523,-0.013953,0.740038,-0.0450758,-0.00516901,1.02478,-0.145307,0,0,0,0,0,0,0,0,0,0,1.10387,0.0340888,0.0647174,0.67232,0.016953,0.000943313,0.237135,0.0112584,0,0,0,0,0,0,0,0,0,0
23,0.204335,-0.0137133,0.00661855,-0.189584,-0.0124864,0.000350709,-0.911516,-0.0109162,0,0,0,0,0,0,0,0,0,0,0.273559,-0.0217408,0.0161494,-0.139075,-0.00777259,-0.00100085,-0.997182,0.0179339,0,0,0,0,0,0,0,0,0,0,-0.156525,-0.0192676,0.0122806,-0.00389175,-0.0101875,-0.000769909,-0.955482,0.0210832,0,0,0,0,0,0,0,0,0,0,0.884608,0.0855704,0.081697,1.07091,0.0243554,0.00530637,0.408125,0.120031,0,0,0,0,0,0,0,0,0,0
24,1.20381,0.0908334,-0.029373,0.560445,-0.021394,-0.0138917,-0.947927,0.00821188,0,0,0,0,0,0,0,0,0,0,1.72369,0.0673226,-0.0308048,0.348248,-0.0141227,-0.0145213,-1.03853,0.0173892,0,0,0,0,0,0,0,0,0,0,0.156885,0.0868632,-0.0114257,0.940712,-0.0182934,-0.0141531,-0.985678,0.0128975,0,0,0,0,0,0,0,0,0,0,1.5229,0.0594505,0.0599576,0.85401,0.0196953,0.00167549,0.332931,0.0285954,0,0,0,0,0,0,0,0,0,0
25,1.27111,-0.0462919,0.000693423,-0.343467,-0.0177005,-0.000797516,0.45413,-0.0432523,0,0,0,0,0,0,0,0,0,0,1.31949,-0.0153672,0.0286888,-0.348116,-0.0224562,-0.000195271,0.488738,-0.0466148,0,0,0,0,0,0,0,0,0,0,1.23881,-0.0262238,0.0343394,0.154202,-0.0179117,-0.000805455,0.441066,-0.0403239,0,0,0,0,0,0,0,0,0,0,0.74794,0.0684161,0.074177,1.00497,0.0207613,0.00243845,0.340578,0.0348739,0,0,0,0,0,0,0,0,0,0
26,0.970628,0.00588959,-0.00445925,-0.470697,0.058356,0.00434085,-0.442791,0.183846,0,0,0,0,0,0,0,0,0,0,1.01384,-0.0188448,-0.0100112,-0.326146,0.0527545,0.00569531,-0.506447,0.20966,0,0,0,0,0,0,0,0,0,0,0.615319,0.00820474,-0.00636866,0.0631646,0.0591603,0.00444473,-0.413295,0.182278,0,0,0,0,0,0,0,0,0,0,0.950262,0.0829279,0.0723554,0.964372,0.0216542,0.00372298,0.410973,0.0839643,0,0,0,0,0,0,0,0,0,0
27,2.17661,0.0419249,-0.0851661,1.24963,0.0308085,0.000204187,-0.341072,-0.0179089,0,0,0,0,0,0,0,0,0,0,2.41594,0.03523,-0.063993,1.31851,0.0317565,0.000180105,-0.241984,-0.027191,0,0,0,0,0,0,0,0,0,0,1.32791,0.0247916,-0.0712031,1.77468,0.0325148,4.77228e-05,-0.24195,-0.0252233,0,0,0,0,0,0,0,0,0,0,1.43632,0.0450652,0.0620206,0.846224,0.0184452,0.00171705,0.346223,0.0331196,0,0,0,0,0,0,0,0,0,0
28,-1.48389,-0.000589447,0.000608405,-0.356233,-0.0140412,0.000935263,1.13629,0.0247195,0,0,0,0,0,0,0,0,0,0,-1.27037,-0.0316679,-0.0103875,-0.275097,-0.0144143,0.00110049,1.1256,0.023384,0,0,0,0,0,0,0,0,0,0,-1.91661,0.00123708,-0.00102958,0.00720997,-0.0137736,0.00108383,1.16237,0.0101225,0,0,0,0,0,0,0,0,0,0,0.874905,0.084874,0.0660618,0.984118,0.0235893,0.00538784,0.422166,0.135825,0,0,0,0,0,0,0,0,0,0
29,-0.508508,-0.0764935,0.0397995,0.153076,-0.026249,0.00115072,0.687898,0.0913274,0,0,0,0,0,0,0,0,0,0,-0.287975,-0.0690644,0.0544299,0.32599,-0.0241061,0.0007799,0.710524,0.0748749,0,0,0,0,0,0,0,0,0,0,-0.24414,-0.053716,0.0747587,1.12829,-0.0275682,0.00111522,0.696192,0.0932381,0,0,0,0,0,0,0,0,0,0,0.828494,0.0678125,0.0702954,0.97481,0.022482,0.00540803,0.423366,0.114723,0,0,0,0,0,0,0,0,0,0
30,-0.0351352,-0.0188294,0.00467777,-0.493275,-0.0114492,0.00338745,0.149759,0.0730739,0,0,0,0,0,0,0,0,0,0,0.0801429,-0.0330111,-0.00348668,-0.29423,-0.000244541,0.00242776,0.127157,0.0761461,0,0,0,0,0,0,0,0,0,0,-0.192939,-0.01207,0.00189692,-0.0192301,-0.00631496,0.00286409,0.169948,0.0713947,0,0,0,0,0,0,0,0,0,0,0.557666,0.0648047,0.0721072,0.907183,0.0193983,0.00177849,0.377831,0.0330231,0,0,0,0,0,0,0,0,0,0
31,2.21681,0.0113144,-0.00572225,-0.424536,-0.0293979,0.00535045,0.31477,-0.0499777,0,0,0,0,0,0,0,0,0,0,2.25592,-0.0140088,-0.0412652,-0.117267,-0.0325323,0.00553303,0.238993,-0.0434456,0,0,0,0,0,0,0,0,0,0,1.80196,0.0288002,-0.0173223,0.359466,-0.0301092,0.00536391,0.253091,-0.045091,0,0,0,0,0,0,0,0,0,0,0.669644,0.075149,0.0740893,0.911956,0.0151638,0.000905469,0.263645,0.0137816,0,0,0,0,0,0,0,0,0,0
32,0.749008,0.00654534,-0.0324076,-0.0549093,0.0402359,0.00385279,-0.76345,0.0168564,0,0,0,0,0,0,0,0,0,0,0.33932,0.0124926,-0.0400969,0.0483107,0.0398213,0.00419801,-0.927007,0.0476094,0,0,0,0,0,0,0,0,0,0,-2.56432,-0.00537026,-0.0971354,1.67356,0.0420804,0.0036847,-0.788051,0.0241533,0,0,0,0,0,0,0,0,0,0,1.44919,0.0726877,0.0675978,1.18882,0.0237468,0.00362442,0.383046,0.0698149,0,0,0,0,0,0,0,0,0,0
33,0.166489,0.0844149,-0.0203701,0.42381,0.0163875,0.00307647,0.321373,-0.0338783,0,0,0,0,0,0,0,0,0,0,0.184708,0.0595173,-0.0431206,0.636689,0.0123118,0.00385867,0.325026,-0.0348859,0,0,0,0,0,0,0,0,0,0,-0.848945,0.0804521,-0.0183894,0.935219,0.0141028,0.00346179,0.320052,-0.0346693,0,0,0,0,0,0,0,0,0,0,1.36907,0.0654389,0.0573935,0.852068,0.0256207,0.00370692,0.422664,0.0558485,0,0,0,0,0,0,0,0,0,0
34,0.505896,-0.150189,0.079614,1.9154,0.034428,0.00567174,0.491348,-0.121778,0,0,0,0,0,0,0,0,0,0,0.085773,-0.174196,0.0842387,1.73602,0.0318346,0.00640208,0.487076,-0.120217,0,0,0,0,0,0,0,0,0,0,0.485488,-0.130055,0.0639351,2.06505,0.0332501,0.00615397,0.502491,-0.121252,0,0,0,0,0,0,0,0,0,0,0.990595,0.0449167,0.0181221,0.295324,0.0207144,0.0033688,0.34351,0.0620137,0,0,0,0,0,0,0,0,0,0
35,-0.74964,0.00259062,-0.0793797,1.40968,0.00436396,0.00181761,0.262823,-0.116923,0,0,0,0,0,0,0,0,0,0,-0.269229,0.0250751,-0.0705862,0.803461,0.00708364,0.00149426,0.201413,-0.110345,0,0,0,0,0,0,0,0,0,0,-2.4326,-0.00942229,-0.0959967,1.93974,0.00687377,0.00141316,0.269539,-0.117067,0,0,0,0,0,0,0,0,0,0,1.70066,0.0498409,0.0643607,1.03402,0.0191129,0.00208529,0.362429,0.0355521,0,0,0,0,0,0,0,0,0,0
36,-0.0426877,-0.0101754,-0.0017261,-0.252722,-0.0122279,9.60109e-05,-0.40537,-0.0401081,0,0,0,0,0,0,0,0,0,0,-0.069803,-0.0119851,-0.00760889,-0.322031,-0.0114851,-0.00131827,-0.445738,-0.0286188,0,0,0,0,0,0,0,0,0,0,-0.453471,-0.0111499,0.00687151,-0.0233724,-0.0114605,-0.000142811,-0.422708,-0.0404341,0,0,0,0,0,0,0,0,0,0,0.933939,0.0858971,0.0797105,1.06779,0.0251641,0.00552108,0.40468,0.130194,0,0,0,0,0,0,0,0,0,0
37,1.41484,0.0490123,-0.0107047,0.0174534,0.0386114,0.00321879,0.25792,-0.0656936,0,0,0,0,0,0,0,0,0,0,1.54556,0.0501712,-0.0175872,-0.217991,0.0396139,0.00309778,0.311746,-0.0711665,0,0,0,0,0,0,0,0,0,0,0.497296,0.0884037,0.00980753,0.351495,0.0395622,0.00314412,0.299139,-0.070328,0,0,0,0,0,0,0,0,0,0,1.02516,0.0765412,0.0614197,0.843978,0.0175453,0.00162911,0.337714,0.0290552,0,0,0,0,0,0,0,0,0,0
38,1.98651,-0.0588186,0.0526791,0.199226,-0.0193264,-0.00390518,-1.15319,-0.179972,0,0,0,0,0,0,0,0,0,0,1.69482,-0.0513658,0.0359641,0.212882,-0.0210831,-0.00360391,-1.27152,-0.172564,0,0,0,0,0,0,0,0,0,0,2.79617,-0.0413357,0.0741957,1.20298,-0.0220263,-0.00368914,-1.15027,-0.179973,0,0,0,0,0,0,0,0,0,0,0.791099,0.0694701,0.0535751,0.984128,0.0211736,0.00142006,0.345406,0.0252924,0,0,0,0,0,0,0,0,0,0
39,2.90362,0.019907,-0.0229028,-0.117362,-0.0208512,-0.00230591,0.376412,-0.091138,0,0,0,0,0,0,0,0,0,0,2.81455,0.0299451,-0.03481,-0.0175005,-0.0177801,-0.00316721,0.328033,-0.0784527,0,0,0,0,0,0,0,0,0,0,2.09368,0.0559878,-0.0201893,0.660562,-0.018102,-0.00271771,0.38268,-0.0958024,0,0,0,0,0,0,0,0,0,0,1.09784,0.0880593,0.0767223,1.00169,0.0206295,0.00469096,0.44088,0.100972,0,0,0,0,0,0,0,0,0,0
40,-0.838707,-0.0390166,0.0225702,0.243229,-0.0608978,-0.00211244,0.647711,0.0398794,0,0,0,0,0,0,0,0,0,0,-0.802185,-0.0460328,0.0213122,0.382777,-0.0633211,-0.00233871,0.631939,0.0748616,0,0,0,0,0,0,0,0,0,0,-1.2148,-0.0911155,0.0553399,1.48917,-0.0626096,-0.00301227,0.657886,0.0511712,0,0,0,0,0,0,0,0,0,0,1.07068,0.100507,0.0693223,1.10179,0.0276158,0.00574413,0.436314,0.136757,0,0,0,0,0,0,0,0,0,0
41,2.06216,-0.0074416,-0.00746681,-0.379615,-0.0403996,-0.00533348,1.04563,0.0571291,0,0,0,0,0,0,0,0,0,0,1.95669,0.0193242,0.000375664,-0.1544,-0.0396436,-0.0058393,1.01746,0.0494843,0,0,0,0,0,0,0,0,0,0,1.75415,0.00996924,-0.00316275,0.0480673,-0.0392678,-0.00582241,1.07074,0.0513859,0,0,0,0,0,0,0,0,0,0,1.00641,0.0900541,0.0679444,0.980448,0.0218478,0.00492269,0.409651,0.122907,0,0,0,0,0,0,0,0,0,0
42,1.9058,-0.0248094,-0.0036472,-0.376607,0.0152427,-0.000297331,0.676846,-0.0375267,0,0,0,0,0,0,0,0,0,0,1.745,-0.0279371,-0.00935468,-0.457298,0.0211041,-0.000614019,0.751326,-0.0423104,0,0,0,0,0,0,0,0,0,0,1.75517,-0.0147891,0.000789528,-0.0190706,0.0178388,-0.000450214,0.727416,-0.0409671,0,0,0,0,0,0,0,0,0,0,0.519589,0.0574776,0.0776807,1.0621,0.0197385,0.00108673,0.268639,0.0165317,0,0,0,0,0,0,0,0,0,0
43,-0.123279,-0.0407959,0.0242229,-0.124092,0.00245574,-0.000658336,0.379315,0.00854974,0,0,0,0,0,0,0,0,0,0,-0.301212,-0.034848,0.022383,-0.409376,0.00393961,-0.00130759,0.501461,-0.0187729,0,0,0,0,0,0,0,0,0,0,0.0311841,-0.0442631,0.0630096,0.729764,0.00230592,-0.000838215,0.4038,0.0045173,0,0,0,0,0,0,0,0,0,0,0.646599,0.0835998,0.0758956,1.11777,0.0225026,0.00473655,0.427707,0.101476,0,0,0,0,0,0,0,0,0,0
44,-1.37256,0.0204011,-0.0234513,0.0871956,-0.00069856,0.00265896,-0.642439,-0.346641,0,0,0,0,0,0,0,0,0,0,-1.19202,0.0294126,-0.033919,-0.273778,0.00275282,0.00206973,-0.615853,-0.341605,0,0,0,0,0,0,0,0,0,0,-2.77772,0.0551032,-0.02423,0.77299,-0.000465299,0.00250214,-0.552288,-0.356198,0,0,0,0,0,0,0,0,0,0,1.03559,0.0769014,0.0583387,0.939769,0.0219092,0.00300888,0.406268,0.054918,0,0,0,0,0,0,0,0,0,0
45,1.36831,-0.00971239,-0.00943802,-0.29783,-0.0349685,0.000173259,-0.191823,-0.0994702,0,0,0,0,0,0,0,0,0,0,1.42976,-0.00703968,-0.000545081,-0.538881,-0.0277315,-0.00132864,-0.247597,-0.0940393,0,0,0,0,0,0,0,0,0,0,0.667221,0.0312868,-0.0100543,0.238846,-0.0313327,-0.000643206,-0.273014,-0.0910461,0,0,0,0,0,0,0,0,0,0,0.812356,0.0753591,0.0675948,0.996138,0.0251614,0.00347243,0.359196,0.053399,0,0,0,0,0,0,0,0,0,0
