rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,-0.49761731536283,-0.00988159028811905,0.064787515107439,-2.8063880329236,-0.0508280677843916,0.0032462940441079,-0.121425542670284,-0.275129295971528,0,0,0,0,0,0,0,0,0,0
2,1,0.581032247831785,-0.0220957580732587,-0.0602923973012614,-0.623916598556837,-0.0489053683548642,-0.00209106671607555,-0.257655927886442,0.0769846377379748,0,0,0,0,0,0,0,0,0,0
1,2,-2.46034239266332,0.0306865765767205,0.0180224131230243,1.0785798777647,0.0391214817755782,-0.00224051175237874,-0.260218534943835,-0.0011649228004377,0,0,0,0,0,0,0,0,0,0
2,2,-2.44616453584378,0.023566600598617,-0.0114622043564716,0.427640372325938,0.0435497342506945,-0.00233923889419977,-0.685032932913372,0.0209685747908471,0,0,0,0,0,0,0,0,0,0
1,3,-1.38832978330329,-0.0189456087099787,0.0079099634811552,0.769354722956787,-0.00299635262471084,0.0030892916959163,0.792319748381178,-0.249253930567912,0,0,0,0,0,0,0,0,0,0
2,3,-0.865919778313367,-0.202460897076429,0.00588859269461734,-1.55540335569808,-0.042557277202807,0.0049368461199177,0.250593503310698,-0.185732281901766,0,0,0,0,0,0,0,0,0,0
1,4,0.0201301309988043,-0.0691534697456248,0.015540594106381,-1.00106662346477,0.0212189400436125,-0.00527284174488591,-0.338759331410684,0.0847051251659562,0,0,0,0,0,0,0,0,0,0
2,4,-0.825061285687192,0.137187323117891,0.0412621684863387,-1.22627149112364,0.0118298457763965,-0.0105749288686814,0.542802499910832,-0.0526705253121756,0,0,0,0,0,0,0,0,0,0
1,5,1.41561712659457,0.17448499680267,-0.0104120212401716,-0.0141643383197857,-0.014964565075722,0.000863410957755006,-1.71847208450313,0.0162077547015481,0,0,0,0,0,0,0,0,0,0
2,5,1.89026158320503,0.00932087498635922,0.0800690911771768,-0.838638420970589,-0.0910388564076352,-0.00870243822501588,-1.66785495668424,-0.168676675006461,0,0,0,0,0,0,0,0,0,0
1,6,0.0683583658718181,0.0768149826849143,-0.118583411247717,-0.40801660277555,0.0583865763331609,0.0031521765774372,1.31478796231684,-0.00832162796931052,0,0,0,0,0,0,0,0,0,0
2,6,1.02882503617018,-0.0424592312468613,0.0440553457110968,-1.12388599858146,0.0925599550824581,0.00100519561316911,1.34342264379044,-0.020518528765021,0,0,0,0,0,0,0,0,0,0
1,7,1.09038572003777,-0.0138790572377243,0.141014714321712,-0.364675675850739,-0.00768235760027388,0.000924136113304806,-0.565744247249815,-0.00411022726946289,0,0,0,0,0,0,0,0,0,0
2,7,0.366545901561542,-0.0425973525597197,-0.0033262832459281,-0.00659869199347884,-0.0378022917264228,0.00524097274380351,0.34391943407815,-0.275067143801846,0,0,0,0,0,0,0,0,0,0
1,8,2.77152448007538,-0.20297347533653,-0.00469481788582358,-0.253710201696899,0.000749300043333734,0.00320851259076613,0.230238000047135,0.0280717645113516,0,0,0,0,0,0,0,0,0,0
2,8,1.61684338471745,0.0357765449332684,-0.0145044647172116,0.967408364098706,0.00815885593035635,0.00309336863557568,0.464074145084437,0.017901920981774,0,0,0,0,0,0,0,0,0,0
1,9,-0.946918900639198,-0.0212013511154555,-0.0219146222861049,1.38555750792623,-0.00810379682586591,0.0093611921484895,1.95807476529716,-0.259649824564262,0,0,0,0,0,0,0,0,0,0
2,9,-1.90966985106601,-0.00699113771852558,-0.0582982671418476,1.08140195068873,-0.00315755545712336,0.00535504352060739,0.814786854760054,-0.0869268091279069,0,0,0,0,0,0,0,0,0,0
1,10,0.33945994461987,-0.0507958840789031,-0.0230290980001583,0.772559347497884,0.0227571749518901,0.0146975043801219,1.04260723522257,-0.0693342252866508,0,0,0,0,0,0,0,0,0,0
2,10,-0.0874234617685236,0.083603524593034,-0.133387342132914,-0.871209980360163,0.006156386107814,-0.00293946660255684,1.2960649655219,0.117461802633992,0,0,0,0,0,0,0,0,0,0
1,11,1.30004280086169,0.104760154510981,-0.0483310907685737,0.437054195699605,-0.0118854164573031,-0.00822555199858996,0.860247405594659,0.314447581351386,0,0,0,0,0,0,0,0,0,0
2,11,3.90516511397198,-0.0387835046630456,0.0957999947085091,0.167929547602871,-0.0423803269088714,-0.00241631769270636,2.03442867306878,0.220351578507508,0,0,0,0,0,0,0,0,0,0
