rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23
1,1,-0.0493474232203699,0.00201597432736973,0.88769706609607,-0.0121095133245222,0,0,0,0,0,0,0,0
2,1,0.00614260960438529,-0.00792055212740228,-0.0653647042494887,0.166149765883915,0,0,0,0,0,0,0,0
3,1,-0.00885378156434236,-0.00358291723543466,0.675073553131372,-0.104485086483855,0,0,0,0,0,0,0,0
1,2,0.0397216030579202,-0.00283700242534095,-0.192962845772705,0.000775256255628659,0,0,0,0,0,0,0,0
2,2,0.0527412252565709,-0.00427967156137862,-1.28034719560925,0.0625891862279745,0,0,0,0,0,0,0,0
3,2,0.0250892340134774,-0.0015064198775847,-0.607930597060855,0.0209209031672716,0,0,0,0,0,0,0,0
1,3,-0.0210042953530234,0.00450003279697836,0.58287553244785,-0.223617639608825,0,0,0,0,0,0,0,0
2,3,-0.0206548157590518,0.00350264481580782,0.854825643963328,-0.208415450065234,0,0,0,0,0,0,0,0
3,3,-0.0329500827837697,0.00370688333071858,-0.0651544482705013,-0.160970887477586,0,0,0,0,0,0,0,0
1,4,-0.00620468606831892,0.000252361009239541,0.151868978270297,0.163899042627499,0,0,0,0,0,0,0,0
2,4,0.0135618347654454,-0.00550938475120508,0.0302825412590337,0.116300150341732,0,0,0,0,0,0,0,0
3,4,0.0353856275677575,-0.00416319207126018,-0.235950488159023,0.158253678091675,0,0,0,0,0,0,0,0
1,5,-0.0658404201101863,0.0117418296793021,-1.06416661382081,-0.0543706984338911,0,0,0,0,0,0,0,0
2,5,-0.0307597001069437,0.00103919543728397,-0.27577778406769,-0.192829227031383,0,0,0,0,0,0,0,0
3,5,-0.0448499244925413,-0.00207016929862273,-1.01577921376415,0.142196669553889,0,0,0,0,0,0,0,0
1,6,0.0816228520043012,0.000834917738123462,1.16936355466421,0.0035710729358007,0,0,0,0,0,0,0,0
2,6,0.0507089093093729,0.00267965484864413,1.44416896491246,-0.0218316757882269,0,0,0,0,0,0,0,0
3,6,0.0796622156799121,0.00181184815290771,2.08661664692539,-0.0408035351112606,0,0,0,0,0,0,0,0
1,7,-0.0189330041247944,0.00198899851108356,-0.40601607043979,-0.0048427516616498,0,0,0,0,0,0,0,0
2,7,-0.0311307101291538,0.00229275022913833,-0.5027015403971,0.0571984956080686,0,0,0,0,0,0,0,0
3,7,-0.0145886536936262,-0.0028797066913275,-0.53092602632146,0.0581871142960906,0,0,0,0,0,0,0,0
1,8,-0.0301322980100291,0.0063602006075347,0.245812762008434,0.0156596247583897,0,0,0,0,0,0,0,0
2,8,-0.00235531256852894,0.00418539276779821,0.34716006709221,-0.00292745915342721,0,0,0,0,0,0,0,0
3,8,7.13123712676733e-05,0.00471548239888033,0.0314378649507159,0.0375484159641207,0,0,0,0,0,0,0,0
1,9,0.00589738771567294,0.00361997775829353,0.614365116859405,-0.0288398439843763,0,0,0,0,0,0,0,0
2,9,0.00225880950454549,0.00436221557762104,1.02309278055722,0.01882216776087,0,0,0,0,0,0,0,0
3,9,-0.0297971872613667,0.0125657487873668,1.62069666561624,-0.0421541152712602,0,0,0,0,0,0,0,0
1,10,0.0470283419466124,-0.000359322257596262,1.63750305221106,-0.0702676832434244,0,0,0,0,0,0,0,0
2,10,-0.0426109156249117,0.00747553226968329,0.989931163383039,0.181409011971486,0,0,0,0,0,0,0,0
3,10,0.043309331395049,0.00853561805097026,1.53616007469751,-0.274306476402083,0,0,0,0,0,0,0,0
1,11,-0.0337742748825081,0.00117078660541336,1.4553248468956,0.382330649461689,0,0,0,0,0,0,0,0
2,11,-0.0185778818802893,-0.00467212407788787,1.29809327358855,0.359581287572754,0,0,0,0,0,0,0,0
3,11,-0.0394675300014384,-0.000975918202882655,1.26181718186482,0.285774060258078,0,0,0,0,0,0,0,0
1,12,-0.0157667448990626,-0.00341737779744861,-0.243410247923527,0.0269079763905495,0,0,0,0,0,0,0,0
2,12,0.0377156719804654,0.000206930908583359,-1.11424695386536,-0.112718837764064,0,0,0,0,0,0,0,0
3,12,0.0106363011804333,-0.00120687246372086,-0.37573429098294,-0.155332518745955,0,0,0,0,0,0,0,0
1,13,-0.0242702519179847,0.00238420353769177,-1.44441248894613,0.0215308456739697,0,0,0,0,0,0,0,0
2,13,-0.0805276214825836,0.00518579134020468,-1.07401548227094,-0.000269307558765614,0,0,0,0,0,0,0,0
3,13,-0.06553605235385,0.00473881807163289,-1.32723174390566,0.0470478367368726,0,0,0,0,0,0,0,0
1,14,0.00594739577903436,-0.0022398384331771,-0.357989910541097,0.350094601188463,0,0,0,0,0,0,0,0
2,14,-0.0558091816044888,0.00195920834173847,-0.346286084538714,0.308634505896199,0,0,0,0,0,0,0,0
3,14,-0.0196155385162529,-0.000935327681239765,-0.876995303684635,0.392013299471921,0,0,0,0,0,0,0,0
1,15,-0.0108293982865861,0.00302221329460186,0.719141183679308,0.0930655846628073,0,0,0,0,0,0,0,0
2,15,-0.05390296132133,0.000345629037749836,0.61191598338249,0.153534680417497,0,0,0,0,0,0,0,0
3,15,-0.0824109084267697,0.0116302579970193,1.56795786967048,-0.117744278222641,0,0,0,0,0,0,0,0
1,16,0.0457509287838693,0.000123385681404803,-0.0782370479098935,-0.024456203191952,0,0,0,0,0,0,0,0
2,16,0.0246766452901364,-0.00609271606009486,-0.494221482086511,0.111791369984133,0,0,0,0,0,0,0,0
3,16,-0.0123288825142271,-0.00203983316856626,-0.501876435003601,0.19965763764499,0,0,0,0,0,0,0,0
1,17,-0.0421014863743734,0.00772482976504124,-0.218418789970354,0.0629665062610485,0,0,0,0,0,0,0,0
2,17,-0.00895354650608748,0.00504659649647024,0.776911555365284,0.0204327209375451,0,0,0,0,0,0,0,0
3,17,-0.0129362993781266,0.00573042971701769,0.224692691187144,0.0436370882534349,0,0,0,0,0,0,0,0
1,18,-0.0489201982011789,0.00246949429648629,-0.903711276926302,0.228361233508136,0,0,0,0,0,0,0,0
2,18,-0.0451104021946582,0.00219283758583407,-1.19082712853458,-0.0200623695095183,0,0,0,0,0,0,0,0
3,18,-0.00616462947631025,-0.00623882849966265,-1.63211330756769,-0.0788457322064086,0,0,0,0,0,0,0,0
