id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b05_SAEM,eta_b15_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha15_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha25_SAEM
1,0.265255,-0.0110795,0.00179445,-0.347753,0.00607236,-4.34047e-05,0.453167,-0.0250528,0,0,0,0,0,0,0,0,0,0
2,-1.81378,0.0133826,-0.00268293,-0.352185,0.0190619,-0.00304733,-0.592057,-0.0429743,0,0,0,0,0,0,0,0,0,0
3,-1.90679,0.0503094,-0.0171194,0.505288,0.0178747,0.00156542,0.988369,-0.0299829,0,0,0,0,0,0,0,0,0,0
4,-4.46752,-0.0447081,-0.0114757,-0.694537,0.00688866,0.00483716,-0.292964,-0.0730765,0,0,0,0,0,0,0,0,0,0
5,2.9635,0.0317518,-0.0137482,-0.0625706,-0.0703679,-0.00272142,-0.215401,-0.161701,0,0,0,0,0,0,0,0,0,0
6,1.22995,0.0130635,-0.000833888,-0.22438,0.0291378,0.00173274,-1.06465,0.00531664,0,0,0,0,0,0,0,0,0,0
7,-1.70176,0.0830029,-0.0120689,0.293523,-0.0215108,-0.00143332,-0.784023,-0.0499184,0,0,0,0,0,0,0,0,0,0
8,-4.73507,-0.0662635,0.0160651,-0.0262219,-0.012816,0.000315186,0.241862,-0.0144819,0,0,0,0,0,0,0,0,0,0
9,1.91193,0.0170973,-0.00281988,0.152552,-0.0445165,-0.00154257,1.03794,0.0353718,0,0,0,0,0,0,0,0,0,0
10,2.82469,-0.00667296,-0.00314289,-0.471037,0.0230085,0.00547561,0.430709,-0.147323,0,0,0,0,0,0,0,0,0,0
11,-2.24125,-0.0631271,0.0020126,-0.358399,0.0430092,0.00314023,0.272174,0.123277,0,0,0,0,0,0,0,0,0,0
12,1.4584,0.0221616,-0.008917,-0.303554,0.0121523,0.00879125,-1.48613,-0.0966667,0,0,0,0,0,0,0,0,0,0
13,-0.484275,-0.027386,0.000815576,-0.412793,0.0384441,0.00198219,1.92716,-0.037226,0,0,0,0,0,0,0,0,0,0
14,1.2106,0.140538,0.00104443,-0.0178606,-0.086574,-0.00259628,0.150767,-0.0843283,0,0,0,0,0,0,0,0,0,0
15,2.99479,-0.00724399,0.00757136,-0.134954,0.0188659,-0.00542568,0.78383,0.103394,0,0,0,0,0,0,0,0,0,0
16,4.47233,0.0905822,-0.0190815,0.278367,0.00777135,-4.46508e-05,1.27219,0.0387479,0,0,0,0,0,0,0,0,0,0
17,1.33889,0.00667918,-0.00220054,-0.474759,-0.0569423,-0.00304393,0.749786,-0.0472803,0,0,0,0,0,0,0,0,0,0
18,0.496899,-0.0147186,0.00211349,-0.273621,-0.00259056,0.00449946,-0.459473,-0.14497,0,0,0,0,0,0,0,0,0,0
19,-3.20295,0.0082336,-0.00557115,-0.394418,0.0538612,0.00117977,-0.472713,-0.0214437,0,0,0,0,0,0,0,0,0,0
20,-0.962235,-0.00034184,0.00208073,-0.69877,-0.0543404,-0.0162775,-0.465266,-0.0148557,0,0,0,0,0,0,0,0,0,0
21,-1.4688,-0.00704074,0.000827971,-0.229894,-0.042476,-0.00336802,0.109902,0.07159,0,0,0,0,0,0,0,0,0,0
22,-1.9872,0.0857708,-0.00551946,-0.310051,-0.0268309,0.00597143,0.593265,-0.0770581,0,0,0,0,0,0,0,0,0,0
23,-0.969041,-0.0122822,1.85872e-05,0.0579593,0.025745,0.00115782,0.458528,-0.0150591,0,0,0,0,0,0,0,0,0,0
24,-0.239561,0.158521,-0.00669376,0.804491,-0.0645214,-0.00391691,0.219357,-0.00538331,0,0,0,0,0,0,0,0,0,0
25,-0.609515,-0.0484041,-0.00645793,-0.247439,-0.0261488,-0.00475609,0.0650247,-0.0608041,0,0,0,0,0,0,0,0,0,0
26,-1.25302,-0.0497145,-0.0018498,-0.369092,-0.0133806,-0.000584474,1.68242,0.117069,0,0,0,0,0,0,0,0,0,0
27,-0.107375,-0.0538905,0.027803,0.0548985,-0.00664588,0.00632061,-0.145039,0.220446,0,0,0,0,0,0,0,0,0,0
