id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
1,0.822847,0.096138,-0.0158426,0.440041,-0.00983774,-0.00176404,1.49218,0.12696,0,0,0,0,0,0,0,0,0,0
2,0.60168,0.196083,-0.0249761,1.33951,0.0266907,-0.00146812,-0.38342,0.0398669,0,0,0,0,0,0,0,0,0,0
3,-0.0667297,0.0414157,-0.0243797,0.0653391,0.0111101,0.00164818,0.134177,-0.0154862,0,0,0,0,0,0,0,0,0,0
4,-0.262988,-0.0290731,0.0178995,-0.0320698,0.0173385,0.000410759,0.310935,-0.0213103,0,0,0,0,0,0,0,0,0,0
5,1.34338,0.0766304,-0.0152579,0.0724968,-0.020041,-0.00930208,0.272477,-0.0364361,0,0,0,0,0,0,0,0,0,0
6,-2.7686,-0.0243976,0.0630399,0.51085,0.000210635,0.0037687,-1.00893,-0.105231,0,0,0,0,0,0,0,0,0,0
7,1.88878,0.0339489,-0.00827494,-0.0835525,0.0454725,0.0010865,-0.550801,0.0427856,0,0,0,0,0,0,0,0,0,0
8,1.94402,-0.0755964,0.0232669,0.383842,-0.00229837,-6.46653e-05,-1.05769,-0.0598785,0,0,0,0,0,0,0,0,0,0
9,0.82847,0.00619341,-0.00761314,-0.178616,0.0103073,-0.000846731,-0.00109835,-0.0620933,0,0,0,0,0,0,0,0,0,0
10,-1.51012,0.00565121,0.110374,0.445728,-0.0488077,-0.00435379,-0.347995,0.0924571,0,0,0,0,0,0,0,0,0,0
11,-1.88302,-0.0446374,0.0180458,-0.0513909,0.0404358,4.21671e-05,1.00309,-0.0010576,0,0,0,0,0,0,0,0,0,0
12,0.825463,0.0392163,-0.00969332,0.17953,-0.014553,-7.04197e-05,0.949465,0.0550136,0,0,0,0,0,0,0,0,0,0
13,3.59196,0.029961,-0.0140731,-0.171671,-0.042333,-0.00289062,-0.762751,-0.153943,0,0,0,0,0,0,0,0,0,0
14,-3.11394,-0.0244124,0.0444091,0.88661,-0.0293639,-0.000494545,-1.18155,-0.0267725,0,0,0,0,0,0,0,0,0,0
15,2.33245,-0.0106785,0.0102072,-0.0461945,0.0497274,0.00189865,0.397176,0.0481261,0,0,0,0,0,0,0,0,0,0
16,1.1482,0.118888,-0.0243974,0.359259,-0.00665338,-7.92994e-05,-0.841055,-0.086846,0,0,0,0,0,0,0,0,0,0
17,3.47886,-0.0414317,-0.00584281,-0.240153,0.0496278,0.00709423,-0.0245245,-0.209432,0,0,0,0,0,0,0,0,0,0
