id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
1,-1.15428,-0.027598,0.0104088,-0.135208,-0.0244792,-0.0028215,-0.315147,0.012487,0,0,0,0,0,0,0,0,0,0
2,-1.2083,0.0220903,-0.00768071,0.0670438,0.0240122,-0.00140614,0.379724,0.06276,0,0,0,0,0,0,0,0,0,0
3,-0.512451,-0.0326627,0.0148637,-0.163807,0.0657507,0.00992531,-0.431841,-0.0363291,0,0,0,0,0,0,0,0,0,0
4,-1.45759,0.144029,-0.0263035,1.02658,0.0245528,0.000450597,-1.23666,-0.0758535,0,0,0,0,0,0,0,0,0,0
5,1.74108,0.0172298,-0.00325373,0.00999905,-0.0228857,-0.00152019,-0.729607,0.0594171,0,0,0,0,0,0,0,0,0,0
6,0.27275,0.247143,-0.00428209,1.18087,0.0304206,0.00253123,0.235197,0.0231307,0,0,0,0,0,0,0,0,0,0
7,1.48463,0.154268,-0.0266645,0.709948,-0.0104532,0.000492571,1.0555,-0.00150487,0,0,0,0,0,0,0,0,0,0
8,-0.0853205,-0.118681,0.072781,0.699756,-0.0668484,-0.00260033,-1.04976,-0.0881521,0,0,0,0,0,0,0,0,0,0
9,-5.46583,-0.0823016,0.0840401,0.32373,-0.00619982,0.00117028,1.63833,0.132583,0,0,0,0,0,0,0,0,0,0
10,-1.70531,-0.0152785,0.00319591,0.00122501,-0.010769,0.000881596,0.739866,-0.0293969,0,0,0,0,0,0,0,0,0,0
11,-0.129273,0.0141779,-0.016483,-0.0250463,0.0232491,0.000605615,-0.513405,-0.0273477,0,0,0,0,0,0,0,0,0,0
12,-0.964458,0.0223732,-0.0172933,-0.129077,-0.0239401,-0.00570257,0.177444,0.100653,0,0,0,0,0,0,0,0,0,0
13,-0.971226,-0.0178714,-0.011203,-0.251565,0.0149991,-0.00317536,0.952823,-0.0444546,0,0,0,0,0,0,0,0,0,0
14,-1.29661,0.0183389,-0.0174341,-0.183014,-0.01532,0.00219618,-0.510819,-0.0959359,0,0,0,0,0,0,0,0,0,0
15,2.28187,0.0405414,-0.0258598,0.00648635,0.0765468,0.00326871,-0.557164,0.0637702,0,0,0,0,0,0,0,0,0,0
16,-1.3658,-0.0303332,0.000689664,-0.245454,-0.0312588,-0.00544149,-0.128402,0.255731,0,0,0,0,0,0,0,0,0,0
17,0.377554,-0.0163975,0.0020063,-0.209052,-0.0411439,-0.00573902,-0.474358,0.0585783,0,0,0,0,0,0,0,0,0,0
18,-3.74329,-0.0576875,0.00935849,-0.472485,0.0308469,0.000671194,0.591299,0.0264785,0,0,0,0,0,0,0,0,0,0
19,-0.749671,-0.0445462,0.0351982,-0.0303088,-0.0046818,0.000291294,0.987702,-0.000911436,0,0,0,0,0,0,0,0,0,0
20,-1.39624,-0.0987474,0.0604738,0.160047,-0.0453052,-0.00427971,0.0711345,0.154276,0,0,0,0,0,0,0,0,0,0
21,1.19968,0.0582372,-0.0167225,0.135092,0.000128224,-0.00247611,-1.10083,0.044434,0,0,0,0,0,0,0,0,0,0
22,-3.43256,-0.0130941,-0.00289924,-0.0407892,0.0101034,0.000187351,-1.03318,-0.0111143,0,0,0,0,0,0,0,0,0,0
23,2.20392,0.0229169,-0.0353145,0.156942,-0.0105277,-0.00354078,0.142846,0.287172,0,0,0,0,0,0,0,0,0,0
24,-0.708509,-0.0115279,0.00180111,-0.0458259,0.000714574,0.000358062,-0.0225942,-0.0164785,0,0,0,0,0,0,0,0,0,0
25,1.8345,-0.00252986,-0.00275836,-0.164033,0.0593401,0.00179883,-1.26991,-0.0682342,0,0,0,0,0,0,0,0,0,0
26,1.8192,-0.0230878,-0.0125932,-0.166928,-0.0260406,0.00396752,-0.229979,-0.147991,0,0,0,0,0,0,0,0,0,0
27,0.418491,0.0474709,-0.0264875,-0.000987575,0.0683238,0.00508251,-0.810305,0.024321,0,0,0,0,0,0,0,0,0,0
28,-2.98294,0.0500928,-0.000316684,-0.214782,-0.0033096,-6.09503e-05,0.0532858,-0.1926,0,0,0,0,0,0,0,0,0,0
29,-3.78512,0.215412,-0.0135219,0.864693,-0.0160672,0.0120351,-0.416052,0.0465779,0,0,0,0,0,0,0,0,0,0
30,-0.593129,-0.0389692,0.00565043,-0.291091,-0.0157192,-0.00347167,-1.38549,-0.180779,0,0,0,0,0,0,0,0,0,0
31,-1.10604,-0.027381,-0.00115979,-0.271392,0.0428952,-0.00195604,-1.18467,-0.0648566,0,0,0,0,0,0,0,0,0,0
32,-0.307148,-0.0516145,0.0346058,-0.160913,-0.00406551,-0.00631292,-0.236298,-0.0444761,0,0,0,0,0,0,0,0,0,0
