rep,id,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-0.783149770074818,-0.0492435946985551,0,0,0,0,0,0,11
2,1,0.0781967454429551,-0.0789639215263452,0,0,0,0,0,0,11
3,1,0.293920075840978,-0.0208050948559822,0,0,0,0,0,0,11
4,1,-1.18474249598209,0.00985691189330425,0,0,0,0,0,0,11
5,1,-0.694324564724099,0.0017413969703808,0,0,0,0,0,0,11
6,1,0.962725622835557,-0.159661477985856,0,0,0,0,0,0,11
7,1,-0.562607587903167,0.0327948128533458,0,0,0,0,0,0,11
8,1,-0.266871752829035,-0.0791795222972743,0,0,0,0,0,0,11
9,1,1.03624105164814,-0.0817906908751483,0,0,0,0,0,0,11
10,1,-0.0217061413654318,-0.062589711272069,0,0,0,0,0,0,11
1,2,1.16526365271922,-0.0511919644315705,0,0,0,0,0,0,5
2,2,-1.76782010836281,0.0151763160041659,0,0,0,0,0,0,5
3,2,-1.47042108764367,-0.0528154636931859,0,0,0,0,0,0,5
4,2,-1.33249089691145,-0.00671134491507919,0,0,0,0,0,0,5
5,2,-2.92936099926335,0.0431174116952381,0,0,0,0,0,0,5
6,2,-3.34329632162189,-0.0262023280467462,0,0,0,0,0,0,5
7,2,-2.21185143138114,-0.032907094094423,0,0,0,0,0,0,5
8,2,-2.07028998009472,-0.016562767963899,0,0,0,0,0,0,5
9,2,-0.0430065052240809,-0.0298898075697957,0,0,0,0,0,0,5
10,2,-3.50536400103247,0.0180594284923335,0,0,0,0,0,0,5
1,3,-0.294715023278819,0.0770208439368018,0,0,0,0,0,0,6
2,3,-0.320877376138439,-0.0328769439092709,0,0,0,0,0,0,6
3,3,-2.54264319247524,0.142423160981223,0,0,0,0,0,0,6
4,3,-3.30097534836406,0.0459606960263234,0,0,0,0,0,0,6
5,3,0.611146984404085,-0.0543551561047288,0,0,0,0,0,0,6
6,3,-2.78345225159019,-0.0495882065731404,0,0,0,0,0,0,6
7,3,-3.29437682646744,-0.16019292000362,0,0,0,0,0,0,6
8,3,-0.492322192137503,-0.0881188356420637,0,0,0,0,0,0,6
9,3,0.481287112650985,0.0430765759000531,0,0,0,0,0,0,6
10,3,-1.72322545937724,-0.00747529636040917,0,0,0,0,0,0,6
1,4,-0.642295460601947,0.101013992680953,0,0,0,0,0,0,8
2,4,-1.06996470268515,-0.0448162742327878,0,0,0,0,0,0,8
3,4,1.55381047258237,-0.0292511374566418,0,0,0,0,0,0,8
4,4,-0.898438414807678,-0.0754690773870421,0,0,0,0,0,0,8
5,4,-2.30803879727204,-0.180787200943553,0,0,0,0,0,0,8
6,4,-1.05783641569739,0.0320700673765691,0,0,0,0,0,0,8
7,4,-0.821882171424881,0.0413070991066017,0,0,0,0,0,0,8
8,4,-1.75909043890029,-0.00341728681481187,0,0,0,0,0,0,8
9,4,1.4617545317499,-0.0234514152115634,0,0,0,0,0,0,8
10,4,0.108170541947802,-0.0738041463550219,0,0,0,0,0,0,8
1,5,2.0084139311484,0.0490478483442493,0,0,0,0,0,0,3
