rep,id,b01,b11,b21,a1,b03,b13,p1,g1,p2,g2,alpha11,alpha13,alpha21,alpha23
1,1,3.88590973501823,0.00423485567340193,-0.155919234736583,0.580929141523723,4.59368411834516,-0.148171054575038,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
2,1,2.94651366036351,-0.274031169578712,-0.258824156034518,2.28162804063349,4.33503810863674,0.0841882860306382,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
3,1,1.05042177781928,-0.0672296426709874,-0.172444727799077,10.0831559772803,4.22504721345457,-9.30246004100521e-05,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
1,2,5.12127244366327,-0.435960692991148,-0.153081492028554,23.2283910607762,5.24849398604927,-0.183090850486984,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
2,2,5.48384054224072,-0.296390472860178,-0.0994059858671357,29.7723411294072,4.75691663878748,-0.125549401562794,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
3,2,5.94235900798884,-0.315322554591768,-0.211144572854896,58.4596405023288,4.64085662242487,-0.121173540922227,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
1,3,4.99072265458731,0.00580748480276169,-0.136893050929656,4.23023900450273,3.81468130177081,-0.21320345011826,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
2,3,4.21733815181646,-0.0887051346782958,-0.131159071292167,45.4786318246231,4.58137211679545,0.0276185232115117,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
3,3,4.79755830951745,-0.257638437847136,-0.269408711804563,7.23043932400911,3.86422209880936,-0.0516360474878289,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
1,4,3.45886907275821,-0.130091541482939,-0.211921085734093,1.79652042875545,4.43193552629881,-0.145345040457246,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
2,4,4.06631504558772,-0.137913349269065,-0.0798676583503076,1.85466720454003,3.70020599271192,0.0182897606169054,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
3,4,4.5957251546813,-0.219011096860386,-0.114029020371328,1.95588754193065,4.3438895457092,-0.24891626659588,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
1,5,5.88951886697371,-0.352365838172005,-0.162758570406338,2.61341928179912,4.27565439262376,0.0631411833917757,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
2,5,6.39042437891643,-0.248254889170253,-0.134796293960968,4.22047144898414,4.30250710744202,-0.383840220791341,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
3,5,5.9350153151338,-0.0764459829022314,0.0285500287248952,0.370670154557664,4.64289317379809,-0.218833071898918,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
1,6,7.59074321999613,-0.06125109113628,-0.214776895582286,5.88550009740734,3.32516296413973,-0.171127258971201,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
2,6,2.90760904896806,0.0421414944186034,-0.141799061786113,9.16468514205438,2.37598576053668,-0.141168010988414,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
3,6,8.79954851464839,-0.0456227251373447,-0.164076065199937,2.75262774428264,3.11076623193399,-0.144777419011956,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
1,7,3.70544393101109,-0.264429850262378,-0.0643874258324515,2.03617703426638,3.89867219685925,-0.241156403846096,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
2,7,3.24818156678086,-0.0668321712654122,-0.126835281965265,0.451532183070338,4.09141948215503,-0.241350151672087,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
3,7,3.80442861822067,-0.220427488899547,-0.179805396527954,7.65628996630482,3.68918259202401,-0.267583659687828,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
1,8,5.90317565261572,-0.104184849589439,-0.0278376067146611,5.50023667219604,5.92014313891534,-0.160895758134964,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
2,8,7.49010209524725,-0.317959849754186,-0.247522169534279,4.54113188883079,5.53784061664732,-0.0810243822587741,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
3,8,6.1277711547892,-0.218130988261928,-0.268224077138627,0.55204359089123,5.61849042617103,-0.0817566650420139,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
1,9,4.78978041685811,-0.0985189872110123,-0.182332519692085,0.72316605853618,3.60575868237488,-0.255412208565881,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
2,9,4.83662189109638,-0.253547011513133,-0.237349124889888,2.1472812246401,3.4945298409439,-0.324096838268988,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
3,9,6.29882466944255,-0.13614742613257,-0.0388491096696608,2.0665057034945,2.92847292967937,-0.0525365263367336,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
1,10,5.42536722874339,-0.361305413370177,-0.260411487653743,4.54135680961555,3.68206998328015,-0.0506366328510617,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
2,10,5.99740285851892,0.0232678321656739,0.0154091393876427,3.0962696045946,3.88381230737387,-0.167167124979644,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
3,10,6.40324286549004,0.0332386356831409,-0.0649414642246274,2.85231282301347,3.92872972942337,-0.218040860325435,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
1,11,5.59506305745028,-0.161672635759564,-0.128891944037443,14.0712149251852,3.34776122308509,-0.395889475530346,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
2,11,3.88161208358152,0.0642546105493873,-0.0486981445345812,5.22623549712182,4.15069969289185,-0.424635571447085,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
3,11,5.61158346080736,-0.22941373991371,-0.180786762814647,6.85672059688954,4.33942052881987,-0.519920973542192,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
1,12,7.41304228635413,-0.00426285927914852,-0.0651489242367264,0.211511185728766,4.58824719000632,0.0420746014246702,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
2,12,9.05023837117838,-0.147364934529724,-0.0917763952565133,1.12726578795896,3.1554347972266,-0.184123084296527,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
3,12,9.15880066038462,-0.0925713351138392,-0.251233575039865,0.802874852504842,3.21202672439421,-0.228836333561348,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
1,13,8.99350198032211,-0.183390997099247,-0.111998257175277,13.2571165397465,4.05161298685383,-0.0284918513149736,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
2,13,8.7357394378472,0.0058765155987601,-0.305571797906074,0.557791283356305,4.66131316075863,-0.114368532385373,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
3,13,7.94305755860291,-0.199373067905359,-0.233051615265863,2.12273355354665,4.5964996204591,-0.151941493657526,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
1,14,3.95246045197102,-0.207459729189083,-0.115413525640289,2.22166995928154,4.74876749590286,-0.0916621871811268,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
2,14,7.58232283982196,-0.45360279030524,-0.206153059688574,3.14717397014727,4.70773859094944,-0.28817299494696,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
3,14,5.81519891052374,-0.133823427524519,-0.177697363128281,11.1721312542808,4.9143236822568,-0.0423404277426313,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
1,15,7.7927601146913,0.0172986911950695,-0.00257513802917089,5.43820429690143,5.35991989485066,-0.10966940687009,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
2,15,7.45031601867995,-0.00346643507907006,-0.0256853016023069,15.4027592320171,5.6793522099498,-0.0906456631190642,0.0621556339561306,0.123100620532793,0.743468575703048,0.13914728184644,0.129720950169017,0.503203221595509,-0.0772689502487253,-0.276965892838842
