rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha21,eta_alpha23
1,1,-1.05533776618662,0.150832163105118,0.00926317234272653,-1.70528887176663,0.402965135900127,0.00525048316153984,0,0,0,0,0,0,0,0
2,1,-1.99473384084133,-0.127433862146996,-0.0936417489552076,-0.337273141625787,0.144319126191702,0.237609823767216,0,0,0,0,0,0,0,0
3,1,-3.89082572338556,0.0793676647607292,-0.0072623207197666,1.14870392393692,0.0343282310095399,0.153328513136167,0,0,0,0,0,0,0,0
1,2,0.180024942458421,-0.289363385559431,0.0121009150507564,1.98321290042994,1.05777500360423,-0.0296693127504064,0,0,0,0,0,0,0,0
2,2,0.542593041035876,-0.149793165428461,0.0657764212121743,2.23141742980645,0.56619765634245,0.0278721361737837,0,0,0,0,0,0,0,0
3,2,1.001111506784,-0.168725247160052,-0.045962165775586,2.90617422751302,0.450137639979839,0.0322479968143501,0,0,0,0,0,0,0,0
1,3,0.049475153382466,0.152404792234478,0.0282893561496544,0.280096111021426,-0.376037680674221,-0.0597819123816825,0,0,0,0,0,0,0,0
2,3,-0.723909349388384,0.0578921727534208,0.0340233357871435,2.65508020273095,0.390653134350416,0.181040060948089,0,0,0,0,0,0,0,0
3,3,-0.143689191687391,-0.11104113041542,-0.104226304725253,0.816137415677524,-0.326496883635675,0.101785490248748,0,0,0,0,0,0,0,0
1,4,-1.48237842844664,0.0165057659487775,-0.0467386786547835,-0.576310683760617,0.241216543853779,0.00807649727933132,0,0,0,0,0,0,0,0
2,4,-0.874932455617127,0.00868395816265199,0.0853147487290025,-0.544457107283231,-0.49051298973311,0.171711298353483,0,0,0,0,0,0,0,0
3,4,-0.34552234652355,-0.0724137894286698,0.0511533867079823,-0.491318306627773,0.15317056326417,-0.0954947288593022,0,0,0,0,0,0,0,0
1,5,0.948271365768864,-0.205768530740289,0.0024238366729718,-0.201502949090142,0.0849354101787236,0.216562721128353,0,0,0,0,0,0,0,0
2,5,1.44917687771158,-0.101657581738537,0.0303861131183417,0.277784456889631,0.111788124996988,-0.230418683054763,0,0,0,0,0,0,0,0
3,5,0.993767813928958,0.0701513245294851,0.193732435804205,-2.1546050657932,0.452174191353058,-0.0654115341623407,0,0,0,0,0,0,0,0
1,6,2.64949571879128,0.0853462162954366,-0.049594488502976,0.610329332733715,-0.8655560183053,-0.0177057212346236,0,0,0,0,0,0,0,0
2,6,-2.03363845223678,0.18873880185032,0.0233833452931973,1.05319514362869,-1.81473322190835,0.0122535267481638,0,0,0,0,0,0,0,0
