rep,id,b0,b1,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,89.2594249703419,0.048241180248238,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,4.41043146211579,-1.37683554625224,-4.41423850696594,0.074714219550485,0,0,0,0,0,0
2,1,91.7412509692487,0.0975154530478829,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,4.41043146211579,-1.37683554625224,-1.9324125080591,0.12398849235013,0,0,0,0,0,0
3,1,94.1885121036158,-0.00459633620821309,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,4.41043146211579,-1.37683554625224,0.514848626308023,0.0218767030940339,0,0,0,0,0,0
4,1,94.1130986072644,0.0320929232909657,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,4.41043146211579,-1.37683554625224,0.439435129956593,0.0585659625932127,0,0,0,0,0,0
5,1,90.9982001901563,-0.129880269513413,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,4.41043146211579,-1.37683554625224,-2.67546328715156,-0.103407230211166,0,0,0,0,0,0
6,1,91.0647113613713,-0.0648047440966599,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,4.41043146211579,-1.37683554625224,-2.60895211593652,-0.0383317047944129,0,0,0,0,0,0
7,1,92.9649018920414,-0.100635592010642,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,4.41043146211579,-1.37683554625224,-0.708761585266387,-0.0741625527083952,0,0,0,0,0,0
8,1,92.4235007516457,0.0692621766944001,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,4.41043146211579,-1.37683554625224,-1.25016272566212,0.095735215996647,0,0,0,0,0,0
9,1,93.7322867715582,-0.0600661384474697,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,4.41043146211579,-1.37683554625224,0.0586232942504239,-0.0335930991452228,0,0,0,0,0,0
10,1,93.3535237514943,0.00863892078492978,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,4.41043146211579,-1.37683554625224,-0.32013972581349,0.0351119600871767,0,0,0,0,0,0
1,2,94.6053987800427,-0.0132271279831644,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.00474157368899,-0.625834339205564,0.931735302734907,0.0132459113190826,0,0,0,0,0,0
2,2,92.9001838534557,0.0573155650230918,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.00474157368899,-0.625834339205564,-0.77347962385214,0.0837886043253388,0,0,0,0,0,0
3,2,95.747900027112,0.0152460226287291,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.00474157368899,-0.625834339205564,2.07423654980414,0.041719061930976,0,0,0,0,0,0
4,2,92.2554881259479,-0.153441789496152,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.00474157368899,-0.625834339205564,-1.41817535135995,-0.126968750193905,0,0,0,0,0,0
5,2,90.1304880177173,0.0269183510122546,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.00474157368899,-0.625834339205564,-3.54317545959047,0.0533913903145016,0,0,0,0,0,0
6,2,93.7186890338963,0.0112024734020032,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.00474157368899,-0.625834339205564,0.0450255565884845,0.0376755127042502,0,0,0,0,0,0
7,2,90.7692564179651,-0.0246219371042041,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.00474157368899,-0.625834339205564,-2.90440705934274,0.00185110219804288,0,0,0,0,0,0
8,2,95.2991286966116,-0.0868376392875361,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.00474157368899,-0.625834339205564,1.62546521930378,-0.0603645999852891,0,0,0,0,0,0
9,2,90.6219074295939,0.00502558660566366,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.00474157368899,-0.625834339205564,-3.05175604771395,0.0314986259079106,0,0,0,0,0,0
10,2,94.2116912102477,-0.0686596648294222,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.00474157368899,-0.625834339205564,0.538027732939923,-0.0421866255271752,0,0,0,0,0,0
1,3,92.8807571018028,0.104968907767935,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.40568988842679,-0.751001207046677,-0.792906375505027,0.131441947070182,0,0,0,0,0,0
2,3,93.0092914077125,-0.166747774927247,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.40568988842679,-0.751001207046677,-0.664372069595274,-0.140274735625,0,0,0,0,0,0
3,3,97.2200173758217,-0.0794801599306021,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.40568988842679,-0.751001207046677,3.54635389851387,-0.0530071206283551,0,0,0,0,0,0
4,3,98.0274857653562,-0.140249469592328,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.40568988842679,-0.751001207046677,4.35382228804842,-0.113776430290081,0,0,0,0,0,0
5,3,95.0981240206733,-0.0250375113439078,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.40568988842679,-0.751001207046677,1.42446054336546,0.00143552795833916,0,0,0,0,0,0
6,3,89.5449191569607,0.0232976549855934,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.40568988842679,-0.751001207046677,-4.12874432034712,0.0497706942878404,0,0,0,0,0,0
7,3,93.5862573432361,0.116161383861832,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.40568988842679,-0.751001207046677,-0.0874061340717134,0.142634423164079,0,0,0,0,0,0
8,3,92.5715546344246,-0.111894702633823,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.40568988842679,-0.751001207046677,-1.1021088428832,-0.0854216633315757,0,0,0,0,0,0
9,3,93.6678878470576,-0.259519670087014,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.40568988842679,-0.751001207046677,-0.00577563025024119,-0.233046630784767,0,0,0,0,0,0
10,3,96.0175704016464,-0.10709570957275,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,2.40568988842679,-0.751001207046677,2.34390692433854,-0.0806226702705029,0,0,0,0,0,0
1,4,94.2613499289376,-0.133479663699525,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,3.20758651790239,-1.0013349427289,0.587686451629779,-0.107006624397278,0,0,0,0,0,0
2,4,92.8220734809003,0.00532974526353566,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,3.20758651790239,-1.0013349427289,-0.851589996407469,0.0318027845657826,0,0,0,0,0,0
3,4,86.995075739122,-0.197299487588816,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,3.20758651790239,-1.0013349427289,-6.67858773818585,-0.170826448286569,0,0,0,0,0,0
4,4,89.5247119731292,-0.174239972183161,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,3.20758651790239,-1.0013349427289,-4.1489515041786,-0.147766932880914,0,0,0,0,0,0
5,4,92.0253130677762,-0.255251288045891,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,3.20758651790239,-1.0013349427289,-1.64835040953166,-0.228778248743644,0,0,0,0,0,0
6,4,91.8871404586704,-0.0832887314904813,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,3.20758651790239,-1.0013349427289,-1.78652301863745,-0.0568156921882343,0,0,0,0,0,0
7,4,89.4891121565903,-0.0484041041126525,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,3.20758651790239,-1.0013349427289,-4.18455132071747,-0.0219310648104055,0,0,0,0,0,0
8,4,91.2571001359279,-0.0317246466485519,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,3.20758651790239,-1.0013349427289,-2.41656334137993,-0.00525160734630491,0,0,0,0,0,0
9,4,92.3961802108211,-0.160703051616249,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,3.20758651790239,-1.0013349427289,-1.27748326648674,-0.134230012314002,0,0,0,0,0,0
10,4,90.354787985341,-0.194219210212592,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,3.20758651790239,-1.0013349427289,-3.31887549196676,-0.167746170910345,0,0,0,0,0,0
1,5,94.4442883646509,-0.210341299285107,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,1.2028449442134,-0.375500603523338,0.770624887343075,-0.18386825998286,0,0,0,0,0,0
2,5,95.7958358848139,-0.166847424947051,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,1.2028449442134,-0.375500603523338,2.12217240750606,-0.140374385644804,0,0,0,0,0,0
3,5,97.0125069478509,-0.326499072228977,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,1.2028449442134,-0.375500603523338,3.33884347054305,-0.30002603292673,0,0,0,0,0,0
4,5,96.3178491998309,-0.287022361048369,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,1.2028449442134,-0.375500603523338,2.64418572252313,-0.260549321746122,0,0,0,0,0,0
5,5,96.0567596103204,-0.255512112547959,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,1.2028449442134,-0.375500603523338,2.38309613301254,-0.229039073245712,0,0,0,0,0,0
6,5,96.1132520001747,-0.267751165990283,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,1.2028449442134,-0.375500603523338,2.4395885228669,-0.241278126688036,0,0,0,0,0,0
7,5,94.0581953372456,-0.10660012175636,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,1.2028449442134,-0.375500603523338,0.384531859937795,-0.0801270824541132,0,0,0,0,0,0
8,5,96.5394736780252,-0.269444079876096,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,1.2028449442134,-0.375500603523338,2.86581020071735,-0.242971040573849,0,0,0,0,0,0
9,5,98.6370038844792,-0.334680788463582,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,1.2028449442134,-0.375500603523338,4.96334040717142,-0.308207749161335,0,0,0,0,0,0
10,5,95.6503798633412,-0.199522752609676,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,1.2028449442134,-0.375500603523338,1.9767163860334,-0.173049713307429,0,0,0,0,0,0
1,6,92.7767160152558,-0.24223108812099,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,0.801896629475597,-0.250333735682226,-0.896947462052054,-0.215758048818743,0,0,0,0,0,0
2,6,92.5545088873579,-0.0576511678542659,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,0.801896629475597,-0.250333735682226,-1.11915458994996,-0.0311781285520189,0,0,0,0,0,0
3,6,93.2824731483925,0.115370063994354,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,0.801896629475597,-0.250333735682226,-0.391190328915286,0.141843103296601,0,0,0,0,0,0
4,6,93.5599611188529,0.241154033361362,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,0.801896629475597,-0.250333735682226,-0.113702358454944,0.267627072663609,0,0,0,0,0,0
5,6,94.532527823875,-0.0102795079013995,0.000196288650704145,0.0587878622776566,1.19032557306917,-0.308078054444568,0.801896629475597,-0.250333735682226,0.858864346567216,0.0161935314008475,0,0,0,0,0,0
