b0_pop,1,-0.46033,0.031422,-0.029329,0.044057,-0.23584,-0.015344,-0.12508,0.22852,0.32651,-0.30822
b1_pop,-0.46033,1,-0.09426,0.44224,-0.095075,0.62263,0.040446,0.17149,-0.39159,-0.56116,0.27981
h1_pop,0.031422,-0.09426,1,-0.062194,-0.098217,-0.077134,-0.93131,-0.011499,0.032404,0.052775,-0.021971
h2_pop,-0.029329,0.44224,-0.062194,1,-0.074777,0.5078,0.033517,-0.59365,-0.2192,-0.2423,0.0543
alpha1_pop,0.044057,-0.095075,-0.098217,-0.074777,1,-0.19088,0.026278,-0.039751,0.14896,-0.23232,0.15753
alpha2_pop,-0.23584,0.62263,-0.077134,0.5078,-0.19088,1,0.034805,0.16776,-0.18251,-0.15692,-0.031828
beta_hcov1_score4C,-0.015344,0.040446,-0.93131,0.033517,0.026278,0.034805,1,-0.0040736,-0.015981,-0.021887,0.012795
beta_hcov2_score4C,-0.12508,0.17149,-0.011499,-0.59365,-0.039751,0.16776,-0.0040736,1,-0.064714,-0.047372,0.028643
omega_b0,0.22852,-0.39159,0.032404,-0.2192,0.14896,-0.18251,-0.015981,-0.064714,1,0.23264,-0.48971
omega_b1,0.32651,-0.56116,0.052775,-0.2423,-0.23232,-0.15692,-0.021887,-0.047372,0.23264,1,-0.47554
e_b,-0.30822,0.27981,-0.021971,0.0543,0.15753,-0.031828,0.012795,0.028643,-0.48971,-0.47554,1
