b0_pop,0.017848,-0.0024929,1.8092e-06,-8.7676e-05,0.00013394,-0.0048661,-9.217e-05,-0.00043863,0.0050237,0.0017325,-0.0028962
b1_pop,-0.0024929,0.0016432,-1.6467e-06,0.00040114,-8.7703e-05,0.003898,7.372e-05,0.00018248,-0.0026121,-0.0009035,0.00079775
h1_pop,1.8092e-06,-1.6467e-06,1.8574e-07,-5.9979e-07,-9.6325e-07,-5.1341e-06,-1.8047e-05,-1.3009e-07,2.2981e-06,9.0339e-07,-6.6598e-07
h2_pop,-8.7676e-05,0.00040114,-5.9979e-07,0.00050072,-3.8077e-05,0.0017549,3.3723e-05,-0.0003487,-0.00080715,-0.00021535,8.5459e-05
alpha1_pop,0.00013394,-8.7703e-05,-9.6325e-07,-3.8077e-05,0.00051785,-0.00067086,2.6887e-05,-2.3745e-05,0.00055779,-0.00020998,0.00025214
alpha2_pop,-0.0048661,0.003898,-5.1341e-06,0.0017549,-0.00067086,0.023852,0.00024169,0.0006801,-0.0046381,-0.00096259,-0.00034573
beta_hcov1_score4C,-9.217e-05,7.372e-05,-1.8047e-05,3.3723e-05,2.6887e-05,0.00024169,0.0020217,-4.808e-06,-0.00011824,-3.9088e-05,4.0463e-05
beta_hcov2_score4C,-0.00043863,0.00018248,-1.3009e-07,-0.0003487,-2.3745e-05,0.0006801,-4.808e-06,0.00068906,-0.00027953,-4.939e-05,5.2882e-05
omega_b0,0.0050237,-0.0026121,2.2981e-06,-0.00080715,0.00055779,-0.0046381,-0.00011824,-0.00027953,0.027078,0.0015205,-0.0056677
omega_b1,0.0017325,-0.0009035,9.0339e-07,-0.00021535,-0.00020998,-0.00096259,-3.9088e-05,-4.939e-05,0.0015205,0.0015776,-0.0013285
e_b,-0.0028962,0.00079775,-6.6598e-07,8.5459e-05,0.00025214,-0.00034573,4.0463e-05,5.2882e-05,-0.0056677,-0.0013285,0.0049468
