rep,id,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2,score4C
1,1,-1.37679283951992,0.123477439289471,0.0865507055963615,0.313272628860346,0,0,0,0,0,0,11
2,1,-0.308122458993685,-0.536041640095655,-0.390752481970916,1.57467069075094,0,0,0,0,0,0,11
3,1,0.493804531988953,0.522130685624914,0.285213857654444,0.769458505668272,0,0,0,0,0,0,11
4,1,-1.40308880618706,-0.0265198016303765,0.221705836588711,-1.05631892949814,0,0,0,0,0,0,11
5,1,-2.08996460334007,-0.130194788402154,-0.392728700725919,0.925302780846119,0,0,0,0,0,0,11
6,1,-2.20087308169228,0.351907987629645,0.323204121164428,-0.94368042187502,0,0,0,0,0,0,11
7,1,-1.36101259228034,-0.199045511729962,0.169392876908588,0.0925066569634206,0,0,0,0,0,0,11
8,1,-1.55061802760464,0.492578404762968,-0.153063543629363,0.720450371480508,0,0,0,0,0,0,11
9,1,-0.211342152458832,-0.582643424686848,-0.283352230568698,0.0306183549033445,0,0,0,0,0,0,11
10,1,-0.568222933896122,-0.269119237604793,-0.770059978804144,1.04637244788448,0,0,0,0,0,0,11
1,2,1.15757671492325,0.808122263020965,0.0847953015711781,-0.771156875763634,0,0,0,0,0,0,5
2,2,-1.75788390985821,0.599929841290696,0.027849584472447,1.83848733108751,0,0,0,0,0,0,5
3,2,1.88134791272468,0.0563248873523579,0.130397259275603,-1.29046059773012,0,0,0,0,0,0,5
4,2,1.64721406315024,0.297698739510819,-0.388744168651966,0.419205387090308,0,0,0,0,0,0,5
5,2,0.57633649282932,0.262542595255561,0.341222077970048,1.32405016655624,0,0,0,0,0,0,5
6,2,1.10075934938042,0.887304970689197,-0.0875096769947561,-0.170275779627375,0,0,0,0,0,0,5
7,2,1.76493153153006,0.545977245839721,-0.372007255568936,-0.214606446869064,0,0,0,0,0,0,5
8,2,5.1885431271404,-0.33167084211818,-0.239635612351987,-0.0139602140815972,0,0,0,0,0,0,5
9,2,1.15514549195413,0.333284403100029,0.229024470546047,-0.191141999820873,0,0,0,0,0,0,5
10,2,-1.9347083155082,0.772782082370741,-0.0811079705044883,1.34991913370248,0,0,0,0,0,0,5
1,3,-1.13377392087563,-0.813252843297918,-0.188253418105588,-1.30080451784482,0,0,0,0,0,0,6
2,3,-0.638241702036864,0.0710498480147896,-0.250651512580176,1.73026157673676,0,0,0,0,0,0,6
3,3,-1.39042816180419,-1.16397444773204,-0.635273108174709,1.44760178437884,0,0,0,0,0,0,6
4,3,-1.78168413309317,-0.00735377760871536,0.369018971586501,-0.492349505868783,0,0,0,0,0,0,6
5,3,1.06989231190946,-0.677207087626262,-0.115318455613852,1.59636790575745,0,0,0,0,0,0,6
6,3,-0.100540082211141,-0.721490515315364,0.490527872225744,-0.758586894254577,0,0,0,0,0,0,6
7,3,0.757836212374846,0.589652876717704,-0.298991782177574,-0.974309575664574,0,0,0,0,0,0,6
8,3,-1.66372512827747,-0.0796511869732968,-0.224724299364869,-0.391500396397943,0,0,0,0,0,0,6
9,3,-1.31666983717506,0.796177565812309,0.364084564243102,-0.55358829955306,0,0,0,0,0,0,6
10,3,-1.97176370547635,-0.563920173017248,0.221661177188109,0.739908040812225,0,0,0,0,0,0,6
1,4,-0.540124822542323,0.814325534733603,0.0344946777317473,0.827480104985608,0,0,0,0,0,0,8
2,4,-1.57768049540998,1.01439591998448,-0.0389961042917055,-0.615491674481874,0,0,0,0,0,0,8
3,4,-1.31754292143163,-0.625817702286326,-0.501856322898889,0.191799613136822,0,0,0,0,0,0,8
4,4,-0.988768588319815,0.0757251203344709,-0.278211544827705,-1.10847075833852,0,0,0,0,0,0,8
5,4,-0.275253469599478,-0.60659652219263,0.388728011170837,-1.00257603049266,0,0,0,0,0,0,8
6,4,-1.60999867663269,-0.262561460645499,0.459722698857518,-1.05860571998457,0,0,0,0,0,0,8
7,4,-1.68056814677888,-0.13576947266562,-0.37833559092965,0.389230118523573,0,0,0,0,0,0,8
8,4,-2.11770868794342,-0.428035035973757,-0.285863265786171,-0.669130780974379,0,0,0,0,0,0,8
9,4,-3.74870646727036,0.0658830846211642,-0.256317499956658,-0.478223091209246,0,0,0,0,0,0,8
10,4,-0.258660897298475,0.267673570373897,0.566511973528043,0.677167956947996,0,0,0,0,0,0,8
1,5,3.04978386821786,-1.26283036857661,0.498859868419003,1.74883114061035,0,0,0,0,0,0,3
2,5,3.30576794198918,0.0714912628184485,0.46514498284069,1.65734840705724,0,0,0,0,0,0,3
3,5,3.13649772728841,-0.479318551176422,0.458352506994766,1.74868518450486,0,0,0,0,0,0,3
4,5,3.47698986945748,-0.062744407684848,0.562454984572187,1.5232387929687,0,0,0,0,0,0,3
5,5,3.94780260094622,0.48052180489765,0.361404921211152,2.52696228359835,0,0,0,0,0,0,3
6,5,3.2061060207142,-0.0309378779356557,0.12152439024137,2.51234837274957,0,0,0,0,0,0,3
7,5,3.06533581487437,-0.663280538025757,0.384599114591479,1.87684179312178,0,0,0,0,0,0,3
8,5,3.74092321831103,0.0787329362983267,0.616168955765233,1.47730945744699,0,0,0,0,0,0,3
9,5,3.33419163582284,0.671788844384313,0.329513660041454,2.75458111189524,0,0,0,0,0,0,3
10,5,3.43770136810539,-0.243627238606312,0.446460109460606,1.95958763826431,0,0,0,0,0,0,3
1,6,-0.802288143799601,0.143774464377265,-0.347734318213864,-0.133614559924853,0,0,0,0,0,0,2
2,6,-0.730410583028939,0.513239709009846,-0.0837768323700712,1.86924412764874,0,0,0,0,0,0,2
3,6,-2.16259959052865,-0.699295943314229,-0.265574849752911,1.47792500984605,0,0,0,0,0,0,2
4,6,0.323177054135444,-0.0703767234418597,0.450346996055438,1.23979615258597,0,0,0,0,0,0,2
5,6,0.0140690885763659,-0.356685930001753,-0.397639889931762,0.812288363041809,0,0,0,0,0,0,2
6,6,1.86522035888608,-0.131670688741507,-0.3979094229351,-2.28071666619766,0,0,0,0,0,0,2
7,6,-2.13786918309191,-0.0682558197255505,0.358775796193659,1.27092042177671,0,0,0,0,0,0,2
8,6,-0.727640896082597,0.797351188053139,0.0689304877987358,-1.16117919498334,0,0,0,0,0,0,2
9,6,1.48642110312272,-0.165360002351411,0.135920013769813,1.235160565988,0,0,0,0,0,0,2
10,6,-0.37516647258542,1.03522740591902,0.0443730374430671,1.53817218873682,0,0,0,0,0,0,2
1,7,3.41680280269815,-0.0793520721740515,-0.277518178612849,-0.061553731660181,0,0,0,0,0,0,12
2,7,-0.970564139223609,0.0134721400716342,-0.130712426552839,-0.520735237274285,0,0,0,0,0,0,12
