"parameter" "value" "se_sa" "rse_sa"
"b01_pop" 4.68489796922822 0.137175322546861 2.92803223139264
"b11_pop" -0.138613340932805 0.014476155592973 10.443551461609
"b21_pop" -0.112529596103662 0.00789910126249017 7.01957665893824
"a1_pop" 3.79386669615188 0.588701981325403 15.5172025923452
"b02_pop" 7.40250350301306 0.00292807510074781 0.0395552004744879
"b12_pop" 0.00298246546356705 0.000538981760150435 18.0716848773098
"b03_pop" 4.15507469575787 0.0579697900314281 1.39515638769653
"b13_pop" -0.147936552319682 0.012120815644764 8.19325275241756
"p1_pop" 0.0316231071888228 0.0240877858954683 76.1714709172605
"g1_pop" 0.114609606082444 0.0338621784070614 29.5456720989887
"p2_pop" 0.771012737759799 0.0309503201773884 4.01424239336377
"g2_pop" 0.122674291789097 0.0200353682999765 16.3321654502979
"alpha11_pop" 0.20028284643453 0.067780675566381 33.8424766638902
"alpha12_pop" -14.392667388809 3.87147396806237 26.8989330711043
"alpha13_pop" 0.618444568869007 0.252480403945902 40.8250660859762
"alpha21_pop" -0.0962532973060704 0.0209993633922561 21.8167730145196
"alpha22_pop" 3.68485113680646 1.9833416385665 53.8241998097485
"alpha23_pop" -0.238647918906065 0.0613362816256455 25.701578252517
"omega_b01" 1.9413676953496 0.107446571124353 5.53458118118136
"omega_b11" 0.121880853009023 0.013342957411399 10.9475418673114
"omega_b21" 0.0456353087810809 0.00677459990740067 14.8450839675467
"omega_a1" 1.00000219346853 0.107755801064761 10.775556470632
"omega_b02" 0.0406220233600299 0.00239317725109543 5.89132951326644
"omega_b12" 0.00639108380097902 0.000414596196880032 6.48710312351909
"omega_b03" 0.876873243069886 0.0472853306557343 5.39249327419216
"omega_b13" 0.162110956151168 0.00948564278262615 5.85132739195049
"b_1" 0.30812075286579 0.00725489018786095 2.35456071049554
"a_2" 0.0490160963238788 0.000755165486712475 1.54064795719888
"a_3" 0.689650955847249 0.012788763471925 1.85438204116078
