"parameter" "value" "se_sa" "rse_sa"
"b01_pop" 4.71786961728761 0.13417196453761 2.84390997254282
"b11_pop" -0.153306631707821 0.0150467591852027 9.81481297813623
"b21_pop" -0.164375172952134 0.0151670608707028 9.22709956638003
"a1_pop" 5.71860993294836 0.911688984515682 15.942492934566
"b02_pop" 7.39920388230002 0.00279647361838012 0.0377942500688445
"b12_pop" 0.00327119169740096 0.000484520230582428 14.8117345421056
"b03_pop" 4.31547247293566 0.0613352516685586 1.42128705612701
"b13_pop" -0.151410997133281 0.0135005390822498 8.91648515488328
"p1_pop" 0.0201124639424421 0.00762884166103467 37.9309152914676
"g1_pop" 0.140005577025312 0.0326219283174627 23.3004491753674
"p2_pop" 0.758161419884652 0.0247751266939061 3.26779047892934
"g2_pop" 0.141547023412021 0.0140073852692898 9.8959235818874
"alpha11_pop" 0.187385658546722 0.0246965993038729 13.1795568003488
"alpha12_pop" -17.9781787365353 5.15694458824802 28.6844661176277
"alpha13_pop" 0.697706015015046 0.200234525286413 28.6989822328097
"alpha21_pop" -0.102872011753105 0.0214237130421315 20.8255993802755
"alpha22_pop" 5.61240553476832 1.25410534143932 22.3452374150488
"alpha23_pop" -0.227079201834179 0.0406101408748745 17.8836901604619
"omega_b01" 1.83211973774714 0.0972184134586172 5.30633514041836
"omega_b11" 0.120281610537979 0.0100056560672316 8.31852518641852
"omega_b21" 0.0684008648188652 0.0109810958208792 16.054030676306
"omega_a1" 0.773062461354118 0.152107255710151 19.6759334871487
"omega_b02" 0.0376413343165461 0.00235997768873198 6.26964408032314
"omega_b12" 0.00547098488668893 0.00038689965479322 7.07184652866724
"omega_b03" 0.936941345769823 0.0473998318925066 5.05899671377628
"omega_b13" 0.175719732443421 0.0106718422777478 6.07321791887201
"b_1" 0.310439448575777 0.00644198003740131 2.07511644121119
"a_2" 0.0501679750603247 0.000780890688580476 1.55655213837411
"a_3" 0.69730312614808 0.0130956712098575 1.878045676089
