"parameter" "value" "se_sa" "rse_sa"
"b01_pop" 4.53386404410968 0.284753583388975 6.28059378531481
"b11_pop" -0.130677864812618 0.121937525122359 93.3115377246245
"b21_pop" -0.13466010892746 0.162970714995967 121.023751052926
"a1_pop" 5.79347522682348 19.4074360037577 334.987813771989
"b02_pop" 7.39769261793006 0.00327048819906088 0.0442095713889772
"b12_pop" 0.0029408652415004 0.000609076993289905 20.7108093459991
"b03_pop" 4.16802078144506 0.0609697384879092 1.46279833246827
"b13_pop" -0.155067895888287 0.0148654086192466 9.58638700428089
"p1_pop" 0.0399291284454806 0.0264412685465942 66.2205001110836
"g1_pop" 0.106041952703121 0.040423273635495 38.1200766348255
"p2_pop" 0.728013174821946 0.0477862570902888 6.56392751435798
"g2_pop" 0.135779299483721 0.0235260276522412 17.3266674240441
"alpha11_pop" 0.148965825191577 0.0357144683576324 23.9749407702753
"alpha12_pop" -16.0670532854775 4.05880408756138 25.2616582234778
"alpha13_pop" 0.580935580010529 0.162524209000458 27.9762876629991
"alpha21_pop" -0.0982346555375868 0.0583685069099964 59.4174292061963
"alpha22_pop" 5.75394818897712 1.37957970369464 23.9762274248057
"alpha23_pop" -0.18974447771218 0.0597384762263523 31.4836441864561
"omega_b01" 2.07516734996558 1.0132620743608 48.8279691937909
"omega_b11" 0.101459144671227 0.112414360519405 110.79766233362
"omega_b21" 0.0556628001089403 0.242836451942274 436.263449677356
"omega_a1" 0.634550368489397 7.2222342139488 1138.16563232671
"omega_b02" 0.0411370270726429 0.0028510258104398 6.93055870421857
"omega_b12" 0.00505862427684854 0.000372625030800918 7.3661337630131
"omega_b03" 0.91613715606097 0.0972014049387412 10.6099184271348
"omega_b13" 0.166731036297155 0.0097244464245916 5.83241527225939
"b_1" 0.309096198156235 0.330939344655372 107.066779413475
"a_2" 0.0493713620704613 0.000761851204477156 1.54310347644423
"a_3" 0.699972239857365 0.0315018985534752 4.50044969781865
