"parameter" "value" "se_sa" "rse_sa"
"b01_pop" 4.21259671690037 0.129780690230453 3.08077651273359
"b11_pop" -0.105434746777717 0.0114538953718002 10.8634920857237
"b21_pop" -0.14946381317137 0.0144058548780103 9.638356316718
"a1_pop" 5.81432519505846 0.650206609750083 11.1828387291218
"b02_pop" 7.39820185631942 0.00290994578739446 0.0393331493774914
"b12_pop" 0.00276976293414609 0.000473601820610609 17.0990020399208
"b03_pop" 4.28712486952845 0.0614932597877726 1.43437062505101
"b13_pop" -0.151827694662177 0.0123517515299626 8.13537448319014
"b07_pop" 318.456524565746 6.24548604614153 1.96117383829959
"b17_pop" -5.06115730703793 0.506683617291304 10.0112204887748
"p1_pop" 0.0371410012552587 0.0121595427702685 32.738866372233
"g1_pop" 0.177618637704426 0.0280237754996892 15.7774971488766
"p2_pop" 0.664187603128554 0.0316085004357636 4.75897175540113
"g2_pop" 0.105829954360808 0.0123334522784564 11.6540277778139
"alpha11_pop" 0.150927143218101 0.0282863757746797 18.7417419899108
"alpha12_pop" -8.78687432827546 3.64221080003645 41.450584860604
"alpha13_pop" 0.722288162626942 0.0862868483670136 11.9463190498915
"alpha17_pop" -0.00406166702266143 0.00147024616072311 36.1980968040979
"alpha21_pop" 2.31281650296553e-11 1.04041678220236e-08 44984.8390855184
"alpha22_pop" 2.89797290707022 1.38289770538044 47.7194835744175
"alpha23_pop" -3.39045094059309e-06 0.000297665116691576 8779.51405011352
"alpha27_pop" 0.00153180802266807 0.000512722089165861 33.4716936834429
"omega_b01" 1.86462162631765 0.102690929457784 5.50733339184655
"omega_b11" 0.093739104270698 0.00812265218880755 8.6651694103574
"omega_b21" 0.0692891714132617 0.0109616395330925 15.8201336652072
"omega_a1" 0.715278254798844 0.0975684554107288 13.6406293293745
"omega_b02" 0.0392872603211572 0.00240231471454206 6.11474227244181
"omega_b12" 0.00515786205109958 0.000378635594339017 7.34094069573454
"omega_b03" 0.927159993537961 0.0508230838499696 5.48158723458647
"omega_b13" 0.158484130227963 0.0095807072115654 6.04521550377602
"omega_b07" 97.7522769811502 4.69761853183933 4.80563591653746
"omega_b17" 5.18143890164092 0.4249288038033 8.20098069030069
"b_1" 0.314058806002687 0.00670563660840381 2.13515318794992
"a_2" 0.0510299407466776 0.000782157962011734 1.5327432298903
"a_3" 0.733050904520592 0.0135751740282867 1.85187330710201
"b_7" 0.196879872476991 0.00456748622608652 2.31993558743305
