"parameter" "value" "se_sa" "rse_sa"
"b01_pop" 4.63377365106618 0.13454155056945 2.90349854569383
"b11_pop" -0.142356641940836 0.0256415914095668 18.012219914701
"b21_pop" -0.15425985152061 0.0327967594768594 21.2607228345981
"a1_pop" 5.45898355286671 0.923644140794281 16.9197091702033
"b02_pop" 7.39756707996616 0.0029762602439077 0.0402329605360107
"b12_pop" 0.00253024708581685 0.000479748914254741 18.9605559450674
"b03_pop" 4.14064171733304 0.0551776633413904 1.33258724391469
"b13_pop" -0.151129927167259 0.0115311053460331 7.62992847424012
"p1_pop" 0.0365661494418033 0.0139536013736864 38.1598871817067
"g1_pop" 0.115776426035951 0.0252911339513731 21.8448045230897
"p2_pop" 0.731619924863389 0.0256501753213434 3.50594269642573
"g2_pop" 0.147386363669443 0.0148544735892194 10.0785942602769
"alpha11_pop" 0.156040433898042 0.0232008261593506 14.8684706776131
"alpha12_pop" -9.10767578845314 3.02578983462469 33.2224148608895
"alpha13_pop" 0.702977417528842 0.137189512068498 19.5154934778355
"alpha21_pop" -0.0752739453975336 0.0238762847145669 31.7191886096477
"alpha22_pop" 4.04275059122744 1.19681355769906 29.603942432068
"alpha23_pop" -0.249864756334541 0.0459483247263004 18.3892780239806
"omega_b01" 1.88589256537112 0.0971680062410522 5.15236169998532
"omega_b11" 0.0961429182688259 0.0166754445386173 17.344433515104
"omega_b21" 0.0637168444331516 0.0320892180848934 50.3622211212291
"omega_a1" 0.809476137459656 0.233806413602797 28.8836696701821
"omega_b02" 0.0416077468895405 0.00245049981652095 5.88952779160692
"omega_b12" 0.00547927655181693 0.000392180739586264 7.15752774800565
"omega_b03" 0.816785254243121 0.0448757178283002 5.4941880494506
"omega_b13" 0.149544395742762 0.00892693536937882 5.96942153869441
"b_1" 0.30615792882925 NA NA
"a_2" 0.048467764676946 0.000742039694865517 1.53099632263106
"a_3" 0.692881911926964 0.0127073486324195 1.833984754643
