rep,id,b02,b12,b03,b13,p1,g1,p2,g2,alpha12,alpha13,alpha22,alpha23
1,1,7.45289118633981,-0.00588419655002356,3.85606757949128,-0.561675225426956,0.0338515343015243,0.168634494715452,0.773654710011746,0.149046586402611,-19.2706209817698,0.555550984207837,6.3137973795884,-0.239817770695861
2,1,7.38437509439123,0.00345538513280921,3.73488893916445,-0.334253871715691,0.0338515343015243,0.168634494715452,0.773654710011746,0.149046586402611,-19.2706209817698,0.555550984207837,6.3137973795884,-0.239817770695861
3,1,7.42696445793108,-0.00760675020345816,3.60537902791623,-0.386529245138249,0.0338515343015243,0.168634494715452,0.773654710011746,0.149046586402611,-19.2706209817698,0.555550984207837,6.3137973795884,-0.239817770695861
1,2,7.32328105013042,0.00433586793070015,3.35946436905998,0.287387876754513,0.0338515343015243,0.168634494715452,0.773654710011746,0.149046586402611,-19.2706209817698,0.555550984207837,6.3137973795884,-0.239817770695861
2,2,7.32542269202425,0.00495612994212687,3.63770606220975,-0.276561729194714,0.0338515343015243,0.168634494715452,0.773654710011746,0.149046586402611,-19.2706209817698,0.555550984207837,6.3137973795884,-0.239817770695861
3,2,7.33888813194733,0.00544410263603024,3.30063218472465,-0.115721572755363,0.0338515343015243,0.168634494715452,0.773654710011746,0.149046586402611,-19.2706209817698,0.555550984207837,6.3137973795884,-0.239817770695861
1,3,7.37237083872342,0.00164403269002028,4.95250799759896,-0.214829486991784,0.0338515343015243,0.168634494715452,0.773654710011746,0.149046586402611,-19.2706209817698,0.555550984207837,6.3137973795884,-0.239817770695861
2,3,7.40801504757175,-0.000253605611645628,4.64774065183417,-0.217763170722342,0.0338515343015243,0.168634494715452,0.773654710011746,0.149046586402611,-19.2706209817698,0.555550984207837,6.3137973795884,-0.239817770695861
3,3,7.38093414785319,0.00093291795509421,4.70979850188741,-0.224365632588724,0.0338515343015243,0.168634494715452,0.773654710011746,0.149046586402611,-19.2706209817698,0.555550984207837,6.3137973795884,-0.239817770695861
1,4,7.41318819942842,0.00122397302065591,4.02618188408067,-0.0849472199380782,0.0338515343015243,0.168634494715452,0.773654710011746,0.149046586402611,-19.2706209817698,0.555550984207837,6.3137973795884,-0.239817770695861
2,4,7.45855138035344,-0.00446066262187399,4.29451891453556,-0.142764295371261,0.0338515343015243,0.168634494715452,0.773654710011746,0.149046586402611,-19.2706209817698,0.555550984207837,6.3137973795884,-0.239817770695861
3,4,7.43801487641103,-0.00192470830665653,4.69077729732536,-0.118738165125537,0.0338515343015243,0.168634494715452,0.773654710011746,0.149046586402611,-19.2706209817698,0.555550984207837,6.3137973795884,-0.239817770695861
