rep,id,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha12,eta_alpha13,eta_alpha22,eta_alpha23
1,1,0.0496418114199555,-0.00762421032945306,-0.317385779413721,-0.41388871559595,0,0,0,0,0,0,0,0
2,1,-0.0188742805286291,0.0017153713533797,-0.43856441974055,-0.186467361884685,0,0,0,0,0,0,0,0
3,1,0.0237150830112229,-0.00934676398288767,-0.568074330988769,-0.238742735307243,0,0,0,0,0,0,0,0
1,2,-0.0799683247894327,0.00259585415127064,-0.813988989845017,0.435174386585519,0,0,0,0,0,0,0,0
2,2,-0.0778266828956058,0.00321611616269736,-0.535747296695248,-0.128775219363708,0,0,0,0,0,0,0,0
3,2,-0.0643612429725238,0.00370408885660073,-0.872821174180351,0.0320649370756427,0,0,0,0,0,0,0,0
1,3,-0.0308785361964405,-9.59810894092319e-05,0.779054638693958,-0.0670429771607786,0,0,0,0,0,0,0,0
2,3,0.0047656726518932,-0.00199361939107514,0.474287292929174,-0.069976660891336,0,0,0,0,0,0,0,0
3,3,-0.022315227066672,-0.000807095824335298,0.536345142982406,-0.0765791227577179,0,0,0,0,0,0,0,0
1,4,0.00993882450856365,-0.000516040758773598,-0.147271474824329,0.0628392898929275,0,0,0,0,0,0,0,0
2,4,0.0553020054335827,-0.00620067640130349,0.121065555630558,0.00502221445974479,0,0,0,0,0,0,0,0
3,4,0.0347655014911759,-0.00366472208608604,0.517323938420365,0.0290483447054684,0,0,0,0,0,0,0,0
1,5,0.00710190633980812,-0.00306219647480792,-0.105060977781609,-0.0243886392740609,0,0,0,0,0,0,0,0
2,5,-0.0167978560083037,-0.00215772558030782,0.619167180549816,-0.292411660440897,0,0,0,0,0,0,0,0
3,5,-0.0257137901762432,-0.00357412553144058,-0.542429991148817,0.083543967996387,0,0,0,0,0,0,0,0
1,6,-0.005527356972169,0.0034000504516596,0.191115545928202,0.150298877014534,0,0,0,0,0,0,0,0
2,6,0.0194058455234547,0.00134070809925325,-0.834631610992663,0.220697682500985,0,0,0,0,0,0,0,0
3,6,0.0373751218826115,-0.000164157157321674,0.00602582348197789,0.174029914634646,0,0,0,0,0,0,0,0
1,7,0.0111534398152644,-0.00204943287869965,-1.74307067084588,-0.100737756296218,0,0,0,0,0,0,0,0
2,7,0.0386025508263232,-6.93342848879757e-05,0.182071839252632,-0.0881264022854802,0,0,0,0,0,0,0,0
3,7,0.0166914367632529,0.00817232776338357,-0.0717229367220504,-0.07109424749681,0,0,0,0,0,0,0,0
1,8,-0.042738547163057,-0.00451236924985879,0.780716182913629,-0.095675606002401,0,0,0,0,0,0,0,0
2,8,-0.0501526242244834,-0.00461112911436643,0.577124274561971,-0.0852209320679633,0,0,0,0,0,0,0,0
3,8,-0.0413289666450929,-0.00527651496757455,0.271441849853251,-0.0802949669724534,0,0,0,0,0,0,0,0
1,9,-0.0354889970583852,0.00595276791127234,1.09823551273554,0.07615067235985,0,0,0,0,0,0,0,0
2,9,0.0009500963927076,0.00163141503934675,1.38261387414315,0.0663096780325454,0,0,0,0,0,0,0,0
3,9,-0.0334526158149053,0.00339770192650605,1.09427014839698,0.0743087470383828,0,0,0,0,0,0,0,0
1,10,-0.0272682191323836,-0.00140572221110806,0.323767297112966,0.148675416718585,0,0,0,0,0,0,0,0
2,10,0.0705360759521039,0.000643877248060048,0.689533381615489,-0.151049779268696,0,0,0,0,0,0,0,0
