rep,id,b0,b1,b2,a,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_b2,eta_a,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,6.64580190174975,-0.118325982900299,-0.213552967881205,2.78428931446403,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,2.55039234280881,-1.38732864680092,-0.635363639797801,0.00115589803485143,0.0176982703938333,0.0984207989842927,0,0,0,0,0,0
2,1,4.82549741878095,-0.11968114911792,-0.42728770109479,4.67766620310053,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,2.55039234280881,-1.38732864680092,-2.4556681227666,-0.000199268182769441,-0.196036462819751,0.617227452485055,0,0,0,0,0,0
3,1,5.54058170395792,-0.127039261968716,-0.205948306601074,0.380682822587428,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,2.55039234280881,-1.38732864680092,-1.74058383758962,-0.00755738103356576,0.0253029316739652,-1.89136059572587,0,0,0,0,0,0
4,1,5.81519891931289,-0.21934185693196,-0.299306324529812,0.334948494412852,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,2.55039234280881,-1.38732864680092,-1.46596662223466,-0.0998599759968095,-0.0680550862547736,-2.01935036551267,0,0,0,0,0,0
5,1,6.47685530629579,-0.302537284665409,-0.433074372802236,1.67022147897389,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,2.55039234280881,-1.38732864680092,-0.804310235251755,-0.183055403730258,-0.201823134527198,-0.412615618738648,0,0,0,0,0,0
6,1,6.489553085258,-0.134308825092023,-0.332321715096093,5.63688302866849,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,2.55039234280881,-1.38732864680092,-0.791612456289546,-0.0148269441568725,-0.101070476821054,0.803759399734957,0,0,0,0,0,0
7,1,5.57631948168038,-0.0457268394555741,-0.0229710956300912,0.516120447939275,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,2.55039234280881,-1.38732864680092,-1.70484605986717,0.0737550414795761,0.208280142644948,-1.58698697301516,0,0,0,0,0,0
8,1,5.70367232076386,-0.1729125288374,-0.237649514982771,2.52163311240585,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,2.55039234280881,-1.38732864680092,-1.57749322078369,-0.0534306479022503,-0.00639827670773221,-0.000665106412492733,0,0,0,0,0,0
9,1,6.69055313948078,-0.258998699505641,-0.252456938803561,5.88301783368038,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,2.55039234280881,-1.38732864680092,-0.590612402066765,-0.139516818570491,-0.0212057005285223,0.84649800875611,0,0,0,0,0,0
10,1,5.15013170180369,-0.192075905346237,-0.394741614879482,0.100862414033068,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,2.55039234280881,-1.38732864680092,-2.13103383974386,-0.0725940244110865,-0.163490376604443,-3.21956978663978,0,0,0,0,0,0
1,2,4.02409293335481,-0.479141673435077,-0.247911951332164,1.85484340322189,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.15926924673128,-0.630603930364052,-3.25707260819274,-0.359659792499927,-0.0166607130571255,-0.3077715847662,0,0,0,0,0,0
2,2,4.76679353073609,-0.0663359649463854,-0.258595221498839,0.0888219577345553,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.15926924673128,-0.630603930364052,-2.51437201081145,0.0531459159887647,-0.0273439832238003,-3.34669324627894,0,0,0,0,0,0
3,2,3.18955520433906,0.0457775667853594,-0.2363689142476,0.5923497145604,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.15926924673128,-0.630603930364052,-4.09161033720848,0.16525944772051,-0.00511767597256071,-1.4492299429719,0,0,0,0,0,0
4,2,2.29046737048237,0.216701922895118,-0.194610068740568,2.95258491183531,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.15926924673128,-0.630603930364052,-4.99069817106517,0.336183803830268,0.0366411695344708,0.157109169462713,0,0,0,0,0,0
5,2,2.00722323922116,-0.0817036057370408,-0.289191003594373,8.89756033561454,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.15926924673128,-0.630603930364052,-5.27394230232639,0.0377782751981094,-0.0579397653193345,1.26020526105275,0,0,0,0,0,0
6,2,4.56042728722283,-0.0982226663059017,-0.517597615939029,0.0457243118809644,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.15926924673128,-0.630603930364052,-2.72073825432471,0.0212592146292485,-0.286346377663991,-4.01069699240905,0,0,0,0,0,0
7,2,3.99562216015175,-0.0470058087704418,-0.311651604126627,0.163630368590293,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.15926924673128,-0.630603930364052,-3.2855433813958,0.0724760721647083,-0.0804003658515883,-2.73571710347386,0,0,0,0,0,0
8,2,3.18184112501941,0.123471871931152,-0.240964498721636,0.687206387280821,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.15926924673128,-0.630603930364052,-4.09932441652814,0.242953752866302,-0.00971326044659751,-1.30069247222298,0,0,0,0,0,0
9,2,4.19818150345461,-0.0534076022175198,-0.179914842563159,0.270229700959124,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.15926924673128,-0.630603930364052,-3.08298403809293,0.0660742787176303,0.0513363957118803,-2.23405479588234,0,0,0,0,0,0
10,2,4.84635428700068,-0.00718596152946982,-0.179850185997358,0.0896647298526441,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.15926924673128,-0.630603930364052,-2.43481125454687,0.11229591940568,0.0514010522776805,-3.33724964695191,0,0,0,0,0,0
1,3,4.45114058846814,-0.422545703360951,-0.196813917852353,4.74976203894033,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.39112309607753,-0.756724716436863,-2.83002495307941,-0.303063822425801,0.0344373204226855,0.632522661212631,0,0,0,0,0,0
2,3,0.463842048147465,0.0084354862142913,-0.38904890013739,10.5442217472262,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.39112309607753,-0.756724716436863,-6.81732349340008,0.127917367149441,-0.157797661862352,1.43000614968018,0,0,0,0,0,0
3,3,0.492529028057904,0.252805692636853,-0.156618536046383,1.12447510035601,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.39112309607753,-0.756724716436863,-6.78863651348964,0.372287573572003,0.0746327022286555,-0.808255509199902,0,0,0,0,0,0
4,3,0.655358489349189,0.129066724509067,-0.201958269798619,2.49017599534404,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.39112309607753,-0.756724716436863,-6.62580705219836,0.248548605444217,0.0292929684764199,-0.0132184696739239,0,0,0,0,0,0
5,3,0.295002127947943,-0.0839701559956907,-0.381855892782855,5.95329150006562,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.39112309607753,-0.756724716436863,-6.98616341359961,0.0355117249394594,-0.150604654507816,0.858372401377051,0,0,0,0,0,0
6,3,0.299532413807047,-0.226793621179898,-0.331328718797505,30.9446121344681,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.39112309607753,-0.756724716436863,-6.9816331277405,-0.107311740244748,-0.100077480522466,2.5066270425698,0,0,0,0,0,0
7,3,1.96280121613375,-0.0488745680979782,-0.269113118577875,2.0457637217732,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.39112309607753,-0.756724716436863,-5.3183643254138,0.070607312837172,-0.0378618803028363,-0.20980068065737,0,0,0,0,0,0
8,3,0.622237097280539,0.00163296425120774,-0.3717993189715,4.70276276885967,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.39112309607753,-0.756724716436863,-6.65892844426701,0.121114845186358,-0.140548080696461,0.62257830066346,0,0,0,0,0,0
9,3,0.398037443750112,0.0413797833791169,-0.191011614106844,4.21325778965594,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.39112309607753,-0.756724716436863,-6.88312809779744,0.160861664314267,0.0402396241681951,0.512664311705771,0,0,0,0,0,0
10,3,0.250076296454467,-0.2379727976241,-0.368319630791215,22.8569074484768,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.39112309607753,-0.756724716436863,-7.03108924509308,-0.11849091668895,-0.137068392516176,2.20368150848251,0,0,0,0,0,0
1,4,4.31870415265344,-0.116222320069008,-0.222042999437226,10.0633959561897,0.00108619281303154,0.113139917619071,-2.17515224640515e-12,-0.0267371270526258,1.85483079477005,-1.00896628858248,-2.9624613888941,0.00325956086614194,0.00920823883781233,1.38333281939155,0,0,0,0,0,0
