rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,3.41626103226785,-0.0625341380518415,0.083402982747273,0.841590016283257,-0.0580484894453395,0.00133420178368236,-1.36863584659069,0.088842604927405,0,0,0,0,0,0,0,0,0,0
2,1,2.05263999930351,-0.191554133936118,0.0600968488204442,0.711423591896752,-0.0565118399379587,0.00140952071402693,-0.352196148640739,0.0317664741015293,0,0,0,0,0,0,0,0,0,0
3,1,0.736233403706708,-0.135341768969379,0.0140917155951035,0.713725932445328,-0.059044057110126,0.00166612128727533,-0.475813680482231,0.0479995783851331,0,0,0,0,0,0,0,0,0,0
1,2,-0.700681568753989,-0.0540517782249882,-0.0164769324603215,0.42636898915031,0.0436251559629815,-0.00228252869572078,-0.929961341763292,0.043735317537037,0,0,0,0,0,0,0,0,0,0
2,2,-1.01425605317743,-0.109527058657176,-0.0672831722437942,0.461918427150672,0.0288368826005782,-0.00143602834498054,-1.64992409917403,0.0878479182332097,0,0,0,0,0,0,0,0,0,0
3,2,-0.820594444756604,-0.00317518804203221,0.0683664151170155,-1.20085213848566,0.0663349336066003,-0.00476662497631914,-1.01940677292346,0.0610077486763712,0,0,0,0,0,0,0,0,0,0
1,3,-2.3278155112285,0.0197581710167551,0.0350151638029873,-0.723283314049557,-0.00773472757318438,1.31330473378826e-05,-1.07903755009372,0.092154456372547,0,0,0,0,0,0,0,0,0,0
2,3,-1.35879126055953,-0.0671668298905132,-0.0182541209134135,0.686111945169768,-0.0378925245438973,-0.00328955675455721,0.0872327846723267,-0.00233745040578857,0,0,0,0,0,0,0,0,0,0
3,3,-2.71260655291381,-0.00303941695830583,-0.0343868553321131,-0.668728926011759,-0.0911323611646866,0.00360644141753191,-0.0119830717812586,-0.171898272737799,0,0,0,0,0,0,0,0,0,0
1,4,-0.987322290013961,0.0224147172604889,0.0284251161183225,0.621527555147348,0.00907649521309487,0.00110174328795165,0.562702687676975,0.236063817595461,0,0,0,0,0,0,0,0,0,0
2,4,1.0977046711836,-0.099530242655306,0.00989998389154951,0.827843626513488,0.00331556581612221,0.00115129444648832,-0.717523043107345,0.0923663563265676,0,0,0,0,0,0,0,0,0,0
