id,b01_SAEM,b11_SAEM,b21_SAEM,a1_SAEM,b02_SAEM,b12_SAEM,b03_SAEM,b13_SAEM,p1_SAEM,g1_SAEM,p2_SAEM,g2_SAEM,alpha11_SAEM,alpha12_SAEM,alpha13_SAEM,alpha21_SAEM,alpha22_SAEM,alpha23_SAEM,b01_mean,b11_mean,b21_mean,a1_mean,b02_mean,b12_mean,b03_mean,b13_mean,p1_mean,g1_mean,p2_mean,g2_mean,alpha11_mean,alpha12_mean,alpha13_mean,alpha21_mean,alpha22_mean,alpha23_mean,b01_mode,b11_mode,b21_mode,a1_mode,b02_mode,b12_mode,b03_mode,b13_mode,p1_mode,g1_mode,p2_mode,g2_mode,alpha11_mode,alpha12_mode,alpha13_mode,alpha21_mode,alpha22_mode,alpha23_mode,b01_sd,b11_sd,b21_sd,a1_sd,b02_sd,b12_sd,b03_sd,b13_sd,p1_sd,g1_sd,p2_sd,g2_sd,alpha11_sd,alpha12_sd,alpha13_sd,alpha21_sd,alpha22_sd,alpha23_sd
11,2.28517,-0.118018,-0.139952,8.48344,7.41706,0.00320595,5.36376,-0.0891773,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,1.92514,-0.0995482,-0.143882,9.27895,7.41165,0.00320093,5.35714,-0.103457,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,0.83391,-0.124445,-0.141588,4.92554,7.41684,0.00266583,5.35422,-0.0922617,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,1.55687,0.102706,0.0558178,12.9512,0.0324422,0.00466746,0.537794,0.157477,0,0,0,0,0,0,0,0,0,0
12,3.11867,-0.16487,-0.0532389,16.5876,7.39522,0.000410098,4.55082,-0.26063,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,2.74622,-0.172128,-0.0433252,8.48724,7.38416,0.00198165,4.60374,-0.263782,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,6.19193,-0.0803818,-0.0195339,27.4413,7.38405,0.00212917,4.59398,-0.26178,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,0.545002,0.0579615,0.0222665,6.33363,0.0174786,0.00213562,0.452972,0.056626,0,0,0,0,0,0,0,0,0,0
13,5.00711,0.0377162,-0.123327,12.2477,7.37824,0.00432882,3.37807,-0.146885,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,4.9443,0.0300937,-0.126902,14.1667,7.38129,0.00402315,3.51657,-0.156742,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,4.49081,0.0425143,-0.136939,9.94179,7.38238,0.00402504,3.41714,-0.149638,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,1.30154,0.0161723,0.0491165,5.3924,0.0195628,0.00125166,0.316934,0.0196086,0,0,0,0,0,0,0,0,0,0
14,4.90875,0.0247523,-0.155604,16.1146,7.43297,-9.01587e-05,4.30846,-0.0213337,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,5.10178,0.0223006,-0.16235,15.0159,7.43479,0.00042216,4.25076,-0.0131636,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,4.414,0.0147237,-0.14806,15.6601,7.43381,0.000140747,4.33822,-0.0229512,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,1.07991,0.0634082,0.0521254,8.19384,0.0233168,0.00502747,0.38412,0.115694,0,0,0,0,0,0,0,0,0,0
15,4.35812,-0.105205,-0.162405,5.83778,7.38555,-0.000195343,4.52422,-0.162778,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,4.07679,-0.110659,-0.159364,8.98525,7.38695,-0.000184123,4.63721,-0.175809,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,3.36787,-0.0736631,-0.157943,7.66378,7.38733,-0.000411146,4.54105,-0.164363,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,1.44153,0.0814483,0.0535775,9.51795,0.022722,0.00401067,0.394146,0.0796379,0,0,0,0,0,0,0,0,0,0
16,6.39044,-0.14458,-0.129503,7.97387,7.3921,0.00370584,4.16735,-0.18073,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,6.37807,-0.152815,-0.135366,9.49739,7.39248,0.00369251,4.0792,-0.210422,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,6.09561,-0.137332,-0.13726,4.87603,7.39044,0.00333023,4.15012,-0.175052,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,1.13919,0.0865139,0.0613431,24.7067,0.027484,0.00539941,0.521755,0.151866,0,0,0,0,0,0,0,0,0,0
17,5.65965,-0.159666,-0.143615,4.23057,7.38517,0.00833055,4.1613,-0.0831823,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,5.86865,-0.162641,-0.142994,4.28716,7.38449,0.00837434,4.14394,-0.0817439,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,5.50616,-0.135514,-0.137985,4.8697,7.38594,0.0082444,4.15198,-0.0812605,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,0.761847,0.0695438,0.0603278,3.22105,0.0192925,0.00122607,0.312424,0.0173541,0,0,0,0,0,0,0,0,0,0
18,4.25294,-0.177331,-0.0526865,13.7109,7.3422,0.00136484,2.92405,0.167085,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,4.28306,-0.17699,-0.052677,13.7816,7.35246,0.000302573,2.90165,0.167889,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,6.28343,-0.165586,-0.068208,23.0863,7.35426,7.8495e-05,2.99462,0.161965,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,0.619296,0.037217,0.0172417,8.26067,0.0245361,0.00195155,0.304528,0.0270494,0,0,0,0,0,0,0,0,0,0
19,6.93315,-0.10181,-0.150583,8.94317,7.38823,0.00265383,5.10348,-0.106436,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,6.82648,-0.116785,-0.147385,6.62712,7.38998,0.00181092,5.17007,-0.103098,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,6.61968,-0.120194,-0.142875,4.98256,7.38982,0.0025703,5.11731,-0.101686,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,1.14908,0.100723,0.0562011,5.1883,0.0309922,0.00528817,0.563346,0.15384,0,0,0,0,0,0,0,0,0,0
20,3.35672,-0.147196,-0.135045,7.64909,7.41839,0.00285819,4.38055,-0.171881,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,3.35986,-0.134782,-0.140295,6.35906,7.41877,0.00292429,4.43106,-0.173268,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,2.81336,-0.132421,-0.138998,4.86916,7.41788,0.00272696,4.42367,-0.162319,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,1.0691,0.100262,0.0522678,5.82682,0.0316942,0.00509972,0.53271,0.149739,0,0,0,0,0,0,0,0,0,0
21,3.49133,-0.143316,-0.150306,5.54779,7.39185,0.00206548,4.13473,-0.224964,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,3.47684,-0.137888,-0.148995,4.94213,7.3893,0.00212424,4.24202,-0.251983,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,3.08388,-0.120645,-0.143501,4.99268,7.39118,0.00169702,4.13727,-0.230842,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,0.770807,0.0798653,0.0502812,5.06831,0.0250597,0.00505895,0.410833,0.119786,0,0,0,0,0,0,0,0,0,0
22,5.15893,-0.000999933,-0.135719,8.2946,7.34934,-1.45472e-05,4.83482,-0.269962,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,4.62499,0.00269982,-0.149811,8.06835,7.35904,-0.000531516,4.92478,-0.27433,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,4.18874,0.00106918,-0.137568,8.05834,7.35173,-0.000179069,4.85705,-0.270641,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,0.88978,0.0130754,0.0526253,3.1731,0.0174,0.000945133,0.195252,0.0116124,0,0,0,0,0,0,0,0,0,0
23,6.3518,-0.116104,-0.145199,7.61317,7.40572,0.00236664,3.78958,-0.0954162,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,6.61802,-0.108505,-0.143965,9.36779,7.40588,0.00239659,3.77044,-0.0857298,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,5.98851,-0.121766,-0.142257,4.95512,7.40455,0.00265576,3.82088,-0.0949277,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,1.20035,0.0948968,0.0490954,12.6648,0.0308146,0.00492691,0.572712,0.169353,0,0,0,0,0,0,0,0,0,0
24,4.6546,-0.152757,-0.140248,7.66052,7.38623,0.00305562,3.02827,-0.170164,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,4.51162,-0.144217,-0.131438,8.04927,7.38455,0.002753,3.12896,-0.166568,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,4.21857,-0.135186,-0.138024,4.86909,7.38596,0.00284142,3.11183,-0.166474,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,0.99006,0.095725,0.0546358,10.8391,0.0266343,0.00511137,0.498262,0.168378,0,0,0,0,0,0,0,0,0,0
25,6.38892,-0.152786,-0.139249,4.63656,7.38257,4.86115e-05,4.46621,-0.142355,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,6.24525,-0.138199,-0.138556,4.79371,7.37899,0.000292951,4.50979,-0.151705,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,6.03888,-0.138534,-0.136983,4.88184,7.38154,-2.39195e-05,4.47242,-0.146926,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,0.885589,0.0914353,0.0493819,4.1436,0.0211922,0.00384473,0.443509,0.0903658,0,0,0,0,0,0,0,0,0,0
26,5.64236,-0.179152,-0.13499,5.72261,7.45352,0.00253412,4.377,-0.244723,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,5.60884,-0.177517,-0.126582,5.5585,7.45489,0.00313911,4.38677,-0.245213,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,5.53033,-0.188822,-0.116364,7.66906,7.4546,0.00307088,4.38519,-0.237564,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,0.739023,0.0819689,0.0546067,5.36984,0.0220833,0.00514192,0.390939,0.137331,0,0,0,0,0,0,0,0,0,0
27,7.13632,-0.087403,-0.172128,8.43948,7.41479,0.00255807,4.55953,-0.12467,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,6.71011,-0.0804096,-0.182047,11.2454,7.41823,0.00218589,4.60667,-0.127883,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,5.98826,-0.0645226,-0.172269,11.9505,7.41532,0.00247607,4.57344,-0.11639,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,1.24722,0.0693339,0.0543241,10.0719,0.0202551,0.00394475,0.410122,0.0983023,0,0,0,0,0,0,0,0,0,0
28,3.79045,-0.150791,-0.159781,5.0477,7.40173,0.00673245,5.33635,-0.32997,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,3.88553,-0.148132,-0.152847,4.66569,7.39275,0.00756571,5.34585,-0.331721,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,3.64886,-0.126294,-0.145794,4.98161,7.40291,0.00664171,5.34972,-0.332136,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,0.564552,0.0684431,0.0525595,4.06636,0.0222985,0.00214148,0.392416,0.037408,0,0,0,0,0,0,0,0,0,0
29,4.34038,-0.128092,-0.143304,6.52307,7.36665,0.00315011,5.2947,-0.17238,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,4.51674,-0.142683,-0.134931,5.8172,7.36611,0.00421382,5.36512,-0.196242,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,4.01562,-0.121618,-0.144553,5.00411,7.36617,0.00328119,5.29065,-0.164266,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,0.959759,0.0900026,0.0488138,5.80601,0.0230687,0.00453211,0.382564,0.125898,0,0,0,0,0,0,0,0,0,0
30,6.16132,-0.146847,-0.131741,8.63526,7.42022,0.00263618,4.8408,-0.207737,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,6.22469,-0.142843,-0.135271,8.72183,7.4259,0.00287114,4.84425,-0.213859,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,5.92193,-0.135268,-0.137999,4.86925,7.42243,0.00280081,4.84434,-0.172499,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,1.00796,0.0919971,0.0542482,13.4615,0.0325368,0.0053016,0.56311,0.15479,0,0,0,0,0,0,0,0,0,0
31,6.33137,-0.156898,-0.144809,4.35567,7.37152,0.00786363,3.96131,-0.164693,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,6.30238,-0.14486,-0.138852,3.6948,7.37488,0.007705,3.98208,-0.166317,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,6.20999,-0.131563,-0.138654,4.86828,7.37307,0.00780584,3.92272,-0.162393,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,0.584136,0.0760273,0.0506065,2.96201,0.0180361,0.001168,0.276988,0.0168364,0,0,0,0,0,0,0,0,0,0
32,6.79245,-0.125022,-0.149948,6.82908,7.42424,0.00240067,3.65794,-0.238266,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,6.88044,-0.117533,-0.14524,5.58307,7.42483,0.00327541,3.61163,-0.239478,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,6.46712,-0.101316,-0.149151,5.57383,7.42464,0.00288513,3.65402,-0.248503,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,1.00413,0.0882255,0.0499112,4.93925,0.0276353,0.00525329,0.459492,0.146278,0,0,0,0,0,0,0,0,0,0
33,5.09621,-0.139132,-0.132504,9.45459,7.42406,0.00227194,5.02824,-0.196241,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,4.94448,-0.144953,-0.131893,7.1243,7.42108,0.00184229,4.99865,-0.178311,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,4.57933,-0.137804,-0.137089,4.8784,7.42292,0.0021306,5.02419,-0.177562,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,1.16633,0.0823987,0.0618163,9.19702,0.0261255,0.00516878,0.514078,0.140597,0,0,0,0,0,0,0,0,0,0
34,-1.51656,-0.211852,-0.107543,8.01556,7.40896,0.00347009,4.51245,-0.164634,0.0270382,0.122698,0.699638,0.118911,0.216252,-8.24233,0.906805,-0.0826163,-2.55112e-06,-0.224052,-1.43589,-0.217581,-0.106005,9.08539,7.40712,0.00226747,4.48924,-0.159826,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,-1.16612,-0.199178,-0.110634,9.5322,7.41076,0.00275887,4.51086,-0.156033,0.0279199,0.122205,0.699215,0.119214,0.21365,-8.04686,0.895374,-0.0811271,-2.61917e-06,-0.224476,0.379995,0.0697744,0.0591294,8.16342,0.0267039,0.00526977,0.405566,0.136844,0,0,0,0,0,0,0,0,0,0
