rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b05,eta_b15,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha15,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha25
1,1,0.421062707027666,-0.175317849334699,-0.0320202634598465,0.467663568673628,-0.0646273155010855,0.00342486924734883,2.04840935221228,-0.0451486887359004,0.444928697926541,0.0920826968291581,0,0,0,0,0,0,0,0,0,0,0,0
2,1,-0.463602484225849,0.0404865279427479,0.002579669466794,0.876544515733733,-0.0471934761636357,6.99175754258034e-05,2.16369864677369,0.177908071030597,0.570095612735837,-0.04115308096145,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.507835241574358,-0.160914238406278,0.0659656775227388,-0.362277969039254,-0.107220959975205,0.00120646977919479,0.98674468944557,0.143551046471612,1.17713980007703,-0.169859389299098,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.657266386847573,0.0446467571922051,0.15333529997368,0.683198239103272,-0.0341320683190842,0.00369261878482687,-1.52417299963144,-0.184317536388344,0.226762025791953,-0.175847398118241,0,0,0,0,0,0,0,0,0,0,0,0
2,2,-0.96378253517176,-0.104876385025514,0.177662327827713,0.0974090836869177,-0.0507103721461704,-0.00407294936634415,-1.35076911104863,-0.0532039124012389,-0.390549010821031,0.179487698745337,0,0,0,0,0,0,0,0,0,0,0,0
3,2,-0.952580685347868,0.017021956923862,-0.00946396110150521,-0.282896555790013,-0.0503441907370865,0.00943396217858791,-0.593900894548066,-0.122763167364551,-0.728463356313917,-0.0777703468393456,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1.03044686551218,0.05184998811576,0.0376024563216403,-0.927151149181454,0.0555709423410988,-0.00363573767785351,-0.274782755635043,0.177077109740631,-0.853403769318966,0.113932489055615,0,0,0,0,0,0,0,0,0,0,0,0
2,3,0.621978036752239,-0.0168956908592435,0.0798775989010778,0.0254511973954801,-0.00286248738564776,-1.06187475521647e-05,0.297634577257615,0.135698829218078,-0.77332984706926,0.132835577846928,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-0.457967211791162,-0.0010212059669566,0.0795083391571811,-0.332941078337299,0.0405182287907664,-0.00338334969564123,-0.165319778906333,0.153614342668672,-0.482351032865925,0.121961854111148,0,0,0,0,0,0,0,0,0,0,0,0
1,4,-1.67000227081081,-0.039351050374727,-0.0260699378873413,-0.929199319709877,0.0199624701954848,-0.0161151531704606,-0.282912769697259,0.170106827669557,-0.0855477210117233,0.142606795603852,0,0,0,0,0,0,0,0,0,0,0,0
