rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha14,alpha15,alpha16,alpha17,alpha21,alpha22,alpha23,alpha24,alpha25,alpha26,alpha27
1,1,3.58211418419886,-0.29314902322636,-0.0214031903992148,2.167127464133,7.40025311587593,0.00569851968383867,3.64519106369024,-0.36589821646562,4.21535255971933,-0.0093886578607436,7.005608223782,-0.177505975909687,4.05482876064365,-0.0271792750338444,482.803001304735,-7.6932459512097,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
2,1,3.52248676584418,-0.0712185154662515,-0.0518039859948673,14.8774193835467,7.42777076816554,0.00583211588496022,3.64346981020012,-0.421305217552177,3.36839053266593,0.0616057799521793,6.94109213382181,-0.260260479673844,4.76208151862778,-0.115177827970155,404.327622806146,-1.39702041717567,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
3,1,2.6338904592021,-0.276989883688575,-0.30543294559069,9.00545169482648,7.42990058770557,0.00454791465097484,4.27240845579164,-0.506528797534283,4.01096285236302,0.0589012352566271,6.96698699872208,-0.249447318046793,4.63149389037229,-0.0624374853270873,373.809568789757,1.83859806564981,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
1,2,3.97025639262614,-0.622722484096857,-0.0987042278174438,37.5689726781775,7.47852795937032,0.00609724365050156,4.06173581621302,-0.247286940481713,5.46300138528056,0.0182982793370284,8.32631269179955,0.0219188014432444,5.62636030474414,-0.0854781317415272,274.552627143273,-6.84437122113945,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
2,2,2.47315986224819,-0.379639389333529,-0.126208367646778,46.6859006907406,7.44693791762521,0.00755206878428113,4.35647891552234,-0.269552136962371,5.71135236298659,0.00605973651110395,8.51337031881407,-0.011481984026273,5.93952948503092,-0.071367027405637,255.763423963277,-5.560926657191,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
3,2,1.49107877749049,-0.337747429541996,-0.180196650495171,91.7897874973568,7.47364069135371,0.00746369307777806,3.97767103466188,-0.240272957869365,6.72982776393081,-0.0326648698780837,8.8377408616196,-0.0346676449411971,5.88097595497745,-0.0819782006493776,278.400276393675,-7.87246008126299,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
1,3,6.58273062271024,-0.266940286269348,-0.33500484904417,5.11765328252725,7.4127331392778,-0.00315557367475343,4.5008858388958,-0.12170501317006,4.57912645072113,-0.0519409833456467,7.34057813447868,-0.00262379541069833,5.57978378467484,0.024414687140183,262.499207156016,-11.0388671595935,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
2,3,6.51170255339413,-0.262081101623489,-0.243461483150703,5.04717755249863,7.42107917680348,-0.00207041418205953,4.29570001459719,-0.1201343536779,4.56431041442252,-0.0674844421231737,6.73460607139637,0.0274525131783594,5.55008179547788,0.0158027671872823,297.255063902374,-12.4542375482581,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
3,3,5.79194006442432,-0.223170729603107,-0.20762012970611,10.1287004065514,7.43008149781442,-0.00259385352955035,4.7658216422859,-0.130030875589239,4.64170306822091,-0.0670125502030555,7.72503434508614,0.00402646725578726,5.60636776950346,0.00310245633382252,275.695938395183,-11.5712212443389,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
1,4,4.1050536100461,-0.00988927383775835,-0.237550398344197,6.30733026544429,7.4607882322114,0.00844928658920319,4.02314474431874,-0.243450063247103,8.01439058774942,0.0112549659277642,6.78498525187414,-0.0929115888757723,4.20319181013149,0.0125305215856818,519.730272942319,-13.6774683957359,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
2,4,4.03378444480674,-0.218251686679102,-0.206866294144761,7.35461340770128,7.4006677384096,0.00694233248321601,4.45617486896152,-0.301629281978709,6.195309761184,-0.163511303483743,7.38895444696776,-0.0985335281805662,4.20519405057501,-0.0753091918225505,393.876827746878,-12.0858096619419,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
3,4,5.01069428061173,-0.253164984178983,-0.034351590637405,6.49238093165749,7.41145942260101,-0.00580436269691108,4.18651279468355,-0.107084186277793,8.58949562975081,-0.0429746269688513,7.1604602692852,-0.235105464447047,4.36718757055679,-0.221817527866813,410.661264226771,-5.17244833918019,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
1,5,1.13552653300993,-0.326645240593422,-0.247439448935012,15.8705338823432,7.40108529615641,0.00628756283807205,3.9495126818304,-0.224231152697223,4.18021930338761,0.0248864684233251,7.43274390862618,-0.0250370716357165,4.77730664451203,-0.0275578109357689,288.919886460094,-0.793565051514315,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
2,5,0.479247854082165,-0.263296161025195,-0.234137677292118,26.6810302533939,7.40668203791329,0.00383987755007864,3.69414506490858,0.0243109160707652,3.5970056244785,0.0306077251807335,7.6558620292896,-0.193637505912907,4.31659367719862,-0.00803870864105081,349.307626072344,-3.27795038607439,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
3,5,0.737011831838567,-0.35801333958416,-0.239663017091904,10.6415349368206,7.41291297483771,-0.00292031969892977,3.99775440882312,-0.120543672005078,3.94656376553571,0.112436707004661,8.00058884501425,-0.0416452021309188,4.5443999393415,-0.189829927486812,313.622646168749,-3.43946639344747,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
1,6,2.28329047774072,-0.045379094132328,-0.111890220599276,3.03523141499914,7.42692938064491,0.00410634522652696,3.49778109803513,-0.00979045401708685,4.99709949785496,0.228237864502638,6.21592234699398,-0.00688208139031577,5.01038400247557,-0.075313692346431,300.043232338117,-5.83488461519974,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
2,6,2.91018107381348,-0.208737077112855,-0.211303695566942,10.2221224827428,7.4339093297278,0.00368762426110988,3.94310207220975,-0.023604361425694,5.11485161605553,0.223722294571178,6.42811528089963,-0.0598857228340287,6.45920238735652,-0.176466758409625,226.676641932694,-0.332587687881331,0.0283570516404867,0.123076775540468,0.785454138263523,0.096434909527636,0.189627495722362,-9.77522095829599,0.820033153201851,-7.98279641073568e-07,0.000208799530125912,8.14596360212464e-11,1.41152391519982e-07,-0.0667622490954626,9.34667944314187e-10,3.2768120126661e-09,-2.04566578925959e-10,-0.200372209827169,1.06488160494852e-10,5.47532669588481e-07
