rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha21,eta_alpha23
1,1,1.53447334111234,0.0359816971307851,-0.00135844857904205,0.475858197216849,-0.0207084524434906,-0.0563293697994879,0,0,0,0,0,0,0,0
2,1,3.86516561506101,-0.0287283556571064,0.0576556707408951,-0.890713066382179,-0.281633486285481,-0.0661171432915926,0,0,0,0,0,0,0,0
3,1,1.70125574479201,0.0553373523146925,-0.00306040932320714,-0.381055590840482,0.314408184301707,-0.0716143550141193,0,0,0,0,0,0,0,0
1,2,0.86880294030489,-0.00882521992527835,-0.03960625451356,0.404642254868747,-1.08748139881372,0.155847616545903,0,0,0,0,0,0,0,0
2,2,0.330219264094181,0.132407658606782,-0.0310090945596095,-0.483442803709758,-0.851363470270282,-0.221972899366494,0,0,0,0,0,0,0,0
3,2,0.468878153610296,0.0715268971687117,-0.0262518914321141,0.415223849261659,-0.861145439029868,0.0539289785094667,0,0,0,0,0,0,0,0
1,3,1.80680984447858,0.0470548708254504,-0.0599590533601072,0.0566206594065672,0.0601025444417971,-0.0730940981104198,0,0,0,0,0,0,0,0
2,3,2.66159797337687,-0.0498360679460465,-0.0991574237573276,-0.197579742404894,0.323805910032678,-0.090005872045105,0,0,0,0,0,0,0,0
3,3,2.42935939043377,0.016067807365966,-0.10219335805678,-0.395163093658568,0.678202553212154,-0.115136887146976,0,0,0,0,0,0,0,0
1,4,4.03937249065415,-0.12128317345683,-0.0364430170418092,-0.25254337582982,0.468422257447795,-0.0495090379862115,0,0,0,0,0,0,0,0
2,4,2.80808071055035,0.0349104624287154,-0.0147275105571101,0.437895177376898,-0.0383290706085928,0.0427872140861555,0,0,0,0,0,0,0,0
3,4,1.73099418212421,0.0115378307092143,-0.0737712522454511,0.941345617466251,0.156670679637463,0.0482385387950251,0,0,0,0,0,0,0,0
1,5,-0.0596092382480755,-0.0922193206926766,-0.0462005038507559,0.459993760364799,-0.606952921058154,0.0528898205081868,0,0,0,0,0,0,0,0
2,5,-1.42218626661136,0.118819644210717,-0.0727740179585279,0.454375956242187,-1.16608735772725,-0.0116893322923581,0,0,0,0,0,0,0,0
3,5,1.32661529715576,0.0246650438120861,-0.0402346911031815,1.33974140568579,-1.23976818323834,0.246572922943079,0,0,0,0,0,0,0,0
1,6,-0.186308440813919,0.239626444941744,-0.0386944183606092,1.15790009668227,0.557209635389046,-0.135574295434963,0,0,0,0,0,0,0,0
2,6,-0.593831165931267,0.241305402956497,-0.115679077406763,0.707276583669666,0.40182534675886,-0.168952392002563,0,0,0,0,0,0,0,0
3,6,-0.98720224618822,0.249501168257576,-0.00389939407471276,0.921299740423948,0.18462167564266,-0.102987834168775,0,0,0,0,0,0,0,0
1,7,0.421910305550207,-0.136089767850443,0.076575895185299,0.561496114176314,-0.196199047856636,0.212423710887942,0,0,0,0,0,0,0,0
