rep,id,b03,b13,b06,b16,h1,h2,alpha13,alpha16,alpha23,alpha26,hcov1,hcov2,score4C
1,10,4.5731353731974,-0.138803069732868,91.6776964156718,0.294754890917954,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
2,10,4.82236259415341,-0.389260858507007,92.7104190361837,-0.109104652794368,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
3,10,3.97299609252569,-0.137620921221016,92.3797380325095,-0.266562972411356,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
1,11,3.10756894578246,-0.244244903072316,93.2143818671635,-0.0112616814618747,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.08337960148797,-1.12532613671429,8
2,11,3.15455328194278,-0.241835492076639,92.2879476343783,0.137120307410603,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.08337960148797,-1.12532613671429,8
3,11,2.92200421718101,-0.215597427052868,92.2942603539045,0.116456243491302,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.08337960148797,-1.12532613671429,8
1,12,5.80861510224942,-0.200612275869664,92.5670037932948,-0.383723953404967,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.04168980074399,-0.562663068357145,4
2,12,5.7908417648017,-0.156915774557939,95.2961349329077,0.0625132535551177,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.04168980074399,-0.562663068357145,4
3,12,6.10493488429461,-0.0810958986317704,92.6439459415935,-0.0967926895921821,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.04168980074399,-0.562663068357145,4
1,13,1.73755101401389,-0.421135637843365,91.2485861954831,0.142193110325614,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,7.65633675278995,-2.10998650633929,15
2,13,2.03959840295639,-0.282443216428695,93.835187271149,-0.2004431223111,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,7.65633675278995,-2.10998650633929,15
3,13,1.30457708128942,-0.213663043808796,94.1199972274023,-0.108931384539661,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,7.65633675278995,-2.10998650633929,15
1,14,4.11608547872101,-0.333842613115791,93.7075278463581,-0.130730728737017,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.04168980074399,-0.562663068357145,4
2,14,4.42613803172084,-0.314862377862235,94.8764520877236,-0.260667653838505,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.04168980074399,-0.562663068357145,4
3,14,4.8964863835492,-0.395333774721791,91.0702649406776,-0.0468426734783061,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.04168980074399,-0.562663068357145,4
1,15,5.73118092624383,0.020202974770476,98.7047965045892,-0.0553900990069314,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.59380205167397,-1.26599190380358,9
2,15,6.31664769414986,-0.201106365001062,97.6462760725711,0.213177809426209,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.59380205167397,-1.26599190380358,9
3,15,5.84941122537625,0.0286220705963073,95.4664396667217,0.0752961406018852,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.59380205167397,-1.26599190380358,9
1,16,4.79984325678871,0.0870033907855095,94.2617829978931,-0.140641819737179,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.59380205167397,-1.26599190380358,9
2,16,4.81509722614854,0.0831628151612688,93.1451249139471,2.56020091257206e-05,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.59380205167397,-1.26599190380358,9
3,16,5.70058946186551,-0.0886710157190164,90.1060690998299,-0.0408056631726064,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.59380205167397,-1.26599190380358,9
1,17,2.85260431427268,0.0909969829053197,91.6090523191832,-0.0296633782771805,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
2,17,2.93129261776962,-0.125244437503958,92.0418646476195,0.108201059459962,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
3,17,3.33920887446305,-0.16425438391116,92.0970748699051,0.0427643722917635,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
1,18,4.70891678556515,-0.30656272361054,96.960807678297,-0.15800978976139,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,1.02084490037199,-0.281331534178572,2
2,18,3.54739358501616,-0.252980875466634,97.902552749913,0.0127676655007817,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,1.02084490037199,-0.281331534178572,2
3,18,4.34099300710748,-0.292066804635721,92.6360381108395,0.219818463111101,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,1.02084490037199,-0.281331534178572,2
1,19,5.16640784150359,-0.349460582361354,92.8718442743818,-0.0685866383647302,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,0.510422450185997,-0.140665767089286,1
2,19,5.06643074580429,-0.303752643184428,90.8890938026355,-0.208969469587252,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,0.510422450185997,-0.140665767089286,1
3,19,4.79474174972275,-0.153989853790903,91.6791620226302,-0.123629269900016,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,0.510422450185997,-0.140665767089286,1
1,20,4.24168706884515,-0.352513114920518,95.4921224853445,-0.216604932891692,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,3.06253470111598,-0.843994602535717,6
2,20,3.66607057721673,-0.251027127845096,92.4241597132914,0.128184707418401,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,3.06253470111598,-0.843994602535717,6
3,20,3.52322792336431,-0.149495954996044,94.0621558776132,0.264299594033836,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,3.06253470111598,-0.843994602535717,6
1,21,3.87019830723006,-0.180979226174975,94.6733030705301,0.123199686311984,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.08337960148797,-1.12532613671429,8
2,21,3.72211102187678,-0.139735798737905,95.6304657047229,0.0818124134357424,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.08337960148797,-1.12532613671429,8
3,21,4.9234828771127,-0.359622400321711,93.4973537477327,-0.127794141882693,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.08337960148797,-1.12532613671429,8
1,22,3.9541206284773,-0.149591685559952,94.522794014192,0.210571821097578,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
2,22,3.08025578725985,-0.101050864629074,97.6325208348615,-0.0163303254796085,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
3,22,3.11847836462406,-0.137358921620667,92.8867652019216,-0.0637385661679543,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
1,23,4.2852585800018,-0.397403735094856,89.4341432249698,0.150837501050706,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,5.61464695204597,-1.54732343798215,11
2,23,4.19351081201764,-0.387667181675125,87.3168831815507,0.309858447506801,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,5.61464695204597,-1.54732343798215,11
3,23,3.98324510353122,-0.3772092855485,90.9496970972256,0.0702257914542346,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,5.61464695204597,-1.54732343798215,11
1,24,4.79190674314998,-0.332462036706363,95.744155569484,0.279625752354388,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,6.63549185241796,-1.82865497216072,13
2,24,5.05183697647046,-0.243214987599065,96.402716149351,-0.0432589481107937,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,6.63549185241796,-1.82865497216072,13
3,24,4.18660468054613,-0.196112252996709,98.1084192184887,-0.0137679001909573,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,6.63549185241796,-1.82865497216072,13
1,25,3.97437198894238,-0.109899060128747,96.1386588788951,-0.0308166016260672,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,0.510422450185997,-0.140665767089286,1
2,25,4.02196958480399,-0.279749290880547,91.9045527699069,-0.0802352027974631,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,0.510422450185997,-0.140665767089286,1
3,25,4.56313830155077,-0.197275540013891,93.5823806762336,-0.238042522134944,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,0.510422450185997,-0.140665767089286,1
1,26,4.70580971035371,-0.0923215795130978,94.5843968070821,0.319738034223303,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,3.57295715130198,-0.984660369625004,7
2,26,3.81330603541942,-0.042974547394517,94.8900055383269,0.154414556207441,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,3.57295715130198,-0.984660369625004,7
3,26,3.71217851820983,-0.031021453709031,94.5932615113681,0.215361035022577,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,3.57295715130198,-0.984660369625004,7
1,27,4.34220126334017,-0.171705521994473,94.6296548661437,0.11161315409405,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
2,27,5.22528812363548,-0.249933648488143,91.8036649936613,0.122565366222406,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
3,27,4.57979490906931,-0.240771402496561,96.7371793012209,-0.120386090651346,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
1,28,5.13325949367831,0.0772190492518998,93.1155301603656,-0.0198678636676312,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,3.06253470111598,-0.843994602535717,6
2,28,4.58699370200031,0.0598546361273425,92.8975903561079,-0.123042314910802,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,3.06253470111598,-0.843994602535717,6
3,28,5.18801082969594,-0.143757963171495,92.3784188086187,0.110318955925617,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,3.06253470111598,-0.843994602535717,6
1,29,3.78145348339928,-0.199888445091476,93.1764812944535,0.165021467236953,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,3.06253470111598,-0.843994602535717,6
2,29,3.33547309211973,-0.220474232533994,96.7773700040123,0.0964881277786808,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,3.06253470111598,-0.843994602535717,6
3,29,4.14295983666234,-0.101955389122372,94.4926081617491,0.213551107907948,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,3.06253470111598,-0.843994602535717,6
1,30,5.21837077877842,-0.045759613114704,95.0423634433374,0.00896202406971426,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,6.12506940223196,-1.68798920507143,12
2,30,4.94691629776728,-0.349425483278364,96.1804975493988,0.220101301183604,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,6.12506940223196,-1.68798920507143,12
3,30,4.78761165617668,0.106059120768392,95.4139667972046,0.0444470918787374,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,6.12506940223196,-1.68798920507143,12
1,31,4.91926949265957,-0.537866619668603,88.9004485341129,0.0588934354598634,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,1.02084490037199,-0.281331534178572,2
2,31,3.20323983465014,-0.0454371165636267,92.8080724142633,0.186839051679397,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,1.02084490037199,-0.281331534178572,2
3,31,4.05575796740809,-0.210651079938135,89.9102865457586,0.092544526635867,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,1.02084490037199,-0.281331534178572,2
1,32,3.89470140866829,-0.0750389376268068,93.299776767292,-0.125153769790757,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,6.12506940223196,-1.68798920507143,12
2,32,4.18159368097446,-0.290843545721375,97.7984472546947,0.273867350716747,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,6.12506940223196,-1.68798920507143,12
3,32,4.61341464073968,-0.19044029109552,95.8062116195877,-0.0124451933034381,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,6.12506940223196,-1.68798920507143,12
1,33,4.34712819377822,-0.205413381143882,96.7795467800812,0.150015611534246,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.08337960148797,-1.12532613671429,8
2,33,3.7567728159693,-0.152141598342189,95.066984127567,0.157299143731317,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.08337960148797,-1.12532613671429,8
3,33,4.08853983452913,-0.182097996186857,94.2956084789684,-0.0723139275930357,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.08337960148797,-1.12532613671429,8
1,34,5.70587115579399,-0.104028195631031,94.2047897087843,-0.0016768006805703,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
2,34,6.18202383556913,-0.108792721572186,95.2377684026382,0.109929568580603,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
3,34,5.7777939971022,-0.0764776250472315,95.9933246230381,-0.247431368631146,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
1,35,5.68250765025835,0.00202465001384941,95.4576053882003,0.0221924768823554,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
2,35,5.49938367829307,0.0260833229806249,96.6280575765635,0.0726194783111458,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
3,35,5.07694887764898,0.0377485458379178,95.256647698619,0.0248228630951876,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
1,36,4.60713529272662,0.297012524431881,92.64009557399,0.0830571323944018,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.04168980074399,-0.562663068357145,4
2,36,4.46000421337426,0.289685518265019,97.8713884991243,-0.193093119842483,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.04168980074399,-0.562663068357145,4
3,36,3.86458310412203,0.293186941609275,90.9420779129173,0.176312181734889,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.04168980074399,-0.562663068357145,4
1,37,2.86824146732614,0.0791239638692749,97.0853293956679,0.0299062577787365,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.04168980074399,-0.562663068357145,4
2,37,2.870397800562,0.0744131873822391,94.3144377486136,0.193907309346338,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.04168980074399,-0.562663068357145,4
3,37,3.39318218646739,0.0281853329179356,97.3613850796189,-0.00942565436921881,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.04168980074399,-0.562663068357145,4
1,38,5.29052548108668,-0.259685325012846,89.4402968997055,-0.0571044323191869,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
2,38,4.87017843253409,-0.274110503105645,92.2124506813514,0.169721607135627,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
3,38,4.58226080611769,-0.135007076535022,94.6501016541489,-0.162120554725918,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
1,39,4.37894598693567,0.0197007186216203,93.4082436372594,0.200563699906651,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,1.53126735055799,-0.421997301267859,3
2,39,4.51082166227605,0.0144226106738888,96.5674224702989,-0.0328276979912361,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,1.53126735055799,-0.421997301267859,3
3,39,4.33656536562273,0.0104157212678782,92.223094951248,-0.0220281592326821,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,1.53126735055799,-0.421997301267859,3
1,40,3.71220989571583,-0.538390233933585,88.6399254553293,-0.165030412702166,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
2,40,3.44439891769191,-0.295405165547149,95.1068055272177,-0.130289201842492,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
3,40,3.1138574483619,-0.251917596372131,95.5817618929029,-0.300514438094409,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,2.55211225092998,-0.703328835446431,5
1,41,4.83474709932211,-0.193998425108647,97.2391959527755,-0.120121431488198,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,0.510422450185997,-0.140665767089286,1
2,41,4.05354846534001,-0.108698598271892,95.0745405206558,0.039289364526616,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,0.510422450185997,-0.140665767089286,1
3,41,4.81824693063041,-0.180794027747682,96.0614619790105,0.0784219946711751,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,0.510422450185997,-0.140665767089286,1
1,42,4.16740999373531,0.0997253173374058,98.9378104331137,0.036694277692061,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.08337960148797,-1.12532613671429,8
2,42,4.65767730499957,0.0224590129435751,95.2877192756911,0.216953418380031,6.09489638989021e-05,0.0742044907688737,0.773898850985876,1.00078977714716,-0.147408234157634,-0.211754988497754,4.08337960148797,-1.12532613671429,8
