rep,id,eta_b03,eta_b13,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha13,eta_alpha16,eta_alpha23,eta_alpha26,eta_hcov1,eta_hcov2,score4C
3,36,-0.373824787821356,0.446209416586687,-2.5629441473187,0.16559267972518,0,0,0,0,0,0,0,0,4
1,37,-1.37016642461725,0.232146438846686,3.5803073354319,0.0191867557690271,0,0,0,0,0,0,0,0,4
2,37,-1.36801009138139,0.227435662359651,0.809415688377612,0.183187807336629,0,0,0,0,0,0,0,0,4
3,37,-0.845225705476002,0.181207807895347,3.8563630193829,-0.0201451563789282,0,0,0,0,0,0,0,0,4
1,38,1.05211758914329,-0.106662850035435,-4.06472516053053,-0.0678239343288963,0,0,0,0,0,0,0,0,5
2,38,0.631770540590705,-0.121088028128234,-1.29257137888456,0.159002105125917,0,0,0,0,0,0,0,0,5
3,38,0.343852914174304,0.0180153984423898,1.14507959391291,-0.172840056735628,0,0,0,0,0,0,0,0,5
1,39,0.140538094992285,0.172723193599032,-0.0967784229766124,0.189844197896941,0,0,0,0,0,0,0,0,3
2,39,0.27241377033266,0.1674450856513,3.06240041006293,-0.0435472000009455,0,0,0,0,0,0,0,0,3
3,39,0.0981574736793389,0.16343819624529,-1.28192710898797,-0.0327476612423915,0,0,0,0,0,0,0,0,3
1,40,-0.526197996227562,-0.385367758956174,-4.86509660490667,-0.175749914711875,0,0,0,0,0,0,0,0,5
2,40,-0.794008974251478,-0.142382690569738,1.60178346698166,-0.141008703852201,0,0,0,0,0,0,0,0,5
3,40,-1.12455044358149,-0.0988951213947192,2.07673983266695,-0.311233940104119,0,0,0,0,0,0,0,0,5
1,41,0.596339207378723,-0.0409759501312355,3.73417389253947,-0.130840933497907,0,0,0,0,0,0,0,0,1
2,41,-0.18485942660338,0.0443238767055199,1.56951846041984,0.0285698625169066,0,0,0,0,0,0,0,0,1
3,41,0.579839038687023,-0.0277715527702699,2.55643991877446,0.0677024926614657,0,0,0,0,0,0,0,0,1
1,42,-0.0709978982080779,0.252747792314817,5.43278837287768,0.0259747756823516,0,0,0,0,0,0,0,0,8
2,42,0.41926941305618,0.175481487920987,1.78269721545514,0.206233916370321,0,0,0,0,0,0,0,0,8
3,42,0.392898062231473,0.0978766138112603,4.22670591985684,0.117410450151349,0,0,0,0,0,0,0,0,8
1,43,-0.724543372631573,0.0430929162405581,-2.10549355202983,-0.00822099488391383,0,0,0,0,0,0,0,0,7
2,43,-0.32181715271566,-0.220230862324002,-5.20594402451138,0.197234940868174,0,0,0,0,0,0,0,0,7
3,43,-0.804602493402514,-0.230246190654321,-1.86744662295402,0.0962841002700229,0,0,0,0,0,0,0,0,7
1,44,-1.25311568312082,-0.0286098138930349,1.78211987278318,0.25849665060338,0,0,0,0,0,0,0,0,7
2,44,-0.888839548807131,-0.0560388354002198,-2.39848208625024,0.0295670852003599,0,0,0,0,0,0,0,0,7
3,44,0.0376625236175352,-0.164129138021228,2.58759933231948,-0.0505644884841869,0,0,0,0,0,0,0,0,7
1,45,0.596696309151177,-0.212936269106819,3.04505361358463,-0.0651912831421167,0,0,0,0,0,0,0,0,5
2,45,-0.0459051077796051,0.234840172685008,-0.0998532647014088,-0.273231849620468,0,0,0,0,0,0,0,0,5
3,45,1.27693319589549,-0.12830779758697,3.70705492361107,-0.0835524801615075,0,0,0,0,0,0,0,0,5
1,46,-0.07041472753723,-0.142559189090207,-1.48073471129483,0.125488802028434,0,0,0,0,0,0,0,0,1
2,46,-0.142488267821596,-0.0583151636942985,1.69692503197743,0.0376975589493582,0,0,0,0,0,0,0,0,1
3,46,0.845746363664362,-0.206866080048277,-0.394331086914065,0.190082620693964,0,0,0,0,0,0,0,0,1
1,47,1.23542084160665,-0.0909437497484311,-0.737574341254529,-0.0302124421408369,0,0,0,0,0,0,0,0,3
2,47,0.0995199642668876,0.100396011543597,-4.76741678621765,0.0910672314864691,0,0,0,0,0,0,0,0,3
3,47,0.176322199836125,0.10358457073631,3.67069294613272,-0.080683215749723,0,0,0,0,0,0,0,0,3
1,48,0.380494676095591,-0.225471737758054,2.31772042662411,-0.104703722295458,0,0,0,0,0,0,0,0,4
2,48,0.0347055027959415,-0.201553260186494,-2.57754184492583,0.0704047703644612,0,0,0,0,0,0,0,0,4
3,48,0.373214098293737,-0.0727505336944895,-6.09765327488243,0.186274104113679,0,0,0,0,0,0,0,0,4
1,49,-0.115155274105323,-0.20570264346132,1.90063733425437,-0.278509845614646,0,0,0,0,0,0,0,0,12
2,49,0.189914107544097,-0.140729881964333,-3.61730592292636,-0.0812735090837523,0,0,0,0,0,0,0,0,12
3,49,-1.30385872165719,-0.272121784353841,-3.74094883103223,0.019722438196969,0,0,0,0,0,0,0,0,12
1,50,0.0397827503274044,-0.225225984228238,-1.12876741074601,-0.0965756406744522,0,0,0,0,0,0,0,0,9
2,50,-0.420894691210372,0.0433021519282872,-1.06317104278682,0.12185813458056,0,0,0,0,0,0,0,0,9
3,50,-0.389073605704948,-0.181868609349461,-0.438506076756795,-0.05155545768994,0,0,0,0,0,0,0,0,9
1,51,0.387380768922813,0.0644480518049739,-1.74981450687123,-0.0473296428364691,0,0,0,0,0,0,0,0,4
2,51,0.0156791182476095,-1.50647046722741e-05,0.479534703742445,-0.246895493447276,0,0,0,0,0,0,0,0,4
3,51,0.553860271882363,-0.0860938112649287,1.16911769015226,0.173799322365146,0,0,0,0,0,0,0,0,4
1,52,-0.346882524903032,-0.115745873062177,-0.459576375476814,-0.289057457259591,0,0,0,0,0,0,0,0,7
2,52,-0.00107256076691886,-0.126482787066006,-1.09271521390974,0.195334539212794,0,0,0,0,0,0,0,0,7
3,52,-0.762498101367286,-0.229000761069649,1.27898584843788,0.0128714486649316,0,0,0,0,0,0,0,0,7
1,53,0.948729783253026,-0.194492827849852,1.1817802021708,-0.0810792367621981,0,0,0,0,0,0,0,0,3
2,53,0.122885415504017,-0.156821141428917,-1.80366186083822,0.0780832495073654,0,0,0,0,0,0,0,0,3
3,53,0.590975849849115,-0.187952671582226,0.802560256543885,-0.00627489512350952,0,0,0,0,0,0,0,0,3
1,54,-0.195736212787269,0.279953591215004,-0.015630536770189,0.163348583636109,0,0,0,0,0,0,0,0,3
2,54,-0.523076772133731,-0.349204130142679,-2.43393820863373,-0.0602688551711221,0,0,0,0,0,0,0,0,3
3,54,0.486194296377978,0.0664551964152809,-0.0219450866164266,-0.1160604314618,0,0,0,0,0,0,0,0,3
1,55,0.251334108745593,0.0304143592729248,2.51877601733429,-0.107571376892215,0,0,0,0,0,0,0,0,10
2,55,-0.0649631623859435,0.0452279128505289,0.378042488592456,-0.0599248766694566,0,0,0,0,0,0,0,0,10
3,55,0.129926071690325,-0.00554335328601108,2.55015185915231,-0.0698577286987286,0,0,0,0,0,0,0,0,10
1,56,-2.06476700952925,-0.00662204695465063,-3.54309427407257,-0.0590347746789468,0,0,0,0,0,0,0,0,1
2,56,-1.20896287800242,-0.0820589214966295,0.0535200431045411,0.153433180989581,0,0,0,0,0,0,0,0,1
3,56,-1.74292857548352,0.00387204218297768,1.50136936546932,-0.0163234770636383,0,0,0,0,0,0,0,0,1
1,57,0.624170560384076,-0.179646776058993,-3.78054031298633,0.0685409319998728,0,0,0,0,0,0,0,0,8
2,57,0.337963373233357,-0.241845250500309,4.30747387364947,0.220441863128761,0,0,0,0,0,0,0,0,8
3,57,-0.205268249270082,-0.170347386878223,-0.751128478024611,-0.0996019088488395,0,0,0,0,0,0,0,0,8
1,58,0.022195695025987,-0.0533712185503007,6.06785259267849,0.0257114917169608,0,0,0,0,0,0,0,0,6
2,58,0.553481249746722,-0.188074853165679,1.6332638871293,0.0464220797629561,0,0,0,0,0,0,0,0,6
3,58,0.0394870600686197,-0.0839455059126574,0.0768422266433078,-0.0884701931735437,0,0,0,0,0,0,0,0,6
1,59,-0.423702657335669,-0.0285817262935437,1.29404530627173,-0.0272955330736291,0,0,0,0,0,0,0,0,1
2,59,-0.281185317316405,-0.163766322518361,0.420746574949973,0.16466088705392,0,0,0,0,0,0,0,0,1
3,59,-0.525546014666076,-0.139752578783898,-0.893109312785697,-0.166686379046424,0,0,0,0,0,0,0,0,1
1,60,-0.109250422183713,0.0348779376318078,0.670686729624919,0.103264919566005,0,0,0,0,0,0,0,0,7
2,60,0.110319245512621,-0.108793604009724,1.13267451700044,-0.135262084657343,0,0,0,0,0,0,0,0,7
3,60,0.0178568726736801,-0.1034430992115,3.25223309959443,-0.0637642862721449,0,0,0,0,0,0,0,0,7
1,61,-1.20581244293938,-0.0556677318910277,-1.06659440320057,-0.261910650432152,0,0,0,0,0,0,0,0,8
2,61,-1.63892452703633,0.0765832534896991,1.09005768683591,0.086548630923574,0,0,0,0,0,0,0,0,8
3,61,-1.13658776780002,0.176609632404419,-2.4155616267665,0.0607771756211698,0,0,0,0,0,0,0,0,8
1,62,0.309005869706049,0.159625693437602,4.10459014847417,-0.0915941508457234,0,0,0,0,0,0,0,0,11
2,62,1.58711530848233,0.0604836149058572,5.2592104137216,0.0667720585259302,0,0,0,0,0,0,0,0,11
3,62,-0.287805305389172,0.0762115393103135,2.94418838198662,0.302563088837185,0,0,0,0,0,0,0,0,11
1,63,-1.56778298150576,0.173475033159807,-1.38623308087419,0.039869658252079,0,0,0,0,0,0,0,0,10
2,63,0.214910591009928,-0.246909775411719,1.33145039067138,-0.101986760751124,0,0,0,0,0,0,0,0,10
3,63,-0.701045288815003,-0.0353247195440474,-4.8738623837346,-0.325266178617544,0,0,0,0,0,0,0,0,10
1,64,1.12639297076155,-0.247493611726105,4.54581377289377,-0.157890643948696,0,0,0,0,0,0,0,0,11
2,64,0.693925765536128,-0.300690325853608,1.85137288614612,0.259241493768906,0,0,0,0,0,0,0,0,11
3,64,0.502192278901732,-0.0957536840267357,4.39130726248518,0.0804582710079398,0,0,0,0,0,0,0,0,11
1,65,2.42176054102889,-0.0293007958905343,-0.413143801067093,-0.0492254243136454,0,0,0,0,0,0,0,0,8
2,65,2.26240917400761,-0.0350428348657185,-3.17702494081674,-0.0029630454616073,0,0,0,0,0,0,0,0,8
3,65,2.65211584158,-0.13177872796221,0.279623923168955,-0.200490096574916,0,0,0,0,0,0,0,0,8
1,66,0.484170565461758,0.331890898307125,0.18392387163351,-0.253723822608633,0,0,0,0,0,0,0,0,8
2,66,-0.0124699958788135,0.105325063493512,-1.63927966454568,0.145549125806282,0,0,0,0,0,0,0,0,8
3,66,0.517287907040309,-0.0359226779566429,2.11726906494752,-0.00879669258773879,0,0,0,0,0,0,0,0,8
1,67,2.47819065560201,-0.12324809087493,-1.54065564665402,-0.182841841184901,0,0,0,0,0,0,0,0,6
2,67,2.13837826857366,-0.101791229819957,-1.43610257450952,0.0201083570057409,0,0,0,0,0,0,0,0,6
3,67,2.66934693891249,-0.111569217971368,-1.38910074205189,0.10049012556929,0,0,0,0,0,0,0,0,6
1,68,-0.903040657467559,-0.0284551604277382,-3.45359275757922,0.0184609495221338,0,0,0,0,0,0,0,0,5
2,68,-0.786102052329921,0.128818671653521,-8.9921168286828,0.185129719979439,0,0,0,0,0,0,0,0,5
3,68,-0.482589021527432,0.139126994946381,-0.949690150146012,-0.0460379072283666,0,0,0,0,0,0,0,0,5
1,69,0.245526375392349,-0.234835894130191,-2.28513894969917,-0.0871957229412884,0,0,0,0,0,0,0,0,2
2,69,-0.261840997098233,0.0640348181036214,-4.94602988031055,-0.213030237880122,0,0,0,0,0,0,0,0,2
3,69,0.662532294372471,-0.0228390208294343,-0.193569857202405,-0.106590063104993,0,0,0,0,0,0,0,0,2
1,70,0.501118630540815,-0.0380096421743712,-2.18089608718164,0.0410174555843685,0,0,0,0,0,0,0,0,7
2,70,0.527529407333117,-0.036835037650659,1.79893632109392,-0.115664344987183,0,0,0,0,0,0,0,0,7
3,70,0.0735904502414462,-0.00695858228858959,-3.16576671157924,0.123750631318505,0,0,0,0,0,0,0,0,7
1,71,0.50553331135712,-0.050325943491435,1.92145712191763,-0.123814471317954,0,0,0,0,0,0,0,0,7
2,71,0.357145608152347,-0.218268863141477,-0.281873225001519,0.163654939194077,0,0,0,0,0,0,0,0,7
3,71,0.733213100131459,-0.091485469839885,-1.79860264684692,0.150720415099151,0,0,0,0,0,0,0,0,7
1,72,0.84674369737291,0.197136768200769,0.55334985884555,-0.183925970736567,0,0,0,0,0,0,0,0,7
2,72,1.30870477026831,0.246701889584098,3.08474150074537,-0.226800712498716,0,0,0,0,0,0,0,0,7
3,72,1.15539949896122,0.0282565970554579,-3.53104390795593,-0.0272574753798251,0,0,0,0,0,0,0,0,7
1,73,0.263091755627089,-0.0308294247508747,1.50972866204657,-0.00614966876728542,0,0,0,0,0,0,0,0,7
2,73,-1.30605857565924,-0.105793726217032,-3.34614458467668,-0.026388201714949,0,0,0,0,0,0,0,0,7
3,73,-0.896935997934054,0.110871739362977,1.18172766990877,-0.162090763890232,0,0,0,0,0,0,0,0,7
1,74,0.661523807475762,-0.0279137626118529,1.7561214484183,0.137146072360603,0,0,0,0,0,0,0,0,0
2,74,-0.248244521012476,-0.00795919918198218,0.0931720205225872,0.0489548774997184,0,0,0,0,0,0,0,0,0
3,74,-0.282817202463707,-0.16725553560621,3.13157931459361,-0.0518061735861244,0,0,0,0,0,0,0,0,0
1,75,-0.520170071189974,-0.0230606599208705,1.23044837966657,-0.200975718798899,0,0,0,0,0,0,0,0,3
2,75,-1.56246260739635,0.197299176156054,0.858106303580783,0.192163280504533,0,0,0,0,0,0,0,0,3
3,75,-1.22476176604378,0.278975874789685,-0.402429152751935,-0.0151159059609381,0,0,0,0,0,0,0,0,3
1,76,-0.16719255453507,-0.0431745674201878,-1.60806655700648,-0.111878039464109,0,0,0,0,0,0,0,0,5
2,76,-1.80391229995489,0.224822256261618,-2.75090159411938,0.00794098499229694,0,0,0,0,0,0,0,0,5
3,76,-1.14585279310465,-0.175515540188191,-0.339395495353585,-0.0492328246425224,0,0,0,0,0,0,0,0,5
1,77,0.554366920794682,-0.142453805470123,-0.0634364219239956,0.135266946701639,0,0,0,0,0,0,0,0,10
2,77,0.432267947584787,-0.123678860612149,0.494499221816511,0.102454747878964,0,0,0,0,0,0,0,0,10
3,77,-0.00894757315518646,-0.111077396494201,3.45813639013424,-0.246163845180084,0,0,0,0,0,0,0,0,10
1,78,0.184918188688544,-0.109041870872949,1.62093901676865,-0.302714332885251,0,0,0,0,0,0,0,0,12
2,78,0.277274843548887,-0.139320515234908,-1.02352783789594,0.148905866086623,0,0,0,0,0,0,0,0,12
3,78,0.0782574983997772,-0.1235143201265,-0.492073715374815,-0.0379049346410621,0,0,0,0,0,0,0,0,12
1,79,-0.489631799858845,-0.11492494287365,0.478099451818693,0.0119085832414109,0,0,0,0,0,0,0,0,5
2,79,-0.110601530711968,0.27645152795505,-1.26277956533534,-0.169976740844623,0,0,0,0,0,0,0,0,5
3,79,-0.34336289987667,-0.121323036507393,-4.03512201638698,-0.148323085619928,0,0,0,0,0,0,0,0,5
1,80,-0.045742988632723,-0.018424982522076,-2.77167133496133,-0.289393162751769,0,0,0,0,0,0,0,0,7
2,80,0.00636486471994502,0.11600217131261,1.46284786450158,0.122428124876825,0,0,0,0,0,0,0,0,7
3,80,0.228261288088471,0.0494276717704756,0.570499637755546,0.157684746977111,0,0,0,0,0,0,0,0,7
