rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha13,eta_alpha21,eta_alpha23
1,1,0.781584316113987,-0.041887486412969,0.0669626545946904,0.0858672848709854,1.45977779034718,0.122383633921125,0,0,0,0,0,0,0,0
2,1,1.24672713244216,-0.0659702385098482,0.0229253229088219,-0.0437981888138728,1.90754892164936,0.228505981656815,0,0,0,0,0,0,0,0
3,1,2.33065308076022,-0.123004447303979,0.0673559339744637,0.391273023871361,1.43060076447266,-0.0478660339302018,0,0,0,0,0,0,0,0
1,2,2.90475729420615,0.0992398843637861,-0.0189780090538098,1.16317199154919,-0.271931313095479,0.177950080006097,0,0,0,0,0,0,0,0
2,2,2.09248256915665,0.178975585361571,0.010902942269795,0.0970963598562855,-0.686571327826861,0.137126454454316,0,0,0,0,0,0,0,0
3,2,0.316117053084802,0.100167968734701,0.039889470657413,1.25647041837565,0.316246146540434,-0.0166618396450066,0,0,0,0,0,0,0,0
1,3,-2.48377562538417,0.0587397207693382,0.0986802877916293,0.218688988648661,1.25560424650133,0.0650677481529068,0,0,0,0,0,0,0,0
2,3,-2.591710101964,-0.064666317179102,-0.00656701744311716,0.496531217669494,0.952781410454791,0.159056520489201,0,0,0,0,0,0,0,0
3,3,-2.21733248579387,-0.0362398567440162,0.0511531011920528,0.0850053061306943,0.4240298384853,0.190500125478829,0,0,0,0,0,0,0,0
1,4,-2.13296791261608,0.111135017407596,0.0667499226244468,-0.176624201409908,-0.435435568529563,0.177350973932742,0,0,0,0,0,0,0,0
2,4,-2.36260056122114,-0.0955204548594372,0.0316342604929774,-1.01631120575335,0.516734482767886,0.0973312137059986,0,0,0,0,0,0,0,0
3,4,-3.04977072167688,0.0399528371052853,0.107051397575305,0.963393651847571,-0.0394021013081511,0.0113997423003963,0,0,0,0,0,0,0,0
1,5,-0.45140702837039,-0.0626990601152009,0.0363904938324315,0.339322040184793,1.15970925997721,-0.170293431124178,0,0,0,0,0,0,0,0
2,5,1.0364413223071,0.169660713517871,0.000595618534726838,-0.581742945514162,0.485344470916041,-0.0874881454746903,0,0,0,0,0,0,0,0
3,5,-0.682818600004705,-0.0372997609675833,0.0981005457350444,0.91388854704212,0.387276563730526,-0.0396011105787717,0,0,0,0,0,0,0,0
1,6,-1.90097498257034,-0.139848627127316,0.0356818424984968,0.0165779864675337,0.296974495335063,-0.0832594098531183,0,0,0,0,0,0,0,0
2,6,-2.38840375444638,-0.160636480959059,-0.00296433623613623,-0.398340869290313,-0.28149044229924,-0.0325170850143172,0,0,0,0,0,0,0,0
3,6,-1.62083413461236,0.00884365527143954,0.0821361849861448,0.122566269408994,-0.134724820872179,-0.0553068079526028,0,0,0,0,0,0,0,0
1,7,2.1671544466717,-0.0283612133700912,0.134854832596959,0.170257383747613,-1.26942356804301,-0.0398498479756374,0,0,0,0,0,0,0,0
2,7,1.66280512025485,-0.126027352074654,0.0251909465746179,1.13796394782483,-1.23960824940862,0.0403315011745384,0,0,0,0,0,0,0,0
3,7,0.883610831061905,-0.161529743048596,-0.0251909439107105,1.32149522271017,-1.01429277040044,0.0672690695001279,0,0,0,0,0,0,0,0
1,8,0.27311095521765,0.0410555526669516,0.123413836900807,-0.398359128238396,0.0924610825496144,0.226957994335903,0,0,0,0,0,0,0,0
2,8,3.45150308921183,-0.130175954368072,-0.0632269439309541,0.538143345632278,-0.0305833571821923,0.00479690468528715,0,0,0,0,0,0,0,0
3,8,0.579700751024704,-0.0034391826713939,0.063526982788552,0.186327473099516,0.686842715226484,-0.209578327987171,0,0,0,0,0,0,0,0
1,9,1.17584795646384,-0.138294832608521,0.12265676557614,0.428895546722017,0.988175326420845,-0.0349539507760486,0,0,0,0,0,0,0,0
2,9,-0.997620781579893,-0.0826103193501092,0.112865424713179,0.171630412595331,1.55442682601256,-0.0921697840300754,0,0,0,0,0,0,0,0
3,9,3.38945667651841,-0.196038928516365,0.130355323283524,0.610753198254256,1.29366523535076,-0.0458830905929584,0,0,0,0,0,0,0,0
1,10,-0.610878315488611,-0.00128057389421127,0.00166355749439931,1.05884709783563,-0.0345731009229038,0.0760836476106655,0,0,0,0,0,0,0,0
2,10,-0.320813273486923,-0.0220850824493505,0.102645495992425,-0.192593153013886,0.075521005308774,-0.0382759708807198,0,0,0,0,0,0,0,0
3,10,-1.34573098013389,-0.0126125085199267,-0.101355088052884,-0.695007656470597,0.466794537199465,-0.036220434575318,0,0,0,0,0,0,0,0
1,11,0.973018016816725,0.170984136474846,-0.0593225194463139,-0.308399776460318,-1.89628719269041,0.0555660112448707,0,0,0,0,0,0,0,0
2,11,3.09666541083986,0.139236390685157,-0.0299962215375384,0.432679046436117,-0.886751113213049,-0.00473227766739009,0,0,0,0,0,0,0,0
3,11,1.31517211907211,0.126493851267621,0.0214668333285703,0.900755283221565,-0.724698319510627,-0.0142427526336327,0,0,0,0,0,0,0,0
1,12,2.04850200554941,0.0792463691497533,0.0213187324835205,-0.751213826267519,-0.816085032834672,-0.0775950755231093,0,0,0,0,0,0,0,0
