parameter,value,se_sa,rse_sa,pvalue_sa
b0_pop,292.076545909776,6.81324653736011,2.33269210854909,
b1_pop,-0.276531674447309,0.0627266153995333,22.6833383643671,
b2_pop,-0.664518660042145,0.142580717862533,21.4562398975358,
a_pop,43.3198637931749,21.6258634428828,49.9213560461149,
h1_pop,0.00109818934274653,0.000452903167544625,41.2408998990951,
h2_pop,0.108394347545803,0.0140134012266202,12.9281660380849,
alpha1_pop,-0.000167906000741084,0.000235552096373223,140.288075073893,
alpha2_pop,-0.00021071977984889,0.000155747832744963,73.9122985306135,
hcov1_pop,0,,,
beta_hcov1_score4C,0.231763007570605,0.0457936343010899,19.7588194859523,4.16995173946333e-07
hcov2_pop,0,,,
beta_hcov2_score4C,-0.12611184868687,0.0201282466759302,15.9606308887818,3.71830122247729e-10
omega_b0,70.3644984996899,4.964493849596,7.05539576839006,
omega_b1,0.237835268767722,0.0398860992660947,16.7704728877065,
omega_b2,0.31469000726405,0.0690335580605662,21.9370035485879,
omega_a,1.91935742673889,0.299654424697778,15.6122262859039,
e_b,0.186999836050667,0.00543684485985262,2.90740621739344,
