rep,id,b01,b11,b21,a1,b02,b12,b03,b13,b07,b17,p1,g1,p2,g2,alpha11,alpha12,alpha13,alpha17,alpha21,alpha22,alpha23,alpha27
1,1,0.509715213797097,-0.0976561634569297,-0.123861503460741,5.76114484745216,7.40289937654502,-0.00277927584230962,4.22248172746227,-0.118359625073686,230.627109151462,-1.94954064873294,0.049968026299303,0.0717334909357672,0.730318615398735,0.0800471301412616,0.234202681255329,-13.6640880623043,0.520942436706949,-5.9539338965274e-07,-0.0560510528608738,-6.06622759700247e-08,1.02568436823111e-09,0.000831025912022411
2,1,1.16928051260019,-0.0912324282957905,-0.182423054222488,0.254044158492929,7.36220621767764,0.0104609318887472,4.46951487270636,-0.238220493098514,342.996110031691,-9.62013953350016,0.049968026299303,0.0717334909357672,0.730318615398735,0.0800471301412616,0.234202681255329,-13.6640880623043,0.520942436706949,-5.9539338965274e-07,-0.0560510528608738,-6.06622759700247e-08,1.02568436823111e-09,0.000831025912022411
3,1,0.88556365487531,-0.0930892191655221,-0.102654505045239,2.86658739200473,7.36456425094693,0.00679241782423088,3.87168506991482,-0.0504245944964929,304.692903883014,-3.84501289167619,0.049968026299303,0.0717334909357672,0.730318615398735,0.0800471301412616,0.234202681255329,-13.6640880623043,0.520942436706949,-5.9539338965274e-07,-0.0560510528608738,-6.06622759700247e-08,1.02568436823111e-09,0.000831025912022411
1,2,6.16160911187253,-0.074626068348671,-0.0820673950986458,3.27733683394602,7.38985097996867,-6.20802844232419e-06,5.20358618376757,-0.153632132193402,589.898084810352,-0.780681802440705,0.049968026299303,0.0717334909357672,0.730318615398735,0.0800471301412616,0.234202681255329,-13.6640880623043,0.520942436706949,-5.9539338965274e-07,-0.0560510528608738,-6.06622759700247e-08,1.02568436823111e-09,0.000831025912022411
2,2,5.38199969467553,-0.155288726600289,-0.126525853189448,19.0165621668137,7.36539226038063,0.00276536978006703,4.95631317709055,-0.264475140329775,477.426204842889,-3.15527707460246,0.049968026299303,0.0717334909357672,0.730318615398735,0.0800471301412616,0.234202681255329,-13.6640880623043,0.520942436706949,-5.9539338965274e-07,-0.0560510528608738,-6.06622759700247e-08,1.02568436823111e-09,0.000831025912022411
3,2,5.54732048853844,-0.002082646452083,-0.122314074960835,4.94256349640207,7.40413161781989,-0.00263145268093758,4.01327079600348,-0.283598829785686,573.003196418002,-6.48313560687622,0.049968026299303,0.0717334909357672,0.730318615398735,0.0800471301412616,0.234202681255329,-13.6640880623043,0.520942436706949,-5.9539338965274e-07,-0.0560510528608738,-6.06622759700247e-08,1.02568436823111e-09,0.000831025912022411
1,3,7.29468998098585,-0.254520405232051,-0.129076752576635,9.75580919951796,7.38754884273754,0.006033932012962,4.52357091600775,-0.0487554561365529,308.642797798064,-13.9799161406624,0.049968026299303,0.0717334909357672,0.730318615398735,0.0800471301412616,0.234202681255329,-13.6640880623043,0.520942436706949,-5.9539338965274e-07,-0.0560510528608738,-6.06622759700247e-08,1.02568436823111e-09,0.000831025912022411
2,3,7.02962253864782,-0.100321766487451,-0.20165219714892,2.61275216154195,7.31489240532477,0.00504726981964347,5.25866492499519,0.00330797720351551,317.050082485827,-0.832350758670778,0.049968026299303,0.0717334909357672,0.730318615398735,0.0800471301412616,0.234202681255329,-13.6640880623043,0.520942436706949,-5.9539338965274e-07,-0.0560510528608738,-6.06622759700247e-08,1.02568436823111e-09,0.000831025912022411
3,3,5.89948515762047,0.0322222067350744,-0.139868626144427,31.8121449530808,7.33184551435422,0.00824598372239155,5.3841747708407,-0.312896939246396,315.779322949563,-6.98977136135868,0.049968026299303,0.0717334909357672,0.730318615398735,0.0800471301412616,0.234202681255329,-13.6640880623043,0.520942436706949,-5.9539338965274e-07,-0.0560510528608738,-6.06622759700247e-08,1.02568436823111e-09,0.000831025912022411
1,4,1.59199939558835,0.0279603805643139,-0.195389524600084,3.31185664159557,7.41406189973684,0.0138359934529237,4.41115349088494,-0.275662136670321,193.451680669843,-3.51701684903396,0.049968026299303,0.0717334909357672,0.730318615398735,0.0800471301412616,0.234202681255329,-13.6640880623043,0.520942436706949,-5.9539338965274e-07,-0.0560510528608738,-6.06622759700247e-08,1.02568436823111e-09,0.000831025912022411
