rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b07,eta_b17,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha17,eta_alpha21,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha27
1,1,0.165064664873607,-0.0774819072935855,-0.0179393547868062,-0.271010178304185,0.00810516088052804,0.014610406411016,0.494544399167786,-0.284959363511009,1.15462488691327,0.0335730565799426,0.732770691261268,-0.135679869786007,-90.0529591962904,3.04656630545803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,4.80228087810877,-0.0640313715148452,-0.0280487135606529,-0.138401441739019,0.041348404929427,0.00712434449216188,-1.20356608536998,0.175606813031725,1.46492055696453,0.101421666463499,1.39092859731204,-0.0644633901813185,-78.0159004055246,3.57303860676768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0.505912727365488,0.181569071221537,0.0416512040913894,-0.719391962639333,-0.00819790170681944,0.00532830957770972,1.52119451296515,0.0715659213749792,1.46320645532505,0.0439567748484002,1.09282074641801,0.00220750359800527,-83.8036138517878,5.80839587906637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,4.72624027685292,-0.20322913287622,-0.0297225164408664,2.06556425793301,0.11038144689106,0.0076275823239343,0.987149133952885,-0.0328712187459162,-0.832278351284596,0.142665381598851,0.91267227108742,0.00265330167282897,174.554486394777,-2.19252173096811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,3.77548318774338,-0.402480692656838,-0.0619184227566369,1.7049349754454,0.0870178107852748,0.00819174172614683,0.775666030079364,-0.0211651745334111,-1.19966590394755,0.167008091603572,0.79818834021806,-0.0139054297560116,241.783571772902,-4.9830718701876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,5.51545336512484,-0.334455033056429,0.0127219894097277,1.53363311329079,0.118861715152361,0.00702978909559119,0.0280876459291539,0.0118171079130278,-1.19028478313003,0.13824817163673,1.24762878447373,-0.0157416587119475,173.413731449688,-2.65682153222957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-2.0547915771275,-0.0496894443827655,0.00416641886538313,-1.17934389939819,0.00427845091129431,0.0102323200433342,-2.60511064686748,-0.42152087247118,-0.166930998610598,0.162849363386005,0.594750519201265,-0.213139787257623,-205.501548859101,1.70331623422481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1.82672816905202,-0.0166039939143627,-0.0555202603443506,-0.712478518026203,0.0354547585146134,0.00920298329652622,-1.86631063926478,-0.455841430650361,-0.300132195025424,0.063392724740609,1.09495648114151,-0.171770111298819,-210.576196812137,-0.569721545870037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,3,-2.09812723598632,0.0285788862338105,-0.0139841289705535,-0.0694745531681558,0.0528057306351535,0.00376957359483922,-2.80657166025892,-0.354617707095152,-0.183782043527274,0.0746651497152909,0.378864165877943,-0.0945784580319782,-241.44669531007,3.31617263611152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4,1.6809754771782,0.0271759325119995,0.0616679155413737,-0.668610036010419,0.0200283446841096,0.00529254551863066,-1.1860108934171,0.235624379250202,4.36779837440334,0.126407442628883,-0.180035383925645,0.171667041464429,-160.974812735882,0.66553417422113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
