rep,id,b02,b12,b03,b13,b04,b14,b05,b15,b06,b16,h1,h2,alpha12,alpha13,alpha14,alpha15,alpha16,alpha22,alpha23,alpha24,alpha25,alpha26,hcov1,hcov2,eta_b02,eta_b12,eta_b03,eta_b13,eta_b04,eta_b14,eta_b05,eta_b15,eta_b06,eta_b16,eta_h1,eta_h2,eta_alpha12,eta_alpha13,eta_alpha14,eta_alpha15,eta_alpha16,eta_alpha22,eta_alpha23,eta_alpha24,eta_alpha25,eta_alpha26,eta_hcov1,eta_hcov2
2,4,6.14931844112603,-0.0913297316864891,3.16103258004364,-0.241256297246948,3.65714880304568,-0.0840392251442537,4.38421186166648,0.0405706503668383,85.9620515049257,-0.0111025241695286,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.5122255038889,-1.11577914476544,0.167694028435563,-0.0654717936535399,-1.07239490941422,-0.0898852725848494,-0.700066684307004,-0.0248658639897607,-0.0929707339209855,0.0286287633689048,-7.4990628802428,-0.0387473453397013,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,5.67681994816333,-0.179954238554017,2.70508816348394,-0.171163343867845,5.50781664787722,-0.140061972680216,4.35715634532639,-0.0163902373655002,90.5403250924369,-0.0286538897265431,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.5122255038889,-1.11577914476544,-0.304804464527138,-0.154096300521068,-1.52833932597392,-0.0197923192057465,1.15060116052454,-0.0808886115257232,-0.120026250261068,-0.0283321243634337,-2.9207892927316,-0.0562987108967158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,8.85245528202699,-0.12140371220247,2.8721702817436,0.0246693748238664,5.02720029556911,-0.165165795284793,4.9890169170994,0.0269712721981104,96.3107333754318,-0.194457854892662,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,1.31708456395834,-0.418417179287041,2.87083086933652,-0.0955457741695203,-1.36125720771426,0.176040399485965,0.669984808216419,-0.1059924341303,0.511834321511934,0.0150293852001769,2.84961899026328,-0.222102676062835,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,5,8.03375836873727,-0.0243229189790795,2.9186781265481,0.00734856513209516,6.68918723906122,-0.269819126887514,4.47165077893616,0.0405382243212348,94.0609465926852,-0.055978422169773,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,1.31708456395834,-0.418417179287041,2.0521339560468,0.00153501905386976,-1.31474936290976,0.158719589794194,2.33197175170853,-0.210645765733021,-0.00553181665129898,0.0285963373233014,0.599832207516627,-0.0836232433399457,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,9.01462904472237,-0.0828535255588215,3.55480825016241,0.0104112385574882,4.96156963129088,-0.15994938167519,4.81917784868221,0.0558184498829561,96.5465927488252,-0.174980384772373,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,1.31708456395834,-0.418417179287041,3.03300463203191,-0.0569955875258722,-0.67861923929545,0.161782263219587,0.604354143938188,-0.100776020520697,0.341995253094749,0.0438765628850226,3.08547836365672,-0.202625205942546,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,6,5.36589459628768,-0.00434508112560728,4.93376455260091,-0.399781033273369,3.51558165852952,-0.0438144316016767,4.05262753518544,-0.0128225136249054,94.8568098586996,0.230949223287561,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,0.878056375972225,-0.278944786191361,-0.615729816402779,0.0215128569073419,0.700337063143046,-0.24841000861127,-0.841633828823165,0.0153589295528163,-0.424555060402027,-0.0247644006228388,1.39569547353106,0.203304402117388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,6,5.0837221541454,-0.0697922412940941,5.11325685661073,0.105694873937187,-0.231895273413876,0.0412115286665413,4.59739182819365,0.0433595871413457,93.4541791929781,-0.0114444411217795,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,0.878056375972225,-0.278944786191361,-0.897902258545061,-0.0439343032611448,0.879829367152868,0.257065898599285,-4.58911076076656,0.100384889821034,0.120209232606192,0.0314177001434122,-0.00693519219045413,-0.0390892622919522,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,7.70218367419863,0.0148647061513692,6.13678355826115,-0.395958592029305,3.60162104729483,-0.121867341350226,4.37290075226711,0.00221138301951994,89.4909247102937,-0.010829543356345,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,0.878056375972225,-0.278944786191361,1.72055926150816,0.0407226441843184,1.90335606880329,-0.244587567367206,-0.755594440057857,-0.0626939801957326,-0.104281843320356,-0.00973050397841349,-3.97018967487485,-0.0384743645265177,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,7,5.81881336990225,-0.0136799037096503,5.3024770594256,-0.152721332226256,3.49262692632488,-0.035887931278698,4.38836795427029,-0.00986575556871146,96.2143459698629,0.231350244876024,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,5.26833825583335,-1.67366871714816,-0.162811042788211,0.0121780343232989,1.06904956996774,-0.00135030756415688,-0.864588561027803,0.023285429875795,-0.0888146413171746,-0.0218076425666449,2.7532315846944,0.203705423705852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,7,6.73011617640766,-0.00727483329572006,5.27585318224644,-0.20384695421855,3.98126638845301,0.0287316120332004,4.45649978891569,0.0209286176827358,94.4210921032288,0.0598307631540774,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,5.26833825583335,-1.67366871714816,0.748491763717191,0.0185831047372292,1.04242569278858,-0.0524759295564513,-0.375949098899679,0.0879049731876934,-0.020682806671771,0.00898673068480239,0.959977718060259,0.0321859419839047,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,7,4.95999581376836,0.204834622288873,4.75573764097751,-0.0729938861623885,3.83086381241984,-0.0963246880758511,3.71019220548039,0.0239041820215237,95.6958168057765,-0.141382174130441,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,5.26833825583335,-1.67366871714816,-1.0216285989221,0.230692560321823,0.522310151519648,0.0783771384997102,-0.526351674932851,-0.0371513269213581,-0.766990390107074,0.0119622950235902,2.23470242060796,-0.169026995300614,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,8,5.61613144305826,0.211101500924829,4.65773826416015,-0.0933050927195541,2.47675402741065,-0.232298182117291,4.48093769299452,-0.00922933165991684,94.1477581073171,0.128609059233017,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.07319731590279,-0.976306751669762,-0.365492969632199,0.236959438957778,0.42431077470229,0.0580659319425446,-1.88046145994203,-0.173124820962798,0.00375509740705837,-0.0211712186578503,0.686643722148531,0.100964238062845,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,8,6.21638142252106,0.0221587216176055,4.33234795520696,0.001860688649962,4.65558867859839,0.153030506115375,4.98733595523065,0.0154140510307722,96.7010830305653,0.0931905700060287,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.07319731590279,-0.976306751669762,0.234757009830592,0.0480166596505548,0.0989204657490959,0.153231713312061,0.298373191245705,0.212203867269868,0.510153359643188,0.00347216403283881,3.2399686453968,0.0655457488358559,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,8,5.98536289674477,0.104140919040525,4.18674367507099,-0.0908489364527204,3.65498681634495,-0.114621731835947,4.4789894154039,0.0462245670175196,96.2195769182226,0.0558761250389284,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.07319731590279,-0.976306751669762,0.00373848405430977,0.129998857073474,-0.0466838143868742,0.0605220882093783,-0.702228671007735,-0.0554483706814544,0.00180681981643627,0.0342826800195862,2.75846253305406,0.0282313038687557,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,9,6.18538872675836,0.163815747538352,5.17796136105177,0.147308530324301,2.65672975119839,-0.122218505893083,4.27827542397789,0.031344302494206,95.2875908930134,0.00245259727001312,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.63416912791668,-0.836834358574082,0.203764314067893,0.189673685571301,0.944533871593907,0.298679554986399,-1.7004857361543,-0.0630451447385904,-0.198907171609572,0.0194024154962726,1.82647650784486,-0.0251922239001596,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,9,7.17537314681268,-0.00587943618650166,6.08677625776598,-0.0297336950578086,4.62976801337634,-0.0218900984490809,4.18590371874423,0.0121690409787823,94.7908528045269,0.132112088813595,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.63416912791668,-0.836834358574082,1.19374873412222,0.0199785018464476,1.85334876830812,0.12163732960429,0.272552526023653,0.0372832627054121,-0.291278876843229,0.000227153980848818,1.32973841935836,0.104467267643423,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,9,6.9574199044284,-0.106791866341009,5.88394924599677,0.00493369856615057,4.61194230066183,-0.105667483457342,4.31617963482009,0.00832728929837204,93.1517460279075,0.150949005130532,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.63416912791668,-0.836834358574082,0.975795491737935,-0.0809339283080593,1.65052175653891,0.156304723228249,0.254726813309148,-0.0464941223028489,-0.16100296076737,-0.0036145976995614,-0.309368357260979,0.123304183960359,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,10,6.46070020761084,-0.127486606357236,4.90893231056234,-0.0163860682746302,2.39313530179542,-0.00349670761908123,4.22866850573337,0.00586969230193889,87.2406945733478,0.018541421927094,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.19514093993056,-0.697361965478402,0.479075794920374,-0.101628668324287,0.675504821104485,0.134984956387468,-1.96408018555727,0.0556766535354118,-0.248514089854093,-0.00607219469599455,-6.22041981182078,-0.00910339924307875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,10,5.40753168974392,-0.0565022761612134,4.26129814691379,-0.315406502523057,5.43416715379045,-0.159973901632563,4.27793574279188,0.00259478985307206,94.977722828428,0.126469699842016,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.19514093993056,-0.697361965478402,-0.574092722946542,-0.0306443381282642,0.0278706574559351,-0.164035477860959,1.07695166643776,-0.10080054047807,-0.199246852795586,-0.00934709714486138,1.51660844325946,0.0988248786718429,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,5.18963829862244,-0.0238712971090651,3.98809006779155,-0.0147612000960624,3.20445424690562,-0.145479361914539,4.45148015596467,0.0152833636713797,91.9291402186345,0.139802930683276,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,2.19514093993056,-0.697361965478402,-0.791986114068023,0.00198664092388416,-0.245337421666309,0.136609824566036,-1.15276124044707,-0.0863060007600465,-0.0257024396227887,0.00334147667344631,-1.53197416653406,0.112158109513103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,11,9.70893500136479,-0.196684304541131,3.12803435248408,-0.234624239996252,2.09893050624032,-0.0289749154675382,4.63547433892683,0.0562692081373496,92.8269387655647,0.0184330026468315,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.5122255038889,-1.11577914476544,3.72731058867433,-0.170826366508182,-1.10539313697378,-0.083253215334153,-2.25828498111237,0.0301984456869548,0.158291743339371,0.0443273211394162,-0.634175619603838,-0.00921181852334118,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,11,8.80214801236567,-0.0656043697718563,3.1592320790409,-0.243450830704553,2.01166548596354,-0.0613368218112684,4.83557455965084,0.0405803319795478,91.3535664883011,0.064816765054383,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.5122255038889,-1.11577914476544,2.8205235996752,-0.0397464317389071,-1.07419541041696,-0.0920798060424541,-2.34555000138914,-0.00216346065677535,0.35839196406338,0.0286384449816144,-2.10754789686742,0.0371719438842103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,11,9.23764884976788,-0.165743178599924,3.23965935606065,-0.238891800951728,1.66587657368213,-0.00620234864146975,4.52752897976886,0.0405258938338183,91.6357084905272,0.0901489690010558,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,3.5122255038889,-1.11577914476544,3.25602443707742,-0.139885240566975,-0.993768133397206,-0.0875207762896297,-2.69133891367056,0.0529710125130233,0.0503463841813954,0.0285840068358849,-1.82540589464138,0.062504147830883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,12,6.12952943667081,-0.0980621735936854,5.67923730063482,-0.0466998421344529,2.85477078455858,-0.265108711031829,4.93126515277085,0.0192902275080444,93.8490974850355,-0.0275853715606285,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,1.75611275194445,-0.557889572382721,0.147905023980348,-0.0722042355607362,1.44580981117696,0.104671182527646,-1.50244470279411,-0.205935349877336,0.454082557183392,0.00734834051011101,0.387983099867,-0.0552301927308012,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,12,5.88270939463886,-0.0353537386461589,6.71933058568961,-0.216423289917251,4.51943537507527,-0.0851582330210919,4.66304275889214,0.0125572384115999,94.7626269399832,-0.0613060374744611,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,1.75611275194445,-0.557889572382721,-0.0989150180516001,-0.00949580061320969,2.48590309623175,-0.0650522652551519,0.162219887722581,-0.0259848718665989,0.185860163304673,0.000615351413666433,1.30151255481462,-0.0889508586446338,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,12,5.79400288121194,-0.230424587891564,5.85673967942323,-0.160878793459162,3.13186186575624,0.0314251439779554,4.49752839430339,0.0366985674761394,95.7838682023623,0.00848758041884748,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,1.75611275194445,-0.557889572382721,-0.18762153147852,-0.204566649858615,1.62331218996537,-0.00950776879706305,-1.22535362159644,0.0905985051324485,0.0203457987159226,0.024756680478206,2.32275381719379,-0.0191572407513252,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,13,5.5450981873623,4.14807916705728e-05,2.46618610624988,-0.415118502024987,4.45302535573854,-0.0228649799821822,4.76902269157484,0.0221535873897324,88.787583945509,-0.103050741921711,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,6.58542281979169,-2.0920858964352,-0.436526225328168,0.0258994188246198,-1.76724138320798,-0.263747477362889,0.0958098683858557,0.0363083811723108,0.291840095987376,0.0102117003917989,-4.67353043965957,-0.130695563091883,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,13,7.11206470830293,0.0328249668097301,1.50597371438158,-0.12115443345768,3.73817375096367,-0.178372538563453,4.82983649896358,0.00168164289232298,88.9959358474389,0.0912458997354857,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,6.58542281979169,-2.0920858964352,1.13044029561246,0.0586829048426793,-2.72745377507628,0.0302165912044185,-0.619041736389017,-0.11919917740896,0.352653903376115,-0.0102602441056105,-4.46517853772964,0.063601078565313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,5.72757730706729,-0.0574653642925686,1.76899118340278,-0.425390429555734,4.96261862906505,-0.092365784220328,4.64023036526363,0.00740623805991789,96.2218116343621,0.0460503735369709,0.000124850611510068,0.0513975993172631,1.24997888964523,0.690977085423184,-4.45347792471405e-08,-2.52977527152261e-07,0.972134974743016,-0.675854134270019,-0.224476766949612,-1.95411778026413e-10,-3.05258767784727e-09,-0.312392631117352,6.58542281979169,-2.0920858964352,-0.254047105623178,-0.0316074262596194,-2.46443630605508,-0.274019404893635,0.605403141712363,-0.0331924230658349,0.163047769676169,-0.00453564893801555,2.76069724919358,0.0184055523667982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
