rep,id,eta_b01,eta_b11,eta_b21,eta_a1,eta_b02,eta_b12,eta_b03,eta_b13,eta_p1,eta_g1,eta_p2,eta_g2,eta_alpha11,eta_alpha12,eta_alpha13,eta_alpha21,eta_alpha22,eta_alpha23
1,1,0.299683754239925,-0.0225112612462222,-0.00677711283703547,-0.306518359901013,0.056746608463361,-0.00388800041351635,-0.503966926531871,-0.243263231475733,0,0,0,0,0,0,0,0,0,0
2,1,-2.21526923479685,0.122949435440553,-0.00427856988059899,0.17221701465988,0.0288190882674444,0.00241654276255905,0.00938779620872321,-0.288213215700986,0,0,0,0,0,0,0,0,0,0
3,1,-0.306904302362406,0.0536295886944019,-0.0330950101284271,-0.14199582766574,-0.00108499760338532,-0.00100658289208824,-0.485228933106015,-0.232001830119605,0,0,0,0,0,0,0,0,0,0
1,2,-2.31357825853426,0.0824422327506771,-0.0605306492169014,0.345995779376834,-0.045991987169284,-0.000538082492474917,-0.931837270151531,-0.153647728660426,0,0,0,0,0,0,0,0,0,0
2,2,-0.453329233404245,0.174072767633218,-0.0333489220941645,-1.43674569401044,-0.0282736225575713,-0.000373070336780631,-1.50104888597537,-0.137288580232364,0,0,0,0,0,0,0,0,0,0
3,2,-0.316335437687827,0.107689988699629,0.0983893230913187,1.06625561862149,-0.0114397607665131,-0.00472496256107074,-0.426567438215506,-0.223491943421923,0,0,0,0,0,0,0,0,0,0
1,3,3.25087882341217,0.0398547053278625,0.109467006451934,1.33809031421762,0.0163309279646011,-0.00252450985581582,0.155288095834474,-0.04181103420013,0,0,0,0,0,0,0,0,0,0
2,3,-0.680883775751651,0.147868165353703,-0.044508417324751,-0.244436617853403,0.0306130386645105,-0.00241204207600209,-0.602565196969898,0.0624971430278656,0,0,0,0,0,0,0,0,0,0
3,3,0.644773593582079,0.0857429565189644,-0.0202593804405114,-0.359457244773201,0.00606579642990468,-0.00570819718547855,0.0409059850911433,-0.140877431579186,0,0,0,0,0,0,0,0,0,0
1,4,0.44574338025965,-0.105564834806525,0.061715763013095,-1.54937888084009,-0.0772793450219655,0.000910657065251199,-0.0935673451343328,-0.0446287817967176,0,0,0,0,0,0,0,0,0,0
2,4,-0.490026116883019,0.0497849219863467,-0.0376728120317298,-1.04061499854193,-0.0113308566869215,-0.00575465513158986,-0.626970530017698,0.0446212508886707,0,0,0,0,0,0,0,0,0,0
3,4,0.829410474831008,0.020587417040497,0.0654949446659266,-0.219028815014185,-0.00693485677937478,-0.0039117416099896,0.133912478322817,-0.0766301738604903,0,0,0,0,0,0,0,0,0,0
1,5,0.961882871853669,-0.0918282304492536,-0.00810931363483824,-0.238054999749363,-0.0502602863961696,-0.000395758958467551,0.596878231918638,0.144314793215787,0,0,0,0,0,0,0,0,0,0
2,5,0.60963295361912,0.00933455244274167,0.0245051293382929,0.249254348395195,-0.0249427299521674,-0.0053610405986005,0.362506711961484,0.163287933333326,0,0,0,0,0,0,0,0,0,0
3,5,-1.32493807206534,0.0696302833020648,0.0088906302896036,0.207969177068716,-0.0709198735923211,0.00223884223606745,0.552271860641444,0.049081472225266,0,0,0,0,0,0,0,0,0,0
1,6,1.03729654043978,-0.00859924388602595,0.0929460511723084,-0.552904588054639,0.0192079257704627,-0.000688909895730746,0.20674077625022,-0.0187954143597291,0,0,0,0,0,0,0,0,0,0
2,6,0.111890051669329,-0.0244766220498742,-0.0302450614671259,-1.01528187504724,0.050039168914612,-0.00465799220309021,-0.491268188331137,0.0366574827027619,0,0,0,0,0,0,0,0,0,0
3,6,0.238822472934048,-0.099999068417686,0.0543021747840093,-0.499951849136137,0.0122634999538054,-0.000824156437656973,-0.322938331191278,0.0109545708304516,0,0,0,0,0,0,0,0,0,0
1,7,2.67712359796652,-0.0940361697459778,-0.0937157914329281,-0.10391324189069,0.046954948658203,0.00133973424239762,-0.194547544602031,0.217792663075655,0,0,0,0,0,0,0,0,0,0
2,7,2.55277520581785,-0.127340156872401,0.0635854554664277,0.279638991071278,-0.00552112004915717,-0.00616735641441956,0.443838834654098,-0.227722919015648,0,0,0,0,0,0,0,0,0,0
3,7,3.02120073834342,-0.160950695744151,-0.0708195089746736,0.323682897892672,0.0316504843858452,-0.000690686066897779,0.429608353976715,-0.139612955287944,0,0,0,0,0,0,0,0,0,0
1,8,-2.36566716494229,-0.219867053042485,0.0665722578070159,-1.19395289613711,-0.05504824573653,-0.00119982561828456,2.12418173813356,0.101022885098214,0,0,0,0,0,0,0,0,0,0
2,8,-2.44696142991457,-0.132389977191319,-0.0178364165796429,-0.0355868498362717,0.00581318894733318,-0.00413682975293523,1.3102902427434,0.151581417367708,0,0,0,0,0,0,0,0,0,0
3,8,-1.88626331889131,-0.195010478073859,0.085488430957406,-0.733973765517904,-0.0116514745313809,-0.00417790932534826,1.89836408756795,0.127373029065527,0,0,0,0,0,0,0,0,0,0
1,9,1.05067947631892,-0.139814593917487,0.00581966904863104,-0.927703016529466,0.0225053829970951,-0.00975525261262672,0.292558412853322,-0.0959259831500345,0,0,0,0,0,0,0,0,0,0
2,9,-0.832349407648781,0.0299847738867178,-0.0447412184666946,-0.216687429019781,-0.0276176111128734,0.0122419972504812,-0.108565939208749,0.0709059244643697,0,0,0,0,0,0,0,0,0,0
3,9,-1.83103123444149,0.028474567403524,-0.109607393628994,0.631644884314206,0.00845794835996028,-0.00187745735667417,0.33924478141147,-0.126563977704092,0,0,0,0,0,0,0,0,0,0
1,10,1.08021212473928,0.127915943724666,-0.0206352641451101,0.564137999679654,0.0863059199105125,-0.00370424266216996,-1.04245924018937,0.388639502748782,0,0,0,0,0,0,0,0,0,0
2,10,2.33920564528693,0.00375975059163353,-0.0876384014022492,1.12279421366718,0.0214346295966861,0.0082559423497748,0.17092508922537,0.106568479670238,0,0,0,0,0,0,0,0,0,0
3,10,3.08479722708799,0.0458530186298381,0.0426746001900498,0.472536481508878,0.064747052872451,0.00657258727078949,-1.1199174863441,0.190025800058824,0,0,0,0,0,0,0,0,0,0
1,11,1.91590371653389,-0.304649559605587,0.0457938029054418,1.01680971487318,0.00921954580722151,0.00109635887867256,0.164242985324345,-0.209081208027874,0,0,0,0,0,0,0,0,0,0
2,11,-2.90110896314023,-0.170729779785275,0.0679653998181274,-0.233123445698607,-0.0418958023189147,0.0094044954813791,0.0610468573987033,-0.0903773951311396,0,0,0,0,0,0,0,0,0,0
3,11,-2.36712631787889,-0.154959235814378,0.104362572018809,-0.146599749055138,0.0407925979059192,-0.00024675131156407,-0.120449460175829,-0.0689129514263866,0,0,0,0,0,0,0,0,0,0
1,12,-0.460082977390612,-0.144033627962475,0.0161425660137502,1.24402142278117,0.0141417243199866,0.00515420520067024,-0.598248951321366,0.0929760372035345,0,0,0,0,0,0,0,0,0,0
2,12,-1.63227747840713,-0.191913712725249,0.162355139530353,-0.108909769220024,0.0252731620507038,0.00585074445175514,-0.888328001926576,0.309725010172625,0,0,0,0,0,0,0,0,0,0
3,12,-0.890748386151161,-0.125484514622515,-0.00296186654878774,1.43316957201623,-0.0172682885515698,0.00893742393908158,-2.16104408373818,0.331198808917882,0,0,0,0,0,0,0,0,0,0
1,13,3.50303726029077,-0.0750573795189447,0.0665617457644873,0.171104838338188,-0.0192805744355891,-0.00360073563257506,0.0324440003708721,-0.034061785340822,0,0,0,0,0,0,0,0,0,0
2,13,0.145285006002229,0.0375027026943756,-0.0411087555609805,-1.02994368061687,0.0313224219223711,-0.00679542968866303,0.215962410424835,-0.151421224777262,0,0,0,0,0,0,0,0,0,0
