parameter,value,se_sa,rse_sa
b01_pop,4.71477882937785,0.139398678542506,2.95663240179817
b11_pop,-0.140621534546651,0.01380220012161,9.81513974094135
b21_pop,-0.140444255842239,0.0143497082212612,10.2173692581491
a1_pop,5.77260988466855,0.780297077394084,13.5172321182914
b02_pop,7.39836712631115,0.00285936413544569,0.0386485840270997
b12_pop,0.00249632451754009,0.0004374344367472,17.5231398671777
b03_pop,4.15257666711853,0.0649426219272865,1.56391144904135
b13_pop,-0.134631995167669,0.0125305849765875,9.30728610311547
b04_pop,5.24869701825444,0.101849141632658,1.94046524839283
b14_pop,0.0228928031935181,0.00803410805012238,35.0944704421221
b05_pop,6.99906020077112,0.050802122819303,0.725842061105659
b15_pop,-0.0358830381181631,0.00904613206058269,25.2100505837709
b06_pop,5.17704924986256,0.0435747718269614,0.841691274776228
b16_pop,-0.0563263982714955,0.00719958358104933,12.7818994325663
b07_pop,348.168629262337,7.40438177602093,2.12666540110422
b17_pop,-4.46993928741259,0.528941390723808,11.8333014547494
p1_pop,0.045684328978741,0.0252541368550037,55.2796493229781
g1_pop,0.143879277986548,0.0275524603433133,19.1497071217506
p2_pop,0.742561146392979,0.0363651504894272,4.89726006620093
g2_pop,0.1004030675988,0.0127765738211138,12.725282331181
alpha11_pop,0.185664107953772,0.0324264700651756,17.4651258245613
alpha12_pop,-7.60561778875903,3.91728075115741,51.5050961007675
alpha13_pop,0.410040889442115,0.169483636165645,41.333350046196
alpha14_pop,-0.170963193694854,0.10614497132421,62.0864462286922
alpha15_pop,0.0895877305821796,0.112181599946219,125.219825546662
alpha16_pop,4.53366988910452e-13,1.45790858795614e-09,321573.608934307
alpha17_pop,0.00172943281042185,0.00206434920688041,119.365678414351
alpha21_pop,-0.13779182771898,0.0289487037347207,21.0090135343587
alpha22_pop,4.77761079277909e-17,2.16446290525637,4.53042953713968e+18
alpha23_pop,1.21708508782238e-13,4.03065349112788e-10,331172.695439032
alpha24_pop,0.0499187526024223,0.0546789151961991,109.535820399378
alpha25_pop,1.85658840693767e-16,0.0640173071385868,3.448115204176e+16
alpha26_pop,3.78799288774247e-06,0.00184913524914024,48815.7001330135
alpha27_pop,1.93042471344767e-14,nan,nan
omega_b01,1.95289025136502,0.107816366031944,5.52086150036249
omega_b11,0.108831538564738,0.00973576260012536,8.94571805978288
omega_b21,0.0693456722333066,0.0106082662169807,15.2976615199436
omega_a1,0.74014728506539,0.123721189646786,16.7157526810161
omega_b02,0.038663999488402,0.00239280797035169,6.18872336543832
omega_b12,0.00456599743920039,0.000350184111890613,7.66938914341439
omega_b03,0.999854379857266,0.0516519156528173,5.16594383075972
omega_b13,0.154621061560092,0.0093829106618525,6.06832637622652
omega_b04,1.67292785865293,0.0746212314065938,4.460516992447
omega_b14,0.0816132026717331,0.00638531446103521,7.82387438796931
omega_b05,0.75942259383963,0.0404617338139804,5.32796023481557
omega_b15,0.104715337371434,0.00700976378617978,6.69411373934228
omega_b06,0.629795898166911,0.0352643684020332,5.59933281634161
omega_b16,0.0799717141314882,0.00542372443136019,6.78205349261689
omega_b07,116.132215025631,5.66297227331807,4.87631470050598
omega_b17,4.95635027165687,0.411108572903665,8.29458271451495
b_1,0.322848618291214,0.00852346188992166,2.6400800273004
a_2,0.0489407432218597,0.000780629154505113,1.59504965211979
a_3,0.690864723646775,0.0132702372606677,1.92081558175671
a_4,0.698558001534208,0.0169278983466199,2.42326310906782
b_5,0.0791212539828434,0.00205974762749326,2.60327980638413
b_6,0.102337803526609,0.00262454433052445,2.56458927207875
b_7,0.20178227624113,0.00492482633975794,2.44066348715026
