b01_pop,1,-0.13252,0.13891,-0.067427,-0.0020467,0.0070084,0.00060254,-0.0027043,-0.001176,0.010515,0.034107,-0.015842,-0.01082,0.0050194,-0.045571,0.018956,-0.027778,-5.7241e-05,0.016033,3.1256e-05,9.6681e-05,0.0071474,0.22702,0.086275,-0.054176,-0.042409,-0.0035107,0.0037808,-0.0037861,0.0007156,-0.0009227,0.0077997,-0.0032557,-0.0021218,0.0028964,nan
b11_pop,-0.13252,1,0.59096,0.17298,0.0033127,-0.006405,7.0733e-05,-0.0011468,0.0045062,-0.049492,-0.055454,0.026385,0.022436,-0.028753,0.049531,-0.019292,0.034793,0.00065342,0.058584,-0.00045225,-0.00022949,0.043285,-0.055655,-0.68154,-0.55391,0.09351,-0.003267,-0.0037893,0.003302,0.00060255,0.00063373,-0.042255,-0.044869,0.0013475,0.0034758,nan
b21_pop,0.13891,0.59096,1,-0.075935,0.0004232,0.005838,-0.00062504,0.0021942,0.0014052,-0.030305,0.035612,0.01793,-0.0050628,-0.025485,-0.071329,0.01359,-0.017247,0.00010164,-0.0050027,-6.4145e-05,9.0256e-06,0.015705,0.079959,-0.38721,-0.71677,0.097952,-0.010274,0.0024356,-0.0017353,0.0046916,-0.00026306,-0.019201,0.043584,-0.00061519,0.0091224,nan
a1_pop,-0.067427,0.17298,-0.075935,1,-0.0047898,-0.010972,0.0030959,-0.0018741,0.012844,0.00056688,0.0076376,0.021619,-0.0091662,-0.0096824,0.0019328,0.0035312,-0.0081374,0.00015993,0.048745,-8.8387e-05,2.982e-05,0.026381,-0.041974,-0.38999,-0.17205,-0.62057,0.014767,0.0041485,-0.0092869,0.00042828,-0.0001569,0.0046829,-0.12495,-0.0096553,-0.0020801,nan
b02_pop,-0.0020467,0.0033127,0.0004232,-0.0047898,1,-0.24386,0.00043555,-0.00028237,0.0012203,-0.005286,0.015399,0.036513,0.00053486,-0.0024448,-0.0017014,0.0099072,-0.0020939,-9.4494e-05,0.0013182,0.00011904,6.6925e-05,0.0037127,-0.0018621,-0.0026153,-0.00504,0.0086739,0.012314,-0.027447,-0.00093373,-0.0024013,0.0025421,-0.0085378,0.00011783,0.0044436,0.0019919,nan
b12_pop,0.0070084,-0.006405,0.005838,-0.010972,-0.24386,1,-0.002504,0.013623,-0.0028564,0.004614,0.0564,-0.088426,-0.0066695,0.0025669,-0.024998,0.032317,-0.030255,-0.00064031,0.010796,0.00089664,0.00038232,0.0025683,0.0043581,0.012417,0.0017514,-0.00042261,-0.020737,0.060185,0.0039039,0.012493,-0.0034665,0.0065944,0.0032076,-0.013173,-0.0043609,nan
b03_pop,0.00060254,7.0733e-05,-0.00062504,0.0030959,0.00043555,-0.002504,1,-0.16508,0.00022058,-0.0018598,-0.0033956,-0.040855,-0.00054876,0.0024392,-0.00046605,0.0062522,0.0031517,2.2719e-05,0.00086007,-3.1467e-05,-1.6754e-05,-0.0025194,-2.9358e-05,-0.0024244,-0.0034484,-0.001824,0.00070153,0.0030033,0.00042272,0.0038238,-0.0012802,0.00064774,0.00022656,-0.0011419,0.0031489,nan
b13_pop,-0.0027043,-0.0011468,0.0021942,-0.0018741,-0.00028237,0.013623,-0.16508,1,0.00036666,0.006927,-0.077397,0.10903,0.012791,0.00085989,0.036172,-0.041327,0.034834,0.0001071,-0.021786,2.2007e-07,-0.00015104,-0.012549,-0.0011653,-0.00049231,0.0045168,0.011604,-0.0046894,-0.0095535,0.0075471,-0.047984,0.00014329,0.010339,-0.0011688,0.0016198,0.001912,nan
b07_pop,-0.001176,0.0045062,0.0014052,0.012844,0.0012203,-0.0028564,0.00022058,0.00036666,1,-0.06867,-0.0014359,0.00099456,0.014518,0.016137,-0.0017041,0.0028208,0.0049846,-9.8167e-05,-0.009008,-2.2809e-05,-1.8368e-05,-0.022008,-0.00078129,-0.0096515,-0.0019041,-0.0090729,-0.00014226,-0.00058047,-9.3415e-05,-0.0011755,0.13541,0.060864,-0.0014876,-0.00034946,-0.00017198,nan
b17_pop,0.010515,-0.049492,-0.030305,0.00056688,-0.005286,0.004614,-0.0018598,0.006927,-0.06867,1,-0.025361,0.0075882,0.085243,0.076386,0.012584,0.0070053,0.041805,-0.00088272,-0.075707,0.00015219,-5.3977e-05,-0.15608,0.002103,0.039049,0.023529,-0.0038246,-0.0014119,0.00022078,0.0020525,-0.0080198,-0.021557,0.42477,0.007409,0.0018124,0.0024024,nan
