rep,id,b0,b1,h1,h2,alpha1,alpha2,hcov1,hcov2,eta_b0,eta_b1,eta_h1,eta_h2,eta_alpha1,eta_alpha2,eta_hcov1,eta_hcov2
1,1,100.329122271237,14.6270963266847,0.0011826421988768,0.106941943241887,-0.00186370459464248,0.000159008931998052,2.54541637403472,-1.39049359220974,58.4764545535874,10.057209558316,0,0,0,0,0,0
2,1,93.3801616017396,17.4832715170911,0.0011826421988768,0.106941943241887,-0.00186370459464248,0.000159008931998052,2.54541637403472,-1.39049359220974,51.5274938840897,12.9133847487224,0,0,0,0,0,0
3,1,75.6077251820367,11.7957703132466,0.0011826421988768,0.106941943241887,-0.00186370459464248,0.000159008931998052,2.54541637403472,-1.39049359220974,33.7550574643868,7.22588354487792,0,0,0,0,0,0
4,1,76.9124129462994,15.6963926170804,0.0011826421988768,0.106941943241887,-0.00186370459464248,0.000159008931998052,2.54541637403472,-1.39049359220974,35.0597452286495,11.1265058487118,0,0,0,0,0,0
5,1,68.1211572257243,24.7519900778215,0.0011826421988768,0.106941943241887,-0.00186370459464248,0.000159008931998052,2.54541637403472,-1.39049359220974,26.2684895080744,20.1821033094528,0,0,0,0,0,0
6,1,75.504474786279,15.0792386871324,0.0011826421988768,0.106941943241887,-0.00186370459464248,0.000159008931998052,2.54541637403472,-1.39049359220974,33.651807068629,10.5093519187637,0,0,0,0,0,0
7,1,51.2755754257092,19.0272094625797,0.0011826421988768,0.106941943241887,-0.00186370459464248,0.000159008931998052,2.54541637403472,-1.39049359220974,9.42290770805923,14.457322694211,0,0,0,0,0,0
8,1,89.3697441485695,15.8467026387632,0.0011826421988768,0.106941943241887,-0.00186370459464248,0.000159008931998052,2.54541637403472,-1.39049359220974,47.5170764309195,11.2768158703946,0,0,0,0,0,0
9,1,91.4766965291837,23.6452047947038,0.0011826421988768,0.106941943241887,-0.00186370459464248,0.000159008931998052,2.54541637403472,-1.39049359220974,49.6240288115337,19.0753180263352,0,0,0,0,0,0
10,1,64.2475004115856,15.0760195572235,0.0011826421988768,0.106941943241887,-0.00186370459464248,0.000159008931998052,2.54541637403472,-1.39049359220974,22.3948326939356,10.5061327888548,0,0,0,0,0,0
1,2,38.7497890003975,12.8259657292186,0.0011826421988768,0.106941943241887,-0.00186370459464248,0.000159008931998052,1.15700744274305,-0.632042541913518,-3.1028787172524,8.25607896084992,0,0,0,0,0,0
