id,eta_b01_SAEM,eta_b11_SAEM,eta_b21_SAEM,eta_a1_SAEM,eta_b02_SAEM,eta_b12_SAEM,eta_b03_SAEM,eta_b13_SAEM,eta_p1_SAEM,eta_g1_SAEM,eta_p2_SAEM,eta_g2_SAEM,eta_alpha11_SAEM,eta_alpha12_SAEM,eta_alpha13_SAEM,eta_alpha21_SAEM,eta_alpha22_SAEM,eta_alpha23_SAEM
1,-2.21678,-0.0388607,0.0164059,-0.38429,-0.072644,-0.000741749,-0.305013,-0.0375238,0,0,0,0,0,0,0,0,0,0
2,-1.85405,0.00399034,-0.00956445,-0.320448,0.0218226,0.0118297,-0.921042,-0.07702,0,0,0,0,0,0,0,0,0,0
3,-3.37907,-0.0305033,-0.0738787,0.0674384,-0.0389255,-0.000195529,0.299108,0.0656012,0,0,0,0,0,0,0,0,0,0
4,3.04371,0.0774666,0.00137074,-0.314356,0.0109957,0.00863198,-0.260732,0.0852169,0,0,0,0,0,0,0,0,0,0
5,-0.248884,-0.0528187,0.0721083,0.243211,-0.066482,0.000793861,-0.684169,0.111169,0,0,0,0,0,0,0,0,0,0
6,1.68801,-5.13276e-05,0.00271702,-0.167463,0.063041,0.00157182,0.144867,0.036577,0,0,0,0,0,0,0,0,0,0
7,1.12599,0.0112043,-0.042369,0.273806,-0.00842736,-0.00716608,0.869786,0.160194,0,0,0,0,0,0,0,0,0,0
8,1.02295,0.0440344,-0.00815072,-0.111347,0.0106679,0.000621174,-0.49342,-0.190219,0,0,0,0,0,0,0,0,0,0
9,-1.78713,0.14245,0.0238732,-0.521593,0.00376233,0.0064989,-0.00546474,-0.0173373,0,0,0,0,0,0,0,0,0,0
10,0.391698,0.0480892,-0.0240475,0.0315989,0.0662098,0.00187179,1.10293,0.0185785,0,0,0,0,0,0,0,0,0,0
11,0.427207,-0.0102912,0.00767545,-0.0689525,-0.00409243,0.000566098,1.06727,-0.0418218,0,0,0,0,0,0,0,0,0,0
12,1.61432,-0.0164066,-0.00866086,-0.214387,-0.035417,-0.00421745,0.954292,-0.208519,0,0,0,0,0,0,0,0,0,0
13,0.627429,0.000522683,-0.00932603,-0.15948,0.0527839,0.00181182,-0.61757,0.185622,0,0,0,0,0,0,0,0,0,0
14,0.447716,-0.0135991,-0.00331943,-0.266123,-0.0160502,-0.00105006,0.0249809,-0.0805398,0,0,0,0,0,0,0,0,0,0
15,0.806007,0.0250953,-0.024246,0.104388,0.00451956,-0.000198042,-0.469098,-0.0256116,0,0,0,0,0,0,0,0,0,0
16,0.604797,-0.0155811,-0.00150342,-0.28286,-0.00513857,-0.00783023,0.0753195,-0.114871,0,0,0,0,0,0,0,0,0,0
17,2.02698,0.0442261,-0.0294607,0.302643,-0.00526825,0.00245175,0.201759,-0.163978,0,0,0,0,0,0,0,0,0,0
